"pli0089","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2017","(3b) higher tertiary education","53","0.0449846052831824","0.0316562249438892","0.0583129856224755"
"Min 1x per month","2017","(0) in school","1","","",""
"Min 1x per month","2017","(1a) inadequately completed","100","0.0624328575929262","0.0522744116946764","0.0725913034911759"
"Min 1x per month","2017","(1b) general elementary school","71","0.075750633268283","0.0599700181384603","0.0915312483981057"
"Min 1x per month","2017","(1c) basic vocational qualification","5","","",""
"Min 1x per month","2017","(2b) intermediate general qualification","2","","",""
"Min 1x per month","2017","(2a) intermediate vocational","","","",""
"Min 1x per month","2017","(2c_gen) general maturity certificate","45","0.0452929656096352","0.030469913570025","0.0601160176492455"
"Min 1x per month","2017","(2c_voc) vocational maturity certificate","6","","",""
"Min 1x per month","2017","(3a) lower tertiary education","","","",""
"Min 1x per month","2017","(3b) higher tertiary education","58","0.0771945160147218","0.0600317002033366","0.094357331826107"
"Rarely","2017","(0) in school","4","","",""
"Rarely","2017","(1a) inadequately completed","250","0.130129283908736","0.116002791149564","0.144255776667908"
"Rarely","2017","(1b) general elementary school","179","0.172642982017599","0.150102813675607","0.19518315035959"
"Rarely","2017","(1c) basic vocational qualification","18","","",""
"Rarely","2017","(2b) intermediate general qualification","2","","",""
"Rarely","2017","(2a) intermediate vocational","1","","",""
"Rarely","2017","(2c_gen) general maturity certificate","124","0.179367953452702","0.152019431742567","0.206716475162838"
"Rarely","2017","(2c_voc) vocational maturity certificate","27","","",""
"Rarely","2017","(3a) lower tertiary education","","","",""
"Rarely","2017","(3b) higher tertiary education","185","0.213010054987092","0.186681630093506","0.239338479880678"
"Never","2017","(0) in school","13","","",""
"Never","2017","(1a) inadequately completed","1699","0.736800791070615","0.7183107954861","0.755290786655131"
"Never","2017","(1b) general elementary school","747","0.656631792160595","0.628312838214027","0.684950746107162"
"Never","2017","(1c) basic vocational qualification","63","0.580555994531129","0.479168019845055","0.681943969217203"
"Never","2017","(2b) intermediate general qualification","7","","",""
"Never","2017","(2a) intermediate vocational","","","",""
"Never","2017","(2c_gen) general maturity certificate","527","0.682074796252299","0.648880331257048","0.715269261247551"
"Never","2017","(2c_voc) vocational maturity certificate","94","0.666569116794294","0.586747375543418","0.746390858045171"
"Never","2017","(3a) lower tertiary education","","","",""
"Never","2017","(3b) higher tertiary education","624","0.652233432006907","0.621607756494543","0.682859107519272"
"Daily","2018","(0) in school","","","",""
"Daily","2018","(1a) inadequately completed","15","","",""
"Daily","2018","(1b) general elementary school","9","","",""
"Daily","2018","(1c) basic vocational qualification","1","","",""
"Daily","2018","(2b) intermediate general qualification","","","",""
"Daily","2018","(2a) intermediate vocational","","","",""
"Daily","2018","(2c_gen) general maturity certificate","5","","",""
"Daily","2018","(2c_voc) vocational maturity certificate","1","","",""
"Daily","2018","(3a) lower tertiary education","","","",""
"Daily","2018","(3b) higher tertiary education","4","","",""
"Min 1x per week","2018","(0) in school","1","","",""
"Min 1x per week","2018","(1a) inadequately completed","111","0.0957304523420603","0.0807001334687501","0.11076077121537"
"Min 1x per week","2018","(1b) general elementary school","65","0.082489461812281","0.0624777358867501","0.102501187737812"
"Min 1x per week","2018","(1c) basic vocational qualification","6","","",""
"Min 1x per week","2018","(2b) intermediate general qualification","1","","",""
"Min 1x per week","2018","(2a) intermediate vocational","","","",""
"Min 1x per week","2018","(2c_gen) general maturity certificate","39","0.0776968451234926","0.055445860446327","0.0999478298006582"
"Min 1x per week","2018","(2c_voc) vocational maturity certificate","6","","",""
"Min 1x per week","2018","(3a) lower tertiary education","","","",""
"Min 1x per week","2018","(3b) higher tertiary education","56","0.0958312651009897","0.0733570911896575","0.118305439012322"
"Min 1x per month","2018","(0) in school","1","","",""
"Min 1x per month","2018","(1a) inadequately completed","120","0.0906766004161807","0.0760075843503747","0.105345616481987"
"Min 1x per month","2018","(1b) general elementary school","66","0.13321663380996","0.108498578900673","0.157934688719247"
"Min 1x per month","2018","(1c) basic vocational qualification","7","","",""
"Min 1x per month","2018","(2b) intermediate general qualification","1","","",""
"Min 1x per month","2018","(2a) intermediate vocational","","","",""
"Min 1x per month","2018","(2c_gen) general maturity certificate","48","0.0795629697909906","0.0570691490840004","0.102056790497981"
"Min 1x per month","2018","(2c_voc) vocational maturity certificate","11","","",""
"Min 1x per month","2018","(3a) lower tertiary education","","","",""
"Min 1x per month","2018","(3b) higher tertiary education","60","0.0975500752185861","0.0748968133936585","0.120203337043514"
"Rarely","2018","(0) in school","1","","",""
"Rarely","2018","(1a) inadequately completed","249","0.185323602713546","0.165473986223448","0.205173219203645"
"Rarely","2018","(1b) general elementary school","145","0.222944021425053","0.192667648283495","0.25322039456661"
"Rarely","2018","(1c) basic vocational qualification","16","","",""
"Rarely","2018","(2b) intermediate general qualification","3","","",""
"Rarely","2018","(2a) intermediate vocational","","","",""
"Rarely","2018","(2c_gen) general maturity certificate","112","0.20944812499024","0.175624969651681","0.243271280328798"
"Rarely","2018","(2c_voc) vocational maturity certificate","14","","",""
"Rarely","2018","(3a) lower tertiary education","","","",""
"Rarely","2018","(3b) higher tertiary education","153","0.260741165828378","0.227220823382214","0.294261508274542"
"Never","2018","(0) in school","2","","",""
"Never","2018","(1a) inadequately completed","977","0.61553138520945","0.590680049652377","0.640382720766523"
"Never","2018","(1b) general elementary school","441","0.555296870100034","0.519149435010916","0.591444305189151"
"Never","2018","(1c) basic vocational qualification","40","0.482237578985186","0.365181260971458","0.599293896998913"
"Never","2018","(2b) intermediate general qualification","11","","",""
"Never","2018","(2a) intermediate vocational","","","",""
"Never","2018","(2c_gen) general maturity certificate","352","0.62863037187048","0.58846872006758","0.66879202367338"
"Never","2018","(2c_voc) vocational maturity certificate","54","0.751530839127031","0.660201878463302","0.842859799790761"
"Never","2018","(3a) lower tertiary education","","","",""
"Never","2018","(3b) higher tertiary education","386","0.534762098301711","0.496679792400934","0.572844404202488"
"Daily","2019","(0) in school","2","","",""
"Daily","2019","(1a) inadequately completed","14","","",""
"Daily","2019","(1b) general elementary school","10","","",""
"Daily","2019","(1c) basic vocational qualification","14","","",""
"Daily","2019","(2b) intermediate general qualification","2","","",""
"Daily","2019","(2a) intermediate vocational","8","","",""
"Daily","2019","(2c_gen) general maturity certificate","8","","",""
"Daily","2019","(2c_voc) vocational maturity certificate","6","","",""
"Daily","2019","(3a) lower tertiary education","5","","",""
"Daily","2019","(3b) higher tertiary education","10","","",""
"Min 1x per week","2019","(0) in school","34","0.100662601419537","0.0683947343380541","0.13293046850102"
"Min 1x per week","2019","(1a) inadequately completed","135","0.0547226520433416","0.0442908125053904","0.0651544915812928"
"Min 1x per week","2019","(1b) general elementary school","133","0.0449047522603097","0.0365441455529145","0.053265358967705"
"Min 1x per week","2019","(1c) basic vocational qualification","265","0.048384789256791","0.0421540245989292","0.0546155539146528"
"Min 1x per week","2019","(2b) intermediate general qualification","72","0.0857646581000788","0.0666223031234041","0.104907013076753"
"Min 1x per week","2019","(2a) intermediate vocational","364","0.0553800721266149","0.0495483555872292","0.0612117886660005"
"Min 1x per week","2019","(2c_gen) general maturity certificate","174","0.0799287696488797","0.0678893802635991","0.0919681590341602"
"Min 1x per week","2019","(2c_voc) vocational maturity certificate","192","0.056273677726827","0.047654347728447","0.0648930077252071"
"Min 1x per week","2019","(3a) lower tertiary education","92","0.0325463353067452","0.0251314765134991","0.0399611940999913"
"Min 1x per week","2019","(3b) higher tertiary education","311","0.0413136295953648","0.0360050738831843","0.0466221853075453"
"Min 1x per month","2019","(0) in school","55","0.187693585033002","0.145818132444915","0.229569037621089"
"Min 1x per month","2019","(1a) inadequately completed","124","0.0661022162157348","0.0547061389003934","0.0774982935310761"
"Min 1x per month","2019","(1b) general elementary school","134","0.0600284296439705","0.0504387488760602","0.0696181104118807"
"Min 1x per month","2019","(1c) basic vocational qualification","362","0.0744536470942773","0.0668311317296663","0.0820761624588883"
"Min 1x per month","2019","(2b) intermediate general qualification","75","0.104296487657619","0.0834021233606608","0.125190851954578"
"Min 1x per month","2019","(2a) intermediate vocational","641","0.108273648148233","0.100351038080523","0.116196258215944"
"Min 1x per month","2019","(2c_gen) general maturity certificate","247","0.135920618157066","0.120705978774993","0.151135257539139"
"Min 1x per month","2019","(2c_voc) vocational maturity certificate","319","0.122317191701366","0.110062274788065","0.134572108614667"
"Min 1x per month","2019","(3a) lower tertiary education","272","0.115296132378574","0.10195037936903","0.128641885388118"
"Min 1x per month","2019","(3b) higher tertiary education","603","0.105376679091373","0.0971866812226019","0.113566676960144"
"Rarely","2019","(0) in school","113","0.329705674982548","0.279289390076862","0.380121959888233"
"Rarely","2019","(1a) inadequately completed","285","0.12967155261696","0.114263006966616","0.145080098267304"
"Rarely","2019","(1b) general elementary school","417","0.160168211650911","0.145361704608405","0.174974718693417"
"Rarely","2019","(1c) basic vocational qualification","1117","0.240235485543764","0.2278299843422","0.252640986745328"
"Rarely","2019","(2b) intermediate general qualification","219","0.236872798186795","0.207807937568037","0.265937658805553"
"Rarely","2019","(2a) intermediate vocational","1970","0.341027501196676","0.328940475577032","0.353114526816319"
"Rarely","2019","(2c_gen) general maturity certificate","560","0.313388789620378","0.292794854274545","0.333982724966211"
"Rarely","2019","(2c_voc) vocational maturity certificate","979","0.336823047595264","0.319145849147861","0.354500246042667"
"Rarely","2019","(3a) lower tertiary education","842","0.368117044145061","0.347963657628309","0.388270430661812"
"Rarely","2019","(3b) higher tertiary education","1825","0.346676499426301","0.333981936030044","0.359371062822557"
"Never","2019","(0) in school","130","0.374899043616013","0.3229823404958","0.426815746736226"
"Never","2019","(1a) inadequately completed","1268","0.747353948134651","0.727423497015398","0.767284399253905"
"Never","2019","(1b) general elementary school","1663","0.73036656100981","0.712451197860837","0.748281924158783"
"Never","2019","(1c) basic vocational qualification","2798","0.633633795305554","0.619643299604252","0.647624291006856"
"Never","2019","(2b) intermediate general qualification","454","0.571240239927226","0.537408168556578","0.605072311297874"
"Never","2019","(2a) intermediate vocational","2926","0.493583510608726","0.480836001338895","0.506331019878556"
"Never","2019","(2c_gen) general maturity certificate","960","0.470037836016616","0.447879812807344","0.492195859225888"
"Never","2019","(2c_voc) vocational maturity certificate","1250","0.480297122657533","0.461610518855599","0.498983726459468"
"Never","2019","(3a) lower tertiary education","989","0.483326364122792","0.462444698168109","0.504208030077474"
"Never","2019","(3b) higher tertiary education","2650","0.505409620995243","0.492073300870336","0.518745941120151"
