"pli0089","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2003","1-pers.-HH","(2c_gen) general maturity certificate","10","","",""
"Min 1x per week","2003","1-pers.-HH","(2c_voc) vocational maturity certificate","12","","",""
"Min 1x per week","2003","1-pers.-HH","(3a) lower tertiary education","7","","",""
"Min 1x per week","2003","1-pers.-HH","(3b) higher tertiary education","7","","",""
"Min 1x per week","2003","(Married) couple without C. ","(0) in school","","","",""
"Min 1x per week","2003","(Married) couple without C. ","(1a) inadequately completed","1","","",""
"Min 1x per week","2003","(Married) couple without C. ","(1b) general elementary school","15","","",""
"Min 1x per week","2003","(Married) couple without C. ","(1c) basic vocational qualification","80","0.0326994199008733","0.025959776069766","0.0394390637319806"
"Min 1x per week","2003","(Married) couple without C. ","(2b) intermediate general qualification","4","","",""
"Min 1x per week","2003","(Married) couple without C. ","(2a) intermediate vocational","52","0.0308394785652208","0.0219379360808951","0.0397410210495465"
"Min 1x per week","2003","(Married) couple without C. ","(2c_gen) general maturity certificate","3","","",""
"Min 1x per week","2003","(Married) couple without C. ","(2c_voc) vocational maturity certificate","18","","",""
"Min 1x per week","2003","(Married) couple without C. ","(3a) lower tertiary education","22","","",""
"Min 1x per week","2003","(Married) couple without C. ","(3b) higher tertiary education","33","0.0455821382818753","0.0323742933055914","0.0587899832581592"
"Min 1x per week","2003","Single parent ","(0) in school","10","","",""
"Min 1x per week","2003","Single parent ","(1a) inadequately completed","1","","",""
"Min 1x per week","2003","Single parent ","(1b) general elementary school","4","","",""
"Min 1x per week","2003","Single parent ","(1c) basic vocational qualification","11","","",""
"Min 1x per week","2003","Single parent ","(2b) intermediate general qualification","3","","",""
"Min 1x per week","2003","Single parent ","(2a) intermediate vocational","11","","",""
"Min 1x per week","2003","Single parent ","(2c_gen) general maturity certificate","5","","",""
"Min 1x per week","2003","Single parent ","(2c_voc) vocational maturity certificate","4","","",""
"Min 1x per week","2003","Single parent ","(3a) lower tertiary education","1","","",""
"Min 1x per week","2003","Single parent ","(3b) higher tertiary education","2","","",""
"Min 1x per week","2003","Couple + C. LE 16 ","(0) in school","","","",""
"Min 1x per week","2003","Couple + C. LE 16 ","(1a) inadequately completed","4","","",""
"Min 1x per week","2003","Couple + C. LE 16 ","(1b) general elementary school","11","","",""
"Min 1x per week","2003","Couple + C. LE 16 ","(1c) basic vocational qualification","76","0.0718453117501974","0.0558242159064127","0.0878664075939821"
"Min 1x per week","2003","Couple + C. LE 16 ","(2b) intermediate general qualification","7","","",""
"Min 1x per week","2003","Couple + C. LE 16 ","(2a) intermediate vocational","100","0.0616978817020924","0.0491033924727535","0.0742923709314312"
"Min 1x per week","2003","Couple + C. LE 16 ","(2c_gen) general maturity certificate","2","","",""
"Min 1x per week","2003","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","35","0.0730425798484008","0.0497403072259156","0.096344852470886"
"Min 1x per week","2003","Couple + C. LE 16 ","(3a) lower tertiary education","16","","",""
"Min 1x per week","2003","Couple + C. LE 16 ","(3b) higher tertiary education","26","","",""
"Min 1x per week","2003","Couple + C. GT 16 ","(0) in school","35","0.0996328122042624","0.0651613174089299","0.134104306999595"
"Min 1x per week","2003","Couple + C. GT 16 ","(1a) inadequately completed","3","","",""
"Min 1x per week","2003","Couple + C. GT 16 ","(1b) general elementary school","11","","",""
"Min 1x per week","2003","Couple + C. GT 16 ","(1c) basic vocational qualification","52","0.0605298452467646","0.045019143658133","0.0760405468353962"
"Min 1x per week","2003","Couple + C. GT 16 ","(2b) intermediate general qualification","23","","",""
"Min 1x per week","2003","Couple + C. GT 16 ","(2a) intermediate vocational","52","0.0704890968895019","0.0533416515922048","0.087636542186799"
"Min 1x per week","2003","Couple + C. GT 16 ","(2c_gen) general maturity certificate","41","0.128588250680542","0.0921951750261257","0.164981326334958"
"Min 1x per week","2003","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","13","","",""
"Min 1x per week","2003","Couple + C. GT 16 ","(3a) lower tertiary education","8","","",""
"Min 1x per week","2003","Couple + C. GT 16 ","(3b) higher tertiary education","7","","",""
"Min 1x per week","2003","Couple + C. LE and GT 16","(0) in school","42","0.165705094138025","0.118267810181061","0.213142378094989"
"Min 1x per week","2003","Couple + C. LE and GT 16","(1a) inadequately completed","1","","",""
"Min 1x per week","2003","Couple + C. LE and GT 16","(1b) general elementary school","14","","",""
"Min 1x per week","2003","Couple + C. LE and GT 16","(1c) basic vocational qualification","29","","",""
"Min 1x per week","2003","Couple + C. LE and GT 16","(2b) intermediate general qualification","11","","",""
"Min 1x per week","2003","Couple + C. LE and GT 16","(2a) intermediate vocational","30","0.0725874647714561","0.0467708363982042","0.098404093144708"
"Min 1x per week","2003","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","12","","",""
"Min 1x per week","2003","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","2","","",""
"Min 1x per week","2003","Couple + C. LE and GT 16","(3a) lower tertiary education","11","","",""
"Min 1x per week","2003","Couple + C. LE and GT 16","(3b) higher tertiary education","7","","",""
"Min 1x per month","2003","1-pers.-HH","(0) in school","1","","",""
"Min 1x per month","2003","1-pers.-HH","(1a) inadequately completed","3","","",""
"Min 1x per month","2003","1-pers.-HH","(1b) general elementary school","11","","",""
"Min 1x per month","2003","1-pers.-HH","(1c) basic vocational qualification","47","0.0436443689937223","0.030535021118062","0.0567537168693826"
"Min 1x per month","2003","1-pers.-HH","(2b) intermediate general qualification","3","","",""
"Min 1x per month","2003","1-pers.-HH","(2a) intermediate vocational","65","0.0997063223750493","0.0764943762942976","0.122918268455801"
"Min 1x per month","2003","1-pers.-HH","(2c_gen) general maturity certificate","16","","",""
"Min 1x per month","2003","1-pers.-HH","(2c_voc) vocational maturity certificate","25","","",""
"Min 1x per month","2003","1-pers.-HH","(3a) lower tertiary education","7","","",""
"Min 1x per month","2003","1-pers.-HH","(3b) higher tertiary education","32","0.10729326772989","0.073007288048395","0.141579247411385"
"Min 1x per month","2003","(Married) couple without C. ","(0) in school","","","",""
"Min 1x per month","2003","(Married) couple without C. ","(1a) inadequately completed","3","","",""
"Min 1x per month","2003","(Married) couple without C. ","(1b) general elementary school","23","","",""
"Min 1x per month","2003","(Married) couple without C. ","(1c) basic vocational qualification","137","0.0512929940812826","0.0429334753170299","0.0596525128455352"
"Min 1x per month","2003","(Married) couple without C. ","(2b) intermediate general qualification","3","","",""
"Min 1x per month","2003","(Married) couple without C. ","(2a) intermediate vocational","101","0.0691454014435589","0.0560825955423281","0.0822082073447898"
"Min 1x per month","2003","(Married) couple without C. ","(2c_gen) general maturity certificate","12","","",""
"Min 1x per month","2003","(Married) couple without C. ","(2c_voc) vocational maturity certificate","44","0.0859012322005021","0.0603769314018981","0.111425532999106"
"Min 1x per month","2003","(Married) couple without C. ","(3a) lower tertiary education","48","0.0646144124915167","0.0462841322692183","0.0829446927138151"
"Min 1x per month","2003","(Married) couple without C. ","(3b) higher tertiary education","62","0.0736197080267793","0.0570826962592126","0.090156719794346"
"Min 1x per month","2003","Single parent ","(0) in school","8","","",""
"Min 1x per month","2003","Single parent ","(1a) inadequately completed","1","","",""
"Min 1x per month","2003","Single parent ","(1b) general elementary school","18","","",""
"Min 1x per month","2003","Single parent ","(1c) basic vocational qualification","19","","",""
"Min 1x per month","2003","Single parent ","(2b) intermediate general qualification","12","","",""
"Min 1x per month","2003","Single parent ","(2a) intermediate vocational","23","","",""
"Min 1x per month","2003","Single parent ","(2c_gen) general maturity certificate","7","","",""
"Min 1x per month","2003","Single parent ","(2c_voc) vocational maturity certificate","4","","",""
"Min 1x per month","2003","Single parent ","(3a) lower tertiary education","5","","",""
"Min 1x per month","2003","Single parent ","(3b) higher tertiary education","5","","",""
"Min 1x per month","2003","Couple + C. LE 16 ","(0) in school","","","",""
"Min 1x per month","2003","Couple + C. LE 16 ","(1a) inadequately completed","3","","",""
"Min 1x per month","2003","Couple + C. LE 16 ","(1b) general elementary school","9","","",""
"Min 1x per month","2003","Couple + C. LE 16 ","(1c) basic vocational qualification","96","0.0871273493389971","0.0696302857872532","0.104624412890741"
"Min 1x per month","2003","Couple + C. LE 16 ","(2b) intermediate general qualification","2","","",""
"Min 1x per month","2003","Couple + C. LE 16 ","(2a) intermediate vocational","115","0.0871553544921182","0.0723908268495334","0.101919882134703"
"Min 1x per month","2003","Couple + C. LE 16 ","(2c_gen) general maturity certificate","4","","",""
"Min 1x per month","2003","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","52","0.107830769995464","0.0800544115531911","0.135607128437736"
"Min 1x per month","2003","Couple + C. LE 16 ","(3a) lower tertiary education","34","0.0921038538786886","0.062190999665473","0.122016708091904"
"Min 1x per month","2003","Couple + C. LE 16 ","(3b) higher tertiary education","52","0.0786463519203396","0.0579841422529628","0.0993085615877164"
"Min 1x per month","2003","Couple + C. GT 16 ","(0) in school","61","0.199523903564787","0.153527831855997","0.245519975273577"
"Min 1x per month","2003","Couple + C. GT 16 ","(1a) inadequately completed","1","","",""
"Min 1x per month","2003","Couple + C. GT 16 ","(1b) general elementary school","24","","",""
"Min 1x per month","2003","Couple + C. GT 16 ","(1c) basic vocational qualification","72","0.0749563515735655","0.0578289886934217","0.0920837144537092"
"Min 1x per month","2003","Couple + C. GT 16 ","(2b) intermediate general qualification","33","0.173764376337251","0.124033284930557","0.223495467743945"
"Min 1x per month","2003","Couple + C. GT 16 ","(2a) intermediate vocational","82","0.0911227367744469","0.0718440607270371","0.110401412821857"
"Min 1x per month","2003","Couple + C. GT 16 ","(2c_gen) general maturity certificate","50","0.139085344004839","0.101464620310867","0.17670606769881"
"Min 1x per month","2003","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","27","","",""
"Min 1x per month","2003","Couple + C. GT 16 ","(3a) lower tertiary education","16","","",""
"Min 1x per month","2003","Couple + C. GT 16 ","(3b) higher tertiary education","33","0.0588293491679224","0.0358273134082896","0.0818313849275553"
"Min 1x per month","2003","Couple + C. LE and GT 16","(0) in school","43","0.170640507392379","0.122644560252738","0.218636454532021"
"Min 1x per month","2003","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Min 1x per month","2003","Couple + C. LE and GT 16","(1b) general elementary school","17","","",""
"Min 1x per month","2003","Couple + C. LE and GT 16","(1c) basic vocational qualification","21","","",""
"Min 1x per month","2003","Couple + C. LE and GT 16","(2b) intermediate general qualification","16","","",""
"Min 1x per month","2003","Couple + C. LE and GT 16","(2a) intermediate vocational","40","0.117786804451588","0.0857117558810067","0.149861853022169"
"Min 1x per month","2003","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","15","","",""
"Min 1x per month","2003","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","9","","",""
"Min 1x per month","2003","Couple + C. LE and GT 16","(3a) lower tertiary education","10","","",""
"Min 1x per month","2003","Couple + C. LE and GT 16","(3b) higher tertiary education","14","","",""
"Rarely","2003","1-pers.-HH","(0) in school","1","","",""
"Rarely","2003","1-pers.-HH","(1a) inadequately completed","2","","",""
"Rarely","2003","1-pers.-HH","(1b) general elementary school","33","0.0753190540206242","0.0491273249193783","0.10151078312187"
"Rarely","2003","1-pers.-HH","(1c) basic vocational qualification","160","0.175467306231376","0.151060592128958","0.199874020333794"
"Rarely","2003","1-pers.-HH","(2b) intermediate general qualification","10","","",""
"Rarely","2003","1-pers.-HH","(2a) intermediate vocational","193","0.314187809414269","0.278224854424356","0.350150764404182"
"Rarely","2003","1-pers.-HH","(2c_gen) general maturity certificate","49","0.419882619662331","0.335367515546068","0.504397723778595"
"Rarely","2003","1-pers.-HH","(2c_voc) vocational maturity certificate","74","0.285913898744913","0.228508526640712","0.343319270849115"
"Rarely","2003","1-pers.-HH","(3a) lower tertiary education","65","0.304477199679435","0.243107458810759","0.365846940548112"
"Rarely","2003","1-pers.-HH","(3b) higher tertiary education","100","0.311590177119341","0.260281439378436","0.362898914860246"
"Rarely","2003","(Married) couple without C. ","(0) in school","","","",""
"Rarely","2003","(Married) couple without C. ","(1a) inadequately completed","9","","",""
"Rarely","2003","(Married) couple without C. ","(1b) general elementary school","94","0.134253370793765","0.109051752321954","0.159454989265577"
"Rarely","2003","(Married) couple without C. ","(1c) basic vocational qualification","666","0.251260020834534","0.234823367139433","0.267696674529636"
"Rarely","2003","(Married) couple without C. ","(2b) intermediate general qualification","16","","",""
"Rarely","2003","(Married) couple without C. ","(2a) intermediate vocational","476","0.356318973673875","0.331660356029023","0.380977591318726"
"Rarely","2003","(Married) couple without C. ","(2c_gen) general maturity certificate","37","0.283590149398775","0.204887534231812","0.362292764565737"
"Rarely","2003","(Married) couple without C. ","(2c_voc) vocational maturity certificate","147","0.332334103650743","0.28942744972718","0.375240757574306"
"Rarely","2003","(Married) couple without C. ","(3a) lower tertiary education","234","0.311206572064105","0.276686003139392","0.345727140988817"
"Rarely","2003","(Married) couple without C. ","(3b) higher tertiary education","292","0.301437677741595","0.272379613267763","0.330495742215427"
"Rarely","2003","Single parent ","(0) in school","22","","",""
"Rarely","2003","Single parent ","(1a) inadequately completed","","","",""
"Rarely","2003","Single parent ","(1b) general elementary school","23","","",""
"Rarely","2003","Single parent ","(1c) basic vocational qualification","51","0.227734439967917","0.175434967918082","0.280033912017751"
"Rarely","2003","Single parent ","(2b) intermediate general qualification","24","","",""
"Rarely","2003","Single parent ","(2a) intermediate vocational","76","0.288513144768781","0.234768770581555","0.342257518956007"
"Rarely","2003","Single parent ","(2c_gen) general maturity certificate","19","","",""
"Rarely","2003","Single parent ","(2c_voc) vocational maturity certificate","17","","",""
"Rarely","2003","Single parent ","(3a) lower tertiary education","16","","",""
"Rarely","2003","Single parent ","(3b) higher tertiary education","28","","",""
"Rarely","2003","Couple + C. LE 16 ","(0) in school","","","",""
"Rarely","2003","Couple + C. LE 16 ","(1a) inadequately completed","5","","",""
"Rarely","2003","Couple + C. LE 16 ","(1b) general elementary school","53","0.206579385804087","0.157178644165708","0.255980127442466"
"Rarely","2003","Couple + C. LE 16 ","(1c) basic vocational qualification","313","0.320836339669102","0.291875455476267","0.349797223861938"
"Rarely","2003","Couple + C. LE 16 ","(2b) intermediate general qualification","15","","",""
"Rarely","2003","Couple + C. LE 16 ","(2a) intermediate vocational","505","0.379005132852868","0.353610576192993","0.404399689512743"
"Rarely","2003","Couple + C. LE 16 ","(2c_gen) general maturity certificate","21","","",""
"Rarely","2003","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","167","0.337436637827812","0.295092805586467","0.379780470069158"
"Rarely","2003","Couple + C. LE 16 ","(3a) lower tertiary education","145","0.409236971649677","0.358374793829051","0.460099149470303"
"Rarely","2003","Couple + C. LE 16 ","(3b) higher tertiary education","233","0.333531905607281","0.297342398575755","0.369721412638808"
"Rarely","2003","Couple + C. GT 16 ","(0) in school","104","0.365052109670312","0.309641163547465","0.42046305579316"
"Rarely","2003","Couple + C. GT 16 ","(1a) inadequately completed","5","","",""
"Rarely","2003","Couple + C. GT 16 ","(1b) general elementary school","71","0.196274459185075","0.153356810389252","0.239192107980898"
"Rarely","2003","Couple + C. GT 16 ","(1c) basic vocational qualification","284","0.320339004559578","0.289989175367473","0.350688833751684"
"Rarely","2003","Couple + C. GT 16 ","(2b) intermediate general qualification","92","0.380956632756486","0.317219288093668","0.444693977419304"
"Rarely","2003","Couple + C. GT 16 ","(2a) intermediate vocational","306","0.373491731516909","0.341086501531132","0.405896961502686"
"Rarely","2003","Couple + C. GT 16 ","(2c_gen) general maturity certificate","126","0.361658896570121","0.309421395627616","0.413896397512626"
"Rarely","2003","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","84","0.433680447161155","0.367742727565562","0.499618166756749"
"Rarely","2003","Couple + C. GT 16 ","(3a) lower tertiary education","101","0.358407214806303","0.300006748268072","0.416807681344534"
"Rarely","2003","Couple + C. GT 16 ","(3b) higher tertiary education","161","0.366783010310107","0.319672701705818","0.413893318914396"
"Rarely","2003","Couple + C. LE and GT 16","(0) in school","94","0.411864972994498","0.349072434347157","0.474657511641839"
"Rarely","2003","Couple + C. LE and GT 16","(1a) inadequately completed","1","","",""
"Rarely","2003","Couple + C. LE and GT 16","(1b) general elementary school","31","0.154284125389527","0.102232404830913","0.206335845948141"
"Rarely","2003","Couple + C. LE and GT 16","(1c) basic vocational qualification","94","0.278021143399145","0.22997306651296","0.326069220285329"
"Rarely","2003","Couple + C. LE and GT 16","(2b) intermediate general qualification","29","","",""
"Rarely","2003","Couple + C. LE and GT 16","(2a) intermediate vocational","142","0.38332703328624","0.334949423465668","0.431704643106811"
"Rarely","2003","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","45","0.397771775778842","0.307530255309869","0.488013296247816"
"Rarely","2003","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","35","0.402698257398816","0.299641794925403","0.505754719872229"
"Rarely","2003","Couple + C. LE and GT 16","(3a) lower tertiary education","43","0.424692113779145","0.331469027834712","0.517915199723578"
"Rarely","2003","Couple + C. LE and GT 16","(3b) higher tertiary education","69","0.310694177300517","0.241533952184557","0.379854402416478"
"Never","2003","1-pers.-HH","(0) in school","2","","",""
"Never","2003","1-pers.-HH","(1a) inadequately completed","25","","",""
"Never","2003","1-pers.-HH","(1b) general elementary school","341","0.883858881925764","0.852060849046378","0.915656914805149"
"Never","2003","1-pers.-HH","(1c) basic vocational qualification","693","0.740492983469167","0.712364760540007","0.768621206398327"
"Never","2003","1-pers.-HH","(2b) intermediate general qualification","35","0.740077476178515","0.616001407802156","0.864153544554875"
"Never","2003","1-pers.-HH","(2a) intermediate vocational","355","0.55365873405464","0.515145259394649","0.592172208714631"
"Never","2003","1-pers.-HH","(2c_gen) general maturity certificate","56","0.436355366217709","0.351430417731058","0.521280314704359"
"Never","2003","1-pers.-HH","(2c_voc) vocational maturity certificate","126","0.568222583995345","0.505293875404782","0.631151292585908"
"Never","2003","1-pers.-HH","(3a) lower tertiary education","137","0.61075926939509","0.545736511113742","0.675782027676439"
"Never","2003","1-pers.-HH","(3b) higher tertiary education","174","0.567493662118563","0.512608788562342","0.622378535674783"
"Never","2003","(Married) couple without C. ","(0) in school","2","","",""
"Never","2003","(Married) couple without C. ","(1a) inadequately completed","73","0.829007620465466","0.749434478841339","0.908580762089594"
"Never","2003","(Married) couple without C. ","(1b) general elementary school","571","0.813379252454618","0.784578957468366","0.842179547440871"
"Never","2003","(Married) couple without C. ","(1c) basic vocational qualification","1788","0.663483628476558","0.645577388434483","0.681389868518632"
"Never","2003","(Married) couple without C. ","(2b) intermediate general qualification","57","0.737656171293829","0.641258728367399","0.834053614220259"
"Never","2003","(Married) couple without C. ","(2a) intermediate vocational","819","0.542514073893339","0.51686283933559","0.568165308451088"
"Never","2003","(Married) couple without C. ","(2c_gen) general maturity certificate","74","0.628614388944079","0.544248378173116","0.712980399715043"
"Never","2003","(Married) couple without C. ","(2c_voc) vocational maturity certificate","253","0.541114842846529","0.495725455147209","0.58650423054585"
"Never","2003","(Married) couple without C. ","(3a) lower tertiary education","386","0.571025119254433","0.534122889792999","0.607927348715866"
"Never","2003","(Married) couple without C. ","(3b) higher tertiary education","571","0.57936047594975","0.548100056051071","0.61062089584843"
"Never","2003","Single parent ","(0) in school","26","","",""
"Never","2003","Single parent ","(1a) inadequately completed","17","","",""
"Never","2003","Single parent ","(1b) general elementary school","119","0.746797405608991","0.680245324143667","0.813349487074316"
"Never","2003","Single parent ","(1c) basic vocational qualification","166","0.686377074298643","0.628516212225245","0.744237936372042"
"Never","2003","Single parent ","(2b) intermediate general qualification","37","0.404165827624366","0.293838323366132","0.5144933318826"
"Never","2003","Single parent ","(2a) intermediate vocational","163","0.586329712123263","0.527909264126944","0.644750160119583"
"Never","2003","Single parent ","(2c_gen) general maturity certificate","25","","",""
"Never","2003","Single parent ","(2c_voc) vocational maturity certificate","31","0.53993493795278","0.409397699871261","0.670472176034299"
"Never","2003","Single parent ","(3a) lower tertiary education","29","","",""
"Never","2003","Single parent ","(3b) higher tertiary education","36","0.495769679585787","0.379471376888961","0.612067982282613"
"Never","2003","Couple + C. LE 16 ","(0) in school","","","",""
"Never","2003","Couple + C. LE 16 ","(1a) inadequately completed","33","0.79187582646189","0.673263004084619","0.91048864883916"
"Never","2003","Couple + C. LE 16 ","(1b) general elementary school","185","0.723493951649074","0.668917159172483","0.778070744125664"
"Never","2003","Couple + C. LE 16 ","(1c) basic vocational qualification","512","0.519329873663609","0.488332275866176","0.550327471461043"
"Never","2003","Couple + C. LE 16 ","(2b) intermediate general qualification","40","0.672298501940838","0.558191656854398","0.786405347027278"
"Never","2003","Couple + C. LE 16 ","(2a) intermediate vocational","682","0.472141630952922","0.446009854281767","0.498273407624077"
"Never","2003","Couple + C. LE 16 ","(2c_gen) general maturity certificate","53","0.719534678621192","0.621704908847832","0.817364448394552"
"Never","2003","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","225","0.481690012328323","0.436943525443555","0.526436499213092"
"Never","2003","Couple + C. LE 16 ","(3a) lower tertiary education","164","0.471234427093301","0.419598621389042","0.52287023279756"
"Never","2003","Couple + C. LE 16 ","(3b) higher tertiary education","340","0.546359462282095","0.508145730070434","0.584573194493755"
"Never","2003","Couple + C. GT 16 ","(0) in school","90","0.335791174560638","0.281436606136878","0.390145742984398"
"Never","2003","Couple + C. GT 16 ","(1a) inadequately completed","39","0.770227923008825","0.651217300506311","0.889238545511339"
"Never","2003","Couple + C. GT 16 ","(1b) general elementary school","223","0.703615040052636","0.654269741616314","0.752960338488957"
"Never","2003","Couple + C. GT 16 ","(1c) basic vocational qualification","500","0.544174798620092","0.511780129707832","0.576569467532351"
"Never","2003","Couple + C. GT 16 ","(2b) intermediate general qualification","74","0.303151142258378","0.242826527068495","0.363475757448262"
"Never","2003","Couple + C. GT 16 ","(2a) intermediate vocational","416","0.464896434819142","0.431483991210916","0.498308878427369"
"Never","2003","Couple + C. GT 16 ","(2c_gen) general maturity certificate","105","0.357974595373985","0.305854089701971","0.410095101045999"
"Never","2003","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","93","0.433175098332887","0.367246411417247","0.499103785248527"
"Never","2003","Couple + C. GT 16 ","(3a) lower tertiary education","134","0.565731541158918","0.505366910325678","0.626096171992159"
"Never","2003","Couple + C. GT 16 ","(3b) higher tertiary education","201","0.544422744640736","0.495738973548537","0.593106515732935"
"Never","2003","Couple + C. LE and GT 16","(0) in school","53","0.234474716253508","0.180421708061522","0.288527724445494"
"Never","2003","Couple + C. LE and GT 16","(1a) inadequately completed","22","","",""
"Never","2003","Couple + C. LE and GT 16","(1b) general elementary school","123","0.642152098501435","0.573075583734347","0.711228613268522"
"Never","2003","Couple + C. LE and GT 16","(1c) basic vocational qualification","190","0.549005306238531","0.495641248585412","0.60236936389165"
"Never","2003","Couple + C. LE and GT 16","(2b) intermediate general qualification","59","0.431280938908321","0.340764346711387","0.521797531105256"
"Never","2003","Couple + C. LE and GT 16","(2a) intermediate vocational","176","0.426298697490716","0.377091101422795","0.475506293558637"
"Never","2003","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","41","0.392665612408957","0.302625870796752","0.482705354021162"
"Never","2003","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","40","0.501597182448214","0.39653262070718","0.606661744189247"
"Never","2003","Couple + C. LE and GT 16","(3a) lower tertiary education","44","0.381390882863161","0.289783700584695","0.472998065141627"
"Never","2003","Couple + C. LE and GT 16","(3b) higher tertiary education","82","0.615587536877854","0.542888692620469","0.688286381135238"
"Daily","2004","1-pers.-HH","(0) in school","","","",""
"Daily","2004","1-pers.-HH","(1a) inadequately completed","","","",""
"Daily","2004","1-pers.-HH","(1b) general elementary school","","","",""
"Daily","2004","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Daily","2004","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Daily","2004","1-pers.-HH","(2a) intermediate vocational","","","",""
"Daily","2004","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Daily","2004","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Daily","2004","1-pers.-HH","(3a) lower tertiary education","","","",""
"Daily","2004","1-pers.-HH","(3b) higher tertiary education","","","",""
"Daily","2004","(Married) couple without C. ","(0) in school","","","",""
"Daily","2004","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Daily","2004","(Married) couple without C. ","(1b) general elementary school","","","",""
"Daily","2004","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Daily","2004","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Daily","2004","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Daily","2004","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Daily","2004","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Daily","2004","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Daily","2004","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Daily","2004","Single parent ","(0) in school","","","",""
"Daily","2004","Single parent ","(1a) inadequately completed","","","",""
"Daily","2004","Single parent ","(1b) general elementary school","","","",""
"Daily","2004","Single parent ","(1c) basic vocational qualification","","","",""
"Daily","2004","Single parent ","(2b) intermediate general qualification","","","",""
"Daily","2004","Single parent ","(2a) intermediate vocational","","","",""
"Daily","2004","Single parent ","(2c_gen) general maturity certificate","","","",""
"Daily","2004","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Daily","2004","Single parent ","(3a) lower tertiary education","","","",""
"Daily","2004","Single parent ","(3b) higher tertiary education","","","",""
"Daily","2004","Couple + C. LE 16 ","(0) in school","","","",""
"Daily","2004","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Daily","2004","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Daily","2004","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Daily","2004","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Daily","2004","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Daily","2004","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Daily","2004","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Daily","2004","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Daily","2004","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Daily","2004","Couple + C. GT 16 ","(0) in school","","","",""
"Daily","2004","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Daily","2004","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Daily","2004","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Daily","2004","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Daily","2004","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Daily","2004","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Daily","2004","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Daily","2004","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Daily","2004","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Daily","2004","Couple + C. LE and GT 16","(0) in school","","","",""
"Daily","2004","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Daily","2004","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Daily","2004","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Daily","2004","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Daily","2004","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Daily","2004","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Daily","2004","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Daily","2004","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
