"year","age_gr","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","16-34 y.","(0) in school","173.69","174","614","162","167","180","185","195","172.98","174.4","146","196","172","175"
"2002","16-34 y.","(1a) inadequately completed","171.01","171.12","51","160","165","178","180","187","168.69","173.33","153","187","165","175"
"2002","16-34 y.","(1b) general elementary school","171.79","170","536","160","165","180","185","193","171","172.58","149","198","170","172"
"2002","16-34 y.","(1c) basic vocational qualification","174.41","175","811","161","168","182","187","196","173.74","175.08","146","200","172","175"
"2002","16-34 y.","(2a) intermediate vocational","173.53","173","1546","163","168","180","185","193","173.09","173.97","148","208","172","173"
"2002","16-34 y.","(2b) intermediate general qualification","174.37","174.48","525","163","168","180","185","197","173.61","175.13","153","205","173","175"
"2002","16-34 y.","(2c_gen) general maturity certificate","174.88","175","747","163","168","182","188","196","174.2","175.56","153","205","174","175"
"2002","16-34 y.","(2c_voc) vocational maturity certificate","173.83","173","554","163","168","180","185","196","173.09","174.57","150","198","172","174"
"2002","16-34 y.","(3a) lower tertiary education","175.34","174","260","163","169","181","189","195","174.13","176.55","150","204","172","175"
"2002","16-34 y.","(3b) higher tertiary education","175.2","175","368","163","168","182","188","196","174.27","176.13","150","200","173","175"
"2002","35-65 y.","(0) in school","","","","","","","","","","","","","",""
"2002","35-65 y.","(1a) inadequately completed","166.32","165","177","156","160","172","178","185","165.11","167.53","144","189","163","165"
"2002","35-65 y.","(1b) general elementary school","166.59","166","995","156","160","172","178","187","166.07","167.11","142","196","165","166"
"2002","35-65 y.","(1c) basic vocational qualification","171.2","171","4190","160","165","178","182","190","170.94","171.46","142","200","170","171"
"2002","35-65 y.","(2a) intermediate vocational","171.66","171","3390","160","165","178","184","192","171.36","171.96","131","203","170","171"
"2002","35-65 y.","(2b) intermediate general qualification","168.16","168","94","157","162","173","179","200","166.48","169.84","150","200","165","169"
