"year","e11103","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","Full Time","Female","166.5","167","3135","158","163","170","175","180","166.28","166.72","139","188","166","167"
"2002","Full Time","Male","178.69","178","6432","170","174","183","187","196","178.52","178.86","155","208","178","179"
"2002","Not Working","Female","163.74","164","5102","156","160","168","172","179","163.56","163.92","131","196","164","165"
"2002","Not Working","Male","174.66","175","3176","166","170","180","183","193","174.41","174.91","146","205","175","175"
"2002","Part Time","Female","166.02","166","3701","158","162","170","174","180","165.82","166.22","140","191","165","167"
"2002","Part Time","Male","178.4","178","1542","169","174","184","188","197","178.03","178.77","155","205","178","178"
"2003","Full Time","Female","","","","","","","","","","","","","",""
"2003","Full Time","Male","","","","","","","","","","","","","",""
"2003","Not Working","Female","","","","","","","","","","","","","",""
"2003","Not Working","Male","","","","","","","","","","","","","",""
"2003","Part Time","Female","","","","","","","","","","","","","",""
"2003","Part Time","Male","","","","","","","","","","","","","",""
"2004","Full Time","Female","166.43","167","2804","158","162","170","175","181","166.19","166.67","139","188","167","168"
"2004","Full Time","Male","178.98","179","5641","170","174","184","188","196","178.8","179.16","123","210","179","180"
"2004","Not Working","Female","163.79","164","4919","156","160","168","172","179","163.61","163.97","140","189","164","165"
"2004","Not Working","Male","175.05","175","3253","166","170","180","185","193","174.8","175.3","100","205","175","175"
"2004","Part Time","Female","166.01","166","3523","158","162","170","174","180","165.8","166.22","132","190","165","167"
"2004","Part Time","Male","178.33","178","1497","170","174","183","187","196","177.97","178.69","155","207","178","179"
"2005","Full Time","Female","","","","","","","","","","","","","",""
"2005","Full Time","Male","","","","","","","","","","","","","",""
"2005","Not Working","Female","","","","","","","","","","","","","",""
"2005","Not Working","Male","","","","","","","","","","","","","",""
"2005","Part Time","Female","","","","","","","","","","","","","",""
"2005","Part Time","Male","","","","","","","","","","","","","",""
"2006","Full Time","Female","166.72","167","2825","158","163","170","175","182","166.48","166.96","139","194","166","167"
"2006","Full Time","Male","179.16","179","5606","170","175","184","188","197","178.97","179.35","115","208","179","180"
"2006","Not Working","Female","163.74","164","5100","155","160","168","172","179","163.56","163.92","138","189","164","165"
"2006","Not Working","Male","175.31","175","3465","166","170","180","185","193","175.07","175.55","123","205","175","176"
"2006","Part Time","Female","165.88","166","3605","158","162","170","174","180","165.68","166.08","120","190","165","167"
"2006","Part Time","Male","178.52","178","1417","170","174","183","188","196","178.15","178.89","140","209","178","179"
"2007","Full Time","Female","","","","","","","","","","","","","",""
"2007","Full Time","Male","","","","","","","","","","","","","",""
