"year","pgcasmin","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","(0) in school","East Germany","174.3","175","153","163","166","181","186","188","172.91","175.69","153","196","170","175"
"2002","(0) in school","West Germany","173.53","174","461","162","167","180","185","195","172.69","174.37","146","195","172","175"
"2002","(1a) inadequately completed","East Germany","","","","","","","","","","","","","",""
"2002","(1a) inadequately completed","West Germany","165.84","165","275","155","160","172","177","185","164.84","166.84","140","189","164","165"
"2002","(1b) general elementary school","East Germany","164.91","164","265","155","160","169","176","190","163.82","166","142","193","164","165"
"2002","(1b) general elementary school","West Germany","166.53","165","2023","156","160","171","178","190","166.16","166.9","144","198","165","166"
"2002","(1c) basic vocational qualification","East Germany","168.21","168","1254","158","163","174","180","187","167.75","168.67","142","197","168","168"
"2002","(1c) basic vocational qualification","West Germany","170.95","170","5404","160","165","178","182","191","170.72","171.18","142","200","170","171"
"2002","(2a) intermediate vocational","East Germany","171.88","172","1857","160","165","178","184","192","171.46","172.3","131","198","170","172"
"2002","(2a) intermediate vocational","West Germany","171.5","170","3474","160","165","178","183","192","171.2","171.8","148","208","170","171"
"2002","(2b) intermediate general qualification","East Germany","174.57","175","168","162","169","180","186","192","173.25","175.89","153","198","173","175"
"2002","(2b) intermediate general qualification","West Germany","171.59","171","490","160","165","178","184","197","170.76","172.42","148","205","170","173"
"2002","(2c_gen) general maturity certificate","East Germany","173.04","173","178","162","165","179","186","196","171.7","174.38","154","197","173","176"
"2002","(2c_gen) general maturity certificate","West Germany","174.11","174","715","161","168","181","187","196","173.38","174.84","145","205","172","175"
"2002","(2c_voc) vocational maturity certificate","East Germany","173.13","172.7","179","163","168","180","184","191","171.86","174.4","153","197","170","174"
"2002","(2c_voc) vocational maturity certificate","West Germany","172.2","172","1417","160","165","179","185","194","171.72","172.68","140","202","171","172"
"2002","(3a) lower tertiary education","East Germany","169.59","170","698","158","163","176","180","193","168.93","170.25","145","194","169","170"
"2002","(3a) lower tertiary education","West Germany","174.89","175","1105","163","168","181","187","195","174.34","175.44","139","204","174","175"
