"year","pgisced97","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","general elemantary","Female","163.65","164","1955","156","160","168","172","180","163.36","163.94","142","194","163","164"
"2002","general elemantary","Male","175.96","176","954","165","170","182","186","196","175.47","176.45","155","205","175","176"
"2002","higher education","Female","165.95","166","1959","158","162","170","174","180","165.67","166.23","139","190","166","167"
"2002","higher education","Male","178.72","178","2603","170","174","183","188","196","178.46","178.98","156","204","178","180"
"2002","higher vocational","Female","165.76","165","737","158","162","170","174","180","165.3","166.22","131","186","165","167"
"2002","higher vocational","Male","177.25","177","1011","169","172","182","186","194","176.82","177.68","153","203","176","178"
"2002","in school","Female","167.66","168","316","160","163","172","176","180","166.97","168.35","153","191","167","168"
"2002","in school","Male","178.99","180","297","170","175","184","188","195","178.13","179.85","146","196","179","180"
"2002","inadequately","Female","161.5","162","167","152","158","165","170","174","160.59","162.41","150","176","160","162"
"2002","inadequately","Male","172.78","172","117","161","168","178","183","189","171.33","174.23","155","196","171","175"
"2002","middle vocational","Female","165.1","165","6044","157","160","169","173","180","164.94","165.26","137","196","165","165"
"2002","middle vocational","Male","177.04","177","5578","168","172","182","186","194","176.85","177.23","150","208","177","178"
"2002","vocational + Abi","Female","166.25","166","679","158","162","170","175","181","165.76","166.74","140","190","166","168"
"2002","vocational + Abi","Male","179.13","180","499","172","175","183","188","196","178.51","179.75","158","202","178","180"
"2003","general elemantary","Female","","","","","","","","","","","","","",""
"2003","general elemantary","Male","","","","","","","","","","","","","",""
"2003","higher education","Female","","","","","","","","","","","","","",""
"2003","higher education","Male","","","","","","","","","","","","","",""
"2003","higher vocational","Female","","","","","","","","","","","","","",""
"2003","higher vocational","Male","","","","","","","","","","","","","",""
"2003","in school","Female","","","","","","","","","","","","","",""
"2003","in school","Male","","","","","","","","","","","","","",""
"2003","inadequately","Female","","","","","","","","","","","","","",""
"2003","inadequately","Male","","","","","","","","","","","","","",""
"2003","middle vocational","Female","","","","","","","","","","","","","",""
"2003","middle vocational","Male","","","","","","","","","","","","","",""
"2003","vocational + Abi","Female","","","","","","","","","","","","","",""
"2003","vocational + Abi","Male","","","","","","","","","","","","","",""
"2004","general elemantary","Female","163.55","164","1743","155","159","168","172","180","163.24","163.86","140","188","164","164"
"2004","general elemantary","Male","176.55","176","837","166","170","182","187","196","176","177.1","155","207","175","178"
"2004","higher education","Female","166.03","166","1877","158","162","170","174","180","165.74","166.32","139","187","166","167"
"2004","higher education","Male","178.57","178","2422","170","174","183","188","196","178.29","178.85","123","203","178","180"
"2004","higher vocational","Female","165.88","166","707","158","162","170","173","180","165.41","166.35","132","186","165","168"
"2004","higher vocational","Male","177.11","177.85","936","168","173","181","186","193","176.65","177.57","139","203","177","178"
"2004","in school","Female","166.94","167","330","160","163","170","175","180","166.25","167.63","140","185","166","168"
"2004","in school","Male","179.63","180","309","170","175","186","188","194","178.78","180.48","154","203","179","181"
"2004","inadequately","Female","160.94","160","149","152","157","165","168","175","159.89","161.99","147","176","160","163"
"2004","inadequately","Male","174.44","173","103","165","169","182","186","192","172.78","176.1","155","196","170","175"
"2004","middle vocational","Female","165.09","165","5640","157","160","169","173","180","164.92","165.26","140","190","165","165"
"2004","middle vocational","Male","177.16","178","5164","168","172","182","186","195","176.96","177.36","100","210","177","178"
"2004","vocational + Abi","Female","166.2","166.14","675","158","162","171","176","182","165.7","166.7","141","189","166","168"
"2004","vocational + Abi","Male","179.42","180","485","172","175","183","188","198","178.8","180.04","155","198","178","180"
"2005","general elemantary","Female","","","","","","","","","","","","","",""
"2005","general elemantary","Male","","","","","","","","","","","","","",""
"2005","higher education","Female","","","","","","","","","","","","","",""
"2005","higher education","Male","","","","","","","","","","","","","",""
