"pli0083","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Daily","1990","Schleswig-Holstein","1-pers.-HH","26","","","","1"
"Daily","1990","Schleswig-Holstein","(Married) couple without C. ","73","0.864807489481032","0.791686091570589","0.937928887391475","1"
"Daily","1990","Schleswig-Holstein","Single parent ","10","","","","1"
"Daily","1990","Schleswig-Holstein","Couple + C. LE 16 ","46","0.768278872738138","0.662396068440426","0.874161677035851","1"
"Daily","1990","Schleswig-Holstein","Couple + C. GT 16 ","34","0.794622198828963","0.676590425846237","0.912653971811689","1"
"Daily","1990","Schleswig-Holstein","Couple + C. LE and GT 16","20","","","","1"
"Daily","1990","Hamburg","1-pers.-HH","38","0.744264979798722","0.624529765105877","0.864000194491568","1"
"Daily","1990","Hamburg","(Married) couple without C. ","43","0.953973116378419","0.893419089588406","1.01452714316843","1"
"Daily","1990","Hamburg","Single parent ","9","","","","1"
"Daily","1990","Hamburg","Couple + C. LE 16 ","31","0.789054144653985","0.659337653092839","0.918770636215132","1"
"Daily","1990","Hamburg","Couple + C. GT 16 ","11","","","","1"
"Daily","1990","Hamburg","Couple + C. LE and GT 16","2","","","","1"
"Daily","1990","Lower Saxony","1-pers.-HH","81","0.753896994189668","0.672660592537352","0.835133395841983","1"
"Daily","1990","Lower Saxony","(Married) couple without C. ","240","0.852633148900565","0.811835973041673","0.893430324759456","1"
"Daily","1990","Lower Saxony","Single parent ","36","0.797699348240802","0.68285293888489","0.912545757596714","1"
"Daily","1990","Lower Saxony","Couple + C. LE 16 ","142","0.825185773369942","0.768913647909342","0.881457898830542","1"
"Daily","1990","Lower Saxony","Couple + C. GT 16 ","181","0.795431608291439","0.742723489057658","0.84813972752522","1"
"Daily","1990","Lower Saxony","Couple + C. LE and GT 16","42","0.608860698109907","0.492008903018303","0.725712493201511","1"
"Daily","1990","Bremen","1-pers.-HH","17","","","","1"
"Daily","1990","Bremen","(Married) couple without C. ","37","0.97241868887384","0.920348351109202","1.02448902663848","1"
"Daily","1990","Bremen","Single parent ","4","","","","1"
"Daily","1990","Bremen","Couple + C. LE 16 ","12","","","","1"
"Daily","1990","Bremen","Couple + C. GT 16 ","9","","","","1"
"Daily","1990","Bremen","Couple + C. LE and GT 16","4","","","","1"
"Daily","1990","North Rhine-Westphalia","1-pers.-HH","194","0.750752061636459","0.698372543421093","0.803131579851825","1"
"Daily","1990","North Rhine-Westphalia","(Married) couple without C. ","524","0.869484446315285","0.842663516926628","0.896305375703942","1"
"Daily","1990","North Rhine-Westphalia","Single parent ","91","0.760371235366493","0.684935374757961","0.835807095975025","1"
