"pli0083","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1996","Brandenburg","Male","","","",""
"Min 1x per week","1996","Brandenburg","Female","","","",""
"Min 1x per week","1996","Mecklenburg-Western Pomerania","Male","","","",""
"Min 1x per week","1996","Mecklenburg-Western Pomerania","Female","","","",""
"Min 1x per week","1996","Saxony","Male","","","",""
"Min 1x per week","1996","Saxony","Female","","","",""
"Min 1x per week","1996","Saxony-Anhalt","Male","","","",""
"Min 1x per week","1996","Saxony-Anhalt","Female","","","",""
"Min 1x per week","1996","Thuringia","Male","","","",""
"Min 1x per week","1996","Thuringia","Female","","","",""
"Min 1x per month","1996","Schleswig-Holstein","Male","","","",""
"Min 1x per month","1996","Schleswig-Holstein","Female","","","",""
"Min 1x per month","1996","Hamburg","Male","","","",""
"Min 1x per month","1996","Hamburg","Female","","","",""
"Min 1x per month","1996","Lower Saxony","Male","","","",""
"Min 1x per month","1996","Lower Saxony","Female","","","",""
"Min 1x per month","1996","Bremen","Male","","","",""
"Min 1x per month","1996","Bremen","Female","","","",""
"Min 1x per month","1996","North Rhine-Westphalia","Male","","","",""
"Min 1x per month","1996","North Rhine-Westphalia","Female","","","",""
"Min 1x per month","1996","Hesse","Male","","","",""
"Min 1x per month","1996","Hesse","Female","","","",""
"Min 1x per month","1996","Rhineland-Palatinate,Saarland","Male","","","",""
"Min 1x per month","1996","Rhineland-Palatinate,Saarland","Female","","","",""
"Min 1x per month","1996","Baden-Württemberg","Male","","","",""
"Min 1x per month","1996","Baden-Württemberg","Female","","","",""
"Min 1x per month","1996","Bavaria","Male","","","",""
"Min 1x per month","1996","Bavaria","Female","","","",""
"Min 1x per month","1996","Berlin","Male","","","",""
"Min 1x per month","1996","Berlin","Female","","","",""
"Min 1x per month","1996","Brandenburg","Male","","","",""
"Min 1x per month","1996","Brandenburg","Female","","","",""
"Min 1x per month","1996","Mecklenburg-Western Pomerania","Male","","","",""
"Min 1x per month","1996","Mecklenburg-Western Pomerania","Female","","","",""
"Min 1x per month","1996","Saxony","Male","","","",""
"Min 1x per month","1996","Saxony","Female","","","",""
"Min 1x per month","1996","Saxony-Anhalt","Male","","","",""
"Min 1x per month","1996","Saxony-Anhalt","Female","","","",""
"Min 1x per month","1996","Thuringia","Male","","","",""
"Min 1x per month","1996","Thuringia","Female","","","",""
"Rarely","1996","Schleswig-Holstein","Male","","","",""
"Rarely","1996","Schleswig-Holstein","Female","","","",""
"Rarely","1996","Hamburg","Male","","","",""
"Rarely","1996","Hamburg","Female","","","",""
"Rarely","1996","Lower Saxony","Male","","","",""
"Rarely","1996","Lower Saxony","Female","","","",""
"Rarely","1996","Bremen","Male","","","",""
"Rarely","1996","Bremen","Female","","","",""
"Rarely","1996","North Rhine-Westphalia","Male","","","",""
"Rarely","1996","North Rhine-Westphalia","Female","","","",""
"Rarely","1996","Hesse","Male","","","",""
"Rarely","1996","Hesse","Female","","","",""
"Rarely","1996","Rhineland-Palatinate,Saarland","Male","","","",""
"Rarely","1996","Rhineland-Palatinate,Saarland","Female","","","",""
"Rarely","1996","Baden-Württemberg","Male","","","",""
"Rarely","1996","Baden-Württemberg","Female","","","",""
"Rarely","1996","Bavaria","Male","","","",""
"Rarely","1996","Bavaria","Female","","","",""
"Rarely","1996","Berlin","Male","","","",""
"Rarely","1996","Berlin","Female","","","",""
"Rarely","1996","Brandenburg","Male","","","",""
"Rarely","1996","Brandenburg","Female","","","",""
"Rarely","1996","Mecklenburg-Western Pomerania","Male","","","",""
"Rarely","1996","Mecklenburg-Western Pomerania","Female","","","",""
"Rarely","1996","Saxony","Male","","","",""
"Rarely","1996","Saxony","Female","","","",""
"Rarely","1996","Saxony-Anhalt","Male","","","",""
"Rarely","1996","Saxony-Anhalt","Female","","","",""
"Rarely","1996","Thuringia","Male","","","",""
"Rarely","1996","Thuringia","Female","","","",""
"Never","1996","Schleswig-Holstein","Male","","","",""
"Never","1996","Schleswig-Holstein","Female","","","",""
"Never","1996","Hamburg","Male","","","",""
"Never","1996","Hamburg","Female","","","",""
"Never","1996","Lower Saxony","Male","","","",""
"Never","1996","Lower Saxony","Female","","","",""
"Never","1996","Bremen","Male","","","",""
"Never","1996","Bremen","Female","","","",""
"Never","1996","North Rhine-Westphalia","Male","","","",""
"Never","1996","North Rhine-Westphalia","Female","","","",""
"Never","1996","Hesse","Male","","","",""
"Never","1996","Hesse","Female","","","",""
"Never","1996","Rhineland-Palatinate,Saarland","Male","","","",""
"Never","1996","Rhineland-Palatinate,Saarland","Female","","","",""
"Never","1996","Baden-Württemberg","Male","","","",""
"Never","1996","Baden-Württemberg","Female","","","",""
"Never","1996","Bavaria","Male","","","",""
"Never","1996","Bavaria","Female","","","",""
"Never","1996","Berlin","Male","","","",""
"Never","1996","Berlin","Female","","","",""
"Never","1996","Brandenburg","Male","","","",""
"Never","1996","Brandenburg","Female","","","",""
"Never","1996","Mecklenburg-Western Pomerania","Male","","","",""
"Never","1996","Mecklenburg-Western Pomerania","Female","","","",""
"Never","1996","Saxony","Male","","","",""
"Never","1996","Saxony","Female","","","",""
"Never","1996","Saxony-Anhalt","Male","","","",""
"Never","1996","Saxony-Anhalt","Female","","","",""
"Never","1996","Thuringia","Male","","","",""
"Never","1996","Thuringia","Female","","","",""
"Daily","1997","Schleswig-Holstein","Male","","","",""
"Daily","1997","Schleswig-Holstein","Female","","","",""
"Daily","1997","Hamburg","Male","","","",""
"Daily","1997","Hamburg","Female","","","",""
"Daily","1997","Lower Saxony","Male","","","",""
"Daily","1997","Lower Saxony","Female","","","",""
"Daily","1997","Bremen","Male","","","",""
"Daily","1997","Bremen","Female","","","",""
"Daily","1997","North Rhine-Westphalia","Male","","","",""
"Daily","1997","North Rhine-Westphalia","Female","","","",""
"Daily","1997","Hesse","Male","","","",""
"Daily","1997","Hesse","Female","","","",""
"Daily","1997","Rhineland-Palatinate,Saarland","Male","","","",""
"Daily","1997","Rhineland-Palatinate,Saarland","Female","","","",""
"Daily","1997","Baden-Württemberg","Male","","","",""
"Daily","1997","Baden-Württemberg","Female","","","",""
"Daily","1997","Bavaria","Male","","","",""
"Daily","1997","Bavaria","Female","","","",""
"Daily","1997","Berlin","Male","","","",""
"Daily","1997","Berlin","Female","","","",""
"Daily","1997","Brandenburg","Male","","","",""
"Daily","1997","Brandenburg","Female","","","",""
"Daily","1997","Mecklenburg-Western Pomerania","Male","","","",""
"Daily","1997","Mecklenburg-Western Pomerania","Female","","","",""
"Daily","1997","Saxony","Male","","","",""
"Daily","1997","Saxony","Female","","","",""
"Daily","1997","Saxony-Anhalt","Male","","","",""
"Daily","1997","Saxony-Anhalt","Female","","","",""
"Daily","1997","Thuringia","Male","","","",""
"Daily","1997","Thuringia","Female","","","",""
"Min 1x per week","1997","Schleswig-Holstein","Male","","","",""
"Min 1x per week","1997","Schleswig-Holstein","Female","","","",""
"Min 1x per week","1997","Hamburg","Male","","","",""
"Min 1x per week","1997","Hamburg","Female","","","",""
"Min 1x per week","1997","Lower Saxony","Male","","","",""
"Min 1x per week","1997","Lower Saxony","Female","","","",""
"Min 1x per week","1997","Bremen","Male","","","",""
"Min 1x per week","1997","Bremen","Female","","","",""
"Min 1x per week","1997","North Rhine-Westphalia","Male","","","",""
"Min 1x per week","1997","North Rhine-Westphalia","Female","","","",""
"Min 1x per week","1997","Hesse","Male","","","",""
"Min 1x per week","1997","Hesse","Female","","","",""
"Min 1x per week","1997","Rhineland-Palatinate,Saarland","Male","","","",""
"Min 1x per week","1997","Rhineland-Palatinate,Saarland","Female","","","",""
"Min 1x per week","1997","Baden-Württemberg","Male","","","",""
"Min 1x per week","1997","Baden-Württemberg","Female","","","",""
"Min 1x per week","1997","Bavaria","Male","","","",""
"Min 1x per week","1997","Bavaria","Female","","","",""
"Min 1x per week","1997","Berlin","Male","","","",""
"Min 1x per week","1997","Berlin","Female","","","",""
"Min 1x per week","1997","Brandenburg","Male","","","",""
"Min 1x per week","1997","Brandenburg","Female","","","",""
"Min 1x per week","1997","Mecklenburg-Western Pomerania","Male","","","",""
"Min 1x per week","1997","Mecklenburg-Western Pomerania","Female","","","",""
"Min 1x per week","1997","Saxony","Male","","","",""
"Min 1x per week","1997","Saxony","Female","","","",""
"Min 1x per week","1997","Saxony-Anhalt","Male","","","",""
"Min 1x per week","1997","Saxony-Anhalt","Female","","","",""
"Min 1x per week","1997","Thuringia","Male","","","",""
"Min 1x per week","1997","Thuringia","Female","","","",""
"Min 1x per month","1997","Schleswig-Holstein","Male","","","",""
"Min 1x per month","1997","Schleswig-Holstein","Female","","","",""
"Min 1x per month","1997","Hamburg","Male","","","",""
"Min 1x per month","1997","Hamburg","Female","","","",""
"Min 1x per month","1997","Lower Saxony","Male","","","",""
"Min 1x per month","1997","Lower Saxony","Female","","","",""
"Min 1x per month","1997","Bremen","Male","","","",""
"Min 1x per month","1997","Bremen","Female","","","",""
"Min 1x per month","1997","North Rhine-Westphalia","Male","","","",""
"Min 1x per month","1997","North Rhine-Westphalia","Female","","","",""
"Min 1x per month","1997","Hesse","Male","","","",""
"Min 1x per month","1997","Hesse","Female","","","",""
"Min 1x per month","1997","Rhineland-Palatinate,Saarland","Male","","","",""
"Min 1x per month","1997","Rhineland-Palatinate,Saarland","Female","","","",""
"Min 1x per month","1997","Baden-Württemberg","Male","","","",""
"Min 1x per month","1997","Baden-Württemberg","Female","","","",""
"Min 1x per month","1997","Bavaria","Male","","","",""
"Min 1x per month","1997","Bavaria","Female","","","",""
"Min 1x per month","1997","Berlin","Male","","","",""
"Min 1x per month","1997","Berlin","Female","","","",""
"Min 1x per month","1997","Brandenburg","Male","","","",""
"Min 1x per month","1997","Brandenburg","Female","","","",""
"Min 1x per month","1997","Mecklenburg-Western Pomerania","Male","","","",""
"Min 1x per month","1997","Mecklenburg-Western Pomerania","Female","","","",""
"Min 1x per month","1997","Saxony","Male","","","",""
"Min 1x per month","1997","Saxony","Female","","","",""
"Min 1x per month","1997","Saxony-Anhalt","Male","","","",""
"Min 1x per month","1997","Saxony-Anhalt","Female","","","",""
"Min 1x per month","1997","Thuringia","Male","","","",""
"Min 1x per month","1997","Thuringia","Female","","","",""
"Rarely","1997","Schleswig-Holstein","Male","","","",""
"Rarely","1997","Schleswig-Holstein","Female","","","",""
"Rarely","1997","Hamburg","Male","","","",""
"Rarely","1997","Hamburg","Female","","","",""
"Rarely","1997","Lower Saxony","Male","","","",""
"Rarely","1997","Lower Saxony","Female","","","",""
"Rarely","1997","Bremen","Male","","","",""
"Rarely","1997","Bremen","Female","","","",""
"Rarely","1997","North Rhine-Westphalia","Male","","","",""
"Rarely","1997","North Rhine-Westphalia","Female","","","",""
"Rarely","1997","Hesse","Male","","","",""
"Rarely","1997","Hesse","Female","","","",""
"Rarely","1997","Rhineland-Palatinate,Saarland","Male","","","",""
"Rarely","1997","Rhineland-Palatinate,Saarland","Female","","","",""
"Rarely","1997","Baden-Württemberg","Male","","","",""
"Rarely","1997","Baden-Württemberg","Female","","","",""
"Rarely","1997","Bavaria","Male","","","",""
"Rarely","1997","Bavaria","Female","","","",""
"Rarely","1997","Berlin","Male","","","",""
"Rarely","1997","Berlin","Female","","","",""
"Rarely","1997","Brandenburg","Male","","","",""
"Rarely","1997","Brandenburg","Female","","","",""
"Rarely","1997","Mecklenburg-Western Pomerania","Male","","","",""
"Rarely","1997","Mecklenburg-Western Pomerania","Female","","","",""
"Rarely","1997","Saxony","Male","","","",""
"Rarely","1997","Saxony","Female","","","",""
"Rarely","1997","Saxony-Anhalt","Male","","","",""
"Rarely","1997","Saxony-Anhalt","Female","","","",""
"Rarely","1997","Thuringia","Male","","","",""
"Rarely","1997","Thuringia","Female","","","",""
"Never","1997","Schleswig-Holstein","Male","","","",""
"Never","1997","Schleswig-Holstein","Female","","","",""
"Never","1997","Hamburg","Male","","","",""
"Never","1997","Hamburg","Female","","","",""
"Never","1997","Lower Saxony","Male","","","",""
"Never","1997","Lower Saxony","Female","","","",""
"Never","1997","Bremen","Male","","","",""
"Never","1997","Bremen","Female","","","",""
"Never","1997","North Rhine-Westphalia","Male","","","",""
"Never","1997","North Rhine-Westphalia","Female","","","",""
"Never","1997","Hesse","Male","","","",""
"Never","1997","Hesse","Female","","","",""
"Never","1997","Rhineland-Palatinate,Saarland","Male","","","",""
"Never","1997","Rhineland-Palatinate,Saarland","Female","","","",""
"Never","1997","Baden-Württemberg","Male","","","",""
"Never","1997","Baden-Württemberg","Female","","","",""
"Never","1997","Bavaria","Male","","","",""
"Never","1997","Bavaria","Female","","","",""
"Never","1997","Berlin","Male","","","",""
"Never","1997","Berlin","Female","","","",""
"Never","1997","Brandenburg","Male","","","",""
"Never","1997","Brandenburg","Female","","","",""
"Never","1997","Mecklenburg-Western Pomerania","Male","","","",""
"Never","1997","Mecklenburg-Western Pomerania","Female","","","",""
"Never","1997","Saxony","Male","","","",""
"Never","1997","Saxony","Female","","","",""
"Never","1997","Saxony-Anhalt","Male","","","",""
"Never","1997","Saxony-Anhalt","Female","","","",""
"Never","1997","Thuringia","Male","","","",""
"Never","1997","Thuringia","Female","","","",""
"Daily","1998","Schleswig-Holstein","Male","124","0.777281377309346","0.713210896782437","0.841351857836255"
"Daily","1998","Schleswig-Holstein","Female","141","0.762359070599959","0.70199593179152","0.822722209408398"
"Daily","1998","Hamburg","Male","61","0.861370325523927","0.779237514030485","0.943503137017368"
"Daily","1998","Hamburg","Female","67","0.763657470454637","0.67386930309304","0.853445637816234"
"Daily","1998","Lower Saxony","Male","488","0.814757179168995","0.783567582982879","0.845946775355112"
"Daily","1998","Lower Saxony","Female","505","0.822899489454302","0.792504983961868","0.853293994946736"
"Daily","1998","Bremen","Male","39","0.789652772093616","0.674356848941193","0.904948695246039"
"Daily","1998","Bremen","Female","45","0.84068919085668","0.742163268395796","0.939215113317564"
"Daily","1998","North Rhine-Westphalia","Male","1207","0.868012868496711","0.850109213539267","0.885916523454156"
"Daily","1998","North Rhine-Westphalia","Female","1275","0.8611186461262","0.84346425204546","0.87877304020694"
"Daily","1998","Hesse","Male","391","0.848656662184092","0.816082798020644","0.88123052634754"
"Daily","1998","Hesse","Female","412","0.856517844973248","0.825286365090074","0.887749324856423"
"Daily","1998","Rhineland-Palatinate,Saarland","Male","344","0.902520057914576","0.872814701566546","0.932225414262606"
"Daily","1998","Rhineland-Palatinate,Saarland","Female","363","0.873729763592468","0.841887860812899","0.905571666372037"
"Daily","1998","Baden-Württemberg","Male","745","0.809459829763334","0.783497445196513","0.835422214330155"
"Daily","1998","Baden-Württemberg","Female","791","0.812705690131898","0.787738158212612","0.837673222051183"
"Daily","1998","Bavaria","Male","744","0.813756046010473","0.788406382557369","0.839105709463578"
"Daily","1998","Bavaria","Female","784","0.820461008039291","0.79614454042104","0.844777475657542"
"Daily","1998","Berlin","Male","208","0.834707392714674","0.78857114581843","0.880843639610917"
"Daily","1998","Berlin","Female","224","0.818037650631902","0.772603164487968","0.863472136775835"
"Daily","1998","Brandenburg","Male","263","0.866787678407163","0.828589745432484","0.904985611381842"
"Daily","1998","Brandenburg","Female","286","0.906944409387264","0.874913732337337","0.938975086437192"
"Daily","1998","Mecklenburg-Western Pomerania","Male","175","0.878843920022993","0.833507206399678","0.924180633646307"
"Daily","1998","Mecklenburg-Western Pomerania","Female","185","0.910443268436749","0.871637884398594","0.949248652474905"
"Daily","1998","Saxony","Male","492","0.875861389322804","0.848839157978166","0.902883620667442"
"Daily","1998","Saxony","Female","544","0.894441515682825","0.870137029020257","0.918746002345394"
"Daily","1998","Saxony-Anhalt","Male","295","0.90903897684337","0.878014101735611","0.940063851951128"
"Daily","1998","Saxony-Anhalt","Female","325","0.911562550221683","0.882191991424446","0.94093310901892"
"Daily","1998","Thuringia","Male","312","0.884298110197721","0.850882735607117","0.917713484788325"
"Daily","1998","Thuringia","Female","335","0.90396168706836","0.874219377534042","0.933703996602678"
"Min 1x per week","1998","Schleswig-Holstein","Male","29","","",""
"Min 1x per week","1998","Schleswig-Holstein","Female","41","0.180636975959908","0.126077157683591","0.235196794236225"
"Min 1x per week","1998","Hamburg","Male","5","","",""
"Min 1x per week","1998","Hamburg","Female","16","","",""
"Min 1x per week","1998","Lower Saxony","Male","76","0.121426111335895","0.0952038494431232","0.147648373228668"
"Min 1x per week","1998","Lower Saxony","Female","68","0.126301597146984","0.099853345338816","0.152749848955151"
"Min 1x per week","1998","Bremen","Male","6","","",""
"Min 1x per week","1998","Bremen","Female","5","","",""
"Min 1x per week","1998","North Rhine-Westphalia","Male","116","0.0920453446836602","0.0767539951216352","0.107336694245685"
"Min 1x per week","1998","North Rhine-Westphalia","Female","137","0.0944034283586303","0.0794768378962536","0.109330018821007"
"Min 1x per week","1998","Hesse","Male","54","0.110786390455438","0.0822586173641502","0.139314163546725"
"Min 1x per week","1998","Hesse","Female","43","0.0834808412840655","0.0588380673693761","0.108123615198755"
"Min 1x per week","1998","Rhineland-Palatinate,Saarland","Male","30","0.076860645547817","0.050183807587094","0.10353748350854"
"Min 1x per week","1998","Rhineland-Palatinate,Saarland","Female","38","0.0937113198755567","0.0657737095655334","0.12164893018558"
"Min 1x per week","1998","Baden-Württemberg","Male","96","0.127945727080287","0.105863732243768","0.150027721916806"
"Min 1x per week","1998","Baden-Württemberg","Female","96","0.117926355887584","0.0972866010720202","0.138566110703148"
"Min 1x per week","1998","Bavaria","Male","127","0.146391320310456","0.123373135784947","0.169409504835965"
"Min 1x per week","1998","Bavaria","Female","120","0.112683886367427","0.0926501379875032","0.132717634747352"
"Min 1x per week","1998","Berlin","Male","31","0.125416850413126","0.0842803904479848","0.166553310378267"
"Min 1x per week","1998","Berlin","Female","30","0.113654706238672","0.0762777966599816","0.151031615817363"
"Min 1x per week","1998","Brandenburg","Male","28","","",""
"Min 1x per week","1998","Brandenburg","Female","22","","",""
"Min 1x per week","1998","Mecklenburg-Western Pomerania","Male","12","","",""
"Min 1x per week","1998","Mecklenburg-Western Pomerania","Female","14","","",""
"Min 1x per week","1998","Saxony","Male","63","0.0950551087220628","0.0710198459572675","0.119090371486858"
"Min 1x per week","1998","Saxony","Female","54","0.0804895886510224","0.058971084171334","0.102008093130711"
"Min 1x per week","1998","Saxony-Anhalt","Male","20","","",""
"Min 1x per week","1998","Saxony-Anhalt","Female","27","","",""
"Min 1x per week","1998","Thuringia","Male","24","","",""
"Min 1x per week","1998","Thuringia","Female","30","0.0578561860141041","0.0342888270505735","0.0814235449776348"
"Min 1x per month","1998","Schleswig-Holstein","Male","6","","",""
"Min 1x per month","1998","Schleswig-Holstein","Female","2","","",""
"Min 1x per month","1998","Hamburg","Male","1","","",""
"Min 1x per month","1998","Hamburg","Female","","","",""
"Min 1x per month","1998","Lower Saxony","Male","5","","",""
"Min 1x per month","1998","Lower Saxony","Female","6","","",""
"Min 1x per month","1998","Bremen","Male","","","",""
"Min 1x per month","1998","Bremen","Female","1","","",""
"Min 1x per month","1998","North Rhine-Westphalia","Male","10","","",""
"Min 1x per month","1998","North Rhine-Westphalia","Female","12","","",""
"Min 1x per month","1998","Hesse","Male","4","","",""
"Min 1x per month","1998","Hesse","Female","7","","",""
"Min 1x per month","1998","Rhineland-Palatinate,Saarland","Male","3","","",""
"Min 1x per month","1998","Rhineland-Palatinate,Saarland","Female","2","","",""
"Min 1x per month","1998","Baden-Württemberg","Male","16","","",""
"Min 1x per month","1998","Baden-Württemberg","Female","11","","",""
"Min 1x per month","1998","Bavaria","Male","8","","",""
"Min 1x per month","1998","Bavaria","Female","14","","",""
"Min 1x per month","1998","Berlin","Male","3","","",""
"Min 1x per month","1998","Berlin","Female","2","","",""
"Min 1x per month","1998","Brandenburg","Male","3","","",""
"Min 1x per month","1998","Brandenburg","Female","1","","",""
"Min 1x per month","1998","Mecklenburg-Western Pomerania","Male","3","","",""
"Min 1x per month","1998","Mecklenburg-Western Pomerania","Female","2","","",""
"Min 1x per month","1998","Saxony","Male","6","","",""
"Min 1x per month","1998","Saxony","Female","3","","",""
"Min 1x per month","1998","Saxony-Anhalt","Male","3","","",""
"Min 1x per month","1998","Saxony-Anhalt","Female","2","","",""
"Min 1x per month","1998","Thuringia","Male","2","","",""
"Min 1x per month","1998","Thuringia","Female","","","",""
"Rarely","1998","Schleswig-Holstein","Male","2","","",""
"Rarely","1998","Schleswig-Holstein","Female","7","","",""
"Rarely","1998","Hamburg","Male","1","","",""
"Rarely","1998","Hamburg","Female","2","","",""
"Rarely","1998","Lower Saxony","Male","21","","",""
"Rarely","1998","Lower Saxony","Female","16","","",""
"Rarely","1998","Bremen","Male","3","","",""
"Rarely","1998","Bremen","Female","1","","",""
"Rarely","1998","North Rhine-Westphalia","Male","29","","",""
"Rarely","1998","North Rhine-Westphalia","Female","32","0.0173910085575299","0.0107175325937208","0.024064484521339"
"Rarely","1998","Hesse","Male","9","","",""
"Rarely","1998","Hesse","Female","16","","",""
"Rarely","1998","Rhineland-Palatinate,Saarland","Male","4","","",""
"Rarely","1998","Rhineland-Palatinate,Saarland","Female","10","","",""
"Rarely","1998","Baden-Württemberg","Male","21","","",""
"Rarely","1998","Baden-Württemberg","Female","30","0.0363004341521859","0.0243310056988698","0.0482698626055021"
"Rarely","1998","Bavaria","Male","15","","",""
"Rarely","1998","Bavaria","Female","27","","",""
"Rarely","1998","Berlin","Male","3","","",""
"Rarely","1998","Berlin","Female","10","","",""
"Rarely","1998","Brandenburg","Male","7","","",""
"Rarely","1998","Brandenburg","Female","6","","",""
"Rarely","1998","Mecklenburg-Western Pomerania","Male","6","","",""
"Rarely","1998","Mecklenburg-Western Pomerania","Female","6","","",""
"Rarely","1998","Saxony","Male","10","","",""
"Rarely","1998","Saxony","Female","11","","",""
"Rarely","1998","Saxony-Anhalt","Male","10","","",""
"Rarely","1998","Saxony-Anhalt","Female","5","","",""
"Rarely","1998","Thuringia","Male","13","","",""
"Rarely","1998","Thuringia","Female","10","","",""
"Never","1998","Schleswig-Holstein","Male","1","","",""
"Never","1998","Schleswig-Holstein","Female","","","",""
"Never","1998","Hamburg","Male","","","",""
"Never","1998","Hamburg","Female","1","","",""
"Never","1998","Lower Saxony","Male","6","","",""
"Never","1998","Lower Saxony","Female","11","","",""
"Never","1998","Bremen","Male","","","",""
"Never","1998","Bremen","Female","1","","",""
"Never","1998","North Rhine-Westphalia","Male","11","","",""
"Never","1998","North Rhine-Westphalia","Female","18","","",""
"Never","1998","Hesse","Male","7","","",""
"Never","1998","Hesse","Female","6","","",""
"Never","1998","Rhineland-Palatinate,Saarland","Male","2","","",""
"Never","1998","Rhineland-Palatinate,Saarland","Female","5","","",""
"Never","1998","Baden-Württemberg","Male","1","","",""
"Never","1998","Baden-Württemberg","Female","10","","",""
"Never","1998","Bavaria","Male","12","","",""
"Never","1998","Bavaria","Female","12","","",""
"Never","1998","Berlin","Male","4","","",""
"Never","1998","Berlin","Female","11","","",""
"Never","1998","Brandenburg","Male","3","","",""
"Never","1998","Brandenburg","Female","1","","",""
"Never","1998","Mecklenburg-Western Pomerania","Male","3","","",""
"Never","1998","Mecklenburg-Western Pomerania","Female","1","","",""
"Never","1998","Saxony","Male","1","","",""
"Never","1998","Saxony","Female","2","","",""
"Never","1998","Saxony-Anhalt","Male","2","","",""
"Never","1998","Saxony-Anhalt","Female","","","",""
"Never","1998","Thuringia","Male","1","","",""
"Never","1998","Thuringia","Female","2","","",""
"Daily","1999","Schleswig-Holstein","Male","","","",""
"Daily","1999","Schleswig-Holstein","Female","","","",""
"Daily","1999","Hamburg","Male","","","",""
"Daily","1999","Hamburg","Female","","","",""
"Daily","1999","Lower Saxony","Male","","","",""
"Daily","1999","Lower Saxony","Female","","","",""
"Daily","1999","Bremen","Male","","","",""
"Daily","1999","Bremen","Female","","","",""
"Daily","1999","North Rhine-Westphalia","Male","","","",""
"Daily","1999","North Rhine-Westphalia","Female","","","",""
"Daily","1999","Hesse","Male","","","",""
"Daily","1999","Hesse","Female","","","",""
"Daily","1999","Rhineland-Palatinate,Saarland","Male","","","",""
"Daily","1999","Rhineland-Palatinate,Saarland","Female","","","",""
"Daily","1999","Baden-Württemberg","Male","","","",""
"Daily","1999","Baden-Württemberg","Female","","","",""
"Daily","1999","Bavaria","Male","","","",""
"Daily","1999","Bavaria","Female","","","",""
"Daily","1999","Berlin","Male","","","",""
"Daily","1999","Berlin","Female","","","",""
"Daily","1999","Brandenburg","Male","","","",""
"Daily","1999","Brandenburg","Female","","","",""
"Daily","1999","Mecklenburg-Western Pomerania","Male","","","",""
"Daily","1999","Mecklenburg-Western Pomerania","Female","","","",""
"Daily","1999","Saxony","Male","","","",""
"Daily","1999","Saxony","Female","","","",""
"Daily","1999","Saxony-Anhalt","Male","","","",""
"Daily","1999","Saxony-Anhalt","Female","","","",""
"Daily","1999","Thuringia","Male","","","",""
"Daily","1999","Thuringia","Female","","","",""
"Min 1x per week","1999","Schleswig-Holstein","Male","","","",""
"Min 1x per week","1999","Schleswig-Holstein","Female","","","",""
"Min 1x per week","1999","Hamburg","Male","","","",""
"Min 1x per week","1999","Hamburg","Female","","","",""
"Min 1x per week","1999","Lower Saxony","Male","","","",""
"Min 1x per week","1999","Lower Saxony","Female","","","",""
"Min 1x per week","1999","Bremen","Male","","","",""
"Min 1x per week","1999","Bremen","Female","","","",""
"Min 1x per week","1999","North Rhine-Westphalia","Male","","","",""
"Min 1x per week","1999","North Rhine-Westphalia","Female","","","",""
"Min 1x per week","1999","Hesse","Male","","","",""
"Min 1x per week","1999","Hesse","Female","","","",""
"Min 1x per week","1999","Rhineland-Palatinate,Saarland","Male","","","",""
"Min 1x per week","1999","Rhineland-Palatinate,Saarland","Female","","","",""
"Min 1x per week","1999","Baden-Württemberg","Male","","","",""
"Min 1x per week","1999","Baden-Württemberg","Female","","","",""
"Min 1x per week","1999","Bavaria","Male","","","",""
"Min 1x per week","1999","Bavaria","Female","","","",""
"Min 1x per week","1999","Berlin","Male","","","",""
"Min 1x per week","1999","Berlin","Female","","","",""
"Min 1x per week","1999","Brandenburg","Male","","","",""
"Min 1x per week","1999","Brandenburg","Female","","","",""
"Min 1x per week","1999","Mecklenburg-Western Pomerania","Male","","","",""
"Min 1x per week","1999","Mecklenburg-Western Pomerania","Female","","","",""
"Min 1x per week","1999","Saxony","Male","","","",""
"Min 1x per week","1999","Saxony","Female","","","",""
"Min 1x per week","1999","Saxony-Anhalt","Male","","","",""
"Min 1x per week","1999","Saxony-Anhalt","Female","","","",""
"Min 1x per week","1999","Thuringia","Male","","","",""
"Min 1x per week","1999","Thuringia","Female","","","",""
"Min 1x per month","1999","Schleswig-Holstein","Male","","","",""
"Min 1x per month","1999","Schleswig-Holstein","Female","","","",""
"Min 1x per month","1999","Hamburg","Male","","","",""
"Min 1x per month","1999","Hamburg","Female","","","",""
"Min 1x per month","1999","Lower Saxony","Male","","","",""
"Min 1x per month","1999","Lower Saxony","Female","","","",""
"Min 1x per month","1999","Bremen","Male","","","",""
"Min 1x per month","1999","Bremen","Female","","","",""
"Min 1x per month","1999","North Rhine-Westphalia","Male","","","",""
"Min 1x per month","1999","North Rhine-Westphalia","Female","","","",""
"Min 1x per month","1999","Hesse","Male","","","",""
"Min 1x per month","1999","Hesse","Female","","","",""
"Min 1x per month","1999","Rhineland-Palatinate,Saarland","Male","","","",""
"Min 1x per month","1999","Rhineland-Palatinate,Saarland","Female","","","",""
"Min 1x per month","1999","Baden-Württemberg","Male","","","",""
"Min 1x per month","1999","Baden-Württemberg","Female","","","",""
"Min 1x per month","1999","Bavaria","Male","","","",""
"Min 1x per month","1999","Bavaria","Female","","","",""
"Min 1x per month","1999","Berlin","Male","","","",""
"Min 1x per month","1999","Berlin","Female","","","",""
"Min 1x per month","1999","Brandenburg","Male","","","",""
"Min 1x per month","1999","Brandenburg","Female","","","",""
