"pli0083","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"Rarely","2003","Couple + C. GT 16 ","East Germany","20","","",""
"Rarely","2003","Couple + C. LE and GT 16","West Germany","34","0.0218568134780292","0.014267841165474","0.0294457857905845"
"Rarely","2003","Couple + C. LE and GT 16","East Germany","6","","",""
"Never","2003","1-pers.-HH","West Germany","57","0.028948811898597","0.0220485909059235","0.0358490328912704"
"Never","2003","1-pers.-HH","East Germany","12","","",""
"Never","2003","(Married) couple without C. ","West Germany","64","0.0119372741419152","0.00905447085012006","0.0148200774337104"
"Never","2003","(Married) couple without C. ","East Germany","14","","",""
"Never","2003","Single parent ","West Germany","12","","",""
"Never","2003","Single parent ","East Germany","1","","",""
"Never","2003","Couple + C. LE 16 ","West Germany","34","0.00679665174115051","0.00409697530845395","0.00949632817384708"
"Never","2003","Couple + C. LE 16 ","East Germany","11","","",""
"Never","2003","Couple + C. GT 16 ","West Germany","20","","",""
"Never","2003","Couple + C. GT 16 ","East Germany","5","","",""
"Never","2003","Couple + C. LE and GT 16","West Germany","23","","",""
"Never","2003","Couple + C. LE and GT 16","East Germany","4","","",""
"Daily","2004","1-pers.-HH","West Germany","","","",""
"Daily","2004","1-pers.-HH","East Germany","","","",""
"Daily","2004","(Married) couple without C. ","West Germany","","","",""
"Daily","2004","(Married) couple without C. ","East Germany","","","",""
"Daily","2004","Single parent ","West Germany","","","",""
"Daily","2004","Single parent ","East Germany","","","",""
"Daily","2004","Couple + C. LE 16 ","West Germany","","","",""
"Daily","2004","Couple + C. LE 16 ","East Germany","","","",""
"Daily","2004","Couple + C. GT 16 ","West Germany","","","",""
"Daily","2004","Couple + C. GT 16 ","East Germany","","","",""
"Daily","2004","Couple + C. LE and GT 16","West Germany","","","",""
"Daily","2004","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per week","2004","1-pers.-HH","West Germany","","","",""
"Min 1x per week","2004","1-pers.-HH","East Germany","","","",""
"Min 1x per week","2004","(Married) couple without C. ","West Germany","","","",""
"Min 1x per week","2004","(Married) couple without C. ","East Germany","","","",""
"Min 1x per week","2004","Single parent ","West Germany","","","",""
"Min 1x per week","2004","Single parent ","East Germany","","","",""
"Min 1x per week","2004","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per week","2004","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per week","2004","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per week","2004","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per week","2004","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per week","2004","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per month","2004","1-pers.-HH","West Germany","","","",""
"Min 1x per month","2004","1-pers.-HH","East Germany","","","",""
"Min 1x per month","2004","(Married) couple without C. ","West Germany","","","",""
"Min 1x per month","2004","(Married) couple without C. ","East Germany","","","",""
"Min 1x per month","2004","Single parent ","West Germany","","","",""
"Min 1x per month","2004","Single parent ","East Germany","","","",""
"Min 1x per month","2004","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per month","2004","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per month","2004","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per month","2004","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per month","2004","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per month","2004","Couple + C. LE and GT 16","East Germany","","","",""
"Rarely","2004","1-pers.-HH","West Germany","","","",""
"Rarely","2004","1-pers.-HH","East Germany","","","",""
"Rarely","2004","(Married) couple without C. ","West Germany","","","",""
"Rarely","2004","(Married) couple without C. ","East Germany","","","",""
"Rarely","2004","Single parent ","West Germany","","","",""
"Rarely","2004","Single parent ","East Germany","","","",""
"Rarely","2004","Couple + C. LE 16 ","West Germany","","","",""
"Rarely","2004","Couple + C. LE 16 ","East Germany","","","",""
"Rarely","2004","Couple + C. GT 16 ","West Germany","","","",""
"Rarely","2004","Couple + C. GT 16 ","East Germany","","","",""
"Rarely","2004","Couple + C. LE and GT 16","West Germany","","","",""
"Rarely","2004","Couple + C. LE and GT 16","East Germany","","","",""
"Never","2004","1-pers.-HH","West Germany","","","",""
"Never","2004","1-pers.-HH","East Germany","","","",""
"Never","2004","(Married) couple without C. ","West Germany","","","",""
"Never","2004","(Married) couple without C. ","East Germany","","","",""
"Never","2004","Single parent ","West Germany","","","",""
"Never","2004","Single parent ","East Germany","","","",""
"Never","2004","Couple + C. LE 16 ","West Germany","","","",""
"Never","2004","Couple + C. LE 16 ","East Germany","","","",""
"Never","2004","Couple + C. GT 16 ","West Germany","","","",""
"Never","2004","Couple + C. GT 16 ","East Germany","","","",""
"Never","2004","Couple + C. LE and GT 16","West Germany","","","",""
"Never","2004","Couple + C. LE and GT 16","East Germany","","","",""
"Daily","2005","1-pers.-HH","West Germany","","","",""
"Daily","2005","1-pers.-HH","East Germany","","","",""
"Daily","2005","(Married) couple without C. ","West Germany","","","",""
"Daily","2005","(Married) couple without C. ","East Germany","","","",""
"Daily","2005","Single parent ","West Germany","","","",""
"Daily","2005","Single parent ","East Germany","","","",""
"Daily","2005","Couple + C. LE 16 ","West Germany","","","",""
"Daily","2005","Couple + C. LE 16 ","East Germany","","","",""
"Daily","2005","Couple + C. GT 16 ","West Germany","","","",""
"Daily","2005","Couple + C. GT 16 ","East Germany","","","",""
"Daily","2005","Couple + C. LE and GT 16","West Germany","","","",""
"Daily","2005","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per week","2005","1-pers.-HH","West Germany","","","",""
"Min 1x per week","2005","1-pers.-HH","East Germany","","","",""
"Min 1x per week","2005","(Married) couple without C. ","West Germany","","","",""
"Min 1x per week","2005","(Married) couple without C. ","East Germany","","","",""
"Min 1x per week","2005","Single parent ","West Germany","","","",""
"Min 1x per week","2005","Single parent ","East Germany","","","",""
"Min 1x per week","2005","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per week","2005","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per week","2005","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per week","2005","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per week","2005","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per week","2005","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per month","2005","1-pers.-HH","West Germany","","","",""
"Min 1x per month","2005","1-pers.-HH","East Germany","","","",""
"Min 1x per month","2005","(Married) couple without C. ","West Germany","","","",""
"Min 1x per month","2005","(Married) couple without C. ","East Germany","","","",""
"Min 1x per month","2005","Single parent ","West Germany","","","",""
"Min 1x per month","2005","Single parent ","East Germany","","","",""
"Min 1x per month","2005","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per month","2005","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per month","2005","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per month","2005","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per month","2005","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per month","2005","Couple + C. LE and GT 16","East Germany","","","",""
"Rarely","2005","1-pers.-HH","West Germany","","","",""
"Rarely","2005","1-pers.-HH","East Germany","","","",""
"Rarely","2005","(Married) couple without C. ","West Germany","","","",""
"Rarely","2005","(Married) couple without C. ","East Germany","","","",""
"Rarely","2005","Single parent ","West Germany","","","",""
"Rarely","2005","Single parent ","East Germany","","","",""
"Rarely","2005","Couple + C. LE 16 ","West Germany","","","",""
"Rarely","2005","Couple + C. LE 16 ","East Germany","","","",""
"Rarely","2005","Couple + C. GT 16 ","West Germany","","","",""
"Rarely","2005","Couple + C. GT 16 ","East Germany","","","",""
"Rarely","2005","Couple + C. LE and GT 16","West Germany","","","",""
"Rarely","2005","Couple + C. LE and GT 16","East Germany","","","",""
"Never","2005","1-pers.-HH","West Germany","","","",""
"Never","2005","1-pers.-HH","East Germany","","","",""
"Never","2005","(Married) couple without C. ","West Germany","","","",""
"Never","2005","(Married) couple without C. ","East Germany","","","",""
"Never","2005","Single parent ","West Germany","","","",""
"Never","2005","Single parent ","East Germany","","","",""
"Never","2005","Couple + C. LE 16 ","West Germany","","","",""
"Never","2005","Couple + C. LE 16 ","East Germany","","","",""
"Never","2005","Couple + C. GT 16 ","West Germany","","","",""
"Never","2005","Couple + C. GT 16 ","East Germany","","","",""
"Never","2005","Couple + C. LE and GT 16","West Germany","","","",""
"Never","2005","Couple + C. LE and GT 16","East Germany","","","",""
"Daily","2006","1-pers.-HH","West Germany","","","",""
"Daily","2006","1-pers.-HH","East Germany","","","",""
"Daily","2006","(Married) couple without C. ","West Germany","","","",""
"Daily","2006","(Married) couple without C. ","East Germany","","","",""
"Daily","2006","Single parent ","West Germany","","","",""
"Daily","2006","Single parent ","East Germany","","","",""
"Daily","2006","Couple + C. LE 16 ","West Germany","","","",""
"Daily","2006","Couple + C. LE 16 ","East Germany","","","",""
"Daily","2006","Couple + C. GT 16 ","West Germany","","","",""
"Daily","2006","Couple + C. GT 16 ","East Germany","","","",""
"Daily","2006","Couple + C. LE and GT 16","West Germany","","","",""
"Daily","2006","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per week","2006","1-pers.-HH","West Germany","","","",""
"Min 1x per week","2006","1-pers.-HH","East Germany","","","",""
"Min 1x per week","2006","(Married) couple without C. ","West Germany","","","",""
"Min 1x per week","2006","(Married) couple without C. ","East Germany","","","",""
"Min 1x per week","2006","Single parent ","West Germany","","","",""
"Min 1x per week","2006","Single parent ","East Germany","","","",""
"Min 1x per week","2006","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per week","2006","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per week","2006","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per week","2006","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per week","2006","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per week","2006","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per month","2006","1-pers.-HH","West Germany","","","",""
"Min 1x per month","2006","1-pers.-HH","East Germany","","","",""
"Min 1x per month","2006","(Married) couple without C. ","West Germany","","","",""
"Min 1x per month","2006","(Married) couple without C. ","East Germany","","","",""
"Min 1x per month","2006","Single parent ","West Germany","","","",""
"Min 1x per month","2006","Single parent ","East Germany","","","",""
"Min 1x per month","2006","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per month","2006","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per month","2006","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per month","2006","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per month","2006","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per month","2006","Couple + C. LE and GT 16","East Germany","","","",""
"Rarely","2006","1-pers.-HH","West Germany","","","",""
"Rarely","2006","1-pers.-HH","East Germany","","","",""
"Rarely","2006","(Married) couple without C. ","West Germany","","","",""
"Rarely","2006","(Married) couple without C. ","East Germany","","","",""
"Rarely","2006","Single parent ","West Germany","","","",""
"Rarely","2006","Single parent ","East Germany","","","",""
"Rarely","2006","Couple + C. LE 16 ","West Germany","","","",""
"Rarely","2006","Couple + C. LE 16 ","East Germany","","","",""
"Rarely","2006","Couple + C. GT 16 ","West Germany","","","",""
"Rarely","2006","Couple + C. GT 16 ","East Germany","","","",""
"Rarely","2006","Couple + C. LE and GT 16","West Germany","","","",""
"Rarely","2006","Couple + C. LE and GT 16","East Germany","","","",""
"Never","2006","1-pers.-HH","West Germany","","","",""
"Never","2006","1-pers.-HH","East Germany","","","",""
"Never","2006","(Married) couple without C. ","West Germany","","","",""
"Never","2006","(Married) couple without C. ","East Germany","","","",""
"Never","2006","Single parent ","West Germany","","","",""
"Never","2006","Single parent ","East Germany","","","",""
"Never","2006","Couple + C. LE 16 ","West Germany","","","",""
"Never","2006","Couple + C. LE 16 ","East Germany","","","",""
"Never","2006","Couple + C. GT 16 ","West Germany","","","",""
"Never","2006","Couple + C. GT 16 ","East Germany","","","",""
"Never","2006","Couple + C. LE and GT 16","West Germany","","","",""
"Never","2006","Couple + C. LE and GT 16","East Germany","","","",""
"Daily","2007","1-pers.-HH","West Germany","","","",""
"Daily","2007","1-pers.-HH","East Germany","","","",""
"Daily","2007","(Married) couple without C. ","West Germany","","","",""
"Daily","2007","(Married) couple without C. ","East Germany","","","",""
"Daily","2007","Single parent ","West Germany","","","",""
"Daily","2007","Single parent ","East Germany","","","",""
"Daily","2007","Couple + C. LE 16 ","West Germany","","","",""
"Daily","2007","Couple + C. LE 16 ","East Germany","","","",""
"Daily","2007","Couple + C. GT 16 ","West Germany","","","",""
"Daily","2007","Couple + C. GT 16 ","East Germany","","","",""
"Daily","2007","Couple + C. LE and GT 16","West Germany","","","",""
"Daily","2007","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per week","2007","1-pers.-HH","West Germany","","","",""
"Min 1x per week","2007","1-pers.-HH","East Germany","","","",""
"Min 1x per week","2007","(Married) couple without C. ","West Germany","","","",""
"Min 1x per week","2007","(Married) couple without C. ","East Germany","","","",""
"Min 1x per week","2007","Single parent ","West Germany","","","",""
"Min 1x per week","2007","Single parent ","East Germany","","","",""
"Min 1x per week","2007","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per week","2007","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per week","2007","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per week","2007","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per week","2007","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per week","2007","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per month","2007","1-pers.-HH","West Germany","","","",""
"Min 1x per month","2007","1-pers.-HH","East Germany","","","",""
"Min 1x per month","2007","(Married) couple without C. ","West Germany","","","",""
"Min 1x per month","2007","(Married) couple without C. ","East Germany","","","",""
"Min 1x per month","2007","Single parent ","West Germany","","","",""
"Min 1x per month","2007","Single parent ","East Germany","","","",""
"Min 1x per month","2007","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per month","2007","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per month","2007","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per month","2007","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per month","2007","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per month","2007","Couple + C. LE and GT 16","East Germany","","","",""
"Rarely","2007","1-pers.-HH","West Germany","","","",""
"Rarely","2007","1-pers.-HH","East Germany","","","",""
"Rarely","2007","(Married) couple without C. ","West Germany","","","",""
"Rarely","2007","(Married) couple without C. ","East Germany","","","",""
"Rarely","2007","Single parent ","West Germany","","","",""
"Rarely","2007","Single parent ","East Germany","","","",""
"Rarely","2007","Couple + C. LE 16 ","West Germany","","","",""
"Rarely","2007","Couple + C. LE 16 ","East Germany","","","",""
"Rarely","2007","Couple + C. GT 16 ","West Germany","","","",""
"Rarely","2007","Couple + C. GT 16 ","East Germany","","","",""
"Rarely","2007","Couple + C. LE and GT 16","West Germany","","","",""
"Rarely","2007","Couple + C. LE and GT 16","East Germany","","","",""
"Never","2007","1-pers.-HH","West Germany","","","",""
"Never","2007","1-pers.-HH","East Germany","","","",""
"Never","2007","(Married) couple without C. ","West Germany","","","",""
"Never","2007","(Married) couple without C. ","East Germany","","","",""
"Never","2007","Single parent ","West Germany","","","",""
"Never","2007","Single parent ","East Germany","","","",""
"Never","2007","Couple + C. LE 16 ","West Germany","","","",""
"Never","2007","Couple + C. LE 16 ","East Germany","","","",""
"Never","2007","Couple + C. GT 16 ","West Germany","","","",""
"Never","2007","Couple + C. GT 16 ","East Germany","","","",""
"Never","2007","Couple + C. LE and GT 16","West Germany","","","",""
"Never","2007","Couple + C. LE and GT 16","East Germany","","","",""
"Daily","2008","1-pers.-HH","West Germany","1875","0.824045726574363","0.808436350530637","0.839655102618089"
"Daily","2008","1-pers.-HH","East Germany","637","0.806483757447812","0.778415704530777","0.834551810364847"
"Daily","2008","(Married) couple without C. ","West Germany","4572","0.875494344000713","0.866528480451213","0.884460207550213"
"Daily","2008","(Married) couple without C. ","East Germany","1701","0.92898871073344","0.917316300680926","0.940661120785955"
"Daily","2008","Single parent ","West Germany","630","0.777198731007809","0.748417113997896","0.805980348017721"
"Daily","2008","Single parent ","East Germany","225","0.806168488832294","0.760031564752321","0.852305412912268"
"Daily","2008","Couple + C. LE 16 ","West Germany","2005","0.765993957371064","0.749701397970639","0.782286516771489"
"Daily","2008","Couple + C. LE 16 ","East Germany","473","0.748679939268529","0.714313538041526","0.783046340495532"
"Daily","2008","Couple + C. GT 16 ","West Germany","1995","0.837911373640625","0.8232676221485","0.85255512513275"
"Daily","2008","Couple + C. GT 16 ","East Germany","753","0.822473842432568","0.797862527282328","0.847085157582808"
"Daily","2008","Couple + C. LE and GT 16","West Germany","787","0.826774354175525","0.803019882477239","0.850528825873811"
"Daily","2008","Couple + C. LE and GT 16","East Germany","187","0.804853738681727","0.754503884974381","0.855203592389074"
"Min 1x per week","2008","1-pers.-HH","West Germany","266","0.110204397720135","0.0973676629442765","0.123041132495993"
"Min 1x per week","2008","1-pers.-HH","East Germany","76","0.10755348916533","0.0855415090103383","0.129565469320322"
"Min 1x per week","2008","(Married) couple without C. ","West Germany","452","0.0869725861022368","0.0793200742129083","0.0946250979915652"
"Min 1x per week","2008","(Married) couple without C. ","East Germany","114","0.050898034256768","0.0409095736718205","0.0608864948417156"
"Min 1x per week","2008","Single parent ","West Germany","111","0.1482454564127","0.123667925919146","0.172822986906254"
"Min 1x per week","2008","Single parent ","East Germany","35","0.118315174022479","0.0806187248581689","0.156011623186789"
"Min 1x per week","2008","Couple + C. LE 16 ","West Germany","448","0.177727630980246","0.163016419809868","0.192438842150625"
"Min 1x per week","2008","Couple + C. LE 16 ","East Germany","98","0.170430136979416","0.140640030214621","0.200220243744211"
"Min 1x per week","2008","Couple + C. GT 16 ","West Germany","324","0.116391089782778","0.103648228744227","0.12913395082133"
"Min 1x per week","2008","Couple + C. GT 16 ","East Germany","124","0.126706502156575","0.105281436475195","0.148131567837955"
"Min 1x per week","2008","Couple + C. LE and GT 16","West Germany","140","0.137287109401839","0.115685117083357","0.158889101720321"
"Min 1x per week","2008","Couple + C. LE and GT 16","East Germany","40","0.155832560405223","0.109753563731509","0.201911557078936"
"Min 1x per month","2008","1-pers.-HH","West Germany","42","0.017375832234355","0.012019389008322","0.0227322754603879"
"Min 1x per month","2008","1-pers.-HH","East Germany","11","","",""
"Min 1x per month","2008","(Married) couple without C. ","West Germany","52","0.0101716128396285","0.00744674291582106","0.0128964827634359"
"Min 1x per month","2008","(Married) couple without C. ","East Germany","19","","",""
"Min 1x per month","2008","Single parent ","West Germany","12","","",""
"Min 1x per month","2008","Single parent ","East Germany","6","","",""
"Min 1x per month","2008","Couple + C. LE 16 ","West Germany","46","0.0210387116156032","0.0155159609742268","0.0265614622569796"
"Min 1x per month","2008","Couple + C. LE 16 ","East Germany","13","","",""
"Min 1x per month","2008","Couple + C. GT 16 ","West Germany","32","0.0114837566510427","0.00725014583505524","0.0157173674670302"
"Min 1x per month","2008","Couple + C. GT 16 ","East Germany","17","","",""
"Min 1x per month","2008","Couple + C. LE and GT 16","West Germany","15","","",""
"Min 1x per month","2008","Couple + C. LE and GT 16","East Germany","3","","",""
"Rarely","2008","1-pers.-HH","West Germany","57","0.0257694262742622","0.0192742157793551","0.0322646367691693"
"Rarely","2008","1-pers.-HH","East Germany","20","","",""
"Rarely","2008","(Married) couple without C. ","West Germany","84","0.0174512636876029","0.0138952665445174","0.0210072608306884"
"Rarely","2008","(Married) couple without C. ","East Germany","20","","",""
"Rarely","2008","Single parent ","West Germany","30","0.025739532078267","0.0147866557860666","0.0366924083704674"
"Rarely","2008","Single parent ","East Germany","11","","",""
"Rarely","2008","Couple + C. LE 16 ","West Germany","66","0.0265034842793845","0.0203221562397038","0.0326848123190651"
"Rarely","2008","Couple + C. LE 16 ","East Germany","18","","",""
"Rarely","2008","Couple + C. GT 16 ","West Germany","66","0.0264436991456198","0.0200681341688671","0.0328192641223725"
"Rarely","2008","Couple + C. GT 16 ","East Germany","27","","",""
"Rarely","2008","Couple + C. LE and GT 16","West Germany","23","","",""
"Rarely","2008","Couple + C. LE and GT 16","East Germany","7","","",""
"Never","2008","1-pers.-HH","West Germany","46","0.0226046171968851","0.0165114415459106","0.0286977928478596"
"Never","2008","1-pers.-HH","East Germany","17","","",""
"Never","2008","(Married) couple without C. ","West Germany","49","0.00991019336981874","0.00722021200575921","0.0126001747338783"
"Never","2008","(Married) couple without C. ","East Germany","6","","",""
"Never","2008","Single parent ","West Germany","20","","",""
"Never","2008","Single parent ","East Germany","5","","",""
"Never","2008","Couple + C. LE 16 ","West Germany","29","","",""
"Never","2008","Couple + C. LE 16 ","East Germany","10","","",""
"Never","2008","Couple + C. GT 16 ","West Germany","16","","",""
"Never","2008","Couple + C. GT 16 ","East Germany","5","","",""
"Never","2008","Couple + C. LE and GT 16","West Germany","10","","",""
"Never","2008","Couple + C. LE and GT 16","East Germany","1","","",""
"Daily","2009","1-pers.-HH","West Germany","","","",""
"Daily","2009","1-pers.-HH","East Germany","","","",""
"Daily","2009","(Married) couple without C. ","West Germany","","","",""
"Daily","2009","(Married) couple without C. ","East Germany","","","",""
"Daily","2009","Single parent ","West Germany","","","",""
"Daily","2009","Single parent ","East Germany","","","",""
"Daily","2009","Couple + C. LE 16 ","West Germany","","","",""
"Daily","2009","Couple + C. LE 16 ","East Germany","","","",""
"Daily","2009","Couple + C. GT 16 ","West Germany","","","",""
"Daily","2009","Couple + C. GT 16 ","East Germany","","","",""
"Daily","2009","Couple + C. LE and GT 16","West Germany","","","",""
"Daily","2009","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per week","2009","1-pers.-HH","West Germany","","","",""
"Min 1x per week","2009","1-pers.-HH","East Germany","","","",""
"Min 1x per week","2009","(Married) couple without C. ","West Germany","","","",""
"Min 1x per week","2009","(Married) couple without C. ","East Germany","","","",""
"Min 1x per week","2009","Single parent ","West Germany","","","",""
"Min 1x per week","2009","Single parent ","East Germany","","","",""
"Min 1x per week","2009","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per week","2009","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per week","2009","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per week","2009","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per week","2009","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per week","2009","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per month","2009","1-pers.-HH","West Germany","","","",""
"Min 1x per month","2009","1-pers.-HH","East Germany","","","",""
"Min 1x per month","2009","(Married) couple without C. ","West Germany","","","",""
"Min 1x per month","2009","(Married) couple without C. ","East Germany","","","",""
"Min 1x per month","2009","Single parent ","West Germany","","","",""
"Min 1x per month","2009","Single parent ","East Germany","","","",""
"Min 1x per month","2009","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per month","2009","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per month","2009","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per month","2009","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per month","2009","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per month","2009","Couple + C. LE and GT 16","East Germany","","","",""
"Rarely","2009","1-pers.-HH","West Germany","","","",""
"Rarely","2009","1-pers.-HH","East Germany","","","",""
"Rarely","2009","(Married) couple without C. ","West Germany","","","",""
"Rarely","2009","(Married) couple without C. ","East Germany","","","",""
"Rarely","2009","Single parent ","West Germany","","","",""
"Rarely","2009","Single parent ","East Germany","","","",""
"Rarely","2009","Couple + C. LE 16 ","West Germany","","","",""
"Rarely","2009","Couple + C. LE 16 ","East Germany","","","",""
"Rarely","2009","Couple + C. GT 16 ","West Germany","","","",""
"Rarely","2009","Couple + C. GT 16 ","East Germany","","","",""
"Rarely","2009","Couple + C. LE and GT 16","West Germany","","","",""
"Rarely","2009","Couple + C. LE and GT 16","East Germany","","","",""
"Never","2009","1-pers.-HH","West Germany","","","",""
"Never","2009","1-pers.-HH","East Germany","","","",""
"Never","2009","(Married) couple without C. ","West Germany","","","",""
"Never","2009","(Married) couple without C. ","East Germany","","","",""
"Never","2009","Single parent ","West Germany","","","",""
"Never","2009","Single parent ","East Germany","","","",""
"Never","2009","Couple + C. LE 16 ","West Germany","","","",""
"Never","2009","Couple + C. LE 16 ","East Germany","","","",""
"Never","2009","Couple + C. GT 16 ","West Germany","","","",""
"Never","2009","Couple + C. GT 16 ","East Germany","","","",""
"Never","2009","Couple + C. LE and GT 16","West Germany","","","",""
"Never","2009","Couple + C. LE and GT 16","East Germany","","","",""
"Daily","2010","1-pers.-HH","West Germany","","","",""
"Daily","2010","1-pers.-HH","East Germany","","","",""
"Daily","2010","(Married) couple without C. ","West Germany","","","",""
"Daily","2010","(Married) couple without C. ","East Germany","","","",""
"Daily","2010","Single parent ","West Germany","","","",""
"Daily","2010","Single parent ","East Germany","","","",""
"Daily","2010","Couple + C. LE 16 ","West Germany","","","",""
"Daily","2010","Couple + C. LE 16 ","East Germany","","","",""
"Daily","2010","Couple + C. GT 16 ","West Germany","","","",""
"Daily","2010","Couple + C. GT 16 ","East Germany","","","",""
"Daily","2010","Couple + C. LE and GT 16","West Germany","","","",""
"Daily","2010","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per week","2010","1-pers.-HH","West Germany","","","",""
"Min 1x per week","2010","1-pers.-HH","East Germany","","","",""
"Min 1x per week","2010","(Married) couple without C. ","West Germany","","","",""
"Min 1x per week","2010","(Married) couple without C. ","East Germany","","","",""
"Min 1x per week","2010","Single parent ","West Germany","","","",""
"Min 1x per week","2010","Single parent ","East Germany","","","",""
"Min 1x per week","2010","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per week","2010","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per week","2010","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per week","2010","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per week","2010","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per week","2010","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per month","2010","1-pers.-HH","West Germany","","","",""
"Min 1x per month","2010","1-pers.-HH","East Germany","","","",""
"Min 1x per month","2010","(Married) couple without C. ","West Germany","","","",""
"Min 1x per month","2010","(Married) couple without C. ","East Germany","","","",""
"Min 1x per month","2010","Single parent ","West Germany","","","",""
"Min 1x per month","2010","Single parent ","East Germany","","","",""
"Min 1x per month","2010","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per month","2010","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per month","2010","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per month","2010","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per month","2010","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per month","2010","Couple + C. LE and GT 16","East Germany","","","",""
"Rarely","2010","1-pers.-HH","West Germany","","","",""
"Rarely","2010","1-pers.-HH","East Germany","","","",""
"Rarely","2010","(Married) couple without C. ","West Germany","","","",""
"Rarely","2010","(Married) couple without C. ","East Germany","","","",""
"Rarely","2010","Single parent ","West Germany","","","",""
"Rarely","2010","Single parent ","East Germany","","","",""
"Rarely","2010","Couple + C. LE 16 ","West Germany","","","",""
"Rarely","2010","Couple + C. LE 16 ","East Germany","","","",""
"Rarely","2010","Couple + C. GT 16 ","West Germany","","","",""
"Rarely","2010","Couple + C. GT 16 ","East Germany","","","",""
"Rarely","2010","Couple + C. LE and GT 16","West Germany","","","",""
"Rarely","2010","Couple + C. LE and GT 16","East Germany","","","",""
"Never","2010","1-pers.-HH","West Germany","","","",""
"Never","2010","1-pers.-HH","East Germany","","","",""
