"year","age_gr","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","16-34 y.","(0) in school","3.18","3","331","2","3","4","4","6","3.05","3.31","1","6","3","3"
"2016","16-34 y.","(1a) inadequately completed","2.98","3","99","1","2","4","5","5","2.74","3.22","1","6","3","3"
"2016","16-34 y.","(1b) general elementary school","3.08","3","537","2","2","4","4","6","2.99","3.17","1","6","3","3"
"2016","16-34 y.","(1c) basic vocational qualification","3.37","3","468","2","3","4","5","6","3.27","3.47","1","6","3","3"
"2016","16-34 y.","(2a) intermediate vocational","3.35","3","758","2","3","4","5","6","3.27","3.43","1","6","3","3"
"2016","16-34 y.","(2b) intermediate general qualification","3.26","3","439","2","3","4","5","6","3.16","3.36","1","6","3","3"
"2016","16-34 y.","(2c_gen) general maturity certificate","3.52","3","836","2","3","4","6","6","3.44","3.6","1","6","3","3"
"2016","16-34 y.","(2c_voc) vocational maturity certificate","3.31","3","527","2","3","4","5","6","3.22","3.4","1","6","3","3"
"2016","16-34 y.","(3a) lower tertiary education","3.67","4","206","2","3","4","5","6","3.52","3.82","1","6","3","4"
"2016","16-34 y.","(3b) higher tertiary education","3.57","3","729","2","3","4","5","6","3.49","3.65","1","6","3","3"
"2016","35-65 y.","(0) in school","","","","","","","","","","","","","",""
"2016","35-65 y.","(1a) inadequately completed","3.25","3","320","2","3","4","5","5","3.14","3.36","1","6","3","3"
"2016","35-65 y.","(1b) general elementary school","3.45","3","822","2","3","4","5","6","3.38","3.52","1","6","3","3"
"2016","35-65 y.","(1c) basic vocational qualification","3.5","3","2719","2","3","4","5","6","3.46","3.54","1","6","3","3"
"2016","35-65 y.","(2a) intermediate vocational","3.54","3","3771","3","3","4","5","6","3.51","3.57","1","6","3","3"
"2016","35-65 y.","(2b) intermediate general qualification","3.58","3","186","2","3","4","5","6","3.45","3.71","1","6","3","4"
"2016","35-65 y.","(2c_gen) general maturity certificate","3.41","3","370","2","3","4","5","6","3.31","3.51","1","6","3","3"
"2016","35-65 y.","(2c_voc) vocational maturity certificate","3.5","3","1706","2","3","4","5","6","3.45","3.55","1","6","3","3"
"2016","35-65 y.","(3a) lower tertiary education","3.66","4","1150","3","3","4","5","6","3.6","3.72","1","6","3","4"
"2016","35-65 y.","(3b) higher tertiary education","3.63","4","2576","3","3","4","5","6","3.59","3.67","1","6","3","4"
"2016","66 and older","(0) in school","","","","","","","","","","","","","",""
"2016","66 and older","(1a) inadequately completed","3.69","3","56","3","3","4","5","6","3.39","3.99","2","6","3","4"
"2016","66 and older","(1b) general elementary school","3.67","4","546","3","3","4","5","6","3.59","3.75","1","6","4","4"
"2016","66 and older","(1c) basic vocational qualification","3.77","4","1805","3","3","4","5","6","3.73","3.81","1","6","4","4"
"2016","66 and older","(2a) intermediate vocational","3.79","4","736","3","3","4","5","6","3.72","3.86","1","6","4","4"
"2016","66 and older","(2b) intermediate general qualification","3.83","4","66","3","3","4","5","6","3.56","4.1","1","6","3","4"
"2016","66 and older","(2c_gen) general maturity certificate","3.64","4","45","3","3","4","5","5","3.4","3.88","2","5","3","4"
"2016","66 and older","(2c_voc) vocational maturity certificate","3.64","4","190","3","3","4","5","6","3.5","3.78","1","6","4","4"
"2016","66 and older","(3a) lower tertiary education","3.87","4","453","3","3","4","5","6","3.78","3.96","1","6","4","4"
"2016","66 and older","(3b) higher tertiary education","3.99","4","715","3","3","5","5","6","3.92","4.06","1","6","4","4"
"2017","16-34 y.","(0) in school","","","","","","","","","","","","","",""
"2017","16-34 y.","(1a) inadequately completed","","","","","","","","","","","","","",""
"2017","16-34 y.","(1b) general elementary school","","","","","","","","","","","","","",""
"2017","16-34 y.","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2017","16-34 y.","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2017","16-34 y.","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2017","16-34 y.","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2017","16-34 y.","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2017","16-34 y.","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2017","16-34 y.","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2017","35-65 y.","(0) in school","","","","","","","","","","","","","",""
"2017","35-65 y.","(1a) inadequately completed","","","","","","","","","","","","","",""
"2017","35-65 y.","(1b) general elementary school","","","","","","","","","","","","","",""
"2017","35-65 y.","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2017","35-65 y.","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2017","35-65 y.","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2017","35-65 y.","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2017","35-65 y.","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2017","35-65 y.","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2017","35-65 y.","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2017","66 and older","(0) in school","","","","","","","","","","","","","",""
"2017","66 and older","(1a) inadequately completed","","","","","","","","","","","","","",""
"2017","66 and older","(1b) general elementary school","","","","","","","","","","","","","",""
"2017","66 and older","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2017","66 and older","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2017","66 and older","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2017","66 and older","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2017","66 and older","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2017","66 and older","(3a) lower tertiary education","","","","","","","","","","","","","",""
