"year","education","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","college entrance qualification","East Germany","3.6","4","1264","3","3","4","5","6","3.55","3.65","1","6","3","4"
"2016","college entrance qualification","West Germany","3.64","4","5453","3","3","4","5","6","3.61","3.67","1","6","3","4"
"2016","lower secondary degree","East Germany","3.54","3","998","2","3","4","5","6","3.48","3.6","1","6","3","4"
"2016","lower secondary degree","West Germany","3.61","4","4749","2","3","4","5","6","3.58","3.64","1","6","3","4"
"2016","no degree/no degree yet","East Germany","3.41","3","95","2","2","4","5","6","3.16","3.66","1","6","3","4"
"2016","no degree/no degree yet","West Germany","3.25","3","714","2","3","4","5","6","3.17","3.33","1","6","3","3"
"2016","Other degree","East Germany","3.27","3","301","2","2","4","5","6","3.15","3.39","1","6","3","3"
"2016","Other degree","West Germany","3.38","3","2941","2","3","4","5","6","3.34","3.42","1","6","3","3"
"2016","secondary school degree","East Germany","3.52","3","2189","2","3","4","5","6","3.48","3.56","1","6","3","4"
"2016","secondary school degree","West Germany","3.57","3","4356","2","3","4","5","6","3.54","3.6","1","6","3","3"
"2017","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2017","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2017","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2017","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2017","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2017","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2017","Other degree","East Germany","","","","","","","","","","","","","",""
"2017","Other degree","West Germany","","","","","","","","","","","","","",""
"2017","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2017","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2018","college entrance qualification","East Germany","3.61","4","1410","3","3","4","5","6","3.56","3.66","1","6","3","4"
"2018","college entrance qualification","West Germany","3.67","4","6188","3","3","4","5","6","3.64","3.7","1","6","4","4"
"2018","lower secondary degree","East Germany","3.57","4","974","2","3","4","5","6","3.51","3.63","1","6","3","4"
"2018","lower secondary degree","West Germany","3.59","4","4673","2","3","4","5","6","3.56","3.62","1","6","3","4"
"2018","no degree/no degree yet","East Germany","3.43","3","127","2","3","4","5","6","3.26","3.6","1","6","3","3"
"2018","no degree/no degree yet","West Germany","3.3","3","763","2","3","4","5","6","3.22","3.38","1","6","3","3"
"2018","Other degree","East Germany","3.34","3","304","2","3","4","5","6","3.22","3.46","1","6","3","3"
"2018","Other degree","West Germany","3.31","3","2645","2","3","4","5","6","3.27","3.35","1","6","3","3"
"2018","secondary school degree","East Germany","3.5","3","2450","2","3","4","5","6","3.46","3.54","1","6","3","4"
"2018","secondary school degree","West Germany","3.54","3","4727","2","3","4","5","6","3.51","3.57","1","6","3","3"
