"year","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","(Married) couple without C.","3.63","4","7215","3","3","4","5","6","3.61","3.65","1","6","4","4"
"2016","1-pers.-HH","3.75","4","3428","3","3","4","5","6","3.71","3.79","1","6","4","4"
"2016","Couple + C. GT 16 ","3.44","3","2712","2","3","4","5","6","3.4","3.48","1","6","3","3"
"2016","Couple + C. LE 16","3.35","3","5759","2","3","4","5","6","3.32","3.38","1","6","3","3"
"2016","Couple + C. LE and GT 16","3.28","3","2077","2","3","4","4","6","3.24","3.32","1","6","3","3"
"2016","Single parent","3.39","3","2134","2","3","4","5","6","3.35","3.43","1","6","3","3"
"2017","(Married) couple without C.","","","","","","","","","","","","","",""
"2017","1-pers.-HH","","","","","","","","","","","","","",""
"2017","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2017","Couple + C. LE 16","","","","","","","","","","","","","",""
"2017","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2017","Single parent","","","","","","","","","","","","","",""
"2018","(Married) couple without C.","3.61","4","7881","2","3","4","5","6","3.59","3.63","1","6","4","4"
"2018","1-pers.-HH","3.73","4","4088","3","3","4","5","6","3.7","3.76","1","6","4","4"
"2018","Couple + C. GT 16 ","3.4","3","2987","2","3","4","5","6","3.36","3.44","1","6","3","3"
"2018","Couple + C. LE 16","3.36","3","5441","2","3","4","5","6","3.33","3.39","1","6","3","3"
"2018","Couple + C. LE and GT 16","3.25","3","2185","2","3","4","4","6","3.21","3.29","1","6","3","3"
"2018","Single parent","3.44","3","2205","2","3","4","5","6","3.39","3.49","1","6","3","3"
