"year","pgisced97","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","general elemantary","Female","3.57","3","1559","2","3","4","5","6","3.52","3.62","1","6","3","3"
"2016","general elemantary","Male","3.28","3","988","2","3","4","4","6","3.22","3.34","1","6","3","3"
"2016","higher education","Female","3.75","4","2940","3","3","4","5","6","3.71","3.79","1","6","4","4"
"2016","higher education","Male","3.65","4","2889","3","3","4","5","6","3.61","3.69","1","6","4","4"
"2016","higher vocational","Female","3.53","4","538","2","3","4","5","6","3.44","3.62","1","6","3","4"
"2016","higher vocational","Male","3.59","4","840","2","3","4","5","6","3.53","3.65","1","6","4","4"
"2016","in school","Female","3.24","3","186","2","3","4","5","6","3.06","3.42","1","6","3","3"
"2016","in school","Male","3.1","3","144","1","3","4","4","6","2.93","3.27","1","6","3","3"
"2016","inadequately","Female","3.36","3","230","2","3","4","5","6","3.22","3.5","1","6","3","3"
"2016","inadequately","Male","2.99","3","169","1","2","4","4","5","2.83","3.15","1","6","3","3"
"2016","middle vocational","Female","3.58","3","6007","2","3","4","5","6","3.55","3.61","1","6","3","3"
"2016","middle vocational","Male","3.53","3","4870","2","3","4","5","6","3.5","3.56","1","6","3","3"
"2016","vocational + Abi","Female","3.52","3","1266","2","3","4","5","6","3.46","3.58","1","6","3","3"
"2016","vocational + Abi","Male","3.41","3","750","2","3","4","5","6","3.34","3.48","1","6","3","3"
"2017","general elemantary","Female","","","","","","","","","","","","","",""
"2017","general elemantary","Male","","","","","","","","","","","","","",""
"2017","higher education","Female","","","","","","","","","","","","","",""
"2017","higher education","Male","","","","","","","","","","","","","",""
"2017","higher vocational","Female","","","","","","","","","","","","","",""
"2017","higher vocational","Male","","","","","","","","","","","","","",""
"2017","in school","Female","","","","","","","","","","","","","",""
"2017","in school","Male","","","","","","","","","","","","","",""
"2017","inadequately","Female","","","","","","","","","","","","","",""
"2017","inadequately","Male","","","","","","","","","","","","","",""
"2017","middle vocational","Female","","","","","","","","","","","","","",""
"2017","middle vocational","Male","","","","","","","","","","","","","",""
"2017","vocational + Abi","Female","","","","","","","","","","","","","",""
"2017","vocational + Abi","Male","","","","","","","","","","","","","",""
"2018","general elemantary","Female","3.51","3","1603","2","3","4","5","6","3.46","3.56","1","6","3","3"
"2018","general elemantary","Male","3.18","3","1057","2","3","4","4","6","3.12","3.24","1","6","3","3"
"2018","higher education","Female","3.81","4","3167","3","3","4","5","6","3.77","3.85","1","6","4","4"
"2018","higher education","Male","3.59","4","3104","3","3","4","5","6","3.56","3.62","1","6","4","4"
"2018","higher vocational","Female","3.66","4","567","2","3","4","5","6","3.58","3.74","1","6","3","4"
"2018","higher vocational","Male","3.59","4","862","3","3","4","5","6","3.53","3.65","1","6","3","4"
"2018","in school","Female","3.56","3","183","2","3","4","6","6","3.37","3.75","1","6","3","3"
"2018","in school","Male","3.12","3","157","1","3","4","5","6","2.95","3.29","1","6","3","3"
"2018","inadequately","Female","3.27","3","281","2","3","4","5","6","3.14","3.4","1","6","3","3"
"2018","inadequately","Male","3.22","3","204","2","3","4","5","5","3.08","3.36","1","6","3","3"
"2018","middle vocational","Female","3.6","3","6259","2","3","4","5","6","3.57","3.63","1","6","3","3"
"2018","middle vocational","Male","3.48","3","5113","2","3","4","5","6","3.45","3.51","1","6","3","3"
"2018","vocational + Abi","Female","3.53","3","1317","2","3","4","5","6","3.47","3.59","1","6","3","3"
"2018","vocational + Abi","Male","3.34","3","793","2","3","4","5","6","3.27","3.41","1","6","3","3"
