"year","education","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","college entrance qualification","(Married) couple without C.","3.67","4","1916","3","3","4","5","6","3.63","3.71","1","6","4","4"
"2016","college entrance qualification","1-pers.-HH","3.83","4","948","3","3","5","6","6","3.76","3.9","1","6","4","4"
"2016","college entrance qualification","Couple + C. GT 16 ","3.45","3","761","2","3","4","5","6","3.38","3.52","1","6","3","3"
"2016","college entrance qualification","Couple + C. LE 16","3.53","3","1901","2","3","4","5","6","3.49","3.57","1","6","3","3"
"2016","college entrance qualification","Couple + C. LE and GT 16","3.46","3","533","2","3","4","5","6","3.38","3.54","1","6","3","3"
"2016","college entrance qualification","Single parent","3.56","3","556","3","3","4","5","6","3.47","3.65","1","6","3","3"
"2016","lower secondary degree","(Married) couple without C.","3.63","4","2222","3","3","4","5","6","3.59","3.67","1","6","4","4"
"2016","lower secondary degree","1-pers.-HH","3.77","4","1108","3","3","4","5","6","3.71","3.83","1","6","4","4"
"2016","lower secondary degree","Couple + C. GT 16 ","3.53","3","579","2","3","4","5","6","3.45","3.61","1","6","3","3"
"2016","lower secondary degree","Couple + C. LE 16","3.21","3","891","2","3","4","4","6","3.14","3.28","1","6","3","3"
"2016","lower secondary degree","Couple + C. LE and GT 16","3.24","3","330","2","3","4","4","5","3.13","3.35","1","6","3","3"
"2016","lower secondary degree","Single parent","3.42","3","458","2","3","4","5","6","3.33","3.51","1","6","3","3"
"2016","no degree/no degree yet","(Married) couple without C.","3.78","3.82","72","3","3","4","5","6","3.54","4.02","1","6","3","4"
"2016","no degree/no degree yet","1-pers.-HH","3.28","3","50","2","3","4","5","5","2.96","3.6","1","6","3","3"
"2016","no degree/no degree yet","Couple + C. GT 16 ","3.28","3","145","2","3","4","4","6","3.1","3.46","1","6","3","3"
"2016","no degree/no degree yet","Couple + C. LE 16","2.89","3","152","2","2","3","4","6","2.71","3.07","1","6","3","3"
"2016","no degree/no degree yet","Couple + C. LE and GT 16","2.98","3","204","1","2","4","5","6","2.82","3.14","1","6","3","3"
"2016","no degree/no degree yet","Single parent","3.32","3","135","2","3","4","5","6","3.14","3.5","1","6","3","3"
"2016","Other degree","(Married) couple without C.","3.4","3","812","2","3","4","5","6","3.33","3.47","1","6","3","3"
"2016","Other degree","1-pers.-HH","3.61","4","347","2","3","4","5","6","3.49","3.73","1","6","3","4"
"2016","Other degree","Couple + C. GT 16 ","3.3","3","294","2","3","4","4","6","3.19","3.41","1","6","3","3"
"2016","Other degree","Couple + C. LE 16","3.19","3","1159","2","3","4","4","6","3.13","3.25","1","6","3","3"
"2016","Other degree","Couple + C. LE and GT 16","3.23","3","305","2","3","4","4","6","3.13","3.33","1","6","3","3"
"2016","Other degree","Single parent","3.37","3","170","2","3","4","5","6","3.2","3.54","1","6","3","3"
"2016","secondary school degree","(Married) couple without C.","3.67","4","2072","3","3","4","5","6","3.63","3.71","1","6","4","4"
"2016","secondary school degree","1-pers.-HH","3.72","4","852","3","3","4","5","6","3.65","3.79","1","6","4","4"
"2016","secondary school degree","Couple + C. GT 16 ","3.49","3","754","2","3","4","5","6","3.42","3.56","1","6","3","3"
"2016","secondary school degree","Couple + C. LE 16","3.27","3","1527","2","3","4","4","6","3.22","3.32","1","6","3","3"
"2016","secondary school degree","Couple + C. LE and GT 16","3.31","3","541","2","3","4","4","6","3.23","3.39","1","6","3","3"
"2016","secondary school degree","Single parent","3.3","3","662","2","3","4","4","6","3.23","3.37","1","6","3","3"
"2017","college entrance qualification","(Married) couple without C.","","","","","","","","","","","","","",""
"2017","college entrance qualification","1-pers.-HH","","","","","","","","","","","","","",""
"2017","college entrance qualification","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2017","college entrance qualification","Couple + C. LE 16","","","","","","","","","","","","","",""
"2017","college entrance qualification","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2017","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"2017","lower secondary degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2017","lower secondary degree","1-pers.-HH","","","","","","","","","","","","","",""
"2017","lower secondary degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2017","lower secondary degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2017","lower secondary degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2017","lower secondary degree","Single parent","","","","","","","","","","","","","",""
"2017","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"2017","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"2017","no degree/no degree yet","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2017","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
"2017","no degree/no degree yet","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2017","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"2017","Other degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2017","Other degree","1-pers.-HH","","","","","","","","","","","","","",""
"2017","Other degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2017","Other degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2017","Other degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2017","Other degree","Single parent","","","","","","","","","","","","","",""
"2017","secondary school degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2017","secondary school degree","1-pers.-HH","","","","","","","","","","","","","",""
"2017","secondary school degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2017","secondary school degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2017","secondary school degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2017","secondary school degree","Single parent","","","","","","","","","","","","","",""
