"year","bula_h","e11103","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","Baden-Württemberg","Full Time","3.62","4","1124","2","3","4","5","6","3.56","3.68","1","6","3","4"
"2016","Baden-Württemberg","Not Working","3.81","4","793","3","3","4","5","6","3.74","3.88","1","6","4","4"
"2016","Baden-Württemberg","Part Time","3.69","4","897","3","3","4","5","6","3.62","3.76","1","6","4","4"
"2016","Bavaria","Full Time","3.62","4","1568","3","3","4","5","6","3.57","3.67","1","6","3","4"
"2016","Bavaria","Not Working","3.84","4","1100","3","3","4","5","6","3.78","3.9","1","6","4","4"
"2016","Bavaria","Part Time","3.64","4","1172","3","3","4","5","6","3.58","3.7","1","6","3","4"
"2016","Berlin","Full Time","3.57","3","316","3","3","4","5","6","3.46","3.68","1","6","3","4"
"2016","Berlin","Not Working","3.58","4","321","2","3","4","5","6","3.46","3.7","1","6","3","4"
"2016","Berlin","Part Time","3.72","3","255","2","3","5","6","6","3.57","3.87","1","6","3","4"
"2016","Brandenburg","Full Time","3.43","3","339","2","3","4","5","6","3.32","3.54","1","6","3","3"
"2016","Brandenburg","Not Working","3.54","3","390","3","3","4","5","6","3.45","3.63","1","6","3","4"
"2016","Brandenburg","Part Time","3.57","4","205","3","3","4","4","6","3.45","3.69","1","6","3","4"
"2016","Bremen","Full Time","3.03","3","47","2","2","4","4","5","2.71","3.35","1","5","3","4"
"2016","Bremen","Not Working","3.23","3","76","2","3","4","5","6","2.97","3.49","1","6","3","4"
"2016","Bremen","Part Time","3.74","3.88","53","3","3","5","5","6","3.44","4.04","1","6","3","4"
"2016","Hamburg","Full Time","3.46","3","159","2","3","4","5","6","3.3","3.62","1","6","3","4"
"2016","Hamburg","Not Working","3.71","4","141","3","3","4","5","6","3.54","3.88","1","6","3","4"
"2016","Hamburg","Part Time","3.6","3","122","2","3","4","5","6","3.41","3.79","1","6","3","3"
"2016","Hesse","Full Time","3.42","3","631","2","3","4","5","6","3.34","3.5","1","6","3","3"
"2016","Hesse","Not Working","3.6","4","493","2","3","4","5","6","3.51","3.69","1","6","3","4"
"2016","Hesse","Part Time","3.49","3","463","2","3","4","5","6","3.4","3.58","1","6","3","3"
"2016","Lower Saxony","Full Time","3.36","3","812","2","3","4","5","6","3.29","3.43","1","6","3","3"
"2016","Lower Saxony","Not Working","3.63","4","828","3","3","4","5","6","3.56","3.7","1","6","3","4"
"2016","Lower Saxony","Part Time","3.54","3","715","2","3","4","5","6","3.47","3.61","1","6","3","3"
"2016","Mecklenburg-Western Pomerania","Full Time","3.3","3","188","2","3","4","4","6","3.16","3.44","1","6","3","4"
"2016","Mecklenburg-Western Pomerania","Not Working","3.37","3.42","197","2","3","4","5","6","3.22","3.52","1","6","3","4"
"2016","Mecklenburg-Western Pomerania","Part Time","3.11","3","133","2","2","4","5","6","2.94","3.28","1","6","3","3"
"2016","North Rhine-Westphalia","Full Time","3.41","3","1827","2","3","4","5","6","3.36","3.46","1","6","3","3"
"2016","North Rhine-Westphalia","Not Working","3.53","3","1707","2","3","4","5","6","3.48","3.58","1","6","3","3"
"2016","North Rhine-Westphalia","Part Time","3.49","3","1452","2","3","4","5","6","3.44","3.54","1","6","3","3"
"2016","Rhineland-Palatinate,Saarland","Full Time","3.55","3","538","3","3","4","5","6","3.47","3.63","1","6","3","3"
"2016","Rhineland-Palatinate,Saarland","Not Working","3.64","4","510","3","3","4","5","6","3.56","3.72","1","6","3","4"
"2016","Rhineland-Palatinate,Saarland","Part Time","3.63","3","420","2","3","4","5","6","3.53","3.73","1","6","3","3"
"2016","Saxony","Full Time","3.54","4","596","3","3","4","5","6","3.46","3.62","1","6","3","4"
"2016","Saxony","Not Working","3.61","4","514","3","3","4","5","6","3.53","3.69","1","6","4","4"
"2016","Saxony","Part Time","3.57","4","340","2","3","4","5","6","3.46","3.68","1","6","3","4"
