"year","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","3.56","3","23971","2","3","4","5","6","3.55","3.57","1","6","3","3"
"2017","","","","","","","","","","","","","",""
"2018","3.55","3","25506","2","3","4","5","6","3.54","3.56","1","6","3","3"
