"year","e11102","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","Employed","(0) in school","3.31","3","70","2","2","4","6","6","2.98","3.64","1","6","3","4"
"2016","Employed","(1a) inadequately completed","3.07","3","235","2","3","4","5","5","2.93","3.21","1","6","3","3"
"2016","Employed","(1b) general elementary school","3.37","3","920","2","3","4","5","6","3.3","3.44","1","6","3","3"
"2016","Employed","(1c) basic vocational qualification","3.54","3","2701","2","3","4","5","6","3.5","3.58","1","6","3","3"
"2016","Employed","(2a) intermediate vocational","3.51","3","3968","2","3","4","5","6","3.48","3.54","1","6","3","3"
"2016","Employed","(2b) intermediate general qualification","3.36","3","424","2","3","4","5","6","3.26","3.46","1","6","3","3"
"2016","Employed","(2c_gen) general maturity certificate","3.52","3","821","2","3","4","6","6","3.45","3.59","1","6","3","3"
"2016","Employed","(2c_voc) vocational maturity certificate","3.45","3","1970","2","3","4","5","6","3.4","3.5","1","6","3","3"
"2016","Employed","(3a) lower tertiary education","3.7","4","1292","3","3","4","5","6","3.65","3.75","1","6","4","4"
"2016","Employed","(3b) higher tertiary education","3.62","4","3067","3","3","4","5","6","3.58","3.66","1","6","3","4"
"2016","Not Employed","(0) in school","3.16","3","261","2","3","4","4","6","3.03","3.29","1","6","3","3"
"2016","Not Employed","(1a) inadequately completed","3.5","3","240","2","3","4","5","6","3.37","3.63","1","6","3","3"
"2016","Not Employed","(1b) general elementary school","3.53","3","985","2","3","4","5","6","3.47","3.59","1","6","3","3"
"2016","Not Employed","(1c) basic vocational qualification","3.67","4","2291","3","3","4","5","6","3.63","3.71","1","6","4","4"
"2016","Not Employed","(2a) intermediate vocational","3.68","4","1297","3","3","4","5","6","3.63","3.73","1","6","3","4"
"2016","Not Employed","(2b) intermediate general qualification","3.52","3","267","2","3","4","5","6","3.39","3.65","1","6","3","3"
"2016","Not Employed","(2c_gen) general maturity certificate","3.46","3","430","2","3","4","5","6","3.35","3.57","1","6","3","3"
"2016","Not Employed","(2c_voc) vocational maturity certificate","3.52","3","453","3","3","4","5","6","3.42","3.62","1","6","3","4"
"2016","Not Employed","(3a) lower tertiary education","3.77","4","517","3","3","4","5","6","3.68","3.86","1","6","4","4"
"2016","Not Employed","(3b) higher tertiary education","3.88","4","953","3","3","5","5","6","3.81","3.95","1","6","4","4"
"2017","Employed","(0) in school","","","","","","","","","","","","","",""
"2017","Employed","(1a) inadequately completed","","","","","","","","","","","","","",""
"2017","Employed","(1b) general elementary school","","","","","","","","","","","","","",""
"2017","Employed","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2017","Employed","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2017","Employed","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2017","Employed","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2017","Employed","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2017","Employed","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2017","Employed","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2017","Not Employed","(0) in school","","","","","","","","","","","","","",""
"2017","Not Employed","(1a) inadequately completed","","","","","","","","","","","","","",""
"2017","Not Employed","(1b) general elementary school","","","","","","","","","","","","","",""
"2017","Not Employed","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2017","Not Employed","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2017","Not Employed","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2017","Not Employed","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2017","Not Employed","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2017","Not Employed","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2017","Not Employed","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2018","Employed","(0) in school","3.37","3","68","3","3","3","5","6","3.1","3.64","1","6","3","3"
"2018","Employed","(1a) inadequately completed","3.37","3","248","2","3","4","5","6","3.24","3.5","1","6","3","3"
"2018","Employed","(1b) general elementary school","3.27","3","963","2","3","4","5","6","3.2","3.34","1","6","3","3"
"2018","Employed","(1c) basic vocational qualification","3.47","3","2594","2","3","4","5","6","3.43","3.51","1","6","3","3"
"2018","Employed","(2a) intermediate vocational","3.46","3","4379","2","3","4","5","6","3.43","3.49","1","6","3","3"
"2018","Employed","(2b) intermediate general qualification","3.26","3","489","2","3","4","4","6","3.17","3.35","1","6","3","3"
"2018","Employed","(2c_gen) general maturity certificate","3.53","3","988","2","3","4","5","6","3.46","3.6","1","6","3","3"
"2018","Employed","(2c_voc) vocational maturity certificate","3.44","3","2075","2","3","4","5","6","3.4","3.48","1","6","3","3"
"2018","Employed","(3a) lower tertiary education","3.64","4","1449","3","3","4","5","6","3.59","3.69","1","6","3","4"
"2018","Employed","(3b) higher tertiary education","3.65","4","3319","3","3","4","5","6","3.61","3.69","1","6","3","4"
"2018","Not Employed","(0) in school","3.35","3","274","2","3","4","5","6","3.2","3.5","1","6","3","3"
"2018","Not Employed","(1a) inadequately completed","3.24","3","297","2","3","4","5","6","3.12","3.36","1","6","3","3"
"2018","Not Employed","(1b) general elementary school","3.47","3","954","2","3","4","5","6","3.4","3.54","1","6","3","3"
"2018","Not Employed","(1c) basic vocational qualification","3.73","4","2194","3","3","4","5","6","3.69","3.77","1","6","4","4"
"2018","Not Employed","(2a) intermediate vocational","3.75","4","1368","3","3","4","5","6","3.7","3.8","1","6","4","4"
"2018","Not Employed","(2b) intermediate general qualification","3.5","3","307","2","3","4","5","6","3.38","3.62","1","6","3","3"
"2018","Not Employed","(2c_gen) general maturity certificate","3.49","3","474","2","3","4","5","6","3.39","3.59","1","6","3","3"
"2018","Not Employed","(2c_voc) vocational maturity certificate","3.56","3","459","2","3","4","5","6","3.46","3.66","1","6","3","4"
"2018","Not Employed","(3a) lower tertiary education","3.81","4","505","3","3","4","5","6","3.73","3.89","1","6","4","4"
"2018","Not Employed","(3b) higher tertiary education","3.84","4","998","3","3","4","5","6","3.78","3.9","1","6","4","4"
