"year","e11103","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","Full Time","(0) in school","","","","","","","","","","","","","",""
"2016","Full Time","(1a) inadequately completed","3.16","3","104","2","3","4","4","5","2.95","3.37","1","6","3","3"
"2016","Full Time","(1b) general elementary school","3.27","3","413","2","3","4","4","5","3.17","3.37","1","6","3","3"
"2016","Full Time","(1c) basic vocational qualification","3.49","3","1587","2","3","4","5","6","3.44","3.54","1","6","3","3"
"2016","Full Time","(2a) intermediate vocational","3.48","3","2330","2","3","4","5","6","3.44","3.52","1","6","3","3"
"2016","Full Time","(2b) intermediate general qualification","3.39","3","223","2","3","4","5","6","3.25","3.53","1","6","3","3"
"2016","Full Time","(2c_gen) general maturity certificate","3.38","3","308","2","3","4","6","6","3.26","3.5","1","6","3","3"
"2016","Full Time","(2c_voc) vocational maturity certificate","3.39","3","1154","2","3","4","5","6","3.33","3.45","1","6","3","3"
"2016","Full Time","(3a) lower tertiary education","3.7","4","828","3","3","4","5","6","3.63","3.77","1","6","4","4"
"2016","Full Time","(3b) higher tertiary education","3.6","4","1862","3","3","4","5","6","3.56","3.64","1","6","3","4"
"2016","Not Working","(0) in school","3.16","3","261","2","3","4","4","6","3.03","3.29","1","6","3","3"
"2016","Not Working","(1a) inadequately completed","3.5","3","240","2","3","4","5","6","3.37","3.63","1","6","3","3"
"2016","Not Working","(1b) general elementary school","3.53","3","985","2","3","4","5","6","3.47","3.59","1","6","3","3"
"2016","Not Working","(1c) basic vocational qualification","3.67","4","2291","3","3","4","5","6","3.63","3.71","1","6","4","4"
"2016","Not Working","(2a) intermediate vocational","3.68","4","1297","3","3","4","5","6","3.63","3.73","1","6","3","4"
"2016","Not Working","(2b) intermediate general qualification","3.52","3","267","2","3","4","5","6","3.39","3.65","1","6","3","3"
"2016","Not Working","(2c_gen) general maturity certificate","3.46","3","430","2","3","4","5","6","3.35","3.57","1","6","3","3"
"2016","Not Working","(2c_voc) vocational maturity certificate","3.52","3","453","3","3","4","5","6","3.42","3.62","1","6","3","4"
