"year","bula_h","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","Baden-Württemberg","(Married) couple without C.","3.82","4","737","3","3","4","5","6","3.75","3.89","1","6","4","4"
"2016","Baden-Württemberg","1-pers.-HH","3.88","4","359","3","3","5","5","6","3.77","3.99","1","6","4","4"
"2016","Baden-Württemberg","Couple + C. GT 16 ","3.59","3","341","3","3","4","5","6","3.49","3.69","1","6","3","4"
"2016","Baden-Württemberg","Couple + C. LE 16","3.58","4","779","2","3","4","5","6","3.51","3.65","1","6","3","4"
"2016","Baden-Württemberg","Couple + C. LE and GT 16","3.28","3","303","2","3","4","5","6","3.16","3.4","1","6","3","4"
"2016","Baden-Württemberg","Single parent","3.55","3","219","2","3","4","5","6","3.41","3.69","1","6","3","4"
"2016","Bavaria","(Married) couple without C.","3.8","4","1101","3","3","4","5","6","3.74","3.86","1","6","4","4"
"2016","Bavaria","1-pers.-HH","3.88","4","525","3","3","4","5","6","3.79","3.97","1","6","4","4"
"2016","Bavaria","Couple + C. GT 16 ","3.55","3","478","2","3","4","5","6","3.46","3.64","1","6","3","4"
"2016","Bavaria","Couple + C. LE 16","3.46","3","962","2","3","4","5","6","3.4","3.52","1","6","3","3"
"2016","Bavaria","Couple + C. LE and GT 16","3.56","3","364","3","3","4","5","6","3.46","3.66","1","6","3","4"
"2016","Bavaria","Single parent","3.43","3","338","2","3","4","5","6","3.33","3.53","1","6","3","3"
"2016","Berlin","(Married) couple without C.","3.61","3","292","2","3","4","5","6","3.49","3.73","1","6","3","4"
"2016","Berlin","1-pers.-HH","3.76","4","220","2","3","4","6","6","3.6","3.92","1","6","3","4"
"2016","Berlin","Couple + C. GT 16 ","3.83","4","48","3","3","5","5","5","3.55","4.11","2","5","3","4"
"2016","Berlin","Couple + C. LE 16","3.54","3","185","2","3","4","5","6","3.37","3.71","1","6","3","4"
"2016","Berlin","Couple + C. LE and GT 16","2.92","3","30","2","2","3","4","5","2.55","3.29","1","5","3","4"
"2016","Berlin","Single parent","3.26","3","91","2","3","3","5","6","3.04","3.48","1","6","3","3"
"2016","Brandenburg","(Married) couple without C.","3.5","3","383","2","3","4","5","6","3.41","3.59","1","6","3","4"
"2016","Brandenburg","1-pers.-HH","3.8","4","139","3","3","4","5","6","3.62","3.98","1","6","3","4"
"2016","Brandenburg","Couple + C. GT 16 ","3.26","3","68","2","3","4","4","6","3.05","3.47","2","6","3","3"
"2016","Brandenburg","Couple + C. LE 16","3.18","3","186","2","3","4","4","5","3.04","3.32","1","6","3","3"
"2016","Brandenburg","Couple + C. LE and GT 16","3.41","4","60","2","3","4","4","5","3.2","3.62","1","5","3","4"
"2016","Brandenburg","Single parent","3.55","3","68","3","3","4","5","5","3.35","3.75","2","6","3","4"
"2016","Bremen","(Married) couple without C.","3.36","3","39","2","3","4","4","6","3.03","3.69","2","6","3","4"
"2016","Bremen","1-pers.-HH","","","","","","","","","","","","","",""
"2016","Bremen","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2016","Bremen","Couple + C. LE 16","3.68","4","44","2","3","5","5","5","3.34","4.02","1","5","3","4"
"2016","Bremen","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2016","Bremen","Single parent","","","","","","","","","","","","","",""
"2016","Hamburg","(Married) couple without C.","3.55","4","124","2","3","4","5","6","3.37","3.73","1","6","4","4"
"2016","Hamburg","1-pers.-HH","3.75","4","69","3","3","4","5","6","3.5","4","2","6","3","4"
"2016","Hamburg","Couple + C. GT 16 ","3.37","3","40","2","3","4","5","6","3.01","3.73","1","6","3","4"
"2016","Hamburg","Couple + C. LE 16","3.49","3","98","3","3","4","4","5","3.31","3.67","1","6","3","3"
"2016","Hamburg","Couple + C. LE and GT 16","3.19","3","40","2","2","4","5","6","2.85","3.53","1","6","2","3"
"2016","Hamburg","Single parent","3.76","4","44","3","3","4","5","6","3.46","4.06","1","6","3","4"
"2016","Hesse","(Married) couple without C.","3.58","4","471","2","3","4","5","6","3.49","3.67","1","6","4","4"
"2016","Hesse","1-pers.-HH","3.76","4","212","3","3","4","5","6","3.62","3.9","1","6","4","4"
"2016","Hesse","Couple + C. GT 16 ","3.44","3","176","2","3","4","5","6","3.28","3.6","1","6","3","3"
"2016","Hesse","Couple + C. LE 16","3.19","3","386","2","3","4","4","6","3.09","3.29","1","6","3","3"
"2016","Hesse","Couple + C. LE and GT 16","3.05","3","130","2","2","3","5","6","2.86","3.24","1","6","3","3"
"2016","Hesse","Single parent","3.4","3","152","2","3","4","5","6","3.26","3.54","1","6","3","3"
"2016","Lower Saxony","(Married) couple without C.","3.56","4","711","3","3","4","5","6","3.49","3.63","1","6","3","4"
"2016","Lower Saxony","1-pers.-HH","3.85","4","291","3","3","4","5","6","3.73","3.97","1","6","4","4"
"2016","Lower Saxony","Couple + C. GT 16 ","3.25","3","288","2","3","4","5","6","3.13","3.37","1","6","3","3"
"2016","Lower Saxony","Couple + C. LE 16","3.27","3","543","2","3","4","4","6","3.19","3.35","1","6","3","3"
"2016","Lower Saxony","Couple + C. LE and GT 16","3.16","3","216","2","3","4","4","6","3.03","3.29","1","6","3","3"
"2016","Lower Saxony","Single parent","3.28","3","226","2","3","4","4","6","3.15","3.41","1","6","3","3"
"2016","Mecklenburg-Western Pomerania","(Married) couple without C.","3.34","3","195","2","3","4","5","6","3.2","3.48","1","6","3","4"
"2016","Mecklenburg-Western Pomerania","1-pers.-HH","3.27","3","101","2","2","4","5","6","3.05","3.49","1","6","3","4"
"2016","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2016","Mecklenburg-Western Pomerania","Couple + C. LE 16","3.14","3","106","2","3","4","4","5","2.96","3.32","1","6","3","3"
"2016","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2016","Mecklenburg-Western Pomerania","Single parent","3.11","3","50","2","2","4","5","6","2.81","3.41","1","6","3","4"
"2016","North Rhine-Westphalia","(Married) couple without C.","3.57","3","1360","3","3","4","5","6","3.52","3.62","1","6","3","4"
"2016","North Rhine-Westphalia","1-pers.-HH","3.65","4","621","2","3","4","5","6","3.56","3.74","1","6","3","4"
"2016","North Rhine-Westphalia","Couple + C. GT 16 ","3.39","3","680","2","3","4","5","6","3.31","3.47","1","6","3","3"
"2016","North Rhine-Westphalia","Couple + C. LE 16","3.21","3","1254","2","3","4","4","6","3.15","3.27","1","6","3","3"
"2016","North Rhine-Westphalia","Couple + C. LE and GT 16","3.21","3","488","2","3","4","4","6","3.12","3.3","1","6","3","3"
"2016","North Rhine-Westphalia","Single parent","3.36","3","441","2","3","4","5","6","3.26","3.46","1","6","3","3"
