"year","e11102","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2008","Employed","6.92","7","11900","6","6","8","8","10","6.9","6.94","1","13","7","7"
"2008","Not Employed","7.27","7","7468","6","6","8","9","10","7.24","7.3","2","18","7","7"
"2009","Employed","6.93","7","11212","6","6","8","8","10","6.91","6.95","2","16","7","7"
"2009","Not Employed","7.18","7","6834","6","6","8","9","10","7.15","7.21","1","16","7","7"
"2010","Employed","6.88","7","15580","6","6","8","8","9","6.86","6.9","1","12","7","7"
"2010","Not Employed","7.13","7","8418","5","6","8","9","10","7.1","7.16","1","15","7","7"
"2011","Employed","6.87","7","18303","6","6","8","8","10","6.85","6.89","1","13","7","7"
"2011","Not Employed","7.06","7","10137","5","6","8","8","10","7.03","7.09","1","15","7","7"
"2012","Employed","6.86","7","17871","6","6","8","8","9","6.84","6.88","1","12","7","7"
"2012","Not Employed","7.1","7","9792","5","6","8","9","10","7.07","7.13","1","16","7","7"
"2013","Employed","6.82","7","16883","6","6","8","8","9","6.8","6.84","1","12","7","7"
"2013","Not Employed","7.05","7","8848","5","6","8","8","10","7.02","7.08","1","14","7","7"
"2014","Employed","","","","","","","","","","","","","",""
"2014","Not Employed","","","","","","","","","","","","","",""
"2015","Employed","6.83","7","16623","6","6","8","8","9","6.81","6.85","0","16","7","7"
"2015","Not Employed","7.01","7","8462","5","6","8","8","10","6.98","7.04","0","17","7","7"
"2016","Employed","","","","","","","","","","","","","",""
"2016","Not Employed","","","","","","","","","","","","","",""
"2017","Employed","6.77","7","18057","5","6","7","8","9","6.75","6.79","1","14","7","7"
"2017","Not Employed","6.97","7","8600","5","6","8","8","10","6.94","7","1","16","7","7"
"2018","Employed","","","","","","","","","","","","","",""
"2018","Not Employed","","","","","","","","","","","","","",""
"2019","Employed","6.73","7","17735","5","6","7","8","9","6.71","6.75","1","16","7","7"
"2019","Not Employed","6.91","7","8089","5","6","8","8","10","6.88","6.94","1","16","7","7"
