"year","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2008","(0) in school","7.38","7","355","6","7","8","8","10","7.27","7.49","2","10","7","8"
"2008","(1a) inadequately completed","6.96","7","190","5","6","8","8","10","6.75","7.17","3","12","7","7"
"2008","(1b) general elementary school","7.09","7","1587","5","6","8","9","10","7.02","7.16","2","14","7","7"
"2008","(1c) basic vocational qualification","7.06","7","5254","5","6","8","8","10","7.03","7.09","1","15","7","7"
"2008","(2a) intermediate vocational","7","7","4637","6","6","8","8","10","6.97","7.03","2","14","7","7"
"2008","(2b) intermediate general qualification","7","7","480","5","6","8","8","10","6.88","7.12","3","12","7","7"
"2008","(2c_gen) general maturity certificate","7.15","7","739","6","6","8","8","10","7.07","7.23","3","13","7","7"
"2008","(2c_voc) vocational maturity certificate","7.1","7","1445","6","6","8","8","10","7.05","7.15","2","12","7","7"
"2008","(3a) lower tertiary education","7.09","7","1649","6","6","8","8","10","7.04","7.14","2","18","7","7"
"2008","(3b) higher tertiary education","7.01","7","2556","6","6","8","8","10","6.97","7.05","3","12","7","7"
"2009","(0) in school","7.3","7","312","6","7","8","8","10","7.2","7.4","4","10","7","7"
"2009","(1a) inadequately completed","6.88","7","173","5","6","8","8","12","6.65","7.11","3","12","7","7"
"2009","(1b) general elementary school","7.09","7","1402","5","6","8","8","10","7.01","7.17","1","14","7","7"
"2009","(1c) basic vocational qualification","7.02","7","4818","6","6","8","8","10","6.98","7.06","1","16","7","7"
"2009","(2a) intermediate vocational","6.91","7","4381","6","6","8","8","10","6.88","6.94","2","12","7","7"
"2009","(2b) intermediate general qualification","7.01","7","429","6","6","8","8","10","6.89","7.13","3","12","7","7"
"2009","(2c_gen) general maturity certificate","7.22","7","692","6","7","8","8","10","7.14","7.3","2","12","7","7"
"2009","(2c_voc) vocational maturity certificate","7.02","7","1328","6","6","8","8","10","6.97","7.07","2","14","7","7"
"2009","(3a) lower tertiary education","7.04","7","1583","6","6","8","8","10","6.99","7.09","3","11","7","7"
"2009","(3b) higher tertiary education","7.04","7","2458","6","6","8","8","10","7","7.08","3","16","7","7"
"2010","(0) in school","7.36","7","415","6","7","8","9","12","7.26","7.46","3","12","7","7"
"2010","(1a) inadequately completed","6.65","7","358","4","6","8","8","10","6.49","6.81","1","12","6","7"
"2010","(1b) general elementary school","7.01","7","1882","5","6","8","9","10","6.95","7.07","2","12","7","7"
"2010","(1c) basic vocational qualification","6.97","7","5623","5","6","8","8","10","6.94","7","1","15","7","7"
"2010","(2a) intermediate vocational","6.91","7","6171","6","6","8","8","10","6.88","6.94","2","13","7","7"
"2010","(2b) intermediate general qualification","6.92","7","629","5","6","8","8","10","6.82","7.02","3","12","7","7"
"2010","(2c_gen) general maturity certificate","7.11","7","922","6","6","8","8","9","7.04","7.18","3","13","7","7"
"2010","(2c_voc) vocational maturity certificate","6.96","7","2155","6","6","8","8","10","6.92","7","2","14","7","7"
"2010","(3a) lower tertiary education","7","7","1941","6","6","8","8","10","6.95","7.05","2","12","7","7"
"2010","(3b) higher tertiary education","6.99","7","3435","6","6","8","8","10","6.96","7.02","3","13","7","7"
"2011","(0) in school","7.11","7","474","6","7","8","8","10","7.02","7.2","4","12","7","7"
"2011","(1a) inadequately completed","6.74","7","428","5","6","8","8","10","6.6","6.88","2","11","7","7"
"2011","(1b) general elementary school","6.97","7","2263","5","6","8","8","11","6.91","7.03","1","15","7","7"
"2011","(1c) basic vocational qualification","6.92","7","6687","5","6","8","8","10","6.89","6.95","1","12","7","7"
"2011","(2a) intermediate vocational","6.87","7","7169","5","6","8","8","10","6.84","6.9","1","15","7","7"
"2011","(2b) intermediate general qualification","6.92","7","771","6","6","8","8","10","6.83","7.01","2","12","7","7"
"2011","(2c_gen) general maturity certificate","7.13","7","1131","6","6","8","8","10","7.07","7.19","3","11","7","7"
"2011","(2c_voc) vocational maturity certificate","6.93","7","2521","6","6","8","8","10","6.89","6.97","2","12","7","7"
"2011","(3a) lower tertiary education","6.96","7","2239","6","6","8","8","10","6.92","7","2","12","7","7"
"2011","(3b) higher tertiary education","7","7","3976","6","6","8","8","10","6.97","7.03","1","11","7","7"
"2012","(0) in school","7.11","7","478","6","6","8","8","10","7.02","7.2","2","10","7","7"
"2012","(1a) inadequately completed","6.68","7","416","5","6","8","8","12","6.53","6.83","2","14","7","7"
"2012","(1b) general elementary school","7.01","7","2205","5","6","8","9","11","6.95","7.07","1","14","7","7"
"2012","(1c) basic vocational qualification","6.95","7","6478","5","6","8","8","10","6.92","6.98","1","16","7","7"
"2012","(2a) intermediate vocational","6.87","7","6984","5","6","8","8","10","6.84","6.9","1","12","7","7"
"2012","(2b) intermediate general qualification","6.86","7","761","5","6","8","8","10","6.77","6.95","2","11","7","7"
"2012","(2c_gen) general maturity certificate","7.07","7","1094","6","6","8","8","10","7.01","7.13","3","10","7","7"
"2012","(2c_voc) vocational maturity certificate","6.9","7","2474","6","6","8","8","9","6.86","6.94","2","12","7","7"
"2012","(3a) lower tertiary education","7.02","7","2230","6","6","8","8","10","6.98","7.06","2","13","7","7"
"2012","(3b) higher tertiary education","6.98","7","3920","6","6","8","8","9","6.95","7.01","1","13","7","7"
"2013","(0) in school","7.05","7","461","6","6","8","8","9","6.96","7.14","3","12","7","7"
"2013","(1a) inadequately completed","6.76","7","367","5","6","8","8","10","6.6","6.92","2","12","6","7"
"2013","(1b) general elementary school","6.92","7","1952","5","6","8","8","10","6.86","6.98","1","14","7","7"
"2013","(1c) basic vocational qualification","6.89","7","5866","5","6","8","8","10","6.86","6.92","1","14","7","7"
