"year","hgtyp1hh","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2008","(Married) couple without C.","Female","7.2","7","3551","6","6","8","8","10","7.16","7.24","2","14","7","7"
"2008","(Married) couple without C.","Male","7.2","7","3516","6","6","8","8","10","7.16","7.24","2","18","7","7"
"2008","1-pers.-HH","Female","7.03","7","1748","5","6","8","8","10","6.97","7.09","2","12","7","7"
"2008","1-pers.-HH","Male","6.87","7","1289","5","6","8","8","10","6.8","6.94","1","15","7","7"
"2008","Couple + C. GT 16 ","Female","7.18","7","1582","6","7","8","8","10","7.12","7.24","2","12","7","7"
"2008","Couple + C. GT 16 ","Male","7.04","7","1777","6","6","8","8","10","6.99","7.09","3","12","7","7"
"2008","Couple + C. LE 16","Female","7.08","7","1647","6","6","8","8","10","7.03","7.13","2","13","7","7"
"2008","Couple + C. LE 16","Male","6.77","7","1564","6","6","7","8","9","6.72","6.82","3","11","7","7"
"2008","Couple + C. LE and GT 16","Female","7.05","7","598","6","6","8","8","10","6.97","7.13","2","13","7","7"
"2008","Couple + C. LE and GT 16","Male","6.95","7","617","6","6","8","8","10","6.87","7.03","3","12","7","7"
"2008","Single parent","Female","6.87","7","774","5","6","8","8","10","6.78","6.96","2","12","7","7"
"2008","Single parent","Male","7.03","7","313","5","6","8","9","10","6.89","7.17","3","12","7","7"
"2009","(Married) couple without C.","Female","7.08","7","3360","6","6","8","8","10","7.04","7.12","2","12","7","7"
"2009","(Married) couple without C.","Male","7.13","7","3296","6","6","8","8","10","7.09","7.17","3","16","7","7"
"2009","1-pers.-HH","Female","7","7","1672","5","6","8","8","10","6.94","7.06","2","14","7","7"
"2009","1-pers.-HH","Male","6.89","7","1218","6","6","8","8","10","6.82","6.96","1","12","7","7"
"2009","Couple + C. GT 16 ","Female","7.19","7","1460","6","7","8","8","10","7.13","7.25","2","12","7","7"
"2009","Couple + C. GT 16 ","Male","7.01","7","1693","6","6","8","8","10","6.96","7.06","2","12","7","7"
"2009","Couple + C. LE 16","Female","7.03","7","1471","6","6","8","8","9","6.98","7.08","3","12","7","7"
"2009","Couple + C. LE 16","Male","6.78","7","1382","6","6","7","8","10","6.73","6.83","3","12","7","7"
"2009","Couple + C. LE and GT 16","Female","7.03","7","583","6","6","8","8","9","6.95","7.11","3","10","7","7"
"2009","Couple + C. LE and GT 16","Male","7.02","7","595","6","6","8","8","10","6.94","7.1","4","10","7","7"
"2009","Single parent","Female","6.85","7","699","6","6","8","8","10","6.76","6.94","2","12","7","7"
"2009","Single parent","Male","7.17","7","286","6","6","8","9","12","7.01","7.33","1","12","7","7"
"2010","(Married) couple without C.","Female","7.02","7","3195","5","6","8","8","10","6.98","7.06","1","15","7","7"
"2010","(Married) couple without C.","Male","7.12","7","3122","6","6","8","8","10","7.08","7.16","1","13","7","7"
"2010","1-pers.-HH","Female","6.96","7","1606","5","6","8","8","10","6.89","7.03","2","14","7","7"
"2010","1-pers.-HH","Male","6.86","7","1139","6","6","8","8","10","6.78","6.94","2","13","7","7"
"2010","Couple + C. GT 16 ","Female","7.11","7","1333","6","6","8","8","10","7.05","7.17","2","11","7","7"
"2010","Couple + C. GT 16 ","Male","7.02","7","1550","6","6","8","8","10","6.97","7.07","2","12","7","7"
"2010","Couple + C. LE 16","Female","6.96","7","4048","6","6","8","8","9","6.93","6.99","1","13","7","7"
"2010","Couple + C. LE 16","Male","6.66","7","3720","5","6","7","8","9","6.63","6.69","2","12","7","7"
"2010","Couple + C. LE and GT 16","Female","6.95","7","792","6","6","8","8","9","6.88","7.02","3","10","7","7"
"2010","Couple + C. LE and GT 16","Male","6.98","7","826","6","6","8","8","10","6.91","7.05","3","12","7","7"
"2010","Single parent","Female","6.81","7","1862","5","6","8","8","10","6.75","6.87","1","12","7","7"
"2010","Single parent","Male","7.02","7","411","6","6","8","8","10","6.9","7.14","2","12","7","7"
"2011","(Married) couple without C.","Female","7.04","7","4086","6","6","8","8","10","7","7.08","1","12","7","7"
"2011","(Married) couple without C.","Male","7.05","7","4040","6","6","8","8","10","7.01","7.09","1","15","7","7"
"2011","1-pers.-HH","Female","6.87","7","2099","5","6","8","8","10","6.81","6.93","1","15","7","7"
"2011","1-pers.-HH","Male","6.85","7","1491","5","6","8","8","10","6.79","6.91","1","12","7","7"
"2011","Couple + C. GT 16 ","Female","7.06","7","1562","6","6","8","8","10","7.01","7.11","1","12","7","7"
"2011","Couple + C. GT 16 ","Male","6.97","7","1728","6","6","8","8","10","6.92","7.02","3","12","7","7"
"2011","Couple + C. LE 16","Female","6.97","7","4168","6","6","8","8","9","6.94","7","3","12","7","7"
"2011","Couple + C. LE 16","Male","6.69","7","3840","6","6","7","8","9","6.66","6.72","2","12","7","7"
"2011","Couple + C. LE and GT 16","Female","6.92","7","1030","6","6","8","8","9","6.85","6.99","2","11","7","7"
"2011","Couple + C. LE and GT 16","Male","6.81","7","1043","6","6","8","8","9","6.74","6.88","3","10","7","7"
"2011","Single parent","Female","6.77","7","2318","5","6","8","8","10","6.72","6.82","1","14","7","7"
"2011","Single parent","Male","6.91","7","537","6","6","8","8","10","6.8","7.02","3","13","7","7"
"2012","(Married) couple without C.","Female","7.02","7","4115","6","6","8","8","10","6.98","7.06","1","12","7","7"
"2012","(Married) couple without C.","Male","7.09","7","4066","6","6","8","8","10","7.05","7.13","1","14","7","7"
"2012","1-pers.-HH","Female","6.95","7","2165","5","6","8","8","10","6.89","7.01","1","16","7","7"
"2012","1-pers.-HH","Male","6.86","7","1577","5","6","8","8","10","6.8","6.92","2","12","7","7"
"2012","Couple + C. GT 16 ","Female","7.09","7","1459","6","6","8","8","10","7.03","7.15","2","11","7","7"
