"year","hgtyp1hh","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2008","(Married) couple without C.","East Germany","7.16","7","1864","6","6","8","8","10","7.1","7.22","3","12","7","7"
"2008","(Married) couple without C.","West Germany","7.21","7","5203","6","6","8","9","10","7.18","7.24","2","18","7","7"
"2008","1-pers.-HH","East Germany","7.07","7","762","6","6","8","8","10","6.98","7.16","2","12","7","7"
"2008","1-pers.-HH","West Germany","6.93","7","2275","5","6","8","8","10","6.88","6.98","1","15","7","7"
"2008","Couple + C. GT 16 ","East Germany","7.1","7","923","6","6","8","8","10","7.03","7.17","3","12","7","7"
"2008","Couple + C. GT 16 ","West Germany","7.11","7","2436","6","6","8","8","10","7.07","7.15","2","12","7","7"
"2008","Couple + C. LE 16","East Germany","6.92","7","614","6","6","8","8","10","6.84","7","4","11","7","7"
"2008","Couple + C. LE 16","West Germany","6.92","7","2597","6","6","8","8","10","6.88","6.96","2","13","7","7"
"2008","Couple + C. LE and GT 16","East Germany","7.08","7","240","6","7","8","8","10","6.95","7.21","4","12","7","7"
"2008","Couple + C. LE and GT 16","West Germany","6.98","7","975","6","6","8","8","9","6.91","7.05","2","13","7","7"
"2008","Single parent","East Germany","7.02","7","282","6","6","8","8","9","6.87","7.17","3","10","7","7"
"2008","Single parent","West Germany","6.89","7","805","5","6","8","8","10","6.8","6.98","2","12","7","7"
"2009","(Married) couple without C.","East Germany","7.09","7","1810","6","6","8","8","10","7.04","7.14","3","12","7","7"
"2009","(Married) couple without C.","West Germany","7.11","7","4846","6","6","8","8","10","7.08","7.14","2","16","7","7"
"2009","1-pers.-HH","East Germany","7.07","7","737","6","6","8","8","10","6.97","7.17","2","14","7","7"
"2009","1-pers.-HH","West Germany","6.92","7","2153","5","6","8","8","10","6.87","6.97","1","12","7","7"
"2009","Couple + C. GT 16 ","East Germany","6.98","7","834","6","6","8","8","9","6.91","7.05","2","12","7","7"
"2009","Couple + C. GT 16 ","West Germany","7.11","7","2319","6","6","8","8","10","7.07","7.15","3","12","7","7"
"2009","Couple + C. LE 16","East Germany","6.91","7","601","6","6","8","8","9","6.83","6.99","4","10","7","7"
"2009","Couple + C. LE 16","West Germany","6.9","7","2252","6","6","8","8","9","6.86","6.94","3","12","7","7"
"2009","Couple + C. LE and GT 16","East Germany","7.1","7","222","6","6","8","8","10","6.98","7.22","5","10","7","7"
"2009","Couple + C. LE and GT 16","West Germany","7.01","7","956","6","6","8","8","9","6.95","7.07","3","10","7","7"
"2009","Single parent","East Germany","6.94","7","266","6","6","8","8","10","6.79","7.09","3","12","7","7"
"2009","Single parent","West Germany","6.94","7","719","6","6","8","8","10","6.85","7.03","1","12","7","7"
"2010","(Married) couple without C.","East Germany","7","7","1713","6","6","8","8","10","6.94","7.06","2","12","7","7"
"2010","(Married) couple without C.","West Germany","7.08","7","4604","6","6","8","8","10","7.04","7.12","1","15","7","7"
"2010","1-pers.-HH","East Germany","7.01","7","693","6","6","8","8","10","6.91","7.11","2","13","7","7"
"2010","1-pers.-HH","West Germany","6.89","7","2052","5","6","8","8","10","6.83","6.95","2","14","7","7"
"2010","Couple + C. GT 16 ","East Germany","6.99","7","708","6","6","8","8","10","6.91","7.07","2","10","7","7"
"2010","Couple + C. GT 16 ","West Germany","7.07","7","2175","6","6","8","8","10","7.02","7.12","2","12","7","7"
"2010","Couple + C. LE 16","East Germany","6.73","7","1492","6","6","7","8","9","6.68","6.78","2","10","7","7"
"2010","Couple + C. LE 16","West Germany","6.82","7","6276","6","6","8","8","9","6.79","6.85","1","13","7","7"
"2010","Couple + C. LE and GT 16","East Germany","6.8","7","276","6","6","7","8","9","6.67","6.93","3","10","7","7"
"2010","Couple + C. LE and GT 16","West Germany","6.99","7","1342","6","6","8","8","9","6.93","7.05","3","12","7","7"
"2010","Single parent","East Germany","6.88","7","518","5","6","8","8","10","6.77","6.99","2","12","7","7"
"2010","Single parent","West Germany","6.87","7","1755","6","6","8","8","10","6.81","6.93","1","12","7","7"
"2011","(Married) couple without C.","East Germany","7.04","7","2072","6","6","8","8","10","6.99","7.09","1","12","7","7"
"2011","(Married) couple without C.","West Germany","7.05","7","6054","6","6","8","8","10","7.02","7.08","1","15","7","7"
"2011","1-pers.-HH","East Germany","6.91","7","903","5","6","8","8","10","6.82","7","1","12","7","7"
"2011","1-pers.-HH","West Germany","6.85","7","2687","5","6","8","8","10","6.8","6.9","1","15","7","7"
"2011","Couple + C. GT 16 ","East Germany","6.99","7","739","6","6","8","8","10","6.91","7.07","3","12","7","7"
"2011","Couple + C. GT 16 ","West Germany","7.02","7","2551","6","6","8","8","10","6.98","7.06","1","12","7","7"
"2011","Couple + C. LE 16","East Germany","6.75","7","1544","6","6","7","8","9","6.7","6.8","2","12","7","7"
"2011","Couple + C. LE 16","West Germany","6.84","7","6464","6","6","8","8","9","6.81","6.87","2","12","7","7"
"2011","Couple + C. LE and GT 16","East Germany","6.87","7","321","6","6","8","8","9","6.75","6.99","3","10","7","7"
"2011","Couple + C. LE and GT 16","West Germany","6.86","7","1752","6","6","8","8","9","6.81","6.91","2","11","7","7"
"2011","Single parent","East Germany","7.02","7","638","5","6","8","8","14","6.92","7.12","3","14","7","7"
"2011","Single parent","West Germany","6.77","7","2217","5","6","8","8","10","6.72","6.82","1","13","7","7"
"2012","(Married) couple without C.","East Germany","7.05","7","2118","6","6","8","8","10","6.99","7.11","1","12","7","7"
"2012","(Married) couple without C.","West Germany","7.06","7","6063","6","6","8","8","10","7.03","7.09","1","14","7","7"
"2012","1-pers.-HH","East Germany","6.94","7","959","5","6","8","8","10","6.85","7.03","2","16","7","7"
"2012","1-pers.-HH","West Germany","6.9","7","2783","5","6","8","8","10","6.85","6.95","1","14","7","7"
"2012","Couple + C. GT 16 ","East Germany","6.89","7","669","6","6","8","8","10","6.81","6.97","2","12","7","7"
"2012","Couple + C. GT 16 ","West Germany","7","7","2435","6","6","8","8","10","6.96","7.04","2","15","7","7"
"2012","Couple + C. LE 16","East Germany","6.72","7","1424","6","6","7","8","9","6.66","6.78","2","12","7","7"
"2012","Couple + C. LE 16","West Germany","6.79","7","5893","6","6","7","8","9","6.76","6.82","2","12","7","7"
"2012","Couple + C. LE and GT 16","East Germany","6.94","7","277","6","6","8","8","10","6.8","7.08","3","11","7","7"
"2012","Couple + C. LE and GT 16","West Germany","6.93","7","1763","6","6","8","8","9","6.88","6.98","2","12","7","7"
"2012","Single parent","East Germany","6.81","7","610","5","6","8","9","12","6.7","6.92","2","12","6","7"
