"year","e11102","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2008","Employed","direct migration background","7","7","1110","6","6","8","8","9","6.94","7.06","3","12","7","7"
"2008","Employed","indirect migration background","6.95","7","566","6","6","8","8","10","6.86","7.04","3","12","7","7"
"2008","Employed","no migration background","6.91","7","10224","6","6","8","8","9","6.89","6.93","1","13","7","7"
"2008","Not Employed","direct migration background","7.07","7","803","5","6","8","9","10","6.97","7.17","2","12","7","7"
"2008","Not Employed","indirect migration background","7.29","7","207","6","7","8","9","10","7.11","7.47","3","10","7","7"
"2008","Not Employed","no migration background","7.3","7","6458","6","6","8","9","10","7.27","7.33","2","18","7","7"
"2009","Employed","direct migration background","7.04","7","980","6","6","8","8","10","6.97","7.11","3","12","7","7"
"2009","Employed","indirect migration background","6.98","7","518","6","6","8","8","10","6.89","7.07","3","12","7","7"
"2009","Employed","no migration background","6.91","7","9714","6","6","8","8","10","6.89","6.93","2","16","7","7"
"2009","Not Employed","direct migration background","7.04","7","682","5","6","8","8","10","6.93","7.15","2","16","7","7"
"2009","Not Employed","indirect migration background","7.26","7","194","6","7","8","8","10","7.09","7.43","2","10","7","8"
"2009","Not Employed","no migration background","7.19","7","5958","6","6","8","9","10","7.16","7.22","1","14","7","7"
"2010","Employed","direct migration background","6.96","7","1700","6","6","8","8","9","6.91","7.01","2","10","7","7"
"2010","Employed","indirect migration background","6.89","7","804","5","6","8","8","10","6.81","6.97","3","10","7","7"
"2010","Employed","no migration background","6.87","7","13076","6","6","8","8","9","6.85","6.89","1","12","7","7"
"2010","Not Employed","direct migration background","6.89","7","1197","5","6","8","8","10","6.81","6.97","1","13","7","7"
"2010","Not Employed","indirect migration background","7.25","7","343","6","6","8","9","10","7.12","7.38","2","12","7","7"
"2010","Not Employed","no migration background","7.16","7","6878","6","6","8","9","10","7.13","7.19","1","15","7","7"
"2011","Employed","direct migration background","6.91","7","1939","6","6","8","8","9","6.86","6.96","2","10","7","7"
"2011","Employed","indirect migration background","6.94","7","910","6","6","8","8","10","6.87","7.01","2","12","7","7"
"2011","Employed","no migration background","6.86","7","15454","6","6","8","8","10","6.84","6.88","1","13","7","7"
"2011","Not Employed","direct migration background","6.86","7","1306","5","6","8","8","10","6.79","6.93","1","12","7","7"
"2011","Not Employed","indirect migration background","7","7","394","6","6","8","8","10","6.86","7.14","2","12","7","7"
"2011","Not Employed","no migration background","7.09","7","8437","5","6","8","8","10","7.06","7.12","1","15","7","7"
"2012","Employed","direct migration background","6.89","7","1890","6","6","8","8","9","6.84","6.94","2","12","7","7"
"2012","Employed","indirect migration background","6.83","7","935","5","6","8","8","9","6.76","6.9","2","12","7","7"
"2012","Employed","no migration background","6.86","7","15046","6","6","8","8","9","6.84","6.88","1","12","7","7"
"2012","Not Employed","direct migration background","6.94","7","1152","5","6","8","9","10","6.85","7.03","1","15","7","7"
"2012","Not Employed","indirect migration background","7.04","7","340","5","6","8","8","10","6.9","7.18","3","11","7","7"
"2012","Not Employed","no migration background","7.12","7","8300","5","6","8","9","10","7.09","7.15","1","16","7","7"
"2013","Employed","direct migration background","6.83","7","1736","6","6","8","8","10","6.78","6.88","2","11","7","7"
"2013","Employed","indirect migration background","6.8","7","888","5","6","8","8","9","6.72","6.88","1","12","7","7"
