"year","age_gr","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2008","16-34 y.","(0) in school","7.38","7","355","6","7","8","8","10","7.27","7.49","2","10","7","8"
"2008","16-34 y.","(1a) inadequately completed","7.34","7","33","5","7","8","10","12","6.77","7.91","4","12","7","8"
"2008","16-34 y.","(1b) general elementary school","7.1","7","296","5","6","8","9","10","6.95","7.25","3","11","7","7"
"2008","16-34 y.","(1c) basic vocational qualification","7.06","7","431","6","6","8","8","10","6.94","7.18","3","12","7","7"
"2008","16-34 y.","(2a) intermediate vocational","7.05","7","922","6","6","8","8","10","6.98","7.12","3","11","7","7"
"2008","16-34 y.","(2b) intermediate general qualification","7.03","7","347","6","6","8","8","11","6.9","7.16","3","12","7","7"
"2008","16-34 y.","(2c_gen) general maturity certificate","7.2","7","599","6","7","8","8","10","7.11","7.29","4","13","7","7"
"2008","16-34 y.","(2c_voc) vocational maturity certificate","7.06","7","413","6","6","8","8","9","6.96","7.16","4","12","7","7"
"2008","16-34 y.","(3a) lower tertiary education","7.12","7","197","6","6","8","8","9","6.99","7.25","5","10","7","7"
"2008","16-34 y.","(3b) higher tertiary education","6.97","7","333","6","6","8","8","9","6.88","7.06","5","10","7","7"
"2008","35-65 y.","(0) in school","","","","","","","","","","","","","",""
"2008","35-65 y.","(1a) inadequately completed","6.77","7","101","5","6","8","8","10","6.49","7.05","3","10","7","7"
"2008","35-65 y.","(1b) general elementary school","6.88","7","592","5","6","8","8","10","6.77","6.99","2","12","7","7"
"2008","35-65 y.","(1c) basic vocational qualification","6.95","7","2871","6","6","8","8","10","6.91","6.99","1","13","7","7"
"2008","35-65 y.","(2a) intermediate vocational","6.93","7","3196","6","6","8","8","10","6.89","6.97","2","14","7","7"
"2008","35-65 y.","(2b) intermediate general qualification","6.71","7","94","5","6","7","8","9","6.43","6.99","3","9","6","7"
"2008","35-65 y.","(2c_gen) general maturity certificate","6.84","7","121","5","6","8","8","11","6.62","7.06","3","11","7","7"
"2008","35-65 y.","(2c_voc) vocational maturity certificate","7.05","7","867","6","6","8","8","10","6.99","7.11","3","12","7","7"
