"year","sampreg","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2008","East Germany","Female","7.07","7","2471","6","6","8","8","10","7.02","7.12","2","12","7","7"
"2008","East Germany","Male","7.12","7","2306","6","6","8","8","10","7.07","7.17","3","12","7","7"
"2008","West Germany","Female","7.11","7","7661","6","6","8","8","10","7.08","7.14","2","14","7","7"
"2008","West Germany","Male","6.99","7","6930","6","6","8","8","10","6.96","7.02","1","18","7","7"
"2009","East Germany","Female","7.04","7","2360","6","6","8","8","10","6.99","7.09","2","14","7","7"
"2009","East Germany","Male","7.05","7","2187","6","6","8","8","10","7","7.1","2","12","7","7"
"2009","West Germany","Female","7.05","7","7075","6","6","8","8","10","7.02","7.08","2","14","7","7"
"2009","West Germany","Male","6.99","7","6424","6","6","8","8","10","6.96","7.02","1","16","7","7"
"2010","East Germany","Female","6.89","7","2969","5","6","8","8","10","6.85","6.93","2","12","7","7"
"2010","East Germany","Male","7.02","7","2510","6","6","8","8","10","6.97","7.07","2","13","7","7"
"2010","West Germany","Female","7.01","7","10105","6","6","8","8","10","6.99","7.03","1","15","7","7"
"2010","West Germany","Male","6.95","7","8414","6","6","8","8","10","6.93","6.97","1","13","7","7"
"2011","East Germany","Female","6.91","7","3442","5","6","8","8","10","6.87","6.95","1","14","7","7"
"2011","East Germany","Male","7","7","2889","6","6","8","8","10","6.96","7.04","2","12","7","7"
"2011","West Germany","Female","6.97","7","12120","5","6","8","8","10","6.95","6.99","1","15","7","7"
"2011","West Germany","Male","6.91","7","9989","6","6","8","8","10","6.89","6.93","1","15","7","7"
"2012","East Germany","Female","6.92","7","3361","5","6","8","8","10","6.88","6.96","1","16","7","7"
"2012","East Germany","Male","6.96","7","2822","6","6","8","8","10","6.92","7","2","12","7","7"
"2012","West Germany","Female","6.99","7","11730","5","6","8","8","10","6.97","7.01","1","15","7","7"
"2012","West Germany","Male","6.91","7","9750","6","6","8","8","10","6.89","6.93","1","15","7","7"
"2013","East Germany","Female","6.84","7","3120","5","6","8","8","10","6.8","6.88","1","12","7","7"
"2013","East Germany","Male","6.97","7","2624","6","6","8","8","10","6.92","7.02","2","12","7","7"
"2013","West Germany","Female","6.91","7","10970","5","6","8","8","10","6.89","6.93","1","14","7","7"
"2013","West Germany","Male","6.91","7","9017","6","6","8","8","10","6.89","6.93","1","14","7","7"
"2014","East Germany","Female","","","","","","","","","","","","","",""
"2014","East Germany","Male","","","","","","","","","","","","","",""
"2014","West Germany","Female","","","","","","","","","","","","","",""
"2014","West Germany","Male","","","","","","","","","","","","","",""
"2015","East Germany","Female","6.85","7","2865","5","6","8","8","10","6.8","6.9","2","17","7","7"
"2015","East Germany","Male","6.95","7","2403","6","6","8","8","10","6.9","7","2","15","7","7"
"2015","West Germany","Female","6.89","7","10738","5","6","8","8","10","6.87","6.91","0","16","7","7"
"2015","West Germany","Male","6.9","7","9079","6","6","8","8","10","6.88","6.92","0","16","7","7"
"2016","East Germany","Female","","","","","","","","","","","","","",""
"2016","East Germany","Male","","","","","","","","","","","","","",""
"2016","West Germany","Female","","","","","","","","","","","","","",""
"2016","West Germany","Male","","","","","","","","","","","","","",""
"2017","East Germany","Female","6.81","7","3037","5","6","8","8","10","6.76","6.86","2","12","7","7"
"2017","East Germany","Male","6.88","7","2594","5","6","8","8","10","6.83","6.93","1","12","7","7"
"2017","West Germany","Female","6.83","7","11309","5","6","8","8","10","6.81","6.85","1","13","7","7"
"2017","West Germany","Male","6.86","7","9717","5","6","8","8","10","6.84","6.88","1","16","7","7"
"2018","East Germany","Female","","","","","","","","","","","","","",""
"2018","East Germany","Male","","","","","","","","","","","","","",""
"2018","West Germany","Female","","","","","","","","","","","","","",""
"2018","West Germany","Male","","","","","","","","","","","","","",""
"2019","East Germany","Female","6.74","7","2917","5","6","8","8","10","6.69","6.79","1","12","7","7"
"2019","East Germany","Male","6.84","7","2652","5","6","8","8","10","6.79","6.89","1","12","7","7"
"2019","West Germany","Female","6.76","7","10535","5","6","8","8","10","6.74","6.78","1","14","7","7"
"2019","West Germany","Male","6.83","7","9636","5","6","8","8","10","6.81","6.85","1","16","7","7"
