"year","age_gr","bula_h","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2009","35-65 y.","Lower Saxony","6.77","7","891","6","6","7","8","9","6.7","6.84","2","16","7","7"
"2009","35-65 y.","Mecklenburg-Western Pomerania","6.93","7","273","6","6","8","8","10","6.8","7.06","3","10","7","7"
"2009","35-65 y.","North Rhine-Westphalia","6.85","7","2037","6","6","7","8","10","6.81","6.89","1","12","7","7"
"2009","35-65 y.","Rhineland-Palatinate,Saarland","6.93","7","597","6","6","8","8","10","6.84","7.02","3","12","7","7"
"2009","35-65 y.","Saxony","6.82","7","724","6","6","8","8","9","6.75","6.89","2","10","7","7"
"2009","35-65 y.","Saxony-Anhalt","6.9","7","405","6","6","8","8","9","6.79","7.01","3","12","7","7"
"2009","35-65 y.","Schleswig-Holstein","7.02","7","262","6","6","8","8","10","6.89","7.15","3","10","7","7"
"2009","35-65 y.","Thuringia","6.88","7","421","6","6","8","8","10","6.76","7","2","11","7","7"
"2009","66 and older","Baden-W?rttemberg","7.3","7","450","6","7","8","9","10","7.18","7.42","3","16","7","7"
"2009","66 and older","Bavaria","7.29","7","565","6","6","8","9","12","7.18","7.4","1","12","7","7"
"2009","66 and older","Berlin","7.18","7.15","148","6","6","8","9","9","6.99","7.37","3","10","7","8"
"2009","66 and older","Brandenburg","7.31","8","217","6","6","8","9","10","7.12","7.5","3","12","7","8"
"2009","66 and older","Bremen","","","","","","","","","","","","","",""
"2009","66 and older","Hamburg","7.18","7","67","5","6","8","9","10","6.81","7.55","3","10","7","8"
"2009","66 and older","Hesse","7.19","8","253","5","6","8","9","10","7.01","7.37","2","11","7","8"
"2009","66 and older","Lower Saxony","6.95","7","423","5","6","8","8","10","6.82","7.08","2","14","7","7"
"2009","66 and older","Mecklenburg-Western Pomerania","7.31","7","110","6","6","8","9","12","7.06","7.56","4","12","7","8"
"2009","66 and older","North Rhine-Westphalia","7.17","7","858","5","6","8","8","10","7.08","7.26","2","12","7","7"
"2009","66 and older","Rhineland-Palatinate,Saarland","7.27","7","219","6","6","8","9","10","7.08","7.46","4","12","7","8"
"2009","66 and older","Saxony","7.12","7","325","6","7","8","8","10","6.98","7.26","2","11","7","7"
"2009","66 and older","Saxony-Anhalt","7.12","7","181","5","6","8","8","9","6.92","7.32","2","10","7","8"
"2009","66 and older","Schleswig-Holstein","7.29","8","140","5","6","8","9","10","7.06","7.52","3","11","7","8"
"2009","66 and older","Thuringia","7.39","8","210","5","7","8","9","10","7.2","7.58","3","11","7","8"
"2010","16-34 y.","Baden-W?rttemberg","7.05","7","835","6","6","8","8","9","6.98","7.12","2","11","7","7"
"2010","16-34 y.","Bavaria","7.12","7","944","6","6","8","8","10","7.05","7.19","3","11","7","7"
"2010","16-34 y.","Berlin","6.84","7","270","6","6","8","8","10","6.7","6.98","3","11","7","7"
"2010","16-34 y.","Brandenburg","6.94","7","233","6","6","8","8","12","6.79","7.09","3","12","7","7"
"2010","16-34 y.","Bremen","7.28","7","50","6","7","8","9","10","6.91","7.65","4","10","6","8"
"2010","16-34 y.","Hamburg","7.36","7","127","6","7","8","8","9","7.18","7.54","4","10","7","7"
"2010","16-34 y.","Hesse","7.13","7","444","6","7","8","8","10","7.02","7.24","3","13","7","7"
"2010","16-34 y.","Lower Saxony","7.03","7","593","6","6","8","8","10","6.94","7.12","3","12","7","7"
"2010","16-34 y.","Mecklenburg-Western Pomerania","7","7","162","5","6","8","8","9","6.82","7.18","5","10","7","7"
"2010","16-34 y.","North Rhine-Westphalia","7.03","7","1341","6","6","8","8","10","6.97","7.09","1","12","7","7"
"2010","16-34 y.","Rhineland-Palatinate,Saarland","7.15","7","344","6","6","8","9","12","7.02","7.28","2","12","7","7"
"2010","16-34 y.","Saxony","7.02","7","501","6","6","8","8","10","6.92","7.12","2","10","7","7"
"2010","16-34 y.","Saxony-Anhalt","7.15","7","260","6","6","8","8","10","7","7.3","2","10","7","7"
"2010","16-34 y.","Schleswig-Holstein","6.74","7","200","5","6","8","8","10","6.57","6.91","2","10","7","7"
"2010","16-34 y.","Thuringia","7.1","7","267","6","7","8","8","10","6.95","7.25","3","10","7","7"
"2010","35-65 y.","Baden-W?rttemberg","6.83","7","1629","6","6","8","8","9","6.78","6.88","2","12","7","7"
"2010","35-65 y.","Bavaria","6.84","7","2099","5","6","8","8","9","6.79","6.89","2","12","7","7"
"2010","35-65 y.","Berlin","6.81","7","493","5","6","8","8","10","6.71","6.91","3","14","7","7"
"2010","35-65 y.","Brandenburg","6.81","7","509","5","6","8","8","9","6.71","6.91","2","10","7","7"
"2010","35-65 y.","Bremen","6.68","7","93","6","6","7","8","9","6.46","6.9","5","10","6","7"
"2010","35-65 y.","Hamburg","7.01","7","193","6","6","8","8","10","6.86","7.16","4","12","7","7"
"2010","35-65 y.","Hesse","6.87","7","996","6","6","8","8","10","6.81","6.93","2","12","7","7"
"2010","35-65 y.","Lower Saxony","6.83","7","1189","6","6","8","8","10","6.77","6.89","2","13","7","7"
"2010","35-65 y.","Mecklenburg-Western Pomerania","6.75","7","322","5","6","7","8","9","6.62","6.88","2","10","7","7"
"2010","35-65 y.","North Rhine-Westphalia","6.86","7","2828","6","6","8","8","10","6.82","6.9","1","10","7","7"
"2010","35-65 y.","Rhineland-Palatinate,Saarland","6.86","7","777","5","6","8","8","9","6.78","6.94","3","12","7","7"
"2010","35-65 y.","Saxony","6.8","7","871","6","6","8","8","9","6.73","6.87","2","13","7","7"
"2010","35-65 y.","Saxony-Anhalt","6.82","7","484","5","6","8","8","10","6.71","6.93","2","12","7","7"
"2010","35-65 y.","Schleswig-Holstein","6.85","7","394","6","6","8","8","10","6.73","6.97","1","12","7","7"
"2010","35-65 y.","Thuringia","6.94","7","498","6","6","8","8","9","6.85","7.03","3","12","7","7"
"2010","66 and older","Baden-W?rttemberg","7.27","7","431","6","7","8","9","10","7.16","7.38","3","10","7","7"
"2010","66 and older","Bavaria","7.31","7","555","6","6","8","9","11","7.19","7.43","2","13","7","8"
"2010","66 and older","Berlin","7.23","7","163","6","6","8","9","10","7.02","7.44","2","11","7","8"
"2010","66 and older","Brandenburg","7.08","7","213","6","6","8","8","10","6.89","7.27","3","12","7","8"
"2010","66 and older","Bremen","","","","","","","","","","","","","",""
"2010","66 and older","Hamburg","6.98","7","62","5","6","8","9","11","6.6","7.36","2","11","7","8"
"2010","66 and older","Hesse","6.99","7","235","5","6","8","9","11","6.8","7.18","3","12","7","7"
"2010","66 and older","Lower Saxony","7.01","7","410","5","6","8","8","10","6.87","7.15","3","12","7","7"
"2010","66 and older","Mecklenburg-Western Pomerania","7.28","7","109","6","6","8","9","10","7.04","7.52","4","12","7","8"
"2010","66 and older","North Rhine-Westphalia","7.27","7","823","5","6","8","9","11","7.17","7.37","1","15","7","8"
"2010","66 and older","Rhineland-Palatinate,Saarland","7.02","7","217","5","6","8","9","10","6.82","7.22","2","10","7","8"
"2010","66 and older","Saxony","7.03","7","307","5","6","8","8","10","6.87","7.19","3","12","7","7"
"2010","66 and older","Saxony-Anhalt","7.02","7","167","5","6","8","8","10","6.82","7.22","2","10","7","7"
"2010","66 and older","Schleswig-Holstein","6.98","7","137","5","6","8","9","12","6.73","7.23","2","12","7","7"
"2010","66 and older","Thuringia","7.42","8","194","6","6","8","9","12","7.21","7.63","3","12","7","8"
"2011","16-34 y.","Baden-W?rttemberg","7","7","892","6","6","8","8","10","6.93","7.07","3","10","7","7"
"2011","16-34 y.","Bavaria","7.18","7","998","6","6","8","8","10","7.11","7.25","2","13","7","7"
"2011","16-34 y.","Berlin","7.05","7","249","6","6","8","8","10","6.9","7.2","4","12","7","7"
"2011","16-34 y.","Brandenburg","7.18","7","249","6","6","8","9","10","7.01","7.35","2","12","7","7"
"2011","16-34 y.","Bremen","6.68","7","53","6","6","7","8","9","6.36","7","3","10","6","7"
"2011","16-34 y.","Hamburg","6.91","7","123","6","6","7","8","9","6.73","7.09","5","12","7","7"
"2011","16-34 y.","Hesse","7.17","7","446","6","7","8","8","10","7.07","7.27","3","12","7","7"
"2011","16-34 y.","Lower Saxony","7.03","7","601","6","6","8","8","9","6.94","7.12","3","12","7","7"
"2011","16-34 y.","Mecklenburg-Western Pomerania","6.99","7","159","6","6","8","8","10","6.8","7.18","3","10","7","7"
"2011","16-34 y.","North Rhine-Westphalia","7.15","7","1364","6","6","8","8","10","7.09","7.21","1","12","7","7"
"2011","16-34 y.","Rhineland-Palatinate,Saarland","6.88","7","372","5","6","8","8","10","6.76","7","3","12","7","7"
"2011","16-34 y.","Saxony","6.98","7","495","6","6","8","8","9","6.89","7.07","3","12","7","7"
"2011","16-34 y.","Saxony-Anhalt","6.91","7","275","5","6","8","8","10","6.76","7.06","2","12","7","7"
"2011","16-34 y.","Schleswig-Holstein","7.15","7","269","6","6","8","8","10","7","7.3","3","10","7","7"
"2011","16-34 y.","Thuringia","7.25","7","272","6","7","8","8","12","7.1","7.4","2","12","7","7"
"2011","35-65 y.","Baden-W?rttemberg","6.8","7","2073","6","6","7","8","9","6.76","6.84","2","12","7","7"
"2011","35-65 y.","Bavaria","6.85","7","2650","5","6","8","8","10","6.81","6.89","2","12","7","7"
"2011","35-65 y.","Berlin","6.81","7","551","5","6","8","8","9","6.71","6.91","3","12","7","7"
"2011","35-65 y.","Brandenburg","6.85","7","647","5","6","8","8","9","6.76","6.94","3","12","7","7"
"2011","35-65 y.","Bremen","6.39","6","106","5","6","7","8","9","6.19","6.59","4","9","7","7"
"2011","35-65 y.","Hamburg","6.83","7","215","6","6","7","8","8","6.71","6.95","4","9","7","7"
"2011","35-65 y.","Hesse","6.74","7","1235","5","6","8","8","9","6.68","6.8","2","12","7","7"
"2011","35-65 y.","Lower Saxony","6.76","7","1526","6","6","7","8","9","6.71","6.81","2","10","7","7"
"2011","35-65 y.","Mecklenburg-Western Pomerania","6.88","7","376","5","6","8","8","10","6.76","7","3","10","7","7"
"2011","35-65 y.","North Rhine-Westphalia","6.83","7","3354","6","6","8","8","10","6.79","6.87","1","12","7","7"
"2011","35-65 y.","Rhineland-Palatinate,Saarland","6.76","7","942","5","6","8","8","10","6.69","6.83","2","12","7","7"
"2011","35-65 y.","Saxony","6.81","7","992","6","6","8","8","9","6.74","6.88","1","11","7","7"
"2011","35-65 y.","Saxony-Anhalt","6.86","7","605","5","6","8","8","10","6.77","6.95","2","10","7","7"
"2011","35-65 y.","Schleswig-Holstein","6.87","7","548","6","6","7","8","9","6.78","6.96","2","10","7","7"
"2011","35-65 y.","Thuringia","6.91","7","616","5","6","8","8","10","6.82","7","2","12","7","7"
"2011","66 and older","Baden-W?rttemberg","7.15","7","578","6","6","8","9","10","7.05","7.25","2","12","7","7"
"2011","66 and older","Bavaria","7.18","7","797","6","6","8","9","11","7.09","7.27","2","12","7","7"
"2011","66 and older","Berlin","7.02","7","219","5","6","8","8","14","6.82","7.22","1","14","7","8"
"2011","66 and older","Brandenburg","7.2","7","253","6","7","8","9","10","7.03","7.37","4","12","7","8"
"2011","66 and older","Bremen","6.89","7","31","5","6","8","8","10","6.37","7.41","4","10","6","8"
"2011","66 and older","Hamburg","6.99","7","93","5","6","8","9","10","6.71","7.27","2","10","7","7"
"2011","66 and older","Hesse","7","7","287","5","6","8","8","10","6.84","7.16","3","11","7","7"
"2011","66 and older","Lower Saxony","7.04","7","516","5","6","8","8","10","6.92","7.16","1","14","7","7"
"2011","66 and older","Mecklenburg-Western Pomerania","6.98","7","126","5","6","8","8","10","6.73","7.23","3","10","7","8"
"2011","66 and older","North Rhine-Westphalia","7.1","7","1019","5","6","8","9","11","7.01","7.19","1","15","7","7"
"2011","66 and older","Rhineland-Palatinate,Saarland","7.08","7","299","5","6","8","8","11","6.93","7.23","3","12","7","7"
"2011","66 and older","Saxony","7.07","7","355","5","6","8","8","9","6.94","7.2","3","11","7","8"
"2011","66 and older","Saxony-Anhalt","6.92","7","223","5","6","8","9","10","6.71","7.13","2","12","7","7"
"2011","66 and older","Schleswig-Holstein","6.91","7","168","5","6","8","8","10","6.69","7.13","1","10","7","8"
"2011","66 and older","Thuringia","7.36","8","223","6","7","8","9","10","7.18","7.54","3","12","7","8"
"2012","16-34 y.","Baden-W?rttemberg","6.98","7","790","6","6","8","8","10","6.9","7.06","2","11","7","7"
"2012","16-34 y.","Bavaria","7.07","7","954","6","6","8","8","10","7","7.14","3","12","7","7"
"2012","16-34 y.","Berlin","7.03","7","258","6","6","8","8","10","6.88","7.18","3","12","7","7"
"2012","16-34 y.","Brandenburg","6.89","7","202","6","6","8","8","10","6.7","7.08","3","12","7","7"
"2012","16-34 y.","Bremen","6.87","7","57","6","7","7","8","9","6.57","7.17","3","9","7","7"
"2012","16-34 y.","Hamburg","6.95","7","116","6","6","8","8","9","6.77","7.13","4","10","7","7"
"2012","16-34 y.","Hesse","7.18","7","402","6","6","8","8","12","7.07","7.29","2","12","7","7"
"2012","16-34 y.","Lower Saxony","7.07","7","552","6","6","8","8","10","6.97","7.17","3","12","7","7"
"2012","16-34 y.","Mecklenburg-Western Pomerania","6.97","7","147","5","6","8","8","10","6.75","7.19","4","10","7","7"
"2012","16-34 y.","North Rhine-Westphalia","7.01","7","1321","6","6","8","8","10","6.95","7.07","2","12","7","7"
"2012","16-34 y.","Rhineland-Palatinate,Saarland","6.99","7","342","6","6","8","8","10","6.88","7.1","3","10","7","7"
"2012","16-34 y.","Saxony","6.94","7","444","6","6","8","8","9","6.84","7.04","2","10","7","7"
"2012","16-34 y.","Saxony-Anhalt","6.94","7","242","6","6","8","8","10","6.79","7.09","2","10","7","7"
"2012","16-34 y.","Schleswig-Holstein","6.96","7","260","5","6","8","8","10","6.81","7.11","3","11","7","7"
"2012","16-34 y.","Thuringia","7.24","7","256","6","6","8","9","12","7.07","7.41","2","12","7","7"
"2012","35-65 y.","Baden-W?rttemberg","6.86","7","1963","6","6","8","8","10","6.81","6.91","1","12","7","7"
"2012","35-65 y.","Bavaria","6.78","7","2607","5","6","8","8","9","6.74","6.82","1","14","7","7"
"2012","35-65 y.","Berlin","6.6","7","565","5","6","7","8","9","6.51","6.69","2","10","7","7"
"2012","35-65 y.","Brandenburg","6.8","7","646","5","6","8","8","10","6.71","6.89","3","12","7","7"
"2012","35-65 y.","Bremen","6.74","7","106","6","6","7","8","8","6.54","6.94","3","9","7","7"
"2012","35-65 y.","Hamburg","7.01","7","223","6","6","8","8","9","6.88","7.14","3","10","7","7"
"2012","35-65 y.","Hesse","6.77","7","1199","5","6","8","8","9","6.71","6.83","2","12","7","7"
"2012","35-65 y.","Lower Saxony","6.75","7","1502","5","6","7","8","9","6.69","6.81","2","12","7","7"
"2012","35-65 y.","Mecklenburg-Western Pomerania","6.86","7","362","6","6","8","8","10","6.74","6.98","2","10","7","7"
"2012","35-65 y.","North Rhine-Westphalia","6.85","7","3224","5","6","8","8","10","6.81","6.89","1","12","7","7"
"2012","35-65 y.","Rhineland-Palatinate,Saarland","6.8","7","936","5","6","8","8","9","6.73","6.87","2","10","7","7"
"2012","35-65 y.","Saxony","6.85","7","1033","6","6","8","8","10","6.78","6.92","2","12","7","7"
"2012","35-65 y.","Saxony-Anhalt","6.81","7","587","5","6","8","8","10","6.71","6.91","2","10","7","7"
"2012","35-65 y.","Schleswig-Holstein","6.96","7","534","6","6","8","8","10","6.87","7.05","1","12","7","7"
"2012","35-65 y.","Thuringia","6.89","7","599","5","6","8","8","10","6.79","6.99","2","12","7","7"
"2012","66 and older","Baden-W?rttemberg","7.31","7","590","6","6","8","9","10","7.2","7.42","1","13","7","8"
"2012","66 and older","Bavaria","7.19","7","800","6","6","8","9","11","7.09","7.29","1","15","7","7"
"2012","66 and older","Berlin","7.1","7","218","5","6","8","9","10","6.91","7.29","2","13","7","8"
"2012","66 and older","Brandenburg","7.14","7","253","6","6","8","8","10","6.98","7.3","4","10","7","7"
"2012","66 and older","Bremen","7.02","7","34","5","6","8","8","10","6.61","7.43","4","10","7","8"
"2012","66 and older","Hamburg","7.2","8","99","5","6","8","9","12","6.87","7.53","1","12","7","8"
"2012","66 and older","Hesse","7.01","7","310","5","6","8","9","11","6.83","7.19","2","12","7","7"
"2012","66 and older","Lower Saxony","7.02","7","513","5","6","8","8","10","6.9","7.14","3","15","7","7"
"2012","66 and older","Mecklenburg-Western Pomerania","7.07","7","135","6","6","8","8","10","6.86","7.28","5","10","7","8"
"2012","66 and older","North Rhine-Westphalia","7.24","7","994","5","6","8","9","10","7.16","7.32","2","12","7","8"
"2012","66 and older","Rhineland-Palatinate,Saarland","7.09","7","292","5","6","8","9","11","6.93","7.25","3","12","7","8"
"2012","66 and older","Saxony","7.16","7","370","6","6","8","8","10","7.01","7.31","1","16","7","8"
"2012","66 and older","Saxony-Anhalt","7","7","210","5","6","8","9","10","6.79","7.21","3","14","7","7"
"2012","66 and older","Schleswig-Holstein","7.14","7","188","5","6","8","9","10","6.94","7.34","3","12","7","7"
"2012","66 and older","Thuringia","7.46","8","228","6","6","9","9","10","7.28","7.64","4","10","8","8"
"2013","16-34 y.","Baden-W?rttemberg","6.96","7","680","6","6","8","8","9","6.88","7.04","3","10","7","7"
"2013","16-34 y.","Bavaria","7.15","7","908","6","7","8","8","10","7.08","7.22","2","12","7","7"
"2013","16-34 y.","Berlin","6.84","7","234","5","6","8","8","10","6.68","7","3","11","7","7"
"2013","16-34 y.","Brandenburg","6.87","7","184","5","6","8","8","10","6.68","7.06","2","10","7","7"
"2013","16-34 y.","Bremen","6.87","7","52","5","6","8","8","9","6.52","7.22","2","9","6","7"
"2013","16-34 y.","Hamburg","6.94","7","107","6","6","8","8","8","6.75","7.13","3","9","7","7"
"2013","16-34 y.","Hesse","7.22","7","354","6","7","8","8","10","7.1","7.34","3","12","7","7"
"2013","16-34 y.","Lower Saxony","7.05","7","551","6","6","8","8","10","6.95","7.15","3","12","7","7"
"2013","16-34 y.","Mecklenburg-Western Pomerania","6.84","7","121","5","6","8","8","10","6.6","7.08","3","10","7","7"
"2013","16-34 y.","North Rhine-Westphalia","6.95","7","1205","6","6","8","8","9","6.89","7.01","1","12","7","7"
"2013","16-34 y.","Rhineland-Palatinate,Saarland","7.09","7","310","6","6","8","8","12","6.96","7.22","3","12","7","7"
"2013","16-34 y.","Saxony","6.97","7","392","6","6","8","8","12","6.85","7.09","1","12","7","7"
"2013","16-34 y.","Saxony-Anhalt","7.12","7","201","6","6","8","8","10","6.95","7.29","3","10","7","7"
"2013","16-34 y.","Schleswig-Holstein","6.92","7","228","6","6","8","8","10","6.76","7.08","1","10","7","7"
"2013","16-34 y.","Thuringia","7.18","7","213","6","7","8","8","10","7.03","7.33","4","10","7","7"
"2013","35-65 y.","Baden-W?rttemberg","6.86","7","1804","6","6","7","8","10","6.81","6.91","2","14","7","7"
"2013","35-65 y.","Bavaria","6.8","7","2384","5","6","8","8","10","6.76","6.84","2","12","7","7"
"2013","35-65 y.","Berlin","6.71","7","548","5","6","7","8","10","6.61","6.81","2","12","7","7"
"2013","35-65 y.","Brandenburg","6.76","7","597","5","6","8","8","9","6.66","6.86","3","12","7","7"
"2013","35-65 y.","Bremen","6.32","6","100","5","6","7","8","9","6.09","6.55","2","9","6","7"
"2013","35-65 y.","Hamburg","6.8","7","202","6","6","7","8","9","6.65","6.95","3","9","7","7"
"2013","35-65 y.","Hesse","6.65","7","1116","5","6","7","8","10","6.58","6.72","2","12","7","7"
"2013","35-65 y.","Lower Saxony","6.7","7","1440","5","6","7","8","9","6.64","6.76","2","13","7","7"
"2013","35-65 y.","Mecklenburg-Western Pomerania","6.83","7","347","5","6","8","8","9","6.72","6.94","3","10","7","7"
"2013","35-65 y.","North Rhine-Westphalia","6.79","7","2986","5","6","8","8","10","6.75","6.83","2","12","7","7"
"2013","35-65 y.","Rhineland-Palatinate,Saarland","6.69","7","847","5","6","7","8","10","6.61","6.77","2","10","7","7"
"2013","35-65 y.","Saxony","6.65","7","967","5","6","7","8","9","6.58","6.72","2","12","7","7"
"2013","35-65 y.","Saxony-Anhalt","6.81","7","566","5","6","8","8","10","6.71","6.91","3","12","7","7"
"2013","35-65 y.","Schleswig-Holstein","6.86","7","513","6","6","8","8","9","6.77","6.95","3","10","7","7"
"2013","35-65 y.","Thuringia","6.83","7","576","5","6","8","8","10","6.73","6.93","2","12","7","7"
"2013","66 and older","Baden-W?rttemberg","7.09","7","549","6","6","8","8","11","6.99","7.19","2","14","7","7"
