"year","e11103","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2008","Full Time","direct migration background","6.85","7","632","6","6","8","8","9","6.77","6.93","3","11","7","7"
"2008","Full Time","indirect migration background","6.89","7","341","6","6","8","8","10","6.77","7.01","3","12","7","7"
"2008","Full Time","no migration background","6.82","7","6512","6","6","7","8","9","6.8","6.84","1","12","7","7"
"2008","Not Working","direct migration background","7.07","7","803","5","6","8","9","10","6.97","7.17","2","12","7","7"
"2008","Not Working","indirect migration background","7.29","7","207","6","7","8","9","10","7.11","7.47","3","10","7","7"
"2008","Not Working","no migration background","7.3","7","6458","6","6","8","9","10","7.27","7.33","2","18","7","7"
"2008","Part Time","direct migration background","7.19","7","478","6","7","8","8","9","7.09","7.29","3","12","7","7"
"2008","Part Time","indirect migration background","7.04","7","225","6","6","8","8","10","6.88","7.2","3","11","7","7"
"2008","Part Time","no migration background","7.07","7","3712","6","6","8","8","10","7.04","7.1","2","13","7","7"
"2009","Full Time","direct migration background","6.92","7","530","6","6","8","8","9","6.83","7.01","3","12","7","7"
"2009","Full Time","indirect migration background","6.93","7","309","6","6","8","8","10","6.82","7.04","3","10","7","7"
"2009","Full Time","no migration background","6.83","7","6159","6","6","7","8","9","6.81","6.85","2","12","7","7"
"2009","Not Working","direct migration background","7.04","7","682","5","6","8","8","10","6.93","7.15","2","16","7","7"
"2009","Not Working","indirect migration background","7.26","7","194","6","7","8","8","10","7.09","7.43","2","10","7","8"
"2009","Not Working","no migration background","7.19","7","5958","6","6","8","9","10","7.16","7.22","1","14","7","7"
"2009","Part Time","direct migration background","7.17","7","450","6","7","8","8","10","7.07","7.27","3","12","7","7"
"2009","Part Time","indirect migration background","7.06","7","209","6","6","8","8","10","6.91","7.21","3","12","7","7"
"2009","Part Time","no migration background","7.06","7","3555","6","6","8","8","10","7.02","7.1","2","16","7","7"
"2010","Full Time","direct migration background","6.93","7","928","6","6","8","8","9","6.86","7","3","10","7","7"
