"year","e11102","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2008","Employed","college entrance qualification","6.94","7","3795","6","6","8","8","9","6.91","6.97","2","13","7","7"
"2008","Employed","lower secondary degree","6.87","7","2914","6","6","8","8","10","6.83","6.91","1","12","7","7"
"2008","Employed","no degree/no degree yet","6.97","7","140","5","6","8","8","10","6.77","7.17","4","10","7","7"
"2008","Employed","Other degree","6.96","7","532","6","6","8","8","10","6.86","7.06","3","12","7","7"
"2008","Employed","secondary school degree","6.93","7","4187","6","6","8","8","9","6.9","6.96","2","12","7","7"
"2008","Not Employed","college entrance qualification","7.42","8","1348","6","7","8","9","10","7.36","7.48","3","18","7","8"
"2008","Not Employed","lower secondary degree","7.26","7","3564","5","6","8","9","10","7.21","7.31","2","15","7","8"
"2008","Not Employed","no degree/no degree yet","7.27","7","409","6","7","8","8","10","7.15","7.39","2","12","7","8"
"2008","Not Employed","Other degree","7.13","7","415","5","6","8","9","10","6.98","7.28","2","12","7","7"
"2008","Not Employed","secondary school degree","7.2","7","1562","6","6","8","9","10","7.14","7.26","2","14","7","7"
"2009","Employed","college entrance qualification","6.96","7","3638","6","6","8","8","9","6.93","6.99","2","16","7","7"
"2009","Employed","lower secondary degree","6.91","7","2663","6","6","8","8","10","6.87","6.95","2","12","7","7"
"2009","Employed","no degree/no degree yet","7.08","7","131","6","6","8","8","10","6.88","7.28","3","12","7","7"
"2009","Employed","Other degree","7.1","7","463","6","6","8","8","10","7","7.2","3","12","7","7"
"2009","Employed","secondary school degree","6.86","7","3985","6","6","8","8","9","6.83","6.89","2","12","7","7"
"2009","Not Employed","college entrance qualification","7.29","7","1260","6","7","8","8","10","7.23","7.35","3","14","7","7"
"2009","Not Employed","lower secondary degree","7.16","7","3269","5","6","8","9","10","7.11","7.21","1","14","7","7"
"2009","Not Employed","no degree/no degree yet","7.12","7","357","6","6","8","8","10","7","7.24","3","12","7","7"
"2009","Not Employed","Other degree","7.09","7","347","5","6","8","9","10","6.92","7.26","1","16","7","7"
"2009","Not Employed","secondary school degree","7.13","7","1429","6","6","8","8","10","7.06","7.2","2","12","7","7"
"2010","Employed","college entrance qualification","6.91","7","5193","6","6","8","8","9","6.88","6.94","3","11","7","7"
"2010","Employed","lower secondary degree","6.84","7","3382","5","6","8","8","10","6.8","6.88","2","12","7","7"
"2010","Employed","no degree/no degree yet","6.82","7","218","5","6","8","8","9","6.66","6.98","3","10","7","7"
"2010","Employed","Other degree","6.94","7","924","6","6","8","8","9","6.87","7.01","2","10","7","7"
"2010","Employed","secondary school degree","6.84","7","5510","6","6","8","8","9","6.81","6.87","2","11","7","7"
"2010","Not Employed","college entrance qualification","7.23","7","1614","6","6","8","8","10","7.17","7.29","2","14","7","7"
"2010","Not Employed","lower secondary degree","7.12","7","3467","5","6","8","9","10","7.07","7.17","1","15","7","7"
"2010","Not Employed","no degree/no degree yet","7.11","7","559","5","6","8","9","12","7","7.22","1","12","7","7"
"2010","Not Employed","Other degree","6.99","7","662","5","6","8","9","11","6.88","7.1","2","13","7","7"
"2010","Not Employed","secondary school degree","7.12","7","1950","6","6","8","9","10","7.06","7.18","2","13","7","7"
"2011","Employed","college entrance qualification","6.94","7","6037","6","6","8","8","9","6.92","6.96","3","12","7","7"
"2011","Employed","lower secondary degree","6.82","7","3906","5","6","8","8","10","6.78","6.86","2","12","7","7"
"2011","Employed","no degree/no degree yet","6.77","7","275","5","6","8","8","9","6.62","6.92","3","10","7","7"
"2011","Employed","Other degree","6.93","7","1105","6","6","8","8","10","6.87","6.99","2","12","7","7"
"2011","Employed","secondary school degree","6.82","7","6408","6","6","8","8","9","6.79","6.85","1","12","7","7"
"2011","Not Employed","college entrance qualification","7.2","7","1922","6","7","8","8","10","7.15","7.25","2","12","7","7"
"2011","Not Employed","lower secondary degree","7.04","7","4251","5","6","8","9","10","7","7.08","1","15","7","7"
"2011","Not Employed","no degree/no degree yet","6.98","7","632","5","6","8","8","10","6.88","7.08","2","12","7","7"
"2011","Not Employed","Other degree","6.96","7","774","5","6","8","8","10","6.86","7.06","1","12","7","7"
"2011","Not Employed","secondary school degree","7.04","7","2285","5","6","8","8","11","6.98","7.1","2","15","7","7"
"2012","Employed","college entrance qualification","6.91","7","5982","6","6","8","8","9","6.89","6.93","2","12","7","7"
"2012","Employed","lower secondary degree","6.81","7","3790","5","6","8","8","10","6.77","6.85","1","12","7","7"
"2012","Employed","no degree/no degree yet","6.79","7","292","5","6","8","8","12","6.63","6.95","2","12","7","7"
"2012","Employed","Other degree","6.86","7","1132","6","6","8","8","9","6.8","6.92","2","11","7","7"
"2012","Employed","secondary school degree","6.82","7","6212","6","6","8","8","9","6.79","6.85","2","12","7","7"
"2012","Not Employed","college entrance qualification","7.18","7","1852","6","6","8","8","10","7.13","7.23","1","13","7","7"
"2012","Not Employed","lower secondary degree","7.1","7","4132","5","6","8","9","10","7.05","7.15","1","16","7","7"
"2012","Not Employed","no degree/no degree yet","6.92","7","609","5","6","8","8","10","6.82","7.02","2","14","7","7"
"2012","Not Employed","Other degree","7.03","7","725","5","6","8","9","10","6.92","7.14","2","15","7","7"
"2012","Not Employed","secondary school degree","7.05","7","2244","5","6","8","9","10","6.99","7.11","1","12","7","7"
"2013","Employed","college entrance qualification","6.91","7","5766","6","6","7","8","9","6.89","6.93","2","10","7","7"
"2013","Employed","lower secondary degree","6.73","7","3480","5","6","8","8","10","6.69","6.77","1","12","7","7"
"2013","Employed","no degree/no degree yet","6.76","7","279","5","6","8","8","9","6.6","6.92","2","10","7","7"
"2013","Employed","Other degree","6.8","7","1000","5","6","8","8","10","6.73","6.87","3","11","7","7"
"2013","Employed","secondary school degree","6.77","7","5849","5","6","7","8","9","6.74","6.8","1","12","7","7"
"2013","Not Employed","college entrance qualification","7.22","7","1677","6","7","8","8","10","7.16","7.28","3","12","7","7"
