"year","age_gr","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2008","16-34 y.","East Germany","7.15","7","1138","6","6","8","8","10","7.08","7.22","3","12","7","7"
"2008","16-34 y.","West Germany","7.11","7","3223","6","6","8","8","10","7.07","7.15","2","13","7","7"
"2008","35-65 y.","East Germany","6.97","7","2506","6","6","8","8","10","6.92","7.02","2","12","7","7"
"2008","35-65 y.","West Germany","6.93","7","8162","6","6","8","8","10","6.91","6.95","1","18","7","7"
"2008","66 and older","East Germany","7.28","7","1133","6","6","8","9","10","7.2","7.36","3","12","7","8"
"2008","66 and older","West Germany","7.29","7","3206","6","6","8","9","10","7.24","7.34","2","15","7","8"
"2009","16-34 y.","East Germany","7.15","7","1036","6","6","8","8","10","7.08","7.22","2","12","7","7"
"2009","16-34 y.","West Germany","7.15","7","2952","6","6","8","8","10","7.11","7.19","3","12","7","7"
"2009","35-65 y.","East Germany","6.89","7","2388","6","6","8","8","10","6.85","6.93","2","14","7","7"
"2009","35-65 y.","West Germany","6.88","7","7477","6","6","8","8","10","6.86","6.9","1","16","7","7"
"2009","66 and older","East Germany","7.23","7","1123","6","6","8","9","10","7.15","7.31","2","12","7","8"
"2009","66 and older","West Germany","7.2","7","3070","5","6","8","9","10","7.15","7.25","1","16","7","7"
"2010","16-34 y.","East Germany","7.03","7","1545","6","6","8","8","10","6.97","7.09","2","12","7","7"
"2010","16-34 y.","West Germany","7.06","7","5026","6","6","8","8","10","7.03","7.09","1","13","7","7"
"2010","35-65 y.","East Germany","6.82","7","2865","5","6","8","8","9","6.78","6.86","2","13","7","7"
"2010","35-65 y.","West Germany","6.85","7","10510","6","6","8","8","9","6.83","6.87","1","14","7","7"
"2010","66 and older","East Germany","7.14","7","1069","6","6","8","9","10","7.06","7.22","2","12","7","7"
"2010","66 and older","West Germany","7.19","7","2983","5","6","8","9","10","7.14","7.24","1","15","7","7"
"2011","16-34 y.","East Germany","7.04","7","1576","6","6","8","8","10","6.98","7.1","2","12","7","7"
"2011","16-34 y.","West Germany","7.09","7","5241","6","6","8","8","10","7.06","7.12","1","13","7","7"
"2011","35-65 y.","East Germany","6.84","7","3470","5","6","8","8","10","6.8","6.88","1","12","7","7"
"2011","35-65 y.","West Germany","6.81","7","12966","5","6","8","8","10","6.79","6.83","1","12","7","7"
"2011","66 and older","East Germany","7.11","7","1285","5","6","8","9","10","7.03","7.19","1","14","7","7"
"2011","66 and older","West Germany","7.09","7","3902","5","6","8","9","11","7.05","7.13","1","15","7","7"
"2012","16-34 y.","East Germany","6.99","7","1418","6","6","8","8","10","6.93","7.05","2","12","7","7"
"2012","16-34 y.","West Germany","7.03","7","4925","6","6","8","8","10","7","7.06","2","12","7","7"
"2012","35-65 y.","East Germany","6.81","7","3465","5","6","8","8","10","6.77","6.85","2","12","7","7"
"2012","35-65 y.","West Germany","6.81","7","12621","5","6","8","8","9","6.79","6.83","1","14","7","7"
"2012","66 and older","East Germany","7.15","7","1300","5","6","8","9","10","7.07","7.23","1","16","7","7"
"2012","66 and older","West Germany","7.17","7","3934","5","6","8","9","10","7.13","7.21","1","15","7","7"
"2013","16-34 y.","East Germany","6.98","7","1215","6","6","8","8","10","6.91","7.05","1","12","7","7"
