"year","education","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2008","college entrance qualification","Female","7.1","7","2478","6","6","8","8","10","7.06","7.14","2","13","7","7"
"2008","college entrance qualification","Male","7.03","7","2665","6","6","8","8","10","6.99","7.07","3","18","7","7"
"2008","lower secondary degree","Female","7.12","7","3303","5","6","8","9","10","7.07","7.17","2","14","7","7"
"2008","lower secondary degree","Male","7.05","7","3175","5","6","8","8","10","7.01","7.09","1","15","7","7"
"2008","no degree/no degree yet","Female","7.21","7","295","6","6","8","8","10","7.06","7.36","2","12","7","8"
"2008","no degree/no degree yet","Male","7.14","7","254","6","7","8","8","10","7","7.28","3","10","7","7"
"2008","Other degree","Female","7.1","7","508","5","6","8","8","10","6.99","7.21","2","11","7","7"
"2008","Other degree","Male","6.96","7","439","5","6","8","8","10","6.83","7.09","2","12","7","7"
"2008","secondary school degree","Female","7.07","7","3296","6","6","8","8","10","7.03","7.11","2","14","7","7"
"2008","secondary school degree","Male","6.93","7","2453","6","6","8","8","10","6.89","6.97","2","12","7","7"
"2009","college entrance qualification","Female","7.09","7","2375","6","6","8","8","10","7.05","7.13","2","14","7","7"
"2009","college entrance qualification","Male","7","7","2523","6","6","8","8","10","6.96","7.04","3","16","7","7"
"2009","lower secondary degree","Female","7.06","7","3022","5","6","8","8","10","7.01","7.11","2","14","7","7"
"2009","lower secondary degree","Male","7.02","7","2910","6","6","8","8","10","6.97","7.07","1","12","7","7"
"2009","no degree/no degree yet","Female","7.03","7","240","5","6","8","8","10","6.87","7.19","3","12","7","7"
"2009","no degree/no degree yet","Male","7.18","7","248","6","6","8","9","10","7.05","7.31","3","12","7","7"
"2009","Other degree","Female","7.07","7","437","5","7","8","8","10","6.95","7.19","3","12","7","7"
"2009","Other degree","Male","7.12","7","373","6","6","8","8","12","6.98","7.26","1","16","7","7"
"2009","secondary school degree","Female","6.98","7","3120","6","6","8","8","10","6.94","7.02","2","12","7","7"
"2009","secondary school degree","Male","6.87","7","2294","6","6","8","8","9","6.83","6.91","2","12","7","7"
"2010","college entrance qualification","Female","6.99","7","3538","6","6","8","8","9","6.96","7.02","3","14","7","7"
"2010","college entrance qualification","Male","6.99","7","3269","6","6","8","8","10","6.96","7.02","2","13","7","7"
"2010","lower secondary degree","Female","6.99","7","3500","5","6","8","8","10","6.94","7.04","2","15","7","7"
"2010","lower secondary degree","Male","7","7","3349","6","6","8","8","10","6.96","7.04","1","12","7","7"
"2010","no degree/no degree yet","Female","6.91","7","400","5","6","8","9","9","6.77","7.05","1","12","7","7"
"2010","no degree/no degree yet","Male","7.15","7","377","6","6","8","9","12","7.04","7.26","3","12","7","7"
"2010","Other degree","Female","7.05","7","866","6","6","8","8","10","6.97","7.13","2","13","7","7"
"2010","Other degree","Male","6.86","7","720","5","6","8","8","10","6.77","6.95","2","12","7","7"
"2010","secondary school degree","Female","6.96","7","4506","6","6","8","8","10","6.93","6.99","2","12","7","7"
"2010","secondary school degree","Male","6.86","7","2954","6","6","8","8","10","6.82","6.9","2","13","7","7"
"2011","college entrance qualification","Female","7.03","7","4172","6","6","8","8","10","7","7.06","2","12","7","7"
"2011","college entrance qualification","Male","6.98","7","3787","6","6","8","8","10","6.95","7.01","3","12","7","7"
"2011","lower secondary degree","Female","6.94","7","4209","5","6","8","8","10","6.9","6.98","1","14","7","7"
"2011","lower secondary degree","Male","6.94","7","3948","5","6","8","8","10","6.9","6.98","1","15","7","7"
"2011","no degree/no degree yet","Female","6.89","7","483","5","6","8","8","10","6.77","7.01","2","12","7","7"
"2011","no degree/no degree yet","Male","6.94","7","424","5","6","8","8","10","6.83","7.05","3","12","7","7"
"2011","Other degree","Female","7.02","7","1052","5","6","8","8","10","6.94","7.1","1","12","7","7"
"2011","Other degree","Male","6.84","7","827","5","6","8","8","10","6.76","6.92","2","12","7","7"
"2011","secondary school degree","Female","6.9","7","5275","6","6","8","8","10","6.87","6.93","1","15","7","7"
"2011","secondary school degree","Male","6.85","7","3418","5","6","8","8","10","6.81","6.89","2","12","7","7"
"2012","college entrance qualification","Female","7","7","4119","6","6","8","8","9","6.97","7.03","1","13","7","7"
"2012","college entrance qualification","Male","6.96","7","3715","6","6","8","8","9","6.93","6.99","2","13","7","7"
"2012","lower secondary degree","Female","7.01","7","4040","5","6","8","9","10","6.97","7.05","1","16","7","7"
"2012","lower secondary degree","Male","6.93","7","3882","5","6","8","8","10","6.89","6.97","1","15","7","7"
