"year","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2008","general elemantary","7.07","7","2031","5","6","8","9","10","7.01","7.13","2","14","7","7"
"2008","higher education","7.04","7","4205","6","6","8","8","10","7.01","7.07","2","18","7","7"
"2008","higher vocational","7.07","7","1420","6","6","8","8","10","7.01","7.13","2","12","7","7"
"2008","in school","7.39","7","352","6","7","8","8","10","7.28","7.5","2","10","7","8"
"2008","inadequately","6.95","7","185","5","6","8","8","10","6.73","7.17","3","12","7","8"
"2008","middle vocational","7.04","7","9746","6","6","8","8","10","7.02","7.06","1","15","7","7"
"2008","vocational + Abi","7.11","7","1095","6","6","8","8","10","7.05","7.17","3","12","7","7"
"2009","general elemantary","7.07","7","1797","5","6","8","8","10","7.01","7.13","2","14","7","7"
"2009","higher education","7.04","7","4041","6","6","8","8","10","7.01","7.07","3","16","7","7"
"2009","higher vocational","7.03","7","1329","6","6","8","8","10","6.97","7.09","2","12","7","7"
"2009","in school","7.3","7","312","6","7","8","8","10","7.2","7.4","4","10","7","7"
"2009","inadequately","7.01","7","168","5","6","8","8","12","6.76","7.26","1","12","7","8"
"2009","middle vocational","6.99","7","9070","6","6","8","8","10","6.97","7.01","1","16","7","7"
"2009","vocational + Abi","7.03","7","1003","6","6","8","8","10","6.97","7.09","2","14","7","7"
"2010","general elemantary","6.98","7","2455","5","6","8","8","10","6.93","7.03","2","12","7","7"
"2010","higher education","7","7","5376","6","6","8","8","10","6.97","7.03","2","13","7","7"
"2010","higher vocational","6.98","7","1614","6","6","8","8","10","6.93","7.03","2","12","7","7"
"2010","in school","7.36","7","414","6","7","8","9","12","7.26","7.46","3","12","7","7"
"2010","inadequately","6.66","7","344","4","6","8","9","10","6.49","6.83","1","12","6","7"
"2010","middle vocational","6.95","7","11766","6","6","8","8","10","6.93","6.97","1","15","7","7"
"2010","vocational + Abi","6.97","7","1712","6","6","8","8","10","6.92","7.02","2","14","7","7"
"2011","general elemantary","6.94","7","2960","5","6","8","8","10","6.89","6.99","1","15","7","7"
"2011","higher education","6.99","7","6215","6","6","8","8","10","6.97","7.01","1","12","7","7"
"2011","higher vocational","6.93","7","1855","6","6","8","8","10","6.88","6.98","2","12","7","7"
"2011","in school","7.11","7","473","6","7","8","8","10","7.02","7.2","4","12","7","7"
"2011","inadequately","6.89","7","411","5","6","8","8","11","6.74","7.04","2","12","7","7"
"2011","middle vocational","6.92","7","13939","5","6","8","8","10","6.9","6.94","1","15","7","7"
"2011","vocational + Abi","6.95","7","2009","6","6","8","8","10","6.9","7","2","12","7","7"
"2012","general elemantary","6.97","7","2900","5","6","8","8","10","6.92","7.02","1","14","7","7"
"2012","higher education","6.99","7","6150","6","6","8","8","9","6.96","7.02","1","13","7","7"
"2012","higher vocational","6.96","7","1812","6","6","8","8","10","6.91","7.01","1","12","7","7"
"2012","in school","7.11","7","473","6","6","8","8","10","7.01","7.21","2","10","7","7"
"2012","inadequately","6.73","7","385","4","6","8","8","12","6.56","6.9","2","14","6","7"
"2012","middle vocational","6.92","7","13557","5","6","8","8","10","6.9","6.94","1","16","7","7"
"2012","vocational + Abi","6.9","7","1968","6","6","8","8","9","6.85","6.95","2","12","7","7"
"2013","general elemantary","6.93","7","2626","5","6","8","8","10","6.88","6.98","1","14","7","7"
"2013","higher education","6.96","7","5858","6","6","8","8","10","6.93","6.99","2","12","7","7"
"2013","higher vocational","6.96","7","1678","6","6","8","8","10","6.9","7.02","1","12","7","7"
"2013","in school","7.05","7","458","6","6","8","8","9","6.96","7.14","3","12","7","7"
"2013","inadequately","6.89","7","333","5","6","8","9","10","6.72","7.06","2","12","6","7"
"2013","middle vocational","6.86","7","12520","5","6","8","8","10","6.84","6.88","2","14","7","7"
"2013","vocational + Abi","6.89","7","1787","6","6","8","8","10","6.84","6.94","3","12","7","7"
"2014","general elemantary","","","","","","","","","","","","","",""
"2014","higher education","","","","","","","","","","","","","",""
"2014","higher vocational","","","","","","","","","","","","","",""
"2014","in school","","","","","","","","","","","","","",""
"2014","inadequately","","","","","","","","","","","","","",""
"2014","middle vocational","","","","","","","","","","","","","",""
"2014","vocational + Abi","","","","","","","","","","","","","",""
"2015","general elemantary","6.84","7","2677","5","6","8","8","10","6.79","6.89","0","14","7","7"
"2015","higher education","6.94","7","5878","6","6","8","8","10","6.91","6.97","1","16","7","7"
"2015","higher vocational","6.95","7","1526","6","6","8","8","10","6.89","7.01","2","12","7","7"
"2015","in school","7.2","7","350","6","7","8","8","9","7.1","7.3","4","11","7","7"
"2015","inadequately","6.56","7","412","4","5","8","8","12","6.39","6.73","1","17","6","7"
"2015","middle vocational","6.88","7","11667","5","6","8","8","10","6.86","6.9","0","16","7","7"
"2015","vocational + Abi","6.9","7","1958","6","6","8","8","10","6.85","6.95","2","12","7","7"
"2016","general elemantary","","","","","","","","","","","","","",""
"2016","higher education","","","","","","","","","","","","","",""
"2016","higher vocational","","","","","","","","","","","","","",""
"2016","in school","","","","","","","","","","","","","",""
"2016","inadequately","","","","","","","","","","","","","",""
"2016","middle vocational","","","","","","","","","","","","","",""
"2016","vocational + Abi","","","","","","","","","","","","","",""
"2017","general elemantary","6.78","7","2751","5","6","8","8","10","6.73","6.83","2","16","7","7"
"2017","higher education","6.92","7","6546","6","6","8","8","10","6.89","6.95","1","12","7","7"
"2017","higher vocational","6.92","7","1545","6","6","8","8","10","6.86","6.98","2","12","7","7"
"2017","in school","7.12","7","410","6","7","8","8","10","7.01","7.23","4","12","7","7"
"2017","inadequately","6.77","7","457","5","6","8","8","11","6.63","6.91","3","12","7","7"
"2017","middle vocational","6.82","7","12101","5","6","8","8","10","6.8","6.84","1","14","7","7"
"2017","vocational + Abi","6.72","7","2224","5","6","7","8","10","6.67","6.77","1","14","7","7"
"2018","general elemantary","","","","","","","","","","","","","",""
"2018","higher education","","","","","","","","","","","","","",""
"2018","higher vocational","","","","","","","","","","","","","",""
"2018","in school","","","","","","","","","","","","","",""
"2018","inadequately","","","","","","","","","","","","","",""
"2018","middle vocational","","","","","","","","","","","","","",""
"2018","vocational + Abi","","","","","","","","","","","","","",""
"2019","general elemantary","6.63","7","2417","5","6","8","8","10","6.57","6.69","2","16","7","7"
"2019","higher education","6.91","7","7016","6","6","8","8","9","6.89","6.93","2","12","7","7"
"2019","higher vocational","6.86","7","1668","5","6","8","8","10","6.81","6.91","3","16","7","7"
"2019","in school","7.14","7","331","6","6","8","8","9","7.02","7.26","2","10","7","7"
