"year","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2008","(Married) couple without C.","7.2","7","7067","6","6","8","8","10","7.17","7.23","2","18","7","7"
"2008","1-pers.-HH","6.96","7","3037","5","6","8","8","10","6.91","7.01","1","15","7","7"
"2008","Couple + C. GT 16 ","7.11","7","3359","6","6","8","8","10","7.07","7.15","2","12","7","7"
"2008","Couple + C. LE 16","6.92","7","3211","6","6","8","8","10","6.88","6.96","2","13","7","7"
"2008","Couple + C. LE and GT 16","7","7","1215","6","6","8","8","10","6.94","7.06","2","13","7","7"
"2008","Single parent","6.92","7","1087","5","6","8","8","10","6.85","6.99","2","12","7","7"
"2009","(Married) couple without C.","7.11","7","6656","6","6","8","8","10","7.08","7.14","2","16","7","7"
"2009","1-pers.-HH","6.95","7","2890","5","6","8","8","10","6.9","7","1","14","7","7"
"2009","Couple + C. GT 16 ","7.09","7","3153","6","6","8","8","10","7.05","7.13","2","12","7","7"
"2009","Couple + C. LE 16","6.9","7","2853","6","6","8","8","9","6.86","6.94","3","12","7","7"
"2009","Couple + C. LE and GT 16","7.02","7","1178","6","6","8","8","10","6.96","7.08","3","10","7","7"
"2009","Single parent","6.94","7","985","6","6","8","8","10","6.86","7.02","1","12","7","7"
"2010","(Married) couple without C.","7.07","7","6317","6","6","8","8","10","7.04","7.1","1","15","7","7"
"2010","1-pers.-HH","6.91","7","2745","5","6","8","8","10","6.86","6.96","2","14","7","7"
"2010","Couple + C. GT 16 ","7.06","7","2883","6","6","8","8","10","7.02","7.1","2","12","7","7"
"2010","Couple + C. LE 16","6.81","7","7768","6","6","7","8","9","6.79","6.83","1","13","7","7"
"2010","Couple + C. LE and GT 16","6.97","7","1618","6","6","8","8","9","6.92","7.02","3","12","7","7"
"2010","Single parent","6.87","7","2273","6","6","8","8","10","6.82","6.92","1","12","7","7"
"2011","(Married) couple without C.","7.05","7","8126","6","6","8","8","10","7.02","7.08","1","15","7","7"
"2011","1-pers.-HH","6.86","7","3590","5","6","8","8","10","6.82","6.9","1","15","7","7"
"2011","Couple + C. GT 16 ","7.01","7","3290","6","6","8","8","10","6.97","7.05","1","12","7","7"
"2011","Couple + C. LE 16","6.83","7","8008","6","6","7","8","9","6.81","6.85","2","12","7","7"
"2011","Couple + C. LE and GT 16","6.86","7","2073","6","6","8","8","9","6.81","6.91","2","11","7","7"
"2011","Single parent","6.82","7","2855","5","6","8","8","10","6.77","6.87","1","14","7","7"
"2012","(Married) couple without C.","7.06","7","8181","6","6","8","8","10","7.03","7.09","1","14","7","7"
"2012","1-pers.-HH","6.91","7","3742","5","6","8","8","10","6.87","6.95","1","16","7","7"
"2012","Couple + C. GT 16 ","6.99","7","3104","6","6","8","8","10","6.95","7.03","2","15","7","7"
"2012","Couple + C. LE 16","6.78","7","7317","6","6","7","8","9","6.76","6.8","2","12","7","7"
"2012","Couple + C. LE and GT 16","6.93","7","2040","6","6","8","8","10","6.88","6.98","2","12","7","7"
"2012","Single parent","6.78","7","2780","5","6","8","8","10","6.73","6.83","1","12","7","7"
"2013","(Married) couple without C.","7.02","7","7703","6","6","8","8","10","6.99","7.05","1","14","7","7"
"2013","1-pers.-HH","6.86","7","3584","5","6","8","8","10","6.82","6.9","1","12","7","7"
"2013","Couple + C. GT 16 ","6.92","7","2802","6","6","8","8","10","6.88","6.96","2","12","7","7"
"2013","Couple + C. LE 16","6.72","7","6515","5","6","7","8","9","6.69","6.75","1","12","7","7"
"2013","Couple + C. LE and GT 16","6.86","7","2028","6","6","8","8","10","6.81","6.91","2","12","7","7"
"2013","Single parent","6.8","7","2626","5","6","8","8","10","6.75","6.85","1","12","7","7"
"2014","(Married) couple without C.","","","","","","","","","","","","","",""
"2014","1-pers.-HH","","","","","","","","","","","","","",""
"2014","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2014","Couple + C. LE 16","","","","","","","","","","","","","",""
"2014","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2014","Single parent","","","","","","","","","","","","","",""
"2015","(Married) couple without C.","6.99","7","7475","6","6","8","8","10","6.96","7.02","0","15","7","7"
"2015","1-pers.-HH","6.84","7","3502","5","6","8","8","10","6.8","6.88","0","16","7","7"
"2015","Couple + C. GT 16 ","6.91","7","2891","6","6","8","8","10","6.87","6.95","1","12","7","7"
"2015","Couple + C. LE 16","6.77","7","6073","6","6","7","8","9","6.74","6.8","1","12","7","7"
"2015","Couple + C. LE and GT 16","6.94","7","2154","6","6","8","8","10","6.89","6.99","2","12","7","7"
"2015","Single parent","6.76","7","2324","5","6","8","8","10","6.71","6.81","0","16","7","7"
"2016","(Married) couple without C.","","","","","","","","","","","","","",""
"2016","1-pers.-HH","","","","","","","","","","","","","",""
"2016","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2016","Couple + C. LE 16","","","","","","","","","","","","","",""
"2016","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2016","Single parent","","","","","","","","","","","","","",""
"2017","(Married) couple without C.","6.94","7","8237","5","6","8","8","10","6.91","6.97","1","16","7","7"
"2017","1-pers.-HH","6.81","7","3940","5","6","8","8","10","6.77","6.85","1","14","7","7"
"2017","Couple + C. GT 16 ","6.91","7","3261","6","6","8","8","10","6.87","6.95","2","14","7","7"
"2017","Couple + C. LE 16","6.67","7","5948","5","6","7","8","9","6.64","6.7","1","12","7","7"
"2017","Couple + C. LE and GT 16","6.83","7","2240","6","6","8","8","10","6.78","6.88","2","12","7","7"
"2017","Single parent","6.69","7","2238","5","6","8","8","10","6.64","6.74","2","12","7","7"
"2018","(Married) couple without C.","","","","","","","","","","","","","",""
"2018","1-pers.-HH","","","","","","","","","","","","","",""
"2018","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2018","Couple + C. LE 16","","","","","","","","","","","","","",""
"2018","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2018","Single parent","","","","","","","","","","","","","",""
"2019","(Married) couple without C.","6.91","7","8545","5","6","8","8","10","6.88","6.94","1","16","7","7"
"2019","1-pers.-HH","6.74","7","4245","5","6","8","8","10","6.7","6.78","1","15","7","7"
"2019","Couple + C. GT 16 ","6.9","7","2967","6","6","8","8","10","6.86","6.94","1","12","7","7"
"2019","Couple + C. LE 16","6.64","7","5195","5","6","7","8","9","6.61","6.67","2","12","7","7"
"2019","Couple + C. LE and GT 16","6.7","7","2182","5","6","8","8","10","6.65","6.75","1","12","7","7"
"2019","Single parent","6.64","7","2066","5","6","8","8","10","6.58","6.7","1","16","7","7"
