"year","pgcasmin","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2008","(0) in school","East Germany","7.18","7","83","6","7","8","8","10","6.95","7.41","4","10","7","8"
"2008","(0) in school","West Germany","7.43","8","272","6","7","8","8","10","7.31","7.55","2","10","7","8"
"2008","(1a) inadequately completed","East Germany","","","","","","","","","","","","","",""
"2008","(1a) inadequately completed","West Germany","6.96","7","173","5","6","8","8","10","6.73","7.19","3","12","7","7"
"2008","(1b) general elementary school","East Germany","7.25","7","194","6","6","8","9","11","7.04","7.46","4","11","7","8"
"2008","(1b) general elementary school","West Germany","7.07","7","1393","5","6","8","9","10","6.99","7.15","2","14","7","7"
"2008","(1c) basic vocational qualification","East Germany","7.21","7","1010","5","6","8","9","10","7.12","7.3","3","12","7","7"
"2008","(1c) basic vocational qualification","West Germany","7.04","7","4244","5","6","8","8","10","7","7.08","1","15","7","7"
"2008","(2a) intermediate vocational","East Germany","6.94","7","1621","6","6","8","8","10","6.89","6.99","2","12","7","7"
"2008","(2a) intermediate vocational","West Germany","7.03","7","3016","6","6","8","8","10","6.99","7.07","2","14","7","7"
"2008","(2b) intermediate general qualification","East Germany","7.12","7","124","5","7","8","9","10","6.9","7.34","3","11","7","7"
"2008","(2b) intermediate general qualification","West Germany","6.98","7","356","5","6","8","8","10","6.84","7.12","3","12","7","7"
"2008","(2c_gen) general maturity certificate","East Germany","7.31","7","153","6","7","8","8","10","7.13","7.49","4","10","7","7"
"2008","(2c_gen) general maturity certificate","West Germany","7.13","7","586","6","6","8","8","10","7.04","7.22","3","13","7","7"
"2008","(2c_voc) vocational maturity certificate","East Germany","7.2","7","212","6","7","8","8","9","7.07","7.33","4","10","7","7"
"2008","(2c_voc) vocational maturity certificate","West Germany","7.08","7","1233","6","6","8","8","10","7.02","7.14","2","12","7","7"
"2008","(3a) lower tertiary education","East Germany","7.08","7","627","6","6","8","8","10","6.99","7.17","3","12","7","7"
"2008","(3a) lower tertiary education","West Germany","7.09","7","1022","6","6","8","8","10","7.02","7.16","2","18","7","7"
"2008","(3b) higher tertiary education","East Germany","7.17","7","617","6","7","8","8","10","7.09","7.25","3","11","7","7"
"2008","(3b) higher tertiary education","West Germany","6.98","7","1939","6","6","8","8","10","6.94","7.02","3","12","7","7"
"2009","(0) in school","East Germany","7.24","7","55","6","7","8","8","9","7","7.48","5","10","7","8"
"2009","(0) in school","West Germany","7.31","7","257","6","7","8","8","10","7.2","7.42","4","10","7","7"
"2009","(1a) inadequately completed","East Germany","","","","","","","","","","","","","",""
"2009","(1a) inadequately completed","West Germany","6.86","7","155","5","6","8","8","12","6.61","7.11","3","12","7","7"
"2009","(1b) general elementary school","East Germany","7.23","7.63","175","5","6","8","9","10","7","7.46","2","12","7","8"
"2009","(1b) general elementary school","West Germany","7.07","7","1227","5","6","8","8","10","6.99","7.15","1","14","7","7"
"2009","(1c) basic vocational qualification","East Germany","7.17","7","951","5","6","8","9","10","7.08","7.26","2","12","7","7"
"2009","(1c) basic vocational qualification","West Germany","7","7","3867","6","6","8","8","10","6.96","7.04","1","16","7","7"
"2009","(2a) intermediate vocational","East Germany","6.92","7","1568","6","6","8","8","10","6.87","6.97","2","12","7","7"
"2009","(2a) intermediate vocational","West Germany","6.91","7","2813","6","6","8","8","10","6.87","6.95","2","12","7","7"
"2009","(2b) intermediate general qualification","East Germany","7.23","7","98","6","6","8","9","10","7.01","7.45","4","10","7","8"
"2009","(2b) intermediate general qualification","West Germany","6.97","7","331","6","6","8","8","10","6.83","7.11","3","12","7","7"
"2009","(2c_gen) general maturity certificate","East Germany","7.34","7","150","6","7","8","8","10","7.18","7.5","2","10","7","7"
"2009","(2c_gen) general maturity certificate","West Germany","7.19","7","542","6","6","8","8","10","7.1","7.28","2","12","7","7"
"2009","(2c_voc) vocational maturity certificate","East Germany","7.05","7","201","6","6","8","8","9","6.9","7.2","4","14","7","7"
"2009","(2c_voc) vocational maturity certificate","West Germany","7.02","7","1127","6","6","8","8","10","6.96","7.08","2","11","7","7"
"2009","(3a) lower tertiary education","East Germany","6.97","7","608","6","6","8","8","9","6.88","7.06","3","10","7","7"
"2009","(3a) lower tertiary education","West Germany","7.07","7","975","6","6","8","8","10","7.01","7.13","3","11","7","7"
"2009","(3b) higher tertiary education","East Germany","6.97","7","599","6","6","8","8","10","6.89","7.05","3","10","7","7"
"2009","(3b) higher tertiary education","West Germany","7.05","7","1859","6","7","8","8","10","7.01","7.09","3","16","7","7"
"2010","(0) in school","East Germany","7.24","7","48","6","7","8","8","9","7.01","7.47","6","9","7","8"
"2010","(0) in school","West Germany","7.37","7","367","6","7","8","9","12","7.26","7.48","3","12","7","7"
"2010","(1a) inadequately completed","East Germany","7.02","7","37","5","6","8","8","9","6.58","7.46","4","10","7","8"
"2010","(1a) inadequately completed","West Germany","6.63","7","321","4","6","8","8","10","6.46","6.8","1","12","6","7"
"2010","(1b) general elementary school","East Germany","7.18","7","194","5","6","8","9","10","6.95","7.41","2","12","7","7"
"2010","(1b) general elementary school","West Germany","6.99","7","1688","5","6","8","9","10","6.92","7.06","2","12","7","7"
"2010","(1c) basic vocational qualification","East Germany","7.07","7","993","5","6","8","8","10","6.98","7.16","2","12","7","7"
"2010","(1c) basic vocational qualification","West Germany","6.95","7","4630","5","6","8","8","10","6.91","6.99","1","15","7","7"
"2010","(2a) intermediate vocational","East Germany","6.85","7","2055","6","6","8","8","9","6.8","6.9","2","13","7","7"
"2010","(2a) intermediate vocational","West Germany","6.93","7","4116","6","6","8","8","10","6.9","6.96","2","12","7","7"
"2010","(2b) intermediate general qualification","East Germany","6.93","7","146","6","6","8","8","10","6.7","7.16","3","10","6","7"
"2010","(2b) intermediate general qualification","West Germany","6.92","7","483","5","6","8","8","10","6.81","7.03","3","12","7","7"
"2010","(2c_gen) general maturity certificate","East Germany","7.1","7","184","6","7","8","8","9","6.95","7.25","3","10","7","7"
