"year","age_gr","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2008","16-34 y.","Female","7.19","7","2281","6","7","8","8","10","7.14","7.24","2","13","7","7"
"2008","16-34 y.","Male","7.05","7","2080","6","6","8","8","10","7","7.1","3","12","7","7"
"2008","35-65 y.","Female","7.03","7","5556","6","6","8","8","10","7","7.06","2","14","7","7"
"2008","35-65 y.","Male","6.84","7","5112","6","6","8","8","10","6.81","6.87","1","18","7","7"
"2008","66 and older","Female","7.18","7","2295","5","6","8","9","10","7.12","7.24","2","14","7","7"
"2008","66 and older","Male","7.43","8","2044","6","7","8","9","11","7.37","7.49","2","15","8","8"
"2009","16-34 y.","Female","7.17","7","2069","6","6","8","8","10","7.12","7.22","2","12","7","7"
"2009","16-34 y.","Male","7.12","7","1919","6","6","8","8","10","7.07","7.17","3","12","7","7"
"2009","35-65 y.","Female","6.97","7","5156","6","6","8","8","10","6.94","7","2","14","7","7"
"2009","35-65 y.","Male","6.81","7","4709","6","6","7","8","10","6.78","6.84","1","16","7","7"
"2009","66 and older","Female","7.1","7","2210","5","6","8","9","10","7.04","7.16","2","14","7","7"
"2009","66 and older","Male","7.34","7","1983","6","7","8","9","10","7.28","7.4","1","16","7","8"
"2010","16-34 y.","Female","7.1","7","3795","6","6","8","8","10","7.06","7.14","1","13","7","7"
"2010","16-34 y.","Male","7.01","7","2776","6","6","8","8","10","6.97","7.05","2","12","7","7"
"2010","35-65 y.","Female","6.89","7","7156","6","6","8","8","9","6.86","6.92","1","14","7","7"
"2010","35-65 y.","Male","6.79","7","6219","6","6","8","8","9","6.76","6.82","2","13","7","7"
"2010","66 and older","Female","7.06","7","2123","5","6","8","9","10","7","7.12","2","15","7","7"
"2010","66 and older","Male","7.33","7","1929","6","6","8","9","10","7.27","7.39","1","12","7","8"
"2011","16-34 y.","Female","7.11","7","3910","6","6","8","8","10","7.07","7.15","1","12","7","7"
"2011","16-34 y.","Male","7.04","7","2907","6","6","8","8","10","7","7.08","2","13","7","7"
