"year","hgtyp1hh","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2008","(Married) couple without C.","(0) in school","","","","","","","","","","","","","",""
"2008","(Married) couple without C.","(1a) inadequately completed","7.08","7","78","5","6","8","9","10","6.78","7.38","4","10","7","8"
"2008","(Married) couple without C.","(1b) general elementary school","7.06","7","546","5","6","8","9","10","6.94","7.18","3","14","7","7"
"2008","(Married) couple without C.","(1c) basic vocational qualification","7.25","7","2411","6","6","8","9","10","7.2","7.3","2","14","7","7"
"2008","(Married) couple without C.","(2a) intermediate vocational","7.18","7","1550","6","6","8","8","10","7.12","7.24","3","14","7","7"
"2008","(Married) couple without C.","(2b) intermediate general qualification","6.99","7","77","5","6","8","9","10","6.66","7.32","3","10","7","8"
"2008","(Married) couple without C.","(2c_gen) general maturity certificate","7.21","7","131","6","6","8","8","10","7.01","7.41","4","10","7","8"
"2008","(Married) couple without C.","(2c_voc) vocational maturity certificate","7.19","7","435","6","6","8","8","10","7.09","7.29","2","12","7","7"
"2008","(Married) couple without C.","(3a) lower tertiary education","7.3","7","741","6","7","8","8","10","7.22","7.38","3","18","7","7"
"2008","(Married) couple without C.","(3b) higher tertiary education","7.19","7","1047","6","7","8","8","10","7.13","7.25","3","12","7","7"
"2008","1-pers.-HH","(0) in school","","","","","","","","","","","","","",""
"2008","1-pers.-HH","(1a) inadequately completed","6.54","7","30","5","6","8","8","8","6.05","7.03","4","8","6","7"
"2008","1-pers.-HH","(1b) general elementary school","7.26","7","365","5","6","8","9","10","7.1","7.42","2","12","7","8"
"2008","1-pers.-HH","(1c) basic vocational qualification","6.86","7","901","5","6","8","8","10","6.77","6.95","1","15","7","7"
"2008","1-pers.-HH","(2a) intermediate vocational","6.83","7","647","6","6","8","8","10","6.74","6.92","2","12","7","7"
"2008","1-pers.-HH","(2b) intermediate general qualification","6.85","7","46","5","6","8","9","10","6.43","7.27","4","10","6","7"
"2008","1-pers.-HH","(2c_gen) general maturity certificate","7.06","7","133","6","6","8","8","11","6.85","7.27","3","11","7","7"
"2008","1-pers.-HH","(2c_voc) vocational maturity certificate","7.16","7","233","6","6","8","8","10","7.02","7.3","4","12","7","7"
"2008","1-pers.-HH","(3a) lower tertiary education","7.01","7","251","6","6","8","8","11","6.86","7.16","4","12","7","7"
"2008","1-pers.-HH","(3b) higher tertiary education","6.97","7","368","6","6","8","8","10","6.86","7.08","3","10","7","7"
