"plb0037_h","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Permanent","1985","lower secondary degree","1-pers.-HH","157","0.937113846222876","0.900295561699887","0.973932130745864"
"Permanent","1985","lower secondary degree","(Married) couple without C. ","520","0.958823238096595","0.942110656242247","0.975535819950943"
"Permanent","1985","lower secondary degree","Single parent ","123","0.811430629579598","0.748832157110254","0.874029102048941"
"Permanent","1985","lower secondary degree","Couple + C. LE 16 ","624","0.94298428084946","0.925347732989276","0.960620828709644"
"Permanent","1985","lower secondary degree","Couple + C. GT 16 ","502","0.885526860442853","0.859570915854323","0.911482805031384"
"Permanent","1985","lower secondary degree","Couple + C. LE and GT 16","303","0.830556965051502","0.792838599447567","0.868275330655437"
"Permanent","1985","secondary school degree","1-pers.-HH","101","0.910223350262848","0.857044090834992","0.963402609690703"
"Permanent","1985","secondary school degree","(Married) couple without C. ","217","0.946670695027813","0.917569369005185","0.975772021050441"
"Permanent","1985","secondary school degree","Single parent ","46","0.751572005931144","0.642237302852955","0.860906709009334"
"Permanent","1985","secondary school degree","Couple + C. LE 16 ","229","0.970417851477299","0.948846956560972","0.991988746393626"
"Permanent","1985","secondary school degree","Couple + C. GT 16 ","173","0.7002230798358","0.643430003483981","0.757016156187618"
"Permanent","1985","secondary school degree","Couple + C. LE and GT 16","67","0.596407766988458","0.506738789788525","0.686076744188391"
"Permanent","1985","college entrance qualification","1-pers.-HH","97","0.806825230725461","0.737056556272497","0.876593905178426"
"Permanent","1985","college entrance qualification","(Married) couple without C. ","121","0.820452305906165","0.75943642538281","0.881468186429519"
"Permanent","1985","college entrance qualification","Single parent ","14","","",""
"Permanent","1985","college entrance qualification","Couple + C. LE 16 ","162","0.926957582005615","0.888405612653427","0.965509551357803"
"Permanent","1985","college entrance qualification","Couple + C. GT 16 ","87","0.738803449339476","0.660531962853735","0.817074935825217"
"Permanent","1985","college entrance qualification","Couple + C. LE and GT 16","29","","",""
"Permanent","1985","Other degree","1-pers.-HH","65","0.917369112988935","0.853327511924783","0.981410714053087"
"Permanent","1985","Other degree","(Married) couple without C. ","122","0.878022996461014","0.821767062346831","0.934278930575198"
"Permanent","1985","Other degree","Single parent ","22","","",""
"Permanent","1985","Other degree","Couple + C. LE 16 ","319","0.911799342773409","0.881875036467718","0.9417236490791"
"Permanent","1985","Other degree","Couple + C. GT 16 ","91","0.849368986459268","0.778551509166843","0.920186463751693"
"Permanent","1985","Other degree","Couple + C. LE and GT 16","146","0.987213649722035","0.969173761951936","1.00525353749213"
"Permanent","1985","no degree/no degree yet","1-pers.-HH","44","1","1","1"
"Permanent","1985","no degree/no degree yet","(Married) couple without C. ","63","0.968943776799708","0.926772667882356","1.01111488571706"
"Permanent","1985","no degree/no degree yet","Single parent ","19","","",""
"Permanent","1985","no degree/no degree yet","Couple + C. LE 16 ","150","0.909434259094459","0.865376549475596","0.953491968713321"
"Permanent","1985","no degree/no degree yet","Couple + C. GT 16 ","72","0.798059368983398","0.708392463255866","0.88772627471093"
"Permanent","1985","no degree/no degree yet","Couple + C. LE and GT 16","100","0.881771550897775","0.820877446001997","0.942665655793554"
"Limited","1985","lower secondary degree","1-pers.-HH","10","","",""
"Limited","1985","lower secondary degree","(Married) couple without C. ","23","","",""
"Limited","1985","lower secondary degree","Single parent ","27","","",""
"Limited","1985","lower secondary degree","Couple + C. LE 16 ","40","0.0570157191505399","0.0393791712903558","0.0746522670107239"
"Limited","1985","lower secondary degree","Couple + C. GT 16 ","76","0.114473139557146","0.0885171949686162","0.140429084145677"
"Limited","1985","lower secondary degree","Couple + C. LE and GT 16","77","0.169443034948498","0.131724669344563","0.207161400552433"
"Limited","1985","secondary school degree","1-pers.-HH","10","","",""
"Limited","1985","secondary school degree","(Married) couple without C. ","12","","",""
"Limited","1985","secondary school degree","Single parent ","14","","",""
"Limited","1985","secondary school degree","Couple + C. LE 16 ","8","","",""
"Limited","1985","secondary school degree","Couple + C. GT 16 ","77","0.2997769201642","0.242983843812382","0.356569996516019"
"Limited","1985","secondary school degree","Couple + C. LE and GT 16","48","0.403592233011542","0.313923255811609","0.493261210211475"
"Limited","1985","college entrance qualification","1-pers.-HH","26","","",""
"Limited","1985","college entrance qualification","(Married) couple without C. ","31","0.179547694093835","0.118531813570481","0.24056357461719"
"Limited","1985","college entrance qualification","Single parent ","7","","",""
"Limited","1985","college entrance qualification","Couple + C. LE 16 ","13","","",""
"Limited","1985","college entrance qualification","Couple + C. GT 16 ","34","0.261196550660524","0.182925064174783","0.339468037146265"
"Limited","1985","college entrance qualification","Couple + C. LE and GT 16","11","","",""
"Limited","1985","Other degree","1-pers.-HH","6","","",""
"Limited","1985","Other degree","(Married) couple without C. ","8","","",""
"Limited","1985","Other degree","Single parent ","4","","",""
"Limited","1985","Other degree","Couple + C. LE 16 ","26","","",""
"Limited","1985","Other degree","Couple + C. GT 16 ","7","","",""
"Limited","1985","Other degree","Couple + C. LE and GT 16","3","","",""
"Limited","1985","no degree/no degree yet","1-pers.-HH","","","",""
"Limited","1985","no degree/no degree yet","(Married) couple without C. ","2","","",""
"Limited","1985","no degree/no degree yet","Single parent ","1","","",""
"Limited","1985","no degree/no degree yet","Couple + C. LE 16 ","13","","",""
"Limited","1985","no degree/no degree yet","Couple + C. GT 16 ","5","","",""
"Limited","1985","no degree/no degree yet","Couple + C. LE and GT 16","8","","",""
"Permanent","1986","lower secondary degree","1-pers.-HH","20","","",""
"Permanent","1986","lower secondary degree","(Married) couple without C. ","69","0.897697496689649","0.830871924989893","0.964523068389406"
"Permanent","1986","lower secondary degree","Single parent ","19","","",""
"Permanent","1986","lower secondary degree","Couple + C. LE 16 ","78","0.947448028116268","0.899443605420592","0.995452450811944"
"Permanent","1986","lower secondary degree","Couple + C. GT 16 ","57","0.682123145429963","0.583708504585774","0.780537786274151"
"Permanent","1986","lower secondary degree","Couple + C. LE and GT 16","48","0.823463909525566","0.732842112103198","0.914085706947934"
"Permanent","1986","secondary school degree","1-pers.-HH","12","","",""
"Permanent","1986","secondary school degree","(Married) couple without C. ","52","0.886875538841047","0.807389148773803","0.966361928908291"
"Permanent","1986","secondary school degree","Single parent ","2","","",""
"Permanent","1986","secondary school degree","Couple + C. LE 16 ","21","","",""
"Permanent","1986","secondary school degree","Couple + C. GT 16 ","32","0.527598298113416","0.402315745563832","0.652880850663"
"Permanent","1986","secondary school degree","Couple + C. LE and GT 16","13","","",""
"Permanent","1986","college entrance qualification","1-pers.-HH","15","","",""
"Permanent","1986","college entrance qualification","(Married) couple without C. ","29","","",""
"Permanent","1986","college entrance qualification","Single parent ","4","","",""
"Permanent","1986","college entrance qualification","Couple + C. LE 16 ","31","0.966985915412415","0.906025091908681","1.02794673891615"
"Permanent","1986","college entrance qualification","Couple + C. GT 16 ","19","","",""
"Permanent","1986","college entrance qualification","Couple + C. LE and GT 16","5","","",""
"Permanent","1986","Other degree","1-pers.-HH","3","","",""
"Permanent","1986","Other degree","(Married) couple without C. ","5","","",""
"Permanent","1986","Other degree","Single parent ","1","","",""
"Permanent","1986","Other degree","Couple + C. LE 16 ","24","","",""
"Permanent","1986","Other degree","Couple + C. GT 16 ","","","",""
"Permanent","1986","Other degree","Couple + C. LE and GT 16","2","","",""
"Permanent","1986","no degree/no degree yet","1-pers.-HH","5","","",""
"Permanent","1986","no degree/no degree yet","(Married) couple without C. ","4","","",""
"Permanent","1986","no degree/no degree yet","Single parent ","","","",""
"Permanent","1986","no degree/no degree yet","Couple + C. LE 16 ","6","","",""
"Permanent","1986","no degree/no degree yet","Couple + C. GT 16 ","7","","",""
"Permanent","1986","no degree/no degree yet","Couple + C. LE and GT 16","2","","",""
"Limited","1986","lower secondary degree","1-pers.-HH","4","","",""
"Limited","1986","lower secondary degree","(Married) couple without C. ","10","","",""
"Limited","1986","lower secondary degree","Single parent ","10","","",""
"Limited","1986","lower secondary degree","Couple + C. LE 16 ","5","","",""
"Limited","1986","lower secondary degree","Couple + C. GT 16 ","29","","",""
"Limited","1986","lower secondary degree","Couple + C. LE and GT 16","20","","",""
"Limited","1986","secondary school degree","1-pers.-HH","2","","",""
"Limited","1986","secondary school degree","(Married) couple without C. ","9","","",""
"Limited","1986","secondary school degree","Single parent ","2","","",""
"Limited","1986","secondary school degree","Couple + C. LE 16 ","3","","",""
"Limited","1986","secondary school degree","Couple + C. GT 16 ","29","","",""
"Limited","1986","secondary school degree","Couple + C. LE and GT 16","23","","",""
"Limited","1986","college entrance qualification","1-pers.-HH","9","","",""
"Limited","1986","college entrance qualification","(Married) couple without C. ","10","","",""
"Limited","1986","college entrance qualification","Single parent ","4","","",""
"Limited","1986","college entrance qualification","Couple + C. LE 16 ","2","","",""
"Limited","1986","college entrance qualification","Couple + C. GT 16 ","11","","",""
"Limited","1986","college entrance qualification","Couple + C. LE and GT 16","3","","",""
"Limited","1986","Other degree","1-pers.-HH","","","",""
"Limited","1986","Other degree","(Married) couple without C. ","3","","",""
"Limited","1986","Other degree","Single parent ","2","","",""
"Limited","1986","Other degree","Couple + C. LE 16 ","3","","",""
"Limited","1986","Other degree","Couple + C. GT 16 ","1","","",""
"Limited","1986","Other degree","Couple + C. LE and GT 16","1","","",""
"Limited","1986","no degree/no degree yet","1-pers.-HH","","","",""
"Limited","1986","no degree/no degree yet","(Married) couple without C. ","","","",""
"Limited","1986","no degree/no degree yet","Single parent ","3","","",""
"Limited","1986","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Limited","1986","no degree/no degree yet","Couple + C. GT 16 ","2","","",""
"Limited","1986","no degree/no degree yet","Couple + C. LE and GT 16","2","","",""
"Permanent","1987","lower secondary degree","1-pers.-HH","25","","",""
"Permanent","1987","lower secondary degree","(Married) couple without C. ","81","0.833426069428808","0.758892909883913","0.907959228973704"
"Permanent","1987","lower secondary degree","Single parent ","30","0.721987624001125","0.588078304053038","0.855896943949212"
"Permanent","1987","lower secondary degree","Couple + C. LE 16 ","94","0.872394018305708","0.80946831629436","0.935319720317057"
"Permanent","1987","lower secondary degree","Couple + C. GT 16 ","66","0.638746537617479","0.548567596674496","0.728925478560462"
"Permanent","1987","lower secondary degree","Couple + C. LE and GT 16","63","0.750103462580843","0.663041792717806","0.837165132443879"
"Permanent","1987","secondary school degree","1-pers.-HH","11","","",""
"Permanent","1987","secondary school degree","(Married) couple without C. ","50","0.857482252487706","0.769755870523655","0.945208634451756"
"Permanent","1987","secondary school degree","Single parent ","9","","",""
"Permanent","1987","secondary school degree","Couple + C. LE 16 ","35","0.824506101500965","0.709465433831064","0.939546769170865"
"Permanent","1987","secondary school degree","Couple + C. GT 16 ","45","0.618872770720529","0.511093195911576","0.726652345529481"
"Permanent","1987","secondary school degree","Couple + C. LE and GT 16","22","","",""
"Permanent","1987","college entrance qualification","1-pers.-HH","20","","",""
"Permanent","1987","college entrance qualification","(Married) couple without C. ","39","0.737112831176749","0.618600965123809","0.855624697229689"
"Permanent","1987","college entrance qualification","Single parent ","3","","",""
"Permanent","1987","college entrance qualification","Couple + C. LE 16 ","21","","",""
"Permanent","1987","college entrance qualification","Couple + C. GT 16 ","22","","",""
"Permanent","1987","college entrance qualification","Couple + C. LE and GT 16","3","","",""
"Permanent","1987","Other degree","1-pers.-HH","1","","",""
"Permanent","1987","Other degree","(Married) couple without C. ","11","","",""
"Permanent","1987","Other degree","Single parent ","3","","",""
"Permanent","1987","Other degree","Couple + C. LE 16 ","33","0.760956218686658","0.631970387645643","0.889942049727673"
"Permanent","1987","Other degree","Couple + C. GT 16 ","8","","",""
"Permanent","1987","Other degree","Couple + C. LE and GT 16","6","","",""
"Permanent","1987","no degree/no degree yet","1-pers.-HH","2","","",""
"Permanent","1987","no degree/no degree yet","(Married) couple without C. ","1","","",""
"Permanent","1987","no degree/no degree yet","Single parent ","1","","",""
"Permanent","1987","no degree/no degree yet","Couple + C. LE 16 ","10","","",""
"Permanent","1987","no degree/no degree yet","Couple + C. GT 16 ","10","","",""
"Permanent","1987","no degree/no degree yet","Couple + C. LE and GT 16","6","","",""
"Limited","1987","lower secondary degree","1-pers.-HH","4","","",""
"Limited","1987","lower secondary degree","(Married) couple without C. ","15","","",""
"Limited","1987","lower secondary degree","Single parent ","13","","",""
"Limited","1987","lower secondary degree","Couple + C. LE 16 ","14","","",""
"Limited","1987","lower secondary degree","Couple + C. GT 16 ","43","0.361253462382521","0.271074521439538","0.451432403325504"
"Limited","1987","lower secondary degree","Couple + C. LE and GT 16","32","0.249896537419157","0.162834867556121","0.336958207282194"
"Limited","1987","secondary school degree","1-pers.-HH","4","","",""
"Limited","1987","secondary school degree","(Married) couple without C. ","11","","",""
"Limited","1987","secondary school degree","Single parent ","4","","",""
"Limited","1987","secondary school degree","Couple + C. LE 16 ","7","","",""
"Limited","1987","secondary school degree","Couple + C. GT 16 ","33","0.381127229279472","0.273347654470519","0.488906804088424"
