"plb0037_h","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Limited","1989","Couple + C. LE and GT 16","41","0.407719827361256","0.312354057708515","0.503085597013998","2"
"Limited","1989","Single parent ","18","","","","2"
"Permanent","1989","(Married) couple without C. ","118","0.856200054251103","0.799087566685318","0.913312541816889","1"
"Permanent","1989","1-pers.-HH","89","0.821077590742974","0.751025090671017","0.89113009081493","1"
"Permanent","1989","Couple + C. GT 16 ","140","0.657480887127752","0.59419524559563","0.720766528659875","1"
"Permanent","1989","Couple + C. LE 16 ","164","0.805057146584169","0.750827325122988","0.859286968045351","1"
"Permanent","1989","Couple + C. LE and GT 16","61","0.592280172638744","0.496914402986003","0.687645942291485","1"
"Permanent","1989","Single parent ","36","0.65591624507934","0.529207237566625","0.782625252592054","1"
"Limited","1990","(Married) couple without C. ","32","0.135654948761892","0.0853513002349122","0.185958597288871","2"
"Limited","1990","1-pers.-HH","25","","","","2"
"Limited","1990","Couple + C. GT 16 ","61","0.281471587780417","0.219759212619203","0.343183962941632","2"
"Limited","1990","Couple + C. LE 16 ","39","0.170000351205249","0.12277134384817","0.217229358562327","2"
"Limited","1990","Couple + C. LE and GT 16","42","0.444249464859017","0.348753543588207","0.539745386129828","2"
"Limited","1990","Single parent ","19","","","","2"
"Permanent","1990","(Married) couple without C. ","146","0.864345051238108","0.814041402711129","0.914648699765088","1"
"Permanent","1990","1-pers.-HH","76","0.788977650115324","0.70940130617829","0.868553994052357","1"
"Permanent","1990","Couple + C. GT 16 ","143","0.718528412219583","0.656816037058368","0.780240787380797","1"
"Permanent","1990","Couple + C. LE 16 ","204","0.829999648794751","0.782770641437673","0.87722865615183","1"
"Permanent","1990","Couple + C. LE and GT 16","62","0.555750535140983","0.460254613870172","0.651246456411793","1"
"Permanent","1990","Single parent ","33","0.620952163675812","0.489089300179117","0.752815027172508","1"
"Limited","1991","(Married) couple without C. ","50","0.217518087682262","0.167562705343373","0.267473470021151","2"
"Limited","1991","1-pers.-HH","27","","","","2"
"Limited","1991","Couple + C. GT 16 ","101","0.306613529210087","0.256015210265825","0.357211848154348","2"
"Limited","1991","Couple + C. LE 16 ","107","0.167788499170194","0.137888552262344","0.197688446078043","2"
"Limited","1991","Couple + C. LE and GT 16","57","0.312568886966811","0.243294716674072","0.38184305725955","2"
"Limited","1991","Single parent ","27","","","","2"
"Permanent","1991","(Married) couple without C. ","212","0.782481912317738","0.732526529978849","0.832437294656627","1"
"Permanent","1991","1-pers.-HH","94","0.794054224708904","0.722000418041612","0.866108031376196","1"
"Permanent","1991","Couple + C. GT 16 ","218","0.693386470789913","0.642788151845652","0.743984789734175","1"
"Permanent","1991","Couple + C. LE 16 ","493","0.832211500829806","0.802311553921957","0.862111447737656","1"
"Permanent","1991","Couple + C. LE and GT 16","115","0.687431113033189","0.61815694274045","0.756705283325928","1"
"Permanent","1991","Single parent ","67","0.704074276331147","0.611799125848751","0.796349426813542","1"
"Limited","1992","(Married) couple without C. ","58","0.208196346158389","0.159219430696714","0.257173261620065","2"
"Limited","1992","Couple + C. GT 16 ","124","0.369570013616142","0.320781120800823","0.418358906431461","2"
"Limited","1992","Couple + C. LE 16 ","104","0.17824295563562","0.145505392824453","0.210980518446788","2"
"Limited","1992","Couple + C. LE and GT 16","42","0.280288173370894","0.207434178738792","0.353142168002997","2"
"Limited","1992","1-pers.-HH","20","","","","2"
"Limited","1992","Single parent ","28","","","","2"
"Permanent","1992","(Married) couple without C. ","206","0.79180365384161","0.742826738379935","0.840780569303286","1"
"Permanent","1992","1-pers.-HH","77","0.764295392015087","0.679830373618943","0.848760410411231","1"
"Permanent","1992","Couple + C. GT 16 ","252","0.630429986383858","0.581641093568539","0.679218879199177","1"
"Permanent","1992","Couple + C. LE 16 ","421","0.82175704436438","0.789019481553212","0.854494607175547","1"
"Permanent","1992","Couple + C. LE and GT 16","104","0.719711826629106","0.646857831997003","0.792565821261208","1"
"Permanent","1992","Single parent ","79","0.74485263408009","0.662251325843702","0.827453942316479","1"
"Limited","1993","(Married) couple without C. ","51","0.22539462272696","0.174109661683068","0.276679583770852","2"
"Limited","1993","1-pers.-HH","24","","","","2"
"Limited","1993","Couple + C. GT 16 ","85","0.365010790474735","0.306826433230851","0.423195147718619","2"
"Limited","1993","Couple + C. LE 16 ","67","0.13523129037411","0.103058272090628","0.167404308657593","2"
"Limited","1993","Couple + C. LE and GT 16","45","0.316341710164915","0.241164328647222","0.391519091682608","2"
"Limited","1993","Single parent ","22","","","","2"
"Permanent","1993","(Married) couple without C. ","204","0.77460537727304","0.723320416229148","0.825890338316932","1"
"Permanent","1993","1-pers.-HH","89","0.802704174578439","0.72932960306018","0.876078746096697","1"
"Permanent","1993","Couple + C. GT 16 ","178","0.634989209525265","0.576804852281381","0.69317356676915","1"
"Permanent","1993","Couple + C. LE 16 ","367","0.86476870962589","0.832595691342407","0.896941727909372","1"
"Permanent","1993","Couple + C. LE and GT 16","102","0.683658289835085","0.608480908317392","0.758835671352778","1"
"Permanent","1993","Single parent ","52","0.683466258780222","0.57749190518236","0.789440612378083","1"
"Limited","1994","(Married) couple without C. ","56","0.207768977415116","0.157677470815022","0.25786048401521","2"
"Limited","1994","1-pers.-HH","39","0.300130230354311","0.216365217578552","0.38389524313007","2"
"Limited","1994","Couple + C. GT 16 ","103","0.448055560344528","0.386163367859405","0.509947752829651","2"
"Limited","1994","Couple + C. LE 16 ","76","0.216523044158116","0.171881481295757","0.261164607020476","2"
"Limited","1994","Couple + C. LE and GT 16","82","0.480072518462081","0.401166062069342","0.558978974854821","2"
"Limited","1994","Single parent ","27","","","","2"
"Permanent","1994","(Married) couple without C. ","196","0.792231022584884","0.74213951598479","0.842322529184978","1"
"Permanent","1994","1-pers.-HH","76","0.699869769645689","0.61610475686993","0.783634782421448","1"
"Permanent","1994","Couple + C. GT 16 ","145","0.551944439655472","0.490052247170349","0.613836632140595","1"
"Permanent","1994","Couple + C. LE 16 ","251","0.783476955841884","0.738835392979524","0.828118518704243","1"
"Permanent","1994","Couple + C. LE and GT 16","72","0.519927481537918","0.441021025145179","0.598833937930658","1"
"Permanent","1994","Single parent ","42","0.535912630817139","0.418241367395793","0.653583894238485","1"
"Limited","1995","(Married) couple without C. ","151","0.0853597958992198","0.0719385510392544","0.0987810407591852","2"
"Limited","1995","1-pers.-HH","78","0.142782878786836","0.114835998751536","0.170729758822135","2"
"Limited","1995","Couple + C. GT 16 ","253","0.181566324665097","0.16143111481684","0.201701534513355","2"
"Limited","1995","Couple + C. LE 16 ","146","0.0709704416707544","0.0597783557555813","0.0821625275859275","2"
"Limited","1995","Couple + C. LE and GT 16","174","0.211577220485768","0.182578112385092","0.240576328586444","2"
"Limited","1995","Single parent ","67","0.179205776378287","0.137826368775268","0.220585183981307","2"
"Permanent","1995","(Married) couple without C. ","1514","0.91464020410078","0.901218959240815","0.928061448960746","1"
"Permanent","1995","1-pers.-HH","524","0.857217121213164","0.829270241177865","0.885164001248464","1"
"Permanent","1995","Couple + C. GT 16 ","1155","0.818433675334903","0.798298465486645","0.83856888518316","1"
"Permanent","1995","Couple + C. LE 16 ","1876","0.929029558329246","0.917837472414073","0.940221644244419","1"
"Permanent","1995","Couple + C. LE and GT 16","588","0.788422779514232","0.759423671413556","0.817421887614908","1"
"Permanent","1995","Single parent ","263","0.820794223621713","0.779414816018693","0.862173631224732","1"
"Limited","1996","(Married) couple without C. ","139","0.0733088437829496","0.0606634106928411","0.0859542768730581","2"
"Limited","1996","1-pers.-HH","73","0.13170360308492","0.104977024817862","0.158430181351977","2"
"Limited","1996","Couple + C. GT 16 ","224","0.154967400719523","0.135378789302509","0.174556012136537","2"
"Limited","1996","Couple + C. LE 16 ","133","0.0738949460463835","0.0621752966490422","0.0856145954437249","2"
"Limited","1996","Couple + C. LE and GT 16","180","0.223577034205743","0.194281571388665","0.25287249702282","2"
"Limited","1996","Single parent ","74","0.222604879895464","0.179632927493798","0.265576832297129","2"
"Permanent","1996","(Married) couple without C. ","1493","0.92669115621705","0.914045723126942","0.939336589307159","1"
"Permanent","1996","1-pers.-HH","542","0.86829639691508","0.841569818648023","0.895022975182137","1"
"Permanent","1996","Couple + C. GT 16 ","1087","0.845032599280477","0.825443987863463","0.864621210697491","1"
"Permanent","1996","Couple + C. LE 16 ","1781","0.926105053953616","0.914385404556275","0.937824703350958","1"
"Permanent","1996","Couple + C. LE and GT 16","597","0.776422965794258","0.74712750297718","0.805718428611335","1"
"Permanent","1996","Single parent ","286","0.777395120104536","0.734423167702871","0.820367072506201","1"
"Limited","1997","(Married) couple without C. ","171","0.0901136701440566","0.0761999512879612","0.104027389000152","2"
"Limited","1997","1-pers.-HH","81","0.127782794424149","0.100775719096901","0.154789869751396","2"
"Limited","1997","Couple + C. GT 16 ","279","0.214314841064798","0.192261587617684","0.236368094511912","2"
"Limited","1997","Couple + C. LE 16 ","136","0.0741818609375235","0.0620278655159243","0.0863358563591227","2"
"Limited","1997","Couple + C. LE and GT 16","164","0.24814984794106","0.216986610925886","0.279313084956234","2"
"Limited","1997","Single parent ","81","0.218112719418994","0.174724578756225","0.261500860081763","2"
"Permanent","1997","(Married) couple without C. ","1456","0.909886329855943","0.895972610999848","0.923800048712039","1"
"Permanent","1997","1-pers.-HH","506","0.872217205575851","0.845210130248604","0.899224280903099","1"
"Permanent","1997","Couple + C. GT 16 ","1051","0.785685158935202","0.763631905488088","0.807738412382316","1"
"Permanent","1997","Couple + C. LE 16 ","1650","0.925818139062476","0.913664143640877","0.937972134484076","1"
"Permanent","1997","Couple + C. LE and GT 16","574","0.75185015205894","0.720686915043766","0.783013389074114","1"
"Permanent","1997","Single parent ","267","0.781887280581006","0.738499139918237","0.825275421243775","1"
"Limited","1998","(Married) couple without C. ","165","0.0810324691718576","0.0685638374001701","0.0935011009435451","2"
"Limited","1998","1-pers.-HH","99","0.137565729774003","0.112049459008928","0.163082000539078","2"
"Limited","1998","Couple + C. GT 16 ","288","0.200880892262641","0.180378331575626","0.221383452949655","2"
"Limited","1998","Couple + C. LE 16 ","159","0.0806380414451815","0.0685531143275562","0.0927229685628069","2"
"Limited","1998","Couple + C. LE and GT 16","179","0.223700608432532","0.193856721377748","0.253544495487316","2"
"Limited","1998","Single parent ","95","0.250065009349114","0.206466990161517","0.293663028536711","2"
"Permanent","1998","(Married) couple without C. ","1675","0.918967530828142","0.906498899056455","0.93143616259983","1"
"Permanent","1998","1-pers.-HH","601","0.862434270225997","0.836917999460922","0.887950540991072","1"
"Permanent","1998","Couple + C. GT 16 ","1179","0.79911910773736","0.778616547050345","0.819621668424374","1"
"Permanent","1998","Couple + C. LE 16 ","1791","0.919361958554819","0.907277031437193","0.931446885672444","1"
"Permanent","1998","Couple + C. LE and GT 16","570","0.776299391567468","0.746455504512684","0.806143278622252","1"
"Permanent","1998","Single parent ","284","0.749934990650886","0.706336971463289","0.793533009838483","1"
"Limited","1999","(Married) couple without C. ","195","0.0841123855004817","0.0716288765561536","0.0965958944448098","2"
"Limited","1999","Couple + C. GT 16 ","305","0.221819711791746","0.200397991287241","0.243241432296251","2"
"Limited","1999","1-pers.-HH","120","0.153759467978513","0.127337849021303","0.180181086935724","2"
"Limited","1999","Couple + C. LE 16 ","163","0.0778210862536243","0.0660154014093741","0.0896267710978744","2"
"Limited","1999","Couple + C. LE and GT 16","184","0.243877035117155","0.212401237973332","0.275352832260978","2"
"Limited","1999","Single parent ","106","0.25638531309449","0.213488294810188","0.299282331378792","2"
"Permanent","1999","(Married) couple without C. ","1704","0.915887614499518","0.90340410555519","0.928371123443846","1"
"Permanent","1999","1-pers.-HH","596","0.846240532021487","0.819818913064276","0.872662150978697","1"
"Permanent","1999","Couple + C. LE and GT 16","531","0.756122964882845","0.724647167739022","0.787598762026668","1"
"Permanent","1999","Couple + C. GT 16 ","1140","0.778180288208254","0.756758567703749","0.799602008712759","1"
"Permanent","1999","Couple + C. LE 16 ","1815","0.922178913746376","0.910373228902126","0.933984598590626","1"
"Permanent","1999","Single parent ","292","0.74361468690551","0.700717668621208","0.786511705189812","1"
"Limited","2000","(Married) couple without C. ","278","0.08418817692054","0.0741168813721226","0.0942594724689575","2"
"Limited","2000","Couple + C. GT 16 ","465","0.211595405559296","0.194547482207726","0.228643328910867","2"
"Limited","2000","1-pers.-HH","210","0.148214461511094","0.129253841369415","0.167175081652774","2"
"Limited","2000","Couple + C. LE 16 ","256","0.0835146322787491","0.0738579006947006","0.0931713638627976","2"
"Limited","2000","Couple + C. LE and GT 16","272","0.264476884819088","0.238412722491247","0.290541047146929","2"
"Limited","2000","Single parent ","144","0.235101402706376","0.202324180378261","0.267878625034491","2"
"Permanent","2000","(Married) couple without C. ","2642","0.91581182307946","0.905740527531043","0.925883118627877","1"
"Permanent","2000","1-pers.-HH","1139","0.851785538488906","0.832824918347226","0.870746158630585","1"
"Permanent","2000","Couple + C. LE and GT 16","828","0.735523115180912","0.709458952853071","0.761587277508753","1"
"Permanent","2000","Couple + C. GT 16 ","1740","0.788404594440704","0.771356671089133","0.805452517792274","1"
"Permanent","2000","Couple + C. LE 16 ","2897","0.916485367721251","0.906828636137202","0.926142099305299","1"
"Permanent","2000","Single parent ","499","0.764898597293624","0.73212137496551","0.797675819621739","1"
"Limited","2001","(Married) couple without C. ","237","0.0837140479293034","0.0731069878886681","0.0943211079699386","2"
"Limited","2001","Couple + C. GT 16 ","423","0.217739408969926","0.19960201255186","0.235876805387991","2"
"Limited","2001","1-pers.-HH","178","0.122409357024493","0.104032730525889","0.140785983523097","2"
"Limited","2001","Couple + C. LE 16 ","225","0.0777389310515694","0.068020401677636","0.0874574604255028","2"
"Limited","2001","Couple + C. LE and GT 16","262","0.276758985309507","0.249289318782207","0.304228651836807","2"
"Limited","2001","Single parent ","142","0.256092734807753","0.22066267848631","0.291522791129196","2"
"Permanent","2001","(Married) couple without C. ","2382","0.916285952070697","0.905678892030061","0.926893012111332","1"
"Permanent","2001","1-pers.-HH","1044","0.877590642975507","0.859214016476903","0.895967269474111","1"
"Permanent","2001","Couple + C. LE and GT 16","757","0.723241014690493","0.695771348163193","0.750710681217794","1"
"Permanent","2001","Couple + C. GT 16 ","1566","0.782260591030074","0.764123194612009","0.80039798744814","1"
"Permanent","2001","Couple + C. LE 16 ","2691","0.922261068948431","0.912542539574497","0.931979598322364","1"
"Permanent","2001","Single parent ","441","0.743907265192247","0.708477208870804","0.77933732151369","1"
"Limited","2002","(Married) couple without C. ","226","0.0797585100586744","0.0698675027223186","0.0896495173950302","2"
"Limited","2002","Couple + C. GT 16 ","463","0.234068949688238","0.216249878776103","0.251888020600374","2"
"Limited","2002","Couple + C. LE 16 ","205","0.0680483887006142","0.0589670797599635","0.0771296976412649","2"
"Limited","2002","Couple + C. LE and GT 16","253","0.272510730111754","0.246065993195402","0.298955467028105","2"
"Limited","2002","1-pers.-HH","183","0.142112041086498","0.12227370082129","0.161950381351705","2"
"Limited","2002","Single parent ","152","0.258338661123805","0.223488137991028","0.293189184256583","2"
"Permanent","2002","(Married) couple without C. ","2656","0.920241489941326","0.91035048260497","0.930132497277681","1"
"Permanent","2002","Couple + C. LE and GT 16","836","0.727489269888247","0.701044532971895","0.753934006804598","1"
"Permanent","2002","1-pers.-HH","1007","0.857887958913502","0.838049618648295","0.87772629917871","1"
"Permanent","2002","Couple + C. GT 16 ","1706","0.765931050311762","0.748111979399626","0.783750121223897","1"
"Permanent","2002","Couple + C. LE 16 ","2749","0.931951611299386","0.922870302358735","0.941032920240037","1"
"Permanent","2002","Single parent ","454","0.741661338876195","0.706810815743417","0.776511862008972","1"
"Limited","2003","(Married) couple without C. ","264","0.0932701693136921","0.0824070307331384","0.104133307894246","2"
"Limited","2003","Couple + C. GT 16 ","434","0.216620143545265","0.198976211679609","0.23426407541092","2"
"Limited","2003","Couple + C. LE 16 ","191","0.0762936910516889","0.0662711008301858","0.0863162812731919","2"
"Limited","2003","1-pers.-HH","159","0.135516178004614","0.115542062881394","0.155490293127834","2"
"Limited","2003","Couple + C. LE and GT 16","218","0.247379881686509","0.220623003142203","0.274136760230814","2"
"Limited","2003","Single parent ","137","0.230826258469479","0.195865099400899","0.265787417538059","2"
"Permanent","2003","(Married) couple without C. ","2489","0.906729830686308","0.895866692105754","0.917592969266862","1"
"Permanent","2003","1-pers.-HH","969","0.864483821995386","0.844509706872166","0.884457937118606","1"
"Permanent","2003","Couple + C. GT 16 ","1660","0.783379856454735","0.76573592458908","0.801023788320391","1"
"Permanent","2003","Couple + C. LE and GT 16","781","0.752620118313491","0.725863239769186","0.779376996857797","1"
"Permanent","2003","Couple + C. LE 16 ","2504","0.923706308948311","0.913683718726808","0.933728899169814","1"
"Permanent","2003","Single parent ","421","0.769173741530521","0.734212582461941","0.804134900599101","1"
"Limited","2004","(Married) couple without C. ","267","0.0985994261364966","0.0874610985928568","0.109737753680136","2"
"Limited","2004","Couple + C. GT 16 ","436","0.224607456809365","0.206568582556384","0.242646331062346","2"
"Limited","2004","Couple + C. LE 16 ","195","0.0769437795248289","0.0665054317280722","0.0873821273215855","2"
"Limited","2004","1-pers.-HH","170","0.16042577581932","0.138727967547636","0.182123584091004","2"
"Limited","2004","Couple + C. LE and GT 16","190","0.242331463484692","0.214582620267604","0.270080306701779","2"
"Limited","2004","Single parent ","151","0.292146129195804","0.2539323037885","0.330359954603108","2"
"Permanent","2004","(Married) couple without C. ","2485","0.901400573863503","0.890262246319864","0.912538901407143","1"
"Permanent","2004","1-pers.-HH","929","0.83957422418068","0.817876415908996","0.861272032452364","1"
"Permanent","2004","Couple + C. GT 16 ","1620","0.775392543190635","0.757353668937654","0.793431417443616","1"
"Permanent","2004","Couple + C. LE and GT 16","726","0.757668536515308","0.729919693298221","0.785417379732396","1"
"Permanent","2004","Couple + C. LE 16 ","2309","0.923056220475171","0.912617872678414","0.933494568271928","1"
"Permanent","2004","Single parent ","393","0.707853870804196","0.669640045396892","0.7460676962115","1"
"Limited","2005","(Married) couple without C. ","232","0.103841187053054","0.0922615397805042","0.115420834325603","2"
"Limited","2005","Couple + C. GT 16 ","377","0.219660219404333","0.201326589794797","0.237993849013869","2"
"Limited","2005","Couple + C. LE 16 ","171","0.0844275731211693","0.0732104730362401","0.0956446732060985","2"
"Limited","2005","1-pers.-HH","167","0.135745129588592","0.115957513523511","0.155532745653673","2"
"Limited","2005","Couple + C. LE and GT 16","189","0.260765197432248","0.231740368401198","0.289790026463298","2"
"Limited","2005","Single parent ","119","0.227895368961381","0.191701995102128","0.264088742820634","2"
"Permanent","2005","(Married) couple without C. ","2434","0.896158812946946","0.884579165674397","0.907738460219496","1"
"Permanent","2005","1-pers.-HH","984","0.864254870411408","0.844467254346327","0.884042486476489","1"
"Permanent","2005","Couple + C. GT 16 ","1582","0.780339780595667","0.762006150986131","0.798673410205203","1"
"Permanent","2005","Couple + C. LE and GT 16","690","0.739234802567752","0.710209973536702","0.768259631598802","1"
"Permanent","2005","Couple + C. LE 16 ","2189","0.915572426878831","0.904355326793901","0.92678952696376","1"
"Permanent","2005","Single parent ","397","0.772104631038619","0.735911257179366","0.808298004897872","1"
"Limited","2006","(Married) couple without C. ","265","0.120073864010358","0.1082169396016","0.131930788419116","2"
"Limited","2006","1-pers.-HH","187","0.153295447695279","0.13323488945604","0.173356005934518","2"
"Limited","2006","Couple + C. GT 16 ","417","0.231777316317935","0.213452838618799","0.250101794017072","2"
"Limited","2006","Couple + C. LE 16 ","214","0.0838940765354555","0.0728782895029892","0.0949098635679218","2"
"Limited","2006","Couple + C. LE and GT 16","166","0.227780414104869","0.199452105782194","0.256108722427544","2"
"Limited","2006","Single parent ","134","0.244362534500433","0.20899289662709","0.279732172373776","2"
"Permanent","2006","(Married) couple without C. ","2622","0.879926135989642","0.868069211580884","0.8917830603984","1"
"Permanent","2006","1-pers.-HH","1052","0.846704552304721","0.826643994065482","0.86676511054396","1"
"Permanent","2006","Couple + C. GT 16 ","1620","0.768222683682064","0.749898205982928","0.786547161381201","1"
"Permanent","2006","Couple + C. LE 16 ","2219","0.916105923464545","0.905090136432078","0.927121710497011","1"
"Permanent","2006","Couple + C. LE and GT 16","676","0.772219585895131","0.743891277572456","0.800547894217806","1"
"Permanent","2006","Single parent ","433","0.755637465499567","0.720267827626224","0.79100710337291","1"
"Limited","2007","(Married) couple without C. ","280","0.0993360886496328","0.0881281704394171","0.110544006859848","2"
"Limited","2007","1-pers.-HH","188","0.158683982706522","0.13802818451667","0.179339780896374","2"
"Limited","2007","Couple + C. GT 16 ","388","0.235391101569359","0.216732754657916","0.254049448480802","2"
"Limited","2007","Couple + C. LE 16 ","219","0.104550340459443","0.0921874380513464","0.116913242867539","2"
"Limited","2007","Couple + C. LE and GT 16","166","0.256416506089121","0.225831746613843","0.2870012655644","2"
"Limited","2007","Single parent ","133","0.254271461326393","0.217338285477817","0.291204637174969","2"
"Permanent","2007","(Married) couple without C. ","2456","0.900663911350367","0.889455993140152","0.911871829560583","1"
"Permanent","2007","1-pers.-HH","1014","0.841316017293478","0.820660219103626","0.86197181548333","1"
"Permanent","2007","Couple + C. GT 16 ","1598","0.764608898430641","0.745950551519198","0.783267245342084","1"
"Permanent","2007","Couple + C. LE 16 ","2134","0.895449659540557","0.883086757132461","0.907812561948654","1"
"Permanent","2007","Couple + C. LE and GT 16","617","0.743583493910879","0.712998734435601","0.774168253386158","1"
"Permanent","2007","Single parent ","401","0.745728538673607","0.708795362825031","0.782661714522183","1"
"Limited","2008","(Married) couple without C. ","279","0.116312330844517","0.104126610719379","0.128498050969656","2"
"Limited","2008","1-pers.-HH","178","0.147963578963844","0.127678983401039","0.168248174526649","2"
"Limited","2008","Couple + C. GT 16 ","385","0.238962109448843","0.220010070080748","0.257914148816937","2"
"Limited","2008","Couple + C. LE 16 ","179","0.0955217764942055","0.0831231943756377","0.107920358612773","2"
"Limited","2008","Couple + C. LE and GT 16","154","0.216841818454462","0.186782733405441","0.246900903503482","2"
"Limited","2008","Single parent ","154","0.292578242773115","0.25506504496905","0.330091440577181","2"
"Permanent","2008","(Married) couple without C. ","2380","0.883687669155482","0.871501949030344","0.895873389280621","1"
"Permanent","2008","1-pers.-HH","999","0.852036421036156","0.831751825473351","0.872321016598962","1"
"Permanent","2008","Couple + C. GT 16 ","1560","0.761037890551157","0.742085851183063","0.779989929919252","1"
"Permanent","2008","Couple + C. LE 16 ","1980","0.904478223505794","0.892079641387227","0.916876805624362","1"
"Permanent","2008","Couple + C. LE and GT 16","568","0.783158181545538","0.753099096496518","0.813217266594559","1"
"Permanent","2008","Single parent ","411","0.707421757226885","0.669908559422819","0.74493495503095","1"
"Limited","2009","(Married) couple without C. ","264","0.104772469506911","0.0928102840009263","0.116734655012895","2"
"Limited","2009","1-pers.-HH","175","0.159659805319005","0.138062860523","0.181256750115011","2"
"Limited","2009","Couple + C. GT 16 ","375","0.247982868823739","0.228315226263403","0.267650511384075","2"
