"plb0037_h","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Limited","1985","66 and older","(3b) higher tertiary education","","","",""
"Permanent","1986","16-34 y.","(0) in school","","","",""
"Permanent","1986","16-34 y.","(1a) inadequately completed","17","","",""
"Permanent","1986","16-34 y.","(1b) general elementary school","66","0.521042525584513","0.43128731442264","0.610797736746386"
"Permanent","1986","16-34 y.","(1c) basic vocational qualification","153","0.829645998171026","0.775028100625638","0.884263895716415"
"Permanent","1986","16-34 y.","(2b) intermediate general qualification","17","","",""
"Permanent","1986","16-34 y.","(2a) intermediate vocational","89","0.814937784694985","0.741696269748039","0.888179299641931"
"Permanent","1986","16-34 y.","(2c_gen) general maturity certificate","18","","",""
"Permanent","1986","16-34 y.","(2c_voc) vocational maturity certificate","33","0.855957139541339","0.74431499490308","0.967599284179598"
"Permanent","1986","16-34 y.","(3a) lower tertiary education","15","","",""
"Permanent","1986","16-34 y.","(3b) higher tertiary education","25","","",""
"Permanent","1986","35-65 y.","(0) in school","","","",""
"Permanent","1986","35-65 y.","(1a) inadequately completed","10","","",""
"Permanent","1986","35-65 y.","(1b) general elementary school","23","","",""
"Permanent","1986","35-65 y.","(1c) basic vocational qualification","94","0.94531627277753","0.900754166288614","0.989878379266446"
"Permanent","1986","35-65 y.","(2b) intermediate general qualification","1","","",""
"Permanent","1986","35-65 y.","(2a) intermediate vocational","26","","",""
"Permanent","1986","35-65 y.","(2c_gen) general maturity certificate","1","","",""
"Permanent","1986","35-65 y.","(2c_voc) vocational maturity certificate","6","","",""
"Permanent","1986","35-65 y.","(3a) lower tertiary education","6","","",""
"Permanent","1986","35-65 y.","(3b) higher tertiary education","18","","",""
"Permanent","1986","66 and older","(0) in school","","","",""
"Permanent","1986","66 and older","(1a) inadequately completed","","","",""
"Permanent","1986","66 and older","(1b) general elementary school","","","",""
"Permanent","1986","66 and older","(1c) basic vocational qualification","","","",""
"Permanent","1986","66 and older","(2b) intermediate general qualification","","","",""
"Permanent","1986","66 and older","(2a) intermediate vocational","","","",""
"Permanent","1986","66 and older","(2c_gen) general maturity certificate","","","",""
"Permanent","1986","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Permanent","1986","66 and older","(3a) lower tertiary education","","","",""
"Permanent","1986","66 and older","(3b) higher tertiary education","","","",""
"Limited","1986","16-34 y.","(0) in school","2","","",""
"Limited","1986","16-34 y.","(1a) inadequately completed","6","","",""
"Limited","1986","16-34 y.","(1b) general elementary school","53","0.478957474415487","0.389202263253613","0.56871268557736"
"Limited","1986","16-34 y.","(1c) basic vocational qualification","29","","",""
"Limited","1986","16-34 y.","(2b) intermediate general qualification","50","0.748317424511203","0.644401957595753","0.852232891426652"
"Limited","1986","16-34 y.","(2a) intermediate vocational","19","","",""
"Limited","1986","16-34 y.","(2c_gen) general maturity certificate","15","","",""
"Limited","1986","16-34 y.","(2c_voc) vocational maturity certificate","5","","",""
"Limited","1986","16-34 y.","(3a) lower tertiary education","4","","",""
"Limited","1986","16-34 y.","(3b) higher tertiary education","16","","",""
"Limited","1986","35-65 y.","(0) in school","","","",""
"Limited","1986","35-65 y.","(1a) inadequately completed","","","",""
"Limited","1986","35-65 y.","(1b) general elementary school","3","","",""
"Limited","1986","35-65 y.","(1c) basic vocational qualification","6","","",""
"Limited","1986","35-65 y.","(2b) intermediate general qualification","","","",""
"Limited","1986","35-65 y.","(2a) intermediate vocational","1","","",""
"Limited","1986","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Limited","1986","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Limited","1986","35-65 y.","(3a) lower tertiary education","","","",""
"Limited","1986","35-65 y.","(3b) higher tertiary education","5","","",""
"Limited","1986","66 and older","(0) in school","","","",""
"Limited","1986","66 and older","(1a) inadequately completed","","","",""
"Limited","1986","66 and older","(1b) general elementary school","","","",""
"Limited","1986","66 and older","(1c) basic vocational qualification","","","",""
"Limited","1986","66 and older","(2b) intermediate general qualification","","","",""
"Limited","1986","66 and older","(2a) intermediate vocational","","","",""
"Limited","1986","66 and older","(2c_gen) general maturity certificate","","","",""
"Limited","1986","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Limited","1986","66 and older","(3a) lower tertiary education","","","",""
"Limited","1986","66 and older","(3b) higher tertiary education","","","",""
"Permanent","1987","16-34 y.","(0) in school","1","","",""
"Permanent","1987","16-34 y.","(1a) inadequately completed","17","","",""
"Permanent","1987","16-34 y.","(1b) general elementary school","92","0.59692469301864","0.522306124019817","0.671543262017462"
"Permanent","1987","16-34 y.","(1c) basic vocational qualification","194","0.795627550158626","0.745440885663997","0.845814214653256"
"Permanent","1987","16-34 y.","(2b) intermediate general qualification","23","","",""
"Permanent","1987","16-34 y.","(2a) intermediate vocational","119","0.813126239203221","0.750535784358135","0.875716694048308"
"Permanent","1987","16-34 y.","(2c_gen) general maturity certificate","22","","",""
"Permanent","1987","16-34 y.","(2c_voc) vocational maturity certificate","37","0.741435331295166","0.618840748458024","0.864029914132308"
"Permanent","1987","16-34 y.","(3a) lower tertiary education","17","","",""
"Permanent","1987","16-34 y.","(3b) higher tertiary education","23","","",""
"Permanent","1987","35-65 y.","(0) in school","","","",""
"Permanent","1987","35-65 y.","(1a) inadequately completed","20","","",""
"Permanent","1987","35-65 y.","(1b) general elementary school","38","0.832185499096665","0.720489227160027","0.943881771033304"
"Permanent","1987","35-65 y.","(1c) basic vocational qualification","115","0.872370550048096","0.815230792935138","0.929510307161053"
"Permanent","1987","35-65 y.","(2b) intermediate general qualification","4","","",""
"Permanent","1987","35-65 y.","(2a) intermediate vocational","27","","",""
"Permanent","1987","35-65 y.","(2c_gen) general maturity certificate","4","","",""
"Permanent","1987","35-65 y.","(2c_voc) vocational maturity certificate","7","","",""
"Permanent","1987","35-65 y.","(3a) lower tertiary education","9","","",""
"Permanent","1987","35-65 y.","(3b) higher tertiary education","24","","",""
"Permanent","1987","66 and older","(0) in school","","","",""
"Permanent","1987","66 and older","(1a) inadequately completed","","","",""
"Permanent","1987","66 and older","(1b) general elementary school","","","",""
"Permanent","1987","66 and older","(1c) basic vocational qualification","","","",""
"Permanent","1987","66 and older","(2b) intermediate general qualification","","","",""
"Permanent","1987","66 and older","(2a) intermediate vocational","","","",""
"Permanent","1987","66 and older","(2c_gen) general maturity certificate","","","",""
"Permanent","1987","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Permanent","1987","66 and older","(3a) lower tertiary education","","","",""
"Permanent","1987","66 and older","(3b) higher tertiary education","","","",""
"Limited","1987","16-34 y.","(0) in school","2","","",""
"Limited","1987","16-34 y.","(1a) inadequately completed","7","","",""
"Limited","1987","16-34 y.","(1b) general elementary school","74","0.40307530698136","0.328456737982538","0.477693875980183"
"Limited","1987","16-34 y.","(1c) basic vocational qualification","54","0.204372449841374","0.154185785346744","0.254559114336003"
"Limited","1987","16-34 y.","(2b) intermediate general qualification","52","0.6906105594461","0.585997281582147","0.795223837310052"
"Limited","1987","16-34 y.","(2a) intermediate vocational","30","0.186873760796779","0.124283305951692","0.249464215641865"
"Limited","1987","16-34 y.","(2c_gen) general maturity certificate","30","0.643436598701033","0.513249580177975","0.773623617224092"
"Limited","1987","16-34 y.","(2c_voc) vocational maturity certificate","12","","",""
"Limited","1987","16-34 y.","(3a) lower tertiary education","4","","",""
"Limited","1987","16-34 y.","(3b) higher tertiary education","22","","",""
"Limited","1987","35-65 y.","(0) in school","","","",""
"Limited","1987","35-65 y.","(1a) inadequately completed","3","","",""
"Limited","1987","35-65 y.","(1b) general elementary school","5","","",""
"Limited","1987","35-65 y.","(1c) basic vocational qualification","16","","",""
"Limited","1987","35-65 y.","(2b) intermediate general qualification","1","","",""
"Limited","1987","35-65 y.","(2a) intermediate vocational","2","","",""
"Limited","1987","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Limited","1987","35-65 y.","(2c_voc) vocational maturity certificate","2","","",""
"Limited","1987","35-65 y.","(3a) lower tertiary education","2","","",""
"Limited","1987","35-65 y.","(3b) higher tertiary education","4","","",""
"Limited","1987","66 and older","(0) in school","","","",""
"Limited","1987","66 and older","(1a) inadequately completed","","","",""
"Limited","1987","66 and older","(1b) general elementary school","","","",""
"Limited","1987","66 and older","(1c) basic vocational qualification","","","",""
"Limited","1987","66 and older","(2b) intermediate general qualification","","","",""
"Limited","1987","66 and older","(2a) intermediate vocational","","","",""
"Limited","1987","66 and older","(2c_gen) general maturity certificate","","","",""
"Limited","1987","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Limited","1987","66 and older","(3a) lower tertiary education","","","",""
"Limited","1987","66 and older","(3b) higher tertiary education","","","",""
"Permanent","1988","16-34 y.","(0) in school","5","","",""
"Permanent","1988","16-34 y.","(1a) inadequately completed","73","0.746794865331065","0.658416994893537","0.835172735768592"
"Permanent","1988","16-34 y.","(1b) general elementary school","308","0.651407977726645","0.607526196448272","0.695289759005018"
"Permanent","1988","16-34 y.","(1c) basic vocational qualification","642","0.893086360744823","0.870624580684544","0.915548140805103"
"Permanent","1988","16-34 y.","(2b) intermediate general qualification","80","0.441474148274113","0.371599199181264","0.511349097366963"
"Permanent","1988","16-34 y.","(2a) intermediate vocational","381","0.916887008829817","0.890672866240942","0.943101151418691"
"Permanent","1988","16-34 y.","(2c_gen) general maturity certificate","56","0.468846238812758","0.372937811380927","0.564754666244589"
"Permanent","1988","16-34 y.","(2c_voc) vocational maturity certificate","122","0.883120583280209","0.830091080375825","0.936150086184593"
"Permanent","1988","16-34 y.","(3a) lower tertiary education","49","0.89920183415057","0.818149586433045","0.980254081868095"
"Permanent","1988","16-34 y.","(3b) higher tertiary education","73","0.73566307733211","0.649661622346984","0.821664532317235"
"Permanent","1988","35-65 y.","(0) in school","","","",""
"Permanent","1988","35-65 y.","(1a) inadequately completed","282","0.969917017233948","0.950291128446293","0.989542906021604"
"Permanent","1988","35-65 y.","(1b) general elementary school","544","0.925005494116447","0.90353356563447","0.946477422598425"
"Permanent","1988","35-65 y.","(1c) basic vocational qualification","1198","0.975545022593579","0.966895595579719","0.984194449607439"
"Permanent","1988","35-65 y.","(2b) intermediate general qualification","30","0.884574460885741","0.775553683340206","0.993595238431276"
"Permanent","1988","35-65 y.","(2a) intermediate vocational","337","0.988206153561559","0.976747794880235","0.999664512242883"
"Permanent","1988","35-65 y.","(2c_gen) general maturity certificate","20","","",""
"Permanent","1988","35-65 y.","(2c_voc) vocational maturity certificate","87","0.91151371961874","0.854404547694066","0.968622891543413"
"Permanent","1988","35-65 y.","(3a) lower tertiary education","85","0.954113250583911","0.910396249193608","0.997830251974215"
"Permanent","1988","35-65 y.","(3b) higher tertiary education","216","0.948047530614862","0.919303444647528","0.976791616582196"
"Permanent","1988","66 and older","(0) in school","","","",""
"Permanent","1988","66 and older","(1a) inadequately completed","","","",""
"Permanent","1988","66 and older","(1b) general elementary school","2","","",""
"Permanent","1988","66 and older","(1c) basic vocational qualification","4","","",""
"Permanent","1988","66 and older","(2b) intermediate general qualification","","","",""
"Permanent","1988","66 and older","(2a) intermediate vocational","3","","",""
"Permanent","1988","66 and older","(2c_gen) general maturity certificate","","","",""
"Permanent","1988","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Permanent","1988","66 and older","(3a) lower tertiary education","","","",""
"Permanent","1988","66 and older","(3b) higher tertiary education","1","","",""
"Limited","1988","16-34 y.","(0) in school","1","","",""
"Limited","1988","16-34 y.","(1a) inadequately completed","20","","",""
"Limited","1988","16-34 y.","(1b) general elementary school","145","0.348592022273355","0.304710240994982","0.392473803551728"
"Limited","1988","16-34 y.","(1c) basic vocational qualification","85","0.106913639255177","0.0844518591948974","0.129375419315456"
"Limited","1988","16-34 y.","(2b) intermediate general qualification","114","0.558525851725887","0.488650902633037","0.628400800818736"
"Limited","1988","16-34 y.","(2a) intermediate vocational","45","0.0831129911701832","0.056898848581309","0.109327133759057"
"Limited","1988","16-34 y.","(2c_gen) general maturity certificate","48","0.531153761187242","0.435245333755411","0.627062188619073"
"Limited","1988","16-34 y.","(2c_voc) vocational maturity certificate","19","","",""
"Limited","1988","16-34 y.","(3a) lower tertiary education","4","","",""
"Limited","1988","16-34 y.","(3b) higher tertiary education","28","","",""
"Limited","1988","35-65 y.","(0) in school","","","",""
"Limited","1988","35-65 y.","(1a) inadequately completed","9","","",""
"Limited","1988","35-65 y.","(1b) general elementary school","34","0.0749945058835528","0.0535225774015752","0.0964664343655305"
"Limited","1988","35-65 y.","(1c) basic vocational qualification","27","","",""
"Limited","1988","35-65 y.","(2b) intermediate general qualification","3","","",""
"Limited","1988","35-65 y.","(2a) intermediate vocational","4","","",""
"Limited","1988","35-65 y.","(2c_gen) general maturity certificate","5","","",""
"Limited","1988","35-65 y.","(2c_voc) vocational maturity certificate","8","","",""
"Limited","1988","35-65 y.","(3a) lower tertiary education","3","","",""
"Limited","1988","35-65 y.","(3b) higher tertiary education","13","","",""
"Limited","1988","66 and older","(0) in school","","","",""
"Limited","1988","66 and older","(1a) inadequately completed","","","",""
"Limited","1988","66 and older","(1b) general elementary school","1","","",""
"Limited","1988","66 and older","(1c) basic vocational qualification","1","","",""
"Limited","1988","66 and older","(2b) intermediate general qualification","","","",""
"Limited","1988","66 and older","(2a) intermediate vocational","","","",""
"Limited","1988","66 and older","(2c_gen) general maturity certificate","","","",""
"Limited","1988","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Limited","1988","66 and older","(3a) lower tertiary education","","","",""
"Limited","1988","66 and older","(3b) higher tertiary education","1","","",""
"Permanent","1989","16-34 y.","(0) in school","6","","",""
"Permanent","1989","16-34 y.","(1a) inadequately completed","15","","",""
"Permanent","1989","16-34 y.","(1b) general elementary school","74","0.524336617561015","0.437136359047316","0.611536876074714"
"Permanent","1989","16-34 y.","(1c) basic vocational qualification","143","0.858421213628971","0.806917200449134","0.909925226808808"
"Permanent","1989","16-34 y.","(2b) intermediate general qualification","28","","",""
"Permanent","1989","16-34 y.","(2a) intermediate vocational","91","0.780222198090418","0.705507137797795","0.854937258383042"
"Permanent","1989","16-34 y.","(2c_gen) general maturity certificate","15","","",""
"Permanent","1989","16-34 y.","(2c_voc) vocational maturity certificate","40","0.880785914987116","0.79005631075795","0.971515519216282"
"Permanent","1989","16-34 y.","(3a) lower tertiary education","14","","",""
"Permanent","1989","16-34 y.","(3b) higher tertiary education","29","","",""
"Permanent","1989","35-65 y.","(0) in school","","","",""
"Permanent","1989","35-65 y.","(1a) inadequately completed","15","","",""
"Permanent","1989","35-65 y.","(1b) general elementary school","33","0.72720270255746","0.599867953745815","0.854537451369104"
"Permanent","1989","35-65 y.","(1c) basic vocational qualification","69","0.821039620059601","0.738574641793684","0.903504598325518"
"Permanent","1989","35-65 y.","(2b) intermediate general qualification","3","","",""
"Permanent","1989","35-65 y.","(2a) intermediate vocational","21","","",""
"Permanent","1989","35-65 y.","(2c_gen) general maturity certificate","3","","",""
"Permanent","1989","35-65 y.","(2c_voc) vocational maturity certificate","11","","",""
"Permanent","1989","35-65 y.","(3a) lower tertiary education","10","","",""
"Permanent","1989","35-65 y.","(3b) higher tertiary education","13","","",""
"Permanent","1989","66 and older","(0) in school","","","",""
"Permanent","1989","66 and older","(1a) inadequately completed","","","",""
"Permanent","1989","66 and older","(1b) general elementary school","","","",""
"Permanent","1989","66 and older","(1c) basic vocational qualification","","","",""
"Permanent","1989","66 and older","(2b) intermediate general qualification","","","",""
"Permanent","1989","66 and older","(2a) intermediate vocational","","","",""
"Permanent","1989","66 and older","(2c_gen) general maturity certificate","","","",""
"Permanent","1989","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Permanent","1989","66 and older","(3a) lower tertiary education","","","",""
"Permanent","1989","66 and older","(3b) higher tertiary education","","","",""
"Limited","1989","16-34 y.","(0) in school","","","",""
"Limited","1989","16-34 y.","(1a) inadequately completed","4","","",""
"Limited","1989","16-34 y.","(1b) general elementary school","52","0.475663382438985","0.388463123925286","0.562863640952684"
"Limited","1989","16-34 y.","(1c) basic vocational qualification","33","0.141578786371029","0.0900747731911916","0.193082799550866"
"Limited","1989","16-34 y.","(2b) intermediate general qualification","33","0.440462198696411","0.315881084502052","0.56504331289077"
"Limited","1989","16-34 y.","(2a) intermediate vocational","27","","",""
"Limited","1989","16-34 y.","(2c_gen) general maturity certificate","21","","",""
"Limited","1989","16-34 y.","(2c_voc) vocational maturity certificate","9","","",""
"Limited","1989","16-34 y.","(3a) lower tertiary education","3","","",""
"Limited","1989","16-34 y.","(3b) higher tertiary education","15","","",""
"Limited","1989","35-65 y.","(0) in school","","","",""
"Limited","1989","35-65 y.","(1a) inadequately completed","5","","",""
"Limited","1989","35-65 y.","(1b) general elementary school","14","","",""
"Limited","1989","35-65 y.","(1c) basic vocational qualification","14","","",""
"Limited","1989","35-65 y.","(2b) intermediate general qualification","","","",""
"Limited","1989","35-65 y.","(2a) intermediate vocational","5","","",""
"Limited","1989","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Limited","1989","35-65 y.","(2c_voc) vocational maturity certificate","3","","",""
"Limited","1989","35-65 y.","(3a) lower tertiary education","1","","",""
"Limited","1989","35-65 y.","(3b) higher tertiary education","3","","",""
"Limited","1989","66 and older","(0) in school","","","",""
"Limited","1989","66 and older","(1a) inadequately completed","","","",""
"Limited","1989","66 and older","(1b) general elementary school","","","",""
"Limited","1989","66 and older","(1c) basic vocational qualification","","","",""
"Limited","1989","66 and older","(2b) intermediate general qualification","","","",""
"Limited","1989","66 and older","(2a) intermediate vocational","","","",""
"Limited","1989","66 and older","(2c_gen) general maturity certificate","","","",""
"Limited","1989","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Limited","1989","66 and older","(3a) lower tertiary education","","","",""
"Limited","1989","66 and older","(3b) higher tertiary education","","","",""
"Permanent","1990","16-34 y.","(0) in school","1","","",""
"Permanent","1990","16-34 y.","(1a) inadequately completed","17","","",""
"Permanent","1990","16-34 y.","(1b) general elementary school","73","0.633653751994261","0.546351179795555","0.720956324192968"
"Permanent","1990","16-34 y.","(1c) basic vocational qualification","146","0.872023525205199","0.822386855090045","0.921660195320352"
"Permanent","1990","16-34 y.","(2b) intermediate general qualification","22","","",""
"Permanent","1990","16-34 y.","(2a) intermediate vocational","97","0.845934224156889","0.779952971509295","0.911915476804482"
"Permanent","1990","16-34 y.","(2c_gen) general maturity certificate","17","","",""
"Permanent","1990","16-34 y.","(2c_voc) vocational maturity certificate","40","0.906620991933398","0.823437590422081","0.989804393444715"
"Permanent","1990","16-34 y.","(3a) lower tertiary education","15","","",""
"Permanent","1990","16-34 y.","(3b) higher tertiary education","27","","",""
"Permanent","1990","35-65 y.","(0) in school","","","",""
"Permanent","1990","35-65 y.","(1a) inadequately completed","15","","",""
"Permanent","1990","35-65 y.","(1b) general elementary school","52","0.815158646237137","0.71853734405241","0.911779948421864"
"Permanent","1990","35-65 y.","(1c) basic vocational qualification","91","0.855154766534147","0.788155565644642","0.922153967423652"
"Permanent","1990","35-65 y.","(2b) intermediate general qualification","3","","",""
"Permanent","1990","35-65 y.","(2a) intermediate vocational","34","0.880282199013587","0.777066295624846","0.983498102402327"
"Permanent","1990","35-65 y.","(2c_gen) general maturity certificate","2","","",""
"Permanent","1990","35-65 y.","(2c_voc) vocational maturity certificate","11","","",""
"Permanent","1990","35-65 y.","(3a) lower tertiary education","6","","",""
"Permanent","1990","35-65 y.","(3b) higher tertiary education","14","","",""
"Permanent","1990","66 and older","(0) in school","","","",""
"Permanent","1990","66 and older","(1a) inadequately completed","","","",""
"Permanent","1990","66 and older","(1b) general elementary school","","","",""
"Permanent","1990","66 and older","(1c) basic vocational qualification","1","","",""
"Permanent","1990","66 and older","(2b) intermediate general qualification","","","",""
"Permanent","1990","66 and older","(2a) intermediate vocational","","","",""
"Permanent","1990","66 and older","(2c_gen) general maturity certificate","","","",""
"Permanent","1990","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Permanent","1990","66 and older","(3a) lower tertiary education","","","",""
"Permanent","1990","66 and older","(3b) higher tertiary education","","","",""
"Limited","1990","16-34 y.","(0) in school","","","",""
"Limited","1990","16-34 y.","(1a) inadequately completed","4","","",""
"Limited","1990","16-34 y.","(1b) general elementary school","44","0.366346248005739","0.279043675807032","0.453648820204445"
"Limited","1990","16-34 y.","(1c) basic vocational qualification","28","","",""
"Limited","1990","16-34 y.","(2b) intermediate general qualification","38","0.57198008097048","0.446782796672601","0.697177365268359"
"Limited","1990","16-34 y.","(2a) intermediate vocational","18","","",""
"Limited","1990","16-34 y.","(2c_gen) general maturity certificate","22","","",""
"Limited","1990","16-34 y.","(2c_voc) vocational maturity certificate","7","","",""
"Limited","1990","16-34 y.","(3a) lower tertiary education","2","","",""
"Limited","1990","16-34 y.","(3b) higher tertiary education","12","","",""
"Limited","1990","35-65 y.","(0) in school","","","",""
"Limited","1990","35-65 y.","(1a) inadequately completed","4","","",""
"Limited","1990","35-65 y.","(1b) general elementary school","10","","",""
"Limited","1990","35-65 y.","(1c) basic vocational qualification","15","","",""
"Limited","1990","35-65 y.","(2b) intermediate general qualification","","","",""
"Limited","1990","35-65 y.","(2a) intermediate vocational","4","","",""
"Limited","1990","35-65 y.","(2c_gen) general maturity certificate","1","","",""
"Limited","1990","35-65 y.","(2c_voc) vocational maturity certificate","2","","",""
"Limited","1990","35-65 y.","(3a) lower tertiary education","3","","",""
"Limited","1990","35-65 y.","(3b) higher tertiary education","4","","",""
"Limited","1990","66 and older","(0) in school","","","",""
"Limited","1990","66 and older","(1a) inadequately completed","","","",""
"Limited","1990","66 and older","(1b) general elementary school","","","",""
"Limited","1990","66 and older","(1c) basic vocational qualification","","","",""
"Limited","1990","66 and older","(2b) intermediate general qualification","","","",""
"Limited","1990","66 and older","(2a) intermediate vocational","","","",""
"Limited","1990","66 and older","(2c_gen) general maturity certificate","","","",""
"Limited","1990","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Limited","1990","66 and older","(3a) lower tertiary education","","","",""
"Limited","1990","66 and older","(3b) higher tertiary education","","","",""
"Permanent","1991","16-34 y.","(0) in school","1","","",""
"Permanent","1991","16-34 y.","(1a) inadequately completed","23","","",""
"Permanent","1991","16-34 y.","(1b) general elementary school","80","0.63147275599702","0.545871470924205","0.717074041069835"
"Permanent","1991","16-34 y.","(1c) basic vocational qualification","156","0.834698959934075","0.781459944295657","0.887937975572492"
"Permanent","1991","16-34 y.","(2b) intermediate general qualification","32","0.482056130811881","0.366638542194399","0.597473719429363"
"Permanent","1991","16-34 y.","(2a) intermediate vocational","265","0.837450129144336","0.797337677933707","0.877562580354965"
"Permanent","1991","16-34 y.","(2c_gen) general maturity certificate","20","","",""
"Permanent","1991","16-34 y.","(2c_voc) vocational maturity certificate","50","0.815267959870349","0.720190098432745","0.910345821307953"
