"plb0037_h","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"Permanent","2004","Not Employed","college entrance qualification","19","","",""
"Permanent","2004","Not Employed","Other degree","7","","",""
"Permanent","2004","Not Employed","no degree/no degree yet","","","",""
"Permanent","2004","Employed","lower secondary degree","2304","0.886915223745794","0.874739688069183","0.899090759422404"
"Permanent","2004","Employed","secondary school degree","3173","0.869189983604224","0.858226880814663","0.880153086393784"
"Permanent","2004","Employed","college entrance qualification","2533","0.820853367072012","0.807110510895644","0.834596223248379"
"Permanent","2004","Employed","Other degree","467","0.879713624053689","0.85145388944457","0.907973358662808"
"Permanent","2004","Employed","no degree/no degree yet","78","0.881093582158477","0.814222168672053","0.947964995644901"
"Limited","2004","Not Employed","lower secondary degree","20","","",""
"Limited","2004","Not Employed","secondary school degree","26","","",""
"Limited","2004","Not Employed","college entrance qualification","21","","",""
"Limited","2004","Not Employed","Other degree","4","","",""
"Limited","2004","Not Employed","no degree/no degree yet","1","","",""
"Limited","2004","Employed","lower secondary degree","295","0.113084776254207","0.100909240577596","0.125260311930817"
"Limited","2004","Employed","secondary school degree","461","0.130810016395776","0.119846913606216","0.141773119185337"
"Limited","2004","Employed","college entrance qualification","458","0.179146632927988","0.165403776751621","0.192889489104356"
"Limited","2004","Employed","Other degree","42","0.120286375946311","0.0920266413371924","0.14854611055543"
"Limited","2004","Employed","no degree/no degree yet","12","","",""
"Permanent","2005","Not Employed","lower secondary degree","11","","",""
"Permanent","2005","Not Employed","secondary school degree","16","","",""
"Permanent","2005","Not Employed","college entrance qualification","16","","",""
"Permanent","2005","Not Employed","Other degree","5","","",""
"Permanent","2005","Not Employed","no degree/no degree yet","","","",""
"Permanent","2005","Employed","lower secondary degree","2155","0.888583707264117","0.876000680676048","0.901166733852187"
"Permanent","2005","Employed","secondary school degree","3112","0.871071442411825","0.86001165418679","0.882131230636859"
"Permanent","2005","Employed","college entrance qualification","2560","0.850211949272934","0.837312338312869","0.863111560232998"
"Permanent","2005","Employed","Other degree","451","0.870738843823671","0.841124466271578","0.900353221375764"
"Permanent","2005","Employed","no degree/no degree yet","73","0.85351382431698","0.779213268069684","0.927814380564275"
"Limited","2005","Not Employed","lower secondary degree","18","","",""
"Limited","2005","Not Employed","secondary school degree","23","","",""
"Limited","2005","Not Employed","college entrance qualification","22","","",""
"Limited","2005","Not Employed","Other degree","3","","",""
"Limited","2005","Not Employed","no degree/no degree yet","2","","",""
"Limited","2005","Employed","lower secondary degree","247","0.111416292735883","0.0988332661478135","0.123999319323953"
"Limited","2005","Employed","secondary school degree","415","0.128928557588175","0.117868769363141","0.13998834581321"
"Limited","2005","Employed","college entrance qualification","380","0.149788050727066","0.136888439767002","0.16268766168713"
"Limited","2005","Employed","Other degree","42","0.129261156176329","0.0996467786242359","0.158875533728422"
"Limited","2005","Employed","no degree/no degree yet","14","","",""
"Permanent","2006","Not Employed","lower secondary degree","15","","",""
"Permanent","2006","Not Employed","secondary school degree","25","","",""
"Permanent","2006","Not Employed","college entrance qualification","18","","",""
"Permanent","2006","Not Employed","Other degree","6","","",""
"Permanent","2006","Not Employed","no degree/no degree yet","","","",""
"Permanent","2006","Employed","lower secondary degree","2232","0.887590899508279","0.875179234093163","0.900002564923394"
"Permanent","2006","Employed","secondary school degree","3228","0.86483082470374","0.853815610148983","0.875846039258497"
"Permanent","2006","Employed","college entrance qualification","2694","0.838775846065828","0.825851579476357","0.851700112655298"
"Permanent","2006","Employed","Other degree","441","0.877877195612466","0.84894503896639","0.906809352258543"
"Permanent","2006","Employed","no degree/no degree yet","66","0.835591371726193","0.752261527259313","0.918921216193073"
"Limited","2006","Not Employed","lower secondary degree","23","","",""
"Limited","2006","Not Employed","secondary school degree","28","","",""
"Limited","2006","Not Employed","college entrance qualification","15","","",""
"Limited","2006","Not Employed","Other degree","6","","",""
"Limited","2006","Not Employed","no degree/no degree yet","2","","",""
"Limited","2006","Employed","lower secondary degree","256","0.112409100491721","0.0999974350766056","0.124820765906837"
"Limited","2006","Employed","secondary school degree","473","0.13516917529626","0.124153960741503","0.146184389851017"
"Limited","2006","Employed","college entrance qualification","416","0.161224153934172","0.148299887344702","0.174148420523643"
"Limited","2006","Employed","Other degree","51","0.122122804387534","0.0931906477414568","0.15105496103361"
"Limited","2006","Employed","no degree/no degree yet","10","","",""
"Permanent","2007","Not Employed","lower secondary degree","18","","",""
"Permanent","2007","Not Employed","secondary school degree","21","","",""
"Permanent","2007","Not Employed","college entrance qualification","23","","",""
"Permanent","2007","Not Employed","Other degree","4","","",""
"Permanent","2007","Not Employed","no degree/no degree yet","","","",""
"Permanent","2007","Employed","lower secondary degree","2098","0.89066789595403","0.878048506752681","0.903287285155379"
"Permanent","2007","Employed","secondary school degree","3072","0.869976935460983","0.858829772678026","0.881124098243941"
"Permanent","2007","Employed","college entrance qualification","2591","0.833410399305904","0.820132211628817","0.84668858698299"
"Permanent","2007","Employed","Other degree","391","0.832806626072169","0.798368347323978","0.867244904820359"
"Permanent","2007","Employed","no degree/no degree yet","53","0.846123573889683","0.757721786298136","0.934525361481231"
"Limited","2007","Not Employed","lower secondary degree","20","","",""
"Limited","2007","Not Employed","secondary school degree","29","","",""
"Limited","2007","Not Employed","college entrance qualification","23","","",""
"Limited","2007","Not Employed","Other degree","4","","",""
"Limited","2007","Not Employed","no degree/no degree yet","1","","",""
"Limited","2007","Employed","lower secondary degree","251","0.10933210404597","0.0967127148446207","0.121951493247319"
"Limited","2007","Employed","secondary school degree","425","0.130023064539017","0.118875901756059","0.141170227321975"
"Limited","2007","Employed","college entrance qualification","434","0.166589600694096","0.15331141301701","0.179867788371183"
"Limited","2007","Employed","Other degree","60","0.167193373927831","0.132755095179641","0.201631652676022"
"Limited","2007","Employed","no degree/no degree yet","11","","",""
"Permanent","2008","Not Employed","lower secondary degree","15","","",""
"Permanent","2008","Not Employed","secondary school degree","15","","",""
"Permanent","2008","Not Employed","college entrance qualification","26","","",""
"Permanent","2008","Not Employed","Other degree","5","","",""
"Permanent","2008","Not Employed","no degree/no degree yet","2","","",""
"Permanent","2008","Employed","lower secondary degree","2000","0.895422048894162","0.882715592384794","0.90812850540353"
"Permanent","2008","Employed","secondary school degree","2987","0.853587812544902","0.841743201446089","0.865432423643715"
"Permanent","2008","Employed","college entrance qualification","2452","0.837024896482038","0.823521763962835","0.850528029001241"
"Permanent","2008","Employed","Other degree","362","0.857548307150286","0.823758144337139","0.891338469963432"
"Permanent","2008","Employed","no degree/no degree yet","52","0.820432742207071","0.728526341792925","0.912339142621218"
"Limited","2008","Not Employed","lower secondary degree","11","","",""
"Limited","2008","Not Employed","secondary school degree","33","0.798733546589115","0.685307150929243","0.912159942248987"
"Limited","2008","Not Employed","college entrance qualification","23","","",""
"Limited","2008","Not Employed","Other degree","5","","",""
"Limited","2008","Not Employed","no degree/no degree yet","2","","",""
"Limited","2008","Employed","lower secondary degree","228","0.104577951105838","0.0918714945964696","0.117284407615206"
"Limited","2008","Employed","secondary school degree","435","0.146412187455098","0.134567576356285","0.158256798553911"
"Limited","2008","Employed","college entrance qualification","422","0.162975103517962","0.149471970998759","0.176478236037165"
"Limited","2008","Employed","Other degree","49","0.142451692849714","0.108661530036568","0.176241855662861"
"Limited","2008","Employed","no degree/no degree yet","15","","",""
"Permanent","2009","Not Employed","lower secondary degree","12","","",""
"Permanent","2009","Not Employed","secondary school degree","20","","",""
"Permanent","2009","Not Employed","college entrance qualification","10","","",""
"Permanent","2009","Not Employed","Other degree","4","","",""
"Permanent","2009","Not Employed","no degree/no degree yet","2","","",""
"Permanent","2009","Employed","lower secondary degree","1796","0.889458670056813","0.87578121927589","0.903136120837736"
"Permanent","2009","Employed","secondary school degree","2837","0.863676691444576","0.851847009357322","0.87550637353183"
"Permanent","2009","Employed","college entrance qualification","2316","0.823687216146198","0.809433736866029","0.837940695426366"
"Permanent","2009","Employed","Other degree","299","0.876695018982068","0.841695439867697","0.911694598096438"
"Permanent","2009","Employed","no degree/no degree yet","43","0.868112083688801","0.7794894848061","0.956734682571502"
"Limited","2009","Not Employed","lower secondary degree","7","","",""
"Limited","2009","Not Employed","secondary school degree","14","","",""
"Limited","2009","Not Employed","college entrance qualification","20","","",""
"Limited","2009","Not Employed","Other degree","2","","",""
"Limited","2009","Not Employed","no degree/no degree yet","2","","",""
"Limited","2009","Employed","lower secondary degree","223","0.110541329943187","0.0968638791622641","0.12421878072411"
"Limited","2009","Employed","secondary school degree","395","0.136323308555424","0.12449362646817","0.148152990642677"
"Limited","2009","Employed","college entrance qualification","430","0.176312783853802","0.162059304573634","0.190566263133971"
"Limited","2009","Employed","Other degree","40","0.123304981017932","0.0883054019035618","0.158304560132303"
"Limited","2009","Employed","no degree/no degree yet","13","","",""
"Permanent","2010","Not Employed","lower secondary degree","30","0.617121459018399","0.487473092769862","0.746769825266937"
"Permanent","2010","Not Employed","secondary school degree","71","0.581921104569245","0.489324296006035","0.674517913132455"
"Permanent","2010","Not Employed","college entrance qualification","49","0.377447331581065","0.276738091976351","0.478156571185779"
"Permanent","2010","Not Employed","Other degree","5","","",""
"Permanent","2010","Not Employed","no degree/no degree yet","5","","",""
"Permanent","2010","Employed","lower secondary degree","2220","0.896006767867974","0.884131033760673","0.907882501975275"
"Permanent","2010","Employed","secondary school degree","3736","0.854815418832445","0.844271134113836","0.865359703551054"
"Permanent","2010","Employed","college entrance qualification","3266","0.829369672481978","0.817469829733637","0.841269515230319"
"Permanent","2010","Employed","Other degree","560","0.844230288903165","0.816791887645741","0.87166869016059"
"Permanent","2010","Employed","no degree/no degree yet","96","0.843286303731647","0.778778957458352","0.907793650004941"
"Limited","2010","Not Employed","lower secondary degree","24","","",""
"Limited","2010","Not Employed","secondary school degree","38","0.418078895430755","0.325482086867545","0.510675703993965"
"Limited","2010","Not Employed","college entrance qualification","40","0.622552668418935","0.521843428814221","0.723261908023649"
"Limited","2010","Not Employed","Other degree","14","","",""
"Limited","2010","Not Employed","no degree/no degree yet","6","","",""
"Limited","2010","Employed","lower secondary degree","318","0.103993232132026","0.0921174980247255","0.115868966239327"
"Limited","2010","Employed","secondary school degree","552","0.145184581167555","0.134640296448946","0.155728865886164"
"Limited","2010","Employed","college entrance qualification","573","0.170630327518022","0.158730484769681","0.182530170266363"
"Limited","2010","Employed","Other degree","111","0.155769711096835","0.12833130983941","0.183208112354259"
"Limited","2010","Employed","no degree/no degree yet","26","","",""
"Permanent","2011","Not Employed","lower secondary degree","41","0.565522137095732","0.446830718268843","0.684213555922621"
"Permanent","2011","Not Employed","secondary school degree","70","0.501515015593873","0.412055719077725","0.590974312110022"
"Permanent","2011","Not Employed","college entrance qualification","65","0.537988612356096","0.443079471954339","0.632897752757853"
"Permanent","2011","Not Employed","Other degree","12","","",""
"Permanent","2011","Not Employed","no degree/no degree yet","10","","",""
"Permanent","2011","Employed","lower secondary degree","2621","0.88889858137232","0.877609864457924","0.900187298286717"
"Permanent","2011","Employed","secondary school degree","4557","0.858470691411513","0.848999445627236","0.867941937195791"
"Permanent","2011","Employed","college entrance qualification","3998","0.830997983572821","0.820229013596401","0.841766953549242"
"Permanent","2011","Employed","Other degree","677","0.860524049782521","0.836665900470443","0.884382199094598"
"Permanent","2011","Employed","no degree/no degree yet","110","0.666994779968691","0.592317392889671","0.741672167047711"
"Limited","2011","Not Employed","lower secondary degree","26","","",""
"Limited","2011","Not Employed","secondary school degree","50","0.498484984406127","0.409025687889978","0.587944280922275"
"Limited","2011","Not Employed","college entrance qualification","41","0.462011387643904","0.367102247242147","0.556920528045661"
"Limited","2011","Not Employed","Other degree","15","","",""
"Limited","2011","Not Employed","no degree/no degree yet","5","","",""
"Limited","2011","Employed","lower secondary degree","356","0.11110141862768","0.0998127017132834","0.122390135542076"
"Limited","2011","Employed","secondary school degree","646","0.141529308588487","0.132058062804209","0.151000554372764"
"Limited","2011","Employed","college entrance qualification","654","0.169002016427179","0.158233046450758","0.179770986403599"
"Limited","2011","Employed","Other degree","133","0.139475950217479","0.115617800905402","0.163334099529557"
"Limited","2011","Employed","no degree/no degree yet","43","0.333005220031309","0.258327832952289","0.407682607110329"
"Permanent","2012","Not Employed","lower secondary degree","55","0.712544597678806","0.617444770419166","0.807644424938446"
"Permanent","2012","Not Employed","secondary school degree","87","0.695704710904742","0.616611992685412","0.774797429124072"
"Permanent","2012","Not Employed","college entrance qualification","67","0.531640965653441","0.436647478987079","0.626634452319804"
"Permanent","2012","Not Employed","Other degree","16","","",""
"Permanent","2012","Not Employed","no degree/no degree yet","8","","",""
"Permanent","2012","Employed","lower secondary degree","2538","0.887544604523354","0.876083768833544","0.899005440213165"
"Permanent","2012","Employed","secondary school degree","4438","0.869492099330641","0.860255090440552","0.87872910822073"
"Permanent","2012","Employed","college entrance qualification","3923","0.815201436277207","0.804011827970212","0.826391044584202"
"Permanent","2012","Employed","Other degree","729","0.838549101086828","0.814280082080701","0.862818120092954"
"Permanent","2012","Employed","no degree/no degree yet","132","0.748639701438889","0.685443121960715","0.811836280917063"
"Limited","2012","Not Employed","lower secondary degree","32","0.287455402321194","0.192355575061554","0.382555229580834"
"Limited","2012","Not Employed","secondary school degree","43","0.304295289095258","0.225202570875928","0.383388007314588"
"Limited","2012","Not Employed","college entrance qualification","39","0.468359034346559","0.373365547680196","0.563352521012921"
"Limited","2012","Not Employed","Other degree","11","","",""
"Limited","2012","Not Employed","no degree/no degree yet","8","","",""
"Limited","2012","Employed","lower secondary degree","381","0.112455395476646","0.100994559786835","0.123916231166456"
"Limited","2012","Employed","secondary school degree","671","0.130507900669359","0.12127089177927","0.139744909559448"
"Limited","2012","Employed","college entrance qualification","699","0.184798563722793","0.173608955415798","0.195988172029788"
"Limited","2012","Employed","Other degree","154","0.161450898913172","0.137181879907046","0.185719917919299"
"Limited","2012","Employed","no degree/no degree yet","49","0.251360298561111","0.188163719082937","0.314556878039285"
"Permanent","2013","Not Employed","lower secondary degree","274","0.685046932275989","0.640938017198061","0.729155847353916"
"Permanent","2013","Not Employed","secondary school degree","307","0.633759524700837","0.591275071235638","0.676243978166035"
"Permanent","2013","Not Employed","college entrance qualification","341","0.717872250943106","0.677612233625409","0.758132268260803"
"Permanent","2013","Not Employed","Other degree","1276","0.784940413538834","0.764821034007647","0.805059793070021"
"Permanent","2013","Not Employed","no degree/no degree yet","102","0.681178020170563","0.606600678002918","0.755755362338207"
"Permanent","2013","Employed","lower secondary degree","2326","0.885372111227924","0.873274794635854","0.897469427819995"
"Permanent","2013","Employed","secondary school degree","4149","0.87546418322356","0.866097772199121","0.884830594247999"
"Permanent","2013","Employed","college entrance qualification","3694","0.818505504476019","0.807093697016292","0.829917311935746"
"Permanent","2013","Employed","Other degree","625","0.865529066783623","0.841226329657585","0.88983180390966"
"Permanent","2013","Employed","no degree/no degree yet","113","0.639146960520041","0.567166340425232","0.71112758061485"
"Limited","2013","Not Employed","lower secondary degree","152","0.314953067724011","0.270844152646084","0.359061982801939"
"Limited","2013","Not Employed","secondary school degree","187","0.366240475299163","0.323756021833965","0.408724928764362"
"Limited","2013","Not Employed","college entrance qualification","139","0.282127749056894","0.241867731739197","0.322387766374591"
"Limited","2013","Not Employed","Other degree","326","0.215059586461166","0.194940206929979","0.235178965992353"
"Limited","2013","Not Employed","no degree/no degree yet","48","0.318821979829437","0.244244637661793","0.393399321997082"
"Limited","2013","Employed","lower secondary degree","338","0.114627888772076","0.102530572180005","0.126725205364146"
"Limited","2013","Employed","secondary school degree","625","0.12453581677644","0.115169405752001","0.133902227800879"
"Limited","2013","Employed","college entrance qualification","688","0.181494495523981","0.170082688064254","0.192906302983708"
"Limited","2013","Employed","Other degree","132","0.134470933216377","0.11016819609034","0.158773670342415"
"Limited","2013","Employed","no degree/no degree yet","58","0.360853039479959","0.28887241938515","0.432833659574768"
"Permanent","2014","Not Employed","lower secondary degree","56","0.511474915947665","0.412507858653251","0.610441973242079"
"Permanent","2014","Not Employed","secondary school degree","79","0.581741599024027","0.499142520187102","0.664340677860952"
"Permanent","2014","Not Employed","college entrance qualification","72","0.478626087347171","0.392754548352344","0.564497626341998"
"Permanent","2014","Not Employed","Other degree","71","0.574814293736103","0.480701586602167","0.668927000870039"
"Permanent","2014","Not Employed","no degree/no degree yet","10","","",""
"Permanent","2014","Employed","lower secondary degree","2287","0.890308049034827","0.878348729326869","0.902267368742785"
"Permanent","2014","Employed","secondary school degree","3885","0.862417359707594","0.852365365209733","0.872469354205456"
"Permanent","2014","Employed","college entrance qualification","3644","0.806868904038842","0.795176920098222","0.818560887979462"
"Permanent","2014","Employed","Other degree","1447","0.832812859038361","0.815325334659417","0.850300383417304"
"Permanent","2014","Employed","no degree/no degree yet","149","0.757223506615076","0.697801343930804","0.816645669299349"
"Limited","2014","Not Employed","lower secondary degree","42","0.488525084052335","0.389558026757921","0.587492141346749"
"Limited","2014","Not Employed","secondary school degree","58","0.418258400975973","0.335659322139048","0.500857479812898"
"Limited","2014","Not Employed","college entrance qualification","58","0.521373912652829","0.435502373658002","0.607245451647656"
"Limited","2014","Not Employed","Other degree","35","0.425185706263897","0.331072999129961","0.519298413397833"
"Limited","2014","Not Employed","no degree/no degree yet","11","","",""
"Limited","2014","Employed","lower secondary degree","336","0.109691950965173","0.0977326312572151","0.121651270673131"
"Limited","2014","Employed","secondary school degree","626","0.137582640292406","0.127530645794544","0.147634634790267"
"Limited","2014","Employed","college entrance qualification","735","0.193131095961158","0.181439112020538","0.204823079901778"
"Limited","2014","Employed","Other degree","302","0.167187140961639","0.149699616582696","0.184674665340583"
"Limited","2014","Employed","no degree/no degree yet","51","0.242776493384924","0.183354330700651","0.302198656069196"
"Permanent","2015","Not Employed","lower secondary degree","39","0.410892415574635","0.302400865337872","0.519383965811399"
"Permanent","2015","Not Employed","secondary school degree","65","0.625316389850902","0.536069904239793","0.714562875462011"
"Permanent","2015","Not Employed","college entrance qualification","101","0.652088378307984","0.578742066237641","0.725434690378328"
"Permanent","2015","Not Employed","Other degree","589","0.66277634578502","0.631179670966059","0.694373020603981"
"Permanent","2015","Not Employed","no degree/no degree yet","45","0.275947473757343","0.180922693056642","0.370972254458045"
"Permanent","2015","Employed","lower secondary degree","2090","0.876362773313322","0.863245404039256","0.889480142587389"
"Permanent","2015","Employed","secondary school degree","3739","0.878091840634509","0.868335373734623","0.887848307534394"
"Permanent","2015","Employed","college entrance qualification","3500","0.823738382607359","0.812148128826497","0.835328636388222"
"Permanent","2015","Employed","Other degree","1283","0.837391761687996","0.818967826974722","0.855815696401269"
"Permanent","2015","Employed","no degree/no degree yet","137","0.802579899520038","0.743264854671299","0.861894944368778"
"Limited","2015","Not Employed","lower secondary degree","40","0.589107584425365","0.480616034188601","0.697599134662128"
"Limited","2015","Not Employed","secondary school degree","48","0.374683610149098","0.285437124537989","0.463930095760207"
"Limited","2015","Not Employed","college entrance qualification","61","0.347911621692015","0.274565309621672","0.421257933762359"
"Limited","2015","Not Employed","Other degree","271","0.33722365421498","0.305626979396019","0.368820329033941"
"Limited","2015","Not Employed","no degree/no degree yet","40","0.724052526242657","0.629027745541955","0.819077306943358"
"Limited","2015","Employed","lower secondary degree","329","0.123637226686678","0.110519857412611","0.136754595960744"
"Limited","2015","Employed","secondary school degree","581","0.121908159365491","0.112151692465606","0.131664626265377"
"Limited","2015","Employed","college entrance qualification","652","0.176261617392641","0.164671363611778","0.187851871173503"
"Limited","2015","Employed","Other degree","258","0.162608238312004","0.144184303598731","0.181032173025278"
"Limited","2015","Employed","no degree/no degree yet","36","0.197420100479962","0.138105055631222","0.256735145328701"
"Permanent","2016","Not Employed","lower secondary degree","29","","",""
"Permanent","2016","Not Employed","secondary school degree","39","0.471406848277618","0.366513686971857","0.576300009583379"
"Permanent","2016","Not Employed","college entrance qualification","46","0.443475739577334","0.344097921225772","0.542853557928897"
"Permanent","2016","Not Employed","Other degree","103","0.464921283704713","0.410358800521271","0.519483766888156"
"Permanent","2016","Not Employed","no degree/no degree yet","42","0.55294533729756","0.465435140001112","0.640455534594008"
"Permanent","2016","Employed","lower secondary degree","1934","0.879374164486535","0.865937566307349","0.892810762665721"
"Permanent","2016","Employed","secondary school degree","3444","0.864365468791224","0.853722599148788","0.875008338433659"
"Permanent","2016","Employed","college entrance qualification","3398","0.822299440393344","0.810503310689614","0.834095570097074"
"Permanent","2016","Employed","Other degree","1474","0.812105289535033","0.794290606895222","0.829919972174845"
"Permanent","2016","Employed","no degree/no degree yet","156","0.699320189507248","0.637003181910441","0.761637197104054"
"Limited","2016","Not Employed","lower secondary degree","38","0.42170249735463","0.303455687040128","0.539949307669133"
"Limited","2016","Not Employed","secondary school degree","48","0.528593151722382","0.42369999041662","0.633486313028143"
"Limited","2016","Not Employed","college entrance qualification","50","0.556524260422666","0.457146442071103","0.655902078774228"
"Limited","2016","Not Employed","Other degree","218","0.535078716295287","0.480516233111844","0.589641199478729"
"Limited","2016","Not Employed","no degree/no degree yet","82","0.44705466270244","0.359544465405992","0.534564859998888"
"Limited","2016","Employed","lower secondary degree","323","0.120625835513465","0.107189237334279","0.134062433692651"
"Limited","2016","Employed","secondary school degree","532","0.135634531208776","0.124991661566341","0.146277400851212"
"Limited","2016","Employed","college entrance qualification","636","0.177700559606656","0.165904429902926","0.189496689310386"
"Limited","2016","Employed","Other degree","373","0.187894710464967","0.170080027825156","0.205709393104778"
"Limited","2016","Employed","no degree/no degree yet","52","0.300679810492752","0.238362802895946","0.362996818089559"
"Permanent","2017","Not Employed","lower secondary degree","36","0.551026725715941","0.440644952547339","0.661408498884544"
"Permanent","2017","Not Employed","secondary school degree","55","0.627809121839154","0.534456579060905","0.721161664617404"
"Permanent","2017","Not Employed","college entrance qualification","56","0.594903957162301","0.501450023229465","0.688357891095137"
"Permanent","2017","Not Employed","Other degree","112","0.320682468204849","0.275831125805867","0.365533810603832"
"Permanent","2017","Not Employed","no degree/no degree yet","52","0.293364051740188","0.230104972831643","0.356623130648733"
"Permanent","2017","Employed","lower secondary degree","2161","0.892039583585159","0.879850452260485","0.904228714909833"
"Permanent","2017","Employed","secondary school degree","4124","0.877281932093764","0.867863344015311","0.886700520172218"
"Permanent","2017","Employed","college entrance qualification","4007","0.819762559332959","0.808922265077242","0.830602853588676"
"Permanent","2017","Employed","Other degree","1508","0.841406025282792","0.824795958184481","0.858016092381103"
"Permanent","2017","Employed","no degree/no degree yet","182","0.744362983211276","0.689516446590156","0.799209519832397"
"Limited","2017","Not Employed","lower secondary degree","42","0.448973274284059","0.338591501115456","0.559355047452661"
"Limited","2017","Not Employed","secondary school degree","48","0.372190878160846","0.278838335382596","0.465543420939096"
"Limited","2017","Not Employed","college entrance qualification","50","0.405096042837699","0.311642108904863","0.498549976770535"
"Limited","2017","Not Employed","Other degree","304","0.679317531795151","0.634466189396168","0.724168874194133"
"Limited","2017","Not Employed","no degree/no degree yet","147","0.706635948259812","0.643376869351267","0.769895027168357"
"Limited","2017","Employed","lower secondary degree","329","0.107960416414841","0.095771285090167","0.120149547739515"
"Limited","2017","Employed","secondary school degree","538","0.122718067906236","0.113299479827782","0.132136655984689"
"Limited","2017","Employed","college entrance qualification","823","0.180237440667041","0.169397146411324","0.191077734922759"
"Limited","2017","Employed","Other degree","350","0.158593974717208","0.141983907618897","0.175204041815519"
"Limited","2017","Employed","no degree/no degree yet","61","0.255637016788724","0.200790480167603","0.310483553409844"
"Permanent","2018","Not Employed","lower secondary degree","20","","",""
"Permanent","2018","Not Employed","secondary school degree","39","0.415739334443778","0.313347111782616","0.51813155710494"
"Permanent","2018","Not Employed","college entrance qualification","51","0.523684241245722","0.43200354704073","0.615364935450714"
"Permanent","2018","Not Employed","Other degree","112","0.298855854440832","0.255284636216811","0.342427072664853"
"Permanent","2018","Not Employed","no degree/no degree yet","55","0.363613596227668","0.295923095099863","0.431304097355473"
"Permanent","2018","Employed","lower secondary degree","1978","0.887285233422466","0.874380580493169","0.900189886351762"
"Permanent","2018","Employed","secondary school degree","3948","0.893867077203354","0.88480830711294","0.902925847293767"
"Permanent","2018","Employed","college entrance qualification","3898","0.821718533147015","0.810724520160011","0.832712546134018"
"Permanent","2018","Employed","Other degree","1502","0.825785568603406","0.80875315050182","0.842817986704992"
"Permanent","2018","Employed","no degree/no degree yet","201","0.799392510853283","0.753539496676247","0.845245525030319"
"Limited","2018","Not Employed","lower secondary degree","34","0.431084597311352","0.298998742861235","0.56317045176147"
"Limited","2018","Not Employed","secondary school degree","50","0.584260665556222","0.48186844289506","0.686652888217384"
"Limited","2018","Not Employed","college entrance qualification","63","0.476315758754278","0.384635064549285","0.56799645295927"
"Limited","2018","Not Employed","Other degree","312","0.701144145559168","0.657572927335147","0.744715363783189"
"Limited","2018","Not Employed","no degree/no degree yet","139","0.636386403772332","0.568695902644527","0.704076904900137"
"Limited","2018","Employed","lower secondary degree","329","0.112714766577534","0.0998101136482382","0.125619419506831"
"Limited","2018","Employed","secondary school degree","493","0.106132922796646","0.0970741527062326","0.11519169288706"
"Limited","2018","Employed","college entrance qualification","758","0.178281466852985","0.167287453865982","0.189275479839989"
"Limited","2018","Employed","Other degree","403","0.174214431396594","0.157182013295008","0.19124684949818"
"Limited","2018","Employed","no degree/no degree yet","92","0.200607489146717","0.15475447496968","0.246460503323753"
"Permanent","2019","Not Employed","lower secondary degree","47","0.576206103694205","0.475773922996108","0.676638284392301"
"Permanent","2019","Not Employed","secondary school degree","68","0.579874293651483","0.490818199571906","0.66893038773106"
"Permanent","2019","Not Employed","college entrance qualification","104","0.595975132908131","0.521993679959693","0.669956585856569"
"Permanent","2019","Not Employed","Other degree","87","0.346937141345655","0.293864372989392","0.400009909701917"
"Permanent","2019","Not Employed","no degree/no degree yet","54","0.507554931646947","0.436654018329795","0.5784558449641"
"Permanent","2019","Employed","lower secondary degree","1756","0.895320240052113","0.881973183686676","0.908667296417549"
"Permanent","2019","Employed","secondary school degree","3752","0.896749362170345","0.887559990449952","0.905938733890738"
"Permanent","2019","Employed","college entrance qualification","3964","0.837853677667343","0.827298214628054","0.848409140706632"
"Permanent","2019","Employed","Other degree","1357","0.830270603734984","0.812971756173622","0.847569451296345"
"Permanent","2019","Employed","no degree/no degree yet","235","0.760772536210919","0.718912984373751","0.802632088048088"
"Limited","2019","Not Employed","lower secondary degree","46","0.423793896305795","0.323361715607699","0.524226077003891"
"Limited","2019","Not Employed","secondary school degree","50","0.420125706348517","0.33106961226894","0.509181800428094"
"Limited","2019","Not Employed","college entrance qualification","65","0.404024867091869","0.330043414143431","0.478006320040307"
"Limited","2019","Not Employed","Other degree","222","0.653062858654345","0.599990090298083","0.706135627010608"
"Limited","2019","Not Employed","no degree/no degree yet","137","0.492445068353053","0.4215441550359","0.563345981670205"
"Limited","2019","Employed","lower secondary degree","265","0.104679759947887","0.0913327035824508","0.118026816313324"
"Limited","2019","Employed","secondary school degree","460","0.103250637829655","0.0940612661092617","0.112440009550047"
"Limited","2019","Employed","college entrance qualification","720","0.162146322332657","0.151590859293368","0.172701785371946"
"Limited","2019","Employed","Other degree","452","0.169729396265016","0.152430548703655","0.187028243826377"
"Limited","2019","Employed","no degree/no degree yet","164","0.239227463789081","0.197367911951912","0.281087015626249"
