"plb0037_h","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"Limited","1985","(1c) basic vocational qualification","vocational + Abi","","","",""
"Limited","1985","(1c) basic vocational qualification","higher vocational","5","","",""
"Limited","1985","(1c) basic vocational qualification","higher education","","","",""
"Limited","1985","(2b) intermediate general qualification","in school","","","",""
"Limited","1985","(2b) intermediate general qualification","inadequately","","","",""
"Limited","1985","(2b) intermediate general qualification","general elemantary","118","0.549299887989113","0.482004231851422","0.616595544126805"
"Limited","1985","(2b) intermediate general qualification","middle vocational","","","",""
"Limited","1985","(2b) intermediate general qualification","vocational + Abi","","","",""
"Limited","1985","(2b) intermediate general qualification","higher vocational","","","",""
"Limited","1985","(2b) intermediate general qualification","higher education","","","",""
"Limited","1985","(2a) intermediate vocational","in school","","","",""
"Limited","1985","(2a) intermediate vocational","inadequately","","","",""
"Limited","1985","(2a) intermediate vocational","general elemantary","","","",""
"Limited","1985","(2a) intermediate vocational","middle vocational","59","0.0865538380743048","0.0656942838725986","0.107413392276011"
"Limited","1985","(2a) intermediate vocational","vocational + Abi","","","",""
"Limited","1985","(2a) intermediate vocational","higher vocational","5","","",""
"Limited","1985","(2a) intermediate vocational","higher education","","","",""
"Limited","1985","(2c_gen) general maturity certificate","in school","","","",""
"Limited","1985","(2c_gen) general maturity certificate","inadequately","","","",""
"Limited","1985","(2c_gen) general maturity certificate","general elemantary","","","",""
"Limited","1985","(2c_gen) general maturity certificate","middle vocational","67","0.608050548160674","0.525393371919448","0.6907077244019"
"Limited","1985","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Limited","1985","(2c_gen) general maturity certificate","higher vocational","","","",""
"Limited","1985","(2c_gen) general maturity certificate","higher education","","","",""
"Limited","1985","(2c_voc) vocational maturity certificate","in school","","","",""
"Limited","1985","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Limited","1985","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Limited","1985","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Limited","1985","(2c_voc) vocational maturity certificate","vocational + Abi","13","","",""
"Limited","1985","(2c_voc) vocational maturity certificate","higher vocational","6","","",""
"Limited","1985","(2c_voc) vocational maturity certificate","higher education","","","",""
"Limited","1985","(3a) lower tertiary education","in school","","","",""
"Limited","1985","(3a) lower tertiary education","inadequately","","","",""
"Limited","1985","(3a) lower tertiary education","general elemantary","","","",""
"Limited","1985","(3a) lower tertiary education","middle vocational","","","",""
"Limited","1985","(3a) lower tertiary education","vocational + Abi","","","",""
"Limited","1985","(3a) lower tertiary education","higher vocational","","","",""
"Limited","1985","(3a) lower tertiary education","higher education","11","","",""
"Limited","1985","(3b) higher tertiary education","in school","","","",""
"Limited","1985","(3b) higher tertiary education","inadequately","","","",""
"Limited","1985","(3b) higher tertiary education","general elemantary","","","",""
"Limited","1985","(3b) higher tertiary education","middle vocational","","","",""
"Limited","1985","(3b) higher tertiary education","vocational + Abi","","","",""
"Limited","1985","(3b) higher tertiary education","higher vocational","","","",""
"Limited","1985","(3b) higher tertiary education","higher education","60","0.155979845518069","0.117693034459757","0.194266656576381"
"Permanent","1986","(0) in school","in school","","","",""
"Permanent","1986","(0) in school","inadequately","","","",""
"Permanent","1986","(0) in school","general elemantary","","","",""
"Permanent","1986","(0) in school","middle vocational","","","",""
"Permanent","1986","(0) in school","vocational + Abi","","","",""
"Permanent","1986","(0) in school","higher vocational","","","",""
"Permanent","1986","(0) in school","higher education","","","",""
"Permanent","1986","(1a) inadequately completed","in school","","","",""
"Permanent","1986","(1a) inadequately completed","inadequately","20","","",""
"Permanent","1986","(1a) inadequately completed","general elemantary","","","",""
"Permanent","1986","(1a) inadequately completed","middle vocational","7","","",""
"Permanent","1986","(1a) inadequately completed","vocational + Abi","","","",""
"Permanent","1986","(1a) inadequately completed","higher vocational","","","",""
"Permanent","1986","(1a) inadequately completed","higher education","","","",""
"Permanent","1986","(1b) general elementary school","in school","","","",""
"Permanent","1986","(1b) general elementary school","inadequately","1","","",""
"Permanent","1986","(1b) general elementary school","general elemantary","88","0.619027764180768","0.538870984295916","0.699184544065619"
"Permanent","1986","(1b) general elementary school","middle vocational","","","",""
"Permanent","1986","(1b) general elementary school","vocational + Abi","","","",""
"Permanent","1986","(1b) general elementary school","higher vocational","","","",""
"Permanent","1986","(1b) general elementary school","higher education","","","",""
"Permanent","1986","(1c) basic vocational qualification","in school","","","",""
"Permanent","1986","(1c) basic vocational qualification","inadequately","","","",""
"Permanent","1986","(1c) basic vocational qualification","general elemantary","","","",""
"Permanent","1986","(1c) basic vocational qualification","middle vocational","234","0.865054616001747","0.82422524102581","0.905883990977685"
"Permanent","1986","(1c) basic vocational qualification","vocational + Abi","","","",""
"Permanent","1986","(1c) basic vocational qualification","higher vocational","13","","",""
"Permanent","1986","(1c) basic vocational qualification","higher education","","","",""
"Permanent","1986","(2b) intermediate general qualification","in school","","","",""
"Permanent","1986","(2b) intermediate general qualification","inadequately","","","",""
"Permanent","1986","(2b) intermediate general qualification","general elemantary","18","","",""
"Permanent","1986","(2b) intermediate general qualification","middle vocational","","","",""
"Permanent","1986","(2b) intermediate general qualification","vocational + Abi","","","",""
"Permanent","1986","(2b) intermediate general qualification","higher vocational","","","",""
"Permanent","1986","(2b) intermediate general qualification","higher education","","","",""
"Permanent","1986","(2a) intermediate vocational","in school","","","",""
"Permanent","1986","(2a) intermediate vocational","inadequately","","","",""
"Permanent","1986","(2a) intermediate vocational","general elemantary","","","",""
"Permanent","1986","(2a) intermediate vocational","middle vocational","102","0.835953543360347","0.769970870463634","0.90193621625706"
"Permanent","1986","(2a) intermediate vocational","vocational + Abi","","","",""
"Permanent","1986","(2a) intermediate vocational","higher vocational","13","","",""
"Permanent","1986","(2a) intermediate vocational","higher education","","","",""
"Permanent","1986","(2c_gen) general maturity certificate","in school","","","",""
"Permanent","1986","(2c_gen) general maturity certificate","inadequately","","","",""
"Permanent","1986","(2c_gen) general maturity certificate","general elemantary","","","",""
"Permanent","1986","(2c_gen) general maturity certificate","middle vocational","19","","",""
"Permanent","1986","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Permanent","1986","(2c_gen) general maturity certificate","higher vocational","","","",""
"Permanent","1986","(2c_gen) general maturity certificate","higher education","","","",""
"Permanent","1986","(2c_voc) vocational maturity certificate","in school","","","",""
"Permanent","1986","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Permanent","1986","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Permanent","1986","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Permanent","1986","(2c_voc) vocational maturity certificate","vocational + Abi","28","","",""
"Permanent","1986","(2c_voc) vocational maturity certificate","higher vocational","11","","",""
"Permanent","1986","(2c_voc) vocational maturity certificate","higher education","","","",""
"Permanent","1986","(3a) lower tertiary education","in school","","","",""
"Permanent","1986","(3a) lower tertiary education","inadequately","","","",""
"Permanent","1986","(3a) lower tertiary education","general elemantary","","","",""
"Permanent","1986","(3a) lower tertiary education","middle vocational","","","",""
"Permanent","1986","(3a) lower tertiary education","vocational + Abi","","","",""
"Permanent","1986","(3a) lower tertiary education","higher vocational","","","",""
"Permanent","1986","(3a) lower tertiary education","higher education","21","","",""
"Permanent","1986","(3b) higher tertiary education","in school","","","",""
"Permanent","1986","(3b) higher tertiary education","inadequately","","","",""
"Permanent","1986","(3b) higher tertiary education","general elemantary","","","",""
"Permanent","1986","(3b) higher tertiary education","middle vocational","","","",""
"Permanent","1986","(3b) higher tertiary education","vocational + Abi","","","",""
"Permanent","1986","(3b) higher tertiary education","higher vocational","","","",""
"Permanent","1986","(3b) higher tertiary education","higher education","43","0.689820336593654","0.576493501304388","0.803147171882919"
"Limited","1986","(0) in school","in school","2","","",""
"Limited","1986","(0) in school","inadequately","","","",""
"Limited","1986","(0) in school","general elemantary","","","",""
"Limited","1986","(0) in school","middle vocational","","","",""
"Limited","1986","(0) in school","vocational + Abi","","","",""
"Limited","1986","(0) in school","higher vocational","","","",""
"Limited","1986","(0) in school","higher education","","","",""
"Limited","1986","(1a) inadequately completed","in school","","","",""
"Limited","1986","(1a) inadequately completed","inadequately","6","","",""
"Limited","1986","(1a) inadequately completed","general elemantary","","","",""
"Limited","1986","(1a) inadequately completed","middle vocational","","","",""
"Limited","1986","(1a) inadequately completed","vocational + Abi","","","",""
"Limited","1986","(1a) inadequately completed","higher vocational","","","",""
"Limited","1986","(1a) inadequately completed","higher education","","","",""
"Limited","1986","(1b) general elementary school","in school","","","",""
"Limited","1986","(1b) general elementary school","inadequately","3","","",""
"Limited","1986","(1b) general elementary school","general elemantary","53","0.380972235819232","0.300815455934381","0.461129015704084"
"Limited","1986","(1b) general elementary school","middle vocational","","","",""
"Limited","1986","(1b) general elementary school","vocational + Abi","","","",""
"Limited","1986","(1b) general elementary school","higher vocational","","","",""
"Limited","1986","(1b) general elementary school","higher education","","","",""
"Limited","1986","(1c) basic vocational qualification","in school","","","",""
"Limited","1986","(1c) basic vocational qualification","inadequately","","","",""
"Limited","1986","(1c) basic vocational qualification","general elemantary","","","",""
"Limited","1986","(1c) basic vocational qualification","middle vocational","35","0.134945383998253","0.0941160090223147","0.17577475897419"
"Limited","1986","(1c) basic vocational qualification","vocational + Abi","","","",""
"Limited","1986","(1c) basic vocational qualification","higher vocational","","","",""
"Limited","1986","(1c) basic vocational qualification","higher education","","","",""
"Limited","1986","(2b) intermediate general qualification","in school","","","",""
"Limited","1986","(2b) intermediate general qualification","inadequately","","","",""
"Limited","1986","(2b) intermediate general qualification","general elemantary","50","0.741937707923074","0.637936201045035","0.845939214801112"
"Limited","1986","(2b) intermediate general qualification","middle vocational","","","",""
"Limited","1986","(2b) intermediate general qualification","vocational + Abi","","","",""
"Limited","1986","(2b) intermediate general qualification","higher vocational","","","",""
"Limited","1986","(2b) intermediate general qualification","higher education","","","",""
"Limited","1986","(2a) intermediate vocational","in school","","","",""
"Limited","1986","(2a) intermediate vocational","inadequately","","","",""
"Limited","1986","(2a) intermediate vocational","general elemantary","","","",""
"Limited","1986","(2a) intermediate vocational","middle vocational","19","","",""
"Limited","1986","(2a) intermediate vocational","vocational + Abi","","","",""
"Limited","1986","(2a) intermediate vocational","higher vocational","1","","",""
"Limited","1986","(2a) intermediate vocational","higher education","","","",""
"Limited","1986","(2c_gen) general maturity certificate","in school","","","",""
"Limited","1986","(2c_gen) general maturity certificate","inadequately","","","",""
"Limited","1986","(2c_gen) general maturity certificate","general elemantary","","","",""
"Limited","1986","(2c_gen) general maturity certificate","middle vocational","15","","",""
"Limited","1986","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Limited","1986","(2c_gen) general maturity certificate","higher vocational","","","",""
"Limited","1986","(2c_gen) general maturity certificate","higher education","","","",""
"Limited","1986","(2c_voc) vocational maturity certificate","in school","","","",""
"Limited","1986","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Limited","1986","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Limited","1986","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Limited","1986","(2c_voc) vocational maturity certificate","vocational + Abi","3","","",""
"Limited","1986","(2c_voc) vocational maturity certificate","higher vocational","2","","",""
"Limited","1986","(2c_voc) vocational maturity certificate","higher education","","","",""
"Limited","1986","(3a) lower tertiary education","in school","","","",""
"Limited","1986","(3a) lower tertiary education","inadequately","","","",""
"Limited","1986","(3a) lower tertiary education","general elemantary","","","",""
"Limited","1986","(3a) lower tertiary education","middle vocational","","","",""
"Limited","1986","(3a) lower tertiary education","vocational + Abi","","","",""
"Limited","1986","(3a) lower tertiary education","higher vocational","","","",""
"Limited","1986","(3a) lower tertiary education","higher education","4","","",""
"Limited","1986","(3b) higher tertiary education","in school","","","",""
"Limited","1986","(3b) higher tertiary education","inadequately","","","",""
"Limited","1986","(3b) higher tertiary education","general elemantary","","","",""
"Limited","1986","(3b) higher tertiary education","middle vocational","","","",""
"Limited","1986","(3b) higher tertiary education","vocational + Abi","","","",""
"Limited","1986","(3b) higher tertiary education","higher vocational","","","",""
"Limited","1986","(3b) higher tertiary education","higher education","21","","",""
"Permanent","1987","(0) in school","in school","1","","",""
"Permanent","1987","(0) in school","inadequately","","","",""
"Permanent","1987","(0) in school","general elemantary","","","",""
"Permanent","1987","(0) in school","middle vocational","","","",""
"Permanent","1987","(0) in school","vocational + Abi","","","",""
"Permanent","1987","(0) in school","higher vocational","","","",""
"Permanent","1987","(0) in school","higher education","","","",""
"Permanent","1987","(1a) inadequately completed","in school","","","",""
"Permanent","1987","(1a) inadequately completed","inadequately","32","0.837680428687076","0.726161632225685","0.949199225148467"
"Permanent","1987","(1a) inadequately completed","general elemantary","","","",""
"Permanent","1987","(1a) inadequately completed","middle vocational","4","","",""
"Permanent","1987","(1a) inadequately completed","vocational + Abi","","","",""
"Permanent","1987","(1a) inadequately completed","higher vocational","1","","",""
"Permanent","1987","(1a) inadequately completed","higher education","","","",""
"Permanent","1987","(1b) general elementary school","in school","","","",""
"Permanent","1987","(1b) general elementary school","inadequately","2","","",""
"Permanent","1987","(1b) general elementary school","general elemantary","128","0.656430676661484","0.591421781597613","0.721439571725355"
"Permanent","1987","(1b) general elementary school","middle vocational","","","",""
"Permanent","1987","(1b) general elementary school","vocational + Abi","","","",""
"Permanent","1987","(1b) general elementary school","higher vocational","","","",""
"Permanent","1987","(1b) general elementary school","higher education","","","",""
"Permanent","1987","(1c) basic vocational qualification","in school","","","",""
"Permanent","1987","(1c) basic vocational qualification","inadequately","","","",""
"Permanent","1987","(1c) basic vocational qualification","general elemantary","","","",""
"Permanent","1987","(1c) basic vocational qualification","middle vocational","290","0.824554085771467","0.785044334516375","0.864063837026559"
"Permanent","1987","(1c) basic vocational qualification","vocational + Abi","","","",""
"Permanent","1987","(1c) basic vocational qualification","higher vocational","19","","",""
"Permanent","1987","(1c) basic vocational qualification","higher education","","","",""
"Permanent","1987","(2b) intermediate general qualification","in school","","","",""
"Permanent","1987","(2b) intermediate general qualification","inadequately","","","",""
"Permanent","1987","(2b) intermediate general qualification","general elemantary","27","","",""
"Permanent","1987","(2b) intermediate general qualification","middle vocational","","","",""
"Permanent","1987","(2b) intermediate general qualification","vocational + Abi","","","",""
"Permanent","1987","(2b) intermediate general qualification","higher vocational","","","",""
"Permanent","1987","(2b) intermediate general qualification","higher education","","","",""
"Permanent","1987","(2a) intermediate vocational","in school","","","",""
"Permanent","1987","(2a) intermediate vocational","inadequately","","","",""
"Permanent","1987","(2a) intermediate vocational","general elemantary","","","",""
"Permanent","1987","(2a) intermediate vocational","middle vocational","128","0.84890575202947","0.79215703081957","0.905654473239371"
"Permanent","1987","(2a) intermediate vocational","vocational + Abi","","","",""
"Permanent","1987","(2a) intermediate vocational","higher vocational","18","","",""
"Permanent","1987","(2a) intermediate vocational","higher education","","","",""
"Permanent","1987","(2c_gen) general maturity certificate","in school","","","",""
"Permanent","1987","(2c_gen) general maturity certificate","inadequately","","","",""
"Permanent","1987","(2c_gen) general maturity certificate","general elemantary","","","",""
"Permanent","1987","(2c_gen) general maturity certificate","middle vocational","26","","",""
"Permanent","1987","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Permanent","1987","(2c_gen) general maturity certificate","higher vocational","","","",""
"Permanent","1987","(2c_gen) general maturity certificate","higher education","","","",""
"Permanent","1987","(2c_voc) vocational maturity certificate","in school","","","",""
"Permanent","1987","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Permanent","1987","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Permanent","1987","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Permanent","1987","(2c_voc) vocational maturity certificate","vocational + Abi","29","","",""
"Permanent","1987","(2c_voc) vocational maturity certificate","higher vocational","15","","",""
"Permanent","1987","(2c_voc) vocational maturity certificate","higher education","","","",""
"Permanent","1987","(3a) lower tertiary education","in school","","","",""
"Permanent","1987","(3a) lower tertiary education","inadequately","","","",""
"Permanent","1987","(3a) lower tertiary education","general elemantary","","","",""
"Permanent","1987","(3a) lower tertiary education","middle vocational","","","",""
"Permanent","1987","(3a) lower tertiary education","vocational + Abi","","","",""
"Permanent","1987","(3a) lower tertiary education","higher vocational","","","",""
"Permanent","1987","(3a) lower tertiary education","higher education","26","","",""
"Permanent","1987","(3b) higher tertiary education","in school","","","",""
"Permanent","1987","(3b) higher tertiary education","inadequately","","","",""
"Permanent","1987","(3b) higher tertiary education","general elemantary","","","",""
"Permanent","1987","(3b) higher tertiary education","middle vocational","","","",""
"Permanent","1987","(3b) higher tertiary education","vocational + Abi","","","",""
"Permanent","1987","(3b) higher tertiary education","higher vocational","","","",""
"Permanent","1987","(3b) higher tertiary education","higher education","47","0.69733120238928","0.591943475849687","0.802718928928874"
"Limited","1987","(0) in school","in school","2","","",""
"Limited","1987","(0) in school","inadequately","","","",""
"Limited","1987","(0) in school","general elemantary","","","",""
"Limited","1987","(0) in school","middle vocational","","","",""
"Limited","1987","(0) in school","vocational + Abi","","","",""
"Limited","1987","(0) in school","higher vocational","","","",""
"Limited","1987","(0) in school","higher education","","","",""
"Limited","1987","(1a) inadequately completed","in school","","","",""
"Limited","1987","(1a) inadequately completed","inadequately","10","","",""
"Limited","1987","(1a) inadequately completed","general elemantary","","","",""
"Limited","1987","(1a) inadequately completed","middle vocational","","","",""
"Limited","1987","(1a) inadequately completed","vocational + Abi","","","",""
"Limited","1987","(1a) inadequately completed","higher vocational","","","",""
"Limited","1987","(1a) inadequately completed","higher education","","","",""
"Limited","1987","(1b) general elementary school","in school","","","",""
"Limited","1987","(1b) general elementary school","inadequately","2","","",""
"Limited","1987","(1b) general elementary school","general elemantary","77","0.343569323338516","0.278560428274645","0.408578218402387"
"Limited","1987","(1b) general elementary school","middle vocational","","","",""
"Limited","1987","(1b) general elementary school","vocational + Abi","","","",""
"Limited","1987","(1b) general elementary school","higher vocational","","","",""
"Limited","1987","(1b) general elementary school","higher education","","","",""
"Limited","1987","(1c) basic vocational qualification","in school","","","",""
"Limited","1987","(1c) basic vocational qualification","inadequately","","","",""
"Limited","1987","(1c) basic vocational qualification","general elemantary","","","",""
"Limited","1987","(1c) basic vocational qualification","middle vocational","66","0.175445914228533","0.135936162973441","0.214955665483625"
"Limited","1987","(1c) basic vocational qualification","vocational + Abi","","","",""
"Limited","1987","(1c) basic vocational qualification","higher vocational","4","","",""
"Limited","1987","(1c) basic vocational qualification","higher education","","","",""
"Limited","1987","(2b) intermediate general qualification","in school","","","",""
"Limited","1987","(2b) intermediate general qualification","inadequately","","","",""
"Limited","1987","(2b) intermediate general qualification","general elemantary","53","0.66240137327027","0.558776492164059","0.76602625437648"
"Limited","1987","(2b) intermediate general qualification","middle vocational","","","",""
"Limited","1987","(2b) intermediate general qualification","vocational + Abi","","","",""
"Limited","1987","(2b) intermediate general qualification","higher vocational","","","",""
"Limited","1987","(2b) intermediate general qualification","higher education","","","",""
"Limited","1987","(2a) intermediate vocational","in school","","","",""
"Limited","1987","(2a) intermediate vocational","inadequately","","","",""
"Limited","1987","(2a) intermediate vocational","general elemantary","","","",""
"Limited","1987","(2a) intermediate vocational","middle vocational","25","","",""
"Limited","1987","(2a) intermediate vocational","vocational + Abi","","","",""
"Limited","1987","(2a) intermediate vocational","higher vocational","7","","",""
"Limited","1987","(2a) intermediate vocational","higher education","","","",""
"Limited","1987","(2c_gen) general maturity certificate","in school","","","",""
"Limited","1987","(2c_gen) general maturity certificate","inadequately","","","",""
"Limited","1987","(2c_gen) general maturity certificate","general elemantary","","","",""
"Limited","1987","(2c_gen) general maturity certificate","middle vocational","30","0.618804555289573","0.491599409619056","0.746009700960091"
"Limited","1987","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Limited","1987","(2c_gen) general maturity certificate","higher vocational","","","",""
"Limited","1987","(2c_gen) general maturity certificate","higher education","","","",""
"Limited","1987","(2c_voc) vocational maturity certificate","in school","","","",""
"Limited","1987","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Limited","1987","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Limited","1987","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Limited","1987","(2c_voc) vocational maturity certificate","vocational + Abi","13","","",""
"Limited","1987","(2c_voc) vocational maturity certificate","higher vocational","1","","",""
"Limited","1987","(2c_voc) vocational maturity certificate","higher education","","","",""
"Limited","1987","(3a) lower tertiary education","in school","","","",""
"Limited","1987","(3a) lower tertiary education","inadequately","","","",""
"Limited","1987","(3a) lower tertiary education","general elemantary","","","",""
"Limited","1987","(3a) lower tertiary education","middle vocational","","","",""
"Limited","1987","(3a) lower tertiary education","vocational + Abi","","","",""
"Limited","1987","(3a) lower tertiary education","higher vocational","","","",""
"Limited","1987","(3a) lower tertiary education","higher education","6","","",""
"Limited","1987","(3b) higher tertiary education","in school","","","",""
"Limited","1987","(3b) higher tertiary education","inadequately","","","",""
"Limited","1987","(3b) higher tertiary education","general elemantary","","","",""
"Limited","1987","(3b) higher tertiary education","middle vocational","","","",""
"Limited","1987","(3b) higher tertiary education","vocational + Abi","","","",""
"Limited","1987","(3b) higher tertiary education","higher vocational","","","",""
"Limited","1987","(3b) higher tertiary education","higher education","26","","",""
"Permanent","1988","(0) in school","in school","5","","",""
"Permanent","1988","(0) in school","inadequately","","","",""
