"plb0037_h","year","sex","n","percent","lower_confidence","upper_confidence","value"
"Limited","2000","Male","884","0.134574298769874","0.126276027749743","0.142872569790006","2"
"Permanent","2000","Female","4431","0.853426489719619","0.843844801486857","0.86300817795238","1"
"Permanent","2000","Male","5613","0.865425701230126","0.857127430209994","0.873723972250257","1"
"Limited","2001","Female","765","0.154568644539744","0.144394987424321","0.164742301655168","2"
"Limited","2001","Male","766","0.125478739578792","0.116974777337714","0.13398270181987","2"
"Permanent","2001","Female","4085","0.845431355460255","0.835257698344832","0.855605012575679","1"
"Permanent","2001","Male","5063","0.874521260421208","0.86601729818013","0.883025222662286","1"
"Limited","2002","Female","757","0.153773129016722","0.143942971351968","0.163603286681476","2"
"Limited","2002","Male","775","0.130913531991121","0.122397107674018","0.139429956308223","2"
"Permanent","2002","Female","4416","0.846226870983278","0.836396713318524","0.856057028648032","1"
"Permanent","2002","Male","5251","0.869086468008879","0.860570043691777","0.877602892325982","1"
"Limited","2003","Female","711","0.149380085479499","0.139396255791381","0.159363915167617","2"
"Limited","2003","Male","740","0.133813986077121","0.124889983597851","0.142737988556391","2"
"Permanent","2003","Female","4186","0.850619914520501","0.840636084832383","0.860603744208619","1"
"Permanent","2003","Male","4851","0.866186013922879","0.857262011443609","0.875110016402149","1"
"Limited","2004","Female","712","0.164785400449741","0.154274978576395","0.175295822323086","2"
"Limited","2004","Male","736","0.139623184499509","0.130309631422564","0.148936737576455","2"
"Permanent","2004","Female","4074","0.835214599550259","0.824704177676914","0.845725021423605","1"
"Permanent","2004","Male","4584","0.860376815500491","0.851063262423545","0.869690368577436","1"
"Limited","2005","Female","648","0.150797397797497","0.140439276253177","0.161155519341816","2"
"Limited","2005","Male","642","0.141297557518185","0.13180538706715","0.150789727969219","2"
"Permanent","2005","Female","3937","0.849202602202503","0.838844480658184","0.859560723746823","1"
"Permanent","2005","Male","4531","0.858702442481815","0.849210272030781","0.86819461293285","1"
"Limited","2006","Female","709","0.163414936822846","0.153033659003147","0.173796214642545","2"
"Limited","2006","Male","704","0.143909465547484","0.134497939865204","0.153320991229764","2"
"Permanent","2006","Female","4164","0.836585063177154","0.826203785357455","0.846966340996853","1"
"Permanent","2006","Male","4639","0.856090534452516","0.846679008770236","0.865502060134796","1"
"Limited","2007","Female","704","0.172155648906638","0.161327078173402","0.182984219639874","2"
"Limited","2007","Male","700","0.14233497201202","0.132746816037686","0.151923127986355","2"
"Permanent","2007","Female","3965","0.827844351093362","0.817015780360126","0.838672921826598","1"
"Permanent","2007","Male","4401","0.85766502798798","0.848076872013645","0.867253183962314","1"
"Limited","2008","Female","726","0.182280246489273","0.171006383787438","0.193554109191107","2"
"Limited","2008","Male","642","0.139353403890917","0.129646854251383","0.149059953530451","2"
"Permanent","2008","Female","3779","0.817719753510727","0.806445890808893","0.828993616212562","1"
"Permanent","2008","Male","4248","0.860646596109083","0.850940046469548","0.870353145748617","1"
"Limited","2009","Female","667","0.171140956684231","0.159845582482994","0.182436330885469","2"
"Limited","2009","Male","624","0.144372799238243","0.134074035838168","0.154671562638318","2"
"Permanent","2009","Female","3604","0.828859043315769","0.817563669114531","0.840154417517006","1"
"Permanent","2009","Male","3850","0.855627200761757","0.845328437361682","0.865925964161832","1"
"Limited","2010","Female","993","0.17866929284452","0.16876268743969","0.18857589824935","2"
"Limited","2010","Male","862","0.143882448768667","0.135200683372052","0.152564214165282","2"
"Permanent","2010","Female","4751","0.82133070715548","0.81142410175065","0.83123731256031","1"
"Permanent","2010","Male","5416","0.856117551231333","0.847435785834718","0.864799316627948","1"
"Limited","2011","Female","1211","0.174694402667473","0.165993623762737","0.18339518157221","2"
"Limited","2011","Male","968","0.148865913133753","0.140693123300098","0.157038702967408","2"
"Permanent","2011","Female","6105","0.825305597332527","0.81660481842779","0.834006376237263","1"
"Permanent","2011","Male","6319","0.851134086866247","0.842961297032592","0.859306876699903","1"
"Limited","2012","Female","1246","0.171998630670456","0.163389317407855","0.180607943933057","2"
"Limited","2012","Male","1017","0.151116409113382","0.142771850392969","0.159460967833796","2"
"Permanent","2012","Female","6135","0.828001369329544","0.819392056066943","0.836610682592145","1"
"Permanent","2012","Male","6060","0.848883590886617","0.840539032166204","0.857228149607031","1"
"Limited","2013","Female","1563","0.173902971600907","0.165777661215242","0.182028281986572","2"
"Limited","2013","Male","1337","0.160594687731413","0.152549662692131","0.168639712770695","2"
"Permanent","2013","Female","6796","0.826097028399093","0.817971718013428","0.834222338784758","1"
"Permanent","2013","Male","6664","0.839405312268587","0.831360287229305","0.847450337307869","1"
"Limited","2014","Female","1368","0.178265274326136","0.169547918857836","0.186982629794437","2"
"Limited","2014","Male","1118","0.169201084208655","0.160451651513443","0.177950516903867","2"
"Permanent","2014","Female","6037","0.821734725673864","0.813017370205563","0.830452081142164","1"
"Permanent","2014","Male","5936","0.830798915791345","0.822049483096133","0.839548348486557","1"
"Limited","2015","Female","1417","0.175452382420172","0.166787532276332","0.184117232564013","2"
"Limited","2015","Male","1165","0.162132723324607","0.153527976500612","0.170737470148602","2"
"Permanent","2015","Female","5985","0.824547617579828","0.815882767435987","0.833212467723668","1"
"Permanent","2015","Male","5883","0.837867276675393","0.829262529851398","0.846472023499388","1"
"Limited","2016","Female","1300","0.174070767355705","0.165151917576648","0.182989617134762","2"
"Limited","2016","Male","1321","0.178508099980785","0.169267387545526","0.187748812416045","2"
"Permanent","2016","Female","5643","0.825929232644295","0.817010382865238","0.834848082423352","1"
"Permanent","2016","Male","5276","0.821491900019215","0.812251187583955","0.830732612454474","1"
"Limited","2017","Female","1398","0.17343699623805","0.165062343675359","0.18181164880074","2"
"Limited","2017","Male","1583","0.166715559078699","0.158399133902186","0.175031984255211","2"
"Permanent","2017","Female","6454","0.82656300376195","0.81818835119926","0.834937656324641","1"
"Permanent","2017","Male","6133","0.833284440921301","0.824968015744789","0.841600866097813","1"
"Limited","2018","Female","1318","0.15785098886612","0.149673249666752","0.166028728065489","2"
"Limited","2018","Male","1722","0.172531382152578","0.164068852046793","0.180993912258363","2"
"Permanent","2018","Female","6318","0.84214901113388","0.833971271934511","0.850326750333248","1"
"Permanent","2018","Male","5936","0.827468617847422","0.819006087741637","0.835931147953207","1"
"Limited","2019","Female","1258","0.155257073610655","0.146993521968767","0.163520625252543","2"
"Limited","2019","Male","1655","0.163025032513254","0.154604857464064","0.171445207562444","2"
"Permanent","2019","Female","6120","0.844742926389345","0.836479374747457","0.853006478031233","1"
"Permanent","2019","Male","5738","0.836974967486746","0.828554792437556","0.845395142535936","1"
