"plb0037_h","year","migback","n","percent","lower_confidence","upper_confidence"
"Permanent","1991","no migration background","1024","0.769700221123334","0.747107021353724","0.792293420892943"
"Limited","1992","direct migration background","45","0.230341285289483","0.173796406452334","0.286886164126632"
"Limited","1992","indirect migration background","27","","",""
"Limited","1992","no migration background","323","0.242325711692257","0.219253927796833","0.265397495587681"
"Permanent","1992","direct migration background","168","0.769658714710517","0.713113835873368","0.826203593547666"
"Permanent","1992","indirect migration background","40","0.574648735460829","0.456266705854345","0.693030765067312"
"Permanent","1992","no migration background","1002","0.757674288307743","0.734602504412319","0.780746072203167"
"Limited","1993","direct migration background","37","0.24985582603985","0.181919367706099","0.317792284373601"
"Limited","1993","indirect migration background","26","","",""
"Limited","1993","no migration background","256","0.228239189292732","0.20387611249332","0.252602266092143"
"Permanent","1993","direct migration background","119","0.75014417396015","0.6822077156264","0.818080632293901"
"Permanent","1993","indirect migration background","51","0.661988317424699","0.556332419200661","0.767644215648738"
"Permanent","1993","no migration background","884","0.771760810707268","0.747397733907857","0.79612388750668"
"Limited","1994","direct migration background","48","0.294149850488889","0.217286063421083","0.371013637556694"
"Limited","1994","indirect migration background","47","0.499978969771814","0.406113718730879","0.593844220812749"
"Limited","1994","no migration background","318","0.306142000115136","0.277633262153509","0.334650738076763"
"Permanent","1994","direct migration background","87","0.705850149511111","0.628986362443306","0.782713936578917"
"Permanent","1994","indirect migration background","62","0.500021030228186","0.406155779187251","0.593886281269121"
"Permanent","1994","no migration background","686","0.693857999884864","0.665349261923237","0.722366737846491"
"Limited","1995","direct migration background","146","0.11616698107296","0.0997139931914818","0.132619968954438"
"Limited","1995","indirect migration background","101","0.372070436913285","0.316912866220203","0.427228007606367"
"Limited","1995","no migration background","685","0.11842167135371","0.109847409164949","0.12699593354247"
"Permanent","1995","direct migration background","1311","0.88383301892704","0.867380031045562","0.900286006808518"
"Permanent","1995","indirect migration background","194","0.627929563086715","0.572771992393633","0.683087133779797"
"Permanent","1995","no migration background","4770","0.88157832864629","0.87300406645753","0.890152590835051"
"Limited","1996","direct migration background","127","0.11650904790289","0.0993692206367367","0.133648875169044"
"Limited","1996","indirect migration background","96","0.369301605054843","0.31422862927705","0.424374580832636"
"Limited","1996","no migration background","644","0.112540070803972","0.104072504929845","0.1210076366781"
"Permanent","1996","direct migration background","1219","0.88349095209711","0.866351124830956","0.900630779363263"
"Permanent","1996","indirect migration background","199","0.630698394945157","0.575625419167364","0.68577137072295"
"Permanent","1996","no migration background","4707","0.887459929196028","0.8789923633219","0.895927495070155"
"Limited","1997","direct migration background","127","0.125609091853199","0.107244436152977","0.14397374755342"
"Limited","1997","indirect migration background","127","0.430248898933207","0.377466124884223","0.483031672982192"
"Limited","1997","no migration background","709","0.126465356944867","0.117413222634508","0.135517491255225"
"Permanent","1997","direct migration background","1124","0.874390908146801","0.85602625244658","0.892755563847023"
"Permanent","1997","indirect migration background","211","0.569751101066793","0.516968327017808","0.622533875115778"
"Permanent","1997","no migration background","4470","0.873534643055133","0.864482508744775","0.882586777365492"
"Limited","1998","direct migration background","139","0.133189518803256","0.114028803155633","0.15235023445088"
"Limited","1998","indirect migration background","123","0.403886600991946","0.351342997700328","0.456430204283564"
"Limited","1998","no migration background","771","0.122608262452704","0.114223515907835","0.130993008997574"
"Permanent","1998","direct migration background","1069","0.866810481196744","0.84764976554912","0.885971196844367"
"Permanent","1998","indirect migration background","212","0.596113399008054","0.543569795716436","0.648657002299672"
"Permanent","1998","no migration background","5107","0.877391737547296","0.869006991002426","0.885776484092165"
"Limited","1999","direct migration background","129","0.135075802792217","0.115013145272597","0.155138460311838"
"Limited","1999","indirect migration background","125","0.372457675679443","0.322723519499196","0.422191831859691"
"Limited","1999","no migration background","851","0.130987386668015","0.12235426571124","0.13962050762479"
"Permanent","1999","direct migration background","986","0.864924197207783","0.844861539688162","0.884986854727403"
"Permanent","1999","indirect migration background","238","0.627542324320557","0.577808168140309","0.677276480500804"
"Permanent","1999","no migration background","5016","0.869012613331985","0.86037949237521","0.87764573428876"
"Limited","2000","direct migration background","207","0.150827730863456","0.133186834184802","0.168468627542111"
"Limited","2000","indirect migration background","134","0.301808353081563","0.258670709819671","0.344945996343454"
"Limited","2000","no migration background","1346","0.132204405096317","0.125469082954759","0.138939727237875"
"Permanent","2000","direct migration background","1374","0.849172269136544","0.83153137245789","0.866813165815198"
"Permanent","2000","indirect migration background","301","0.698191646918437","0.655054003656546","0.741329290180329"
"Permanent","2000","no migration background","8369","0.867795594903683","0.861060272762125","0.874530917045241"
"Limited","2001","direct migration background","184","0.161428048148782","0.142325103258167","0.180530993039397"
"Limited","2001","indirect migration background","136","0.322454585569906","0.278068507231535","0.366840663908277"
"Limited","2001","no migration background","1211","0.127356946878167","0.120402756652608","0.134311137103726"
"Permanent","2001","direct migration background","1241","0.838571951851218","0.819469006960603","0.857674896741833"
"Permanent","2001","indirect migration background","290","0.677545414430094","0.633159336091723","0.721931492768465"
"Permanent","2001","no migration background","7617","0.872643053121833","0.865688862896274","0.879597243347392"
"Limited","2002","direct migration background","174","0.174179689961025","0.153704312235377","0.194655067686673"
"Limited","2002","indirect migration background","131","0.357129718543855","0.310918466459677","0.403340970628034"
"Limited","2002","no migration background","1227","0.127443964353577","0.120726965624932","0.134160963082222"
"Permanent","2002","direct migration background","1144","0.825820310038975","0.805344932313327","0.846295687764623"
"Permanent","2002","indirect migration background","282","0.642870281456145","0.596659029371966","0.689081533540323"
"Permanent","2002","no migration background","8241","0.872556035646423","0.865839036917778","0.879273034375068"
"Limited","2003","direct migration background","162","0.162262240809101","0.141453911270807","0.183070570347395"
"Limited","2003","indirect migration background","122","0.315672372089671","0.271008975293593","0.360335768885748"
"Limited","2003","no migration background","1167","0.129607523879264","0.122616240618928","0.1365988071396"
"Permanent","2003","direct migration background","1044","0.837737759190899","0.816929429652605","0.858546088729193"
"Permanent","2003","indirect migration background","294","0.68432762791033","0.639664231114252","0.728991024706407"
"Permanent","2003","no migration background","7699","0.870392476120736","0.8634011928604","0.877383759381072"
"Limited","2004","direct migration background","120","0.145960952004172","0.125274297780905","0.166647606227439"
"Limited","2004","indirect migration background","121","0.363941881389437","0.317483518595932","0.410400244182943"
"Limited","2004","no migration background","1207","0.141514885333564","0.134137567859341","0.148892202807788"
"Permanent","2004","direct migration background","999","0.854039047995828","0.833352393772561","0.874725702219095"
"Permanent","2004","indirect migration background","291","0.636058118610563","0.589599755817057","0.682516481404068"
"Permanent","2004","no migration background","7368","0.858485114666436","0.851107797192212","0.865862432140659"
"Limited","2005","direct migration background","106","0.144928843642949","0.123615774607936","0.166241912677962"
"Limited","2005","indirect migration background","118","0.313414988405938","0.268838231832177","0.357991744979699"
"Limited","2005","no migration background","1066","0.137069288170018","0.129667713631112","0.144470862708925"
"Permanent","2005","direct migration background","942","0.855071156357051","0.833758087322038","0.876384225392064"
"Permanent","2005","indirect migration background","298","0.686585011594062","0.642008255020301","0.731161768167823"
"Permanent","2005","no migration background","7228","0.862930711829982","0.855529137291075","0.870332286368888"
"Limited","2006","direct migration background","129","0.148361525737395","0.126963020347863","0.169760031126927"
"Limited","2006","indirect migration background","135","0.347771901834914","0.30233184531329","0.393211958356539"
"Limited","2006","no migration background","1149","0.14218104765407","0.134856848061521","0.149505247246619"
"Permanent","2006","direct migration background","931","0.851638474262605","0.830239968873073","0.873036979652137"
"Permanent","2006","indirect migration background","287","0.652228098165086","0.606788041643461","0.69766815468671"
"Permanent","2006","no migration background","7585","0.85781895234593","0.85049475275338","0.865143151938479"
"Limited","2007","direct migration background","130","0.156741893127459","0.133623422801212","0.179860363453707"
"Limited","2007","indirect migration background","137","0.31775316903214","0.274638526186043","0.360867811878236"
"Limited","2007","no migration background","1137","0.145438043862991","0.137886351824916","0.152989735901065"
"Permanent","2007","direct migration background","820","0.843258106872541","0.820139636546293","0.866376577198788"
"Permanent","2007","indirect migration background","311","0.68224683096786","0.639132188121764","0.725361473813957"
"Permanent","2007","no migration background","7235","0.854561956137009","0.847010264098935","0.862113648175084"
"Limited","2008","direct migration background","120","0.148848372191058","0.12539787972268","0.172298864659437"
"Limited","2008","indirect migration background","127","0.273161403278046","0.231946567028838","0.314376239527254"
"Limited","2008","no migration background","1121","0.152034200599138","0.144196052842035","0.159872348356241"
"Permanent","2008","direct migration background","765","0.851151627808942","0.827701135340563","0.874602120277321"
"Permanent","2008","indirect migration background","322","0.726838596721954","0.685623760472746","0.768053432971162"
"Permanent","2008","no migration background","6940","0.847965799400862","0.840127651643759","0.855803947157964"
"Limited","2009","direct migration background","96","0.137427822165887","0.112754231974992","0.162101412356783"
"Limited","2009","indirect migration background","119","0.283171567621646","0.240185838311902","0.32615729693139"
"Limited","2009","no migration background","1076","0.149062412817678","0.14104212969434","0.157082695941016"
"Permanent","2009","direct migration background","652","0.862572177834113","0.837898587643217","0.887245768025008"
"Permanent","2009","indirect migration background","303","0.716828432378354","0.673842703068609","0.759814161688098"
"Permanent","2009","no migration background","6499","0.850937587182322","0.842917304058984","0.85895787030566"
"Limited","2010","direct migration background","217","0.170759116644778","0.150144493079842","0.191373740209714"
"Limited","2010","indirect migration background","152","0.284166400057125","0.248286919413719","0.32004588070053"
"Limited","2010","no migration background","1486","0.151036136766649","0.144064716717124","0.158007556816174"
"Permanent","2010","direct migration background","1063","0.829240883355222","0.808626259790286","0.849855506920158"
"Permanent","2010","indirect migration background","455","0.715833599942876","0.67995411929947","0.751713080586281"
"Permanent","2010","no migration background","8649","0.848963863233351","0.841992443183826","0.855935283282876"
"Limited","2011","direct migration background","260","0.163591955323889","0.144971574339663","0.182212336308115"
"Limited","2011","indirect migration background","178","0.298402589091505","0.265829513245305","0.330975664937705"
"Limited","2011","no migration background","1741","0.151724346540082","0.145391772098331","0.158056920981833"
"Permanent","2011","direct migration background","1256","0.836408044676111","0.817787663691885","0.855028425660337"
"Permanent","2011","indirect migration background","580","0.701597410908495","0.669024335062295","0.734170486754695"
"Permanent","2011","no migration background","10588","0.848275653459918","0.841943079018167","0.854608227901669"
"Limited","2012","direct migration background","285","0.167706044099497","0.149249157035935","0.186162931163059"
"Limited","2012","indirect migration background","192","0.306089306466051","0.273473638456057","0.338704974476045"
"Limited","2012","no migration background","1786","0.150126020495129","0.143766039912681","0.156486001077577"
"Permanent","2012","direct migration background","1289","0.832293955900503","0.813837068836941","0.850750842964065"
"Permanent","2012","indirect migration background","575","0.693910693533949","0.661295025523955","0.726526361543943"
"Permanent","2012","no migration background","10331","0.849873979504871","0.843513998922423","0.856233960087319"
"Limited","2013","direct migration background","765","0.190585684333317","0.177651042983052","0.203520325683581"
"Limited","2013","indirect migration background","369","0.304450587559614","0.278744175375514","0.330156999743713"
"Limited","2013","no migration background","1766","0.152789505571604","0.146238544575674","0.159340466567533"
"Permanent","2013","direct migration background","2777","0.809414315666683","0.796479674316419","0.822348957016948"
"Permanent","2013","indirect migration background","862","0.695549412440386","0.669843000256287","0.721255824624486"
"Permanent","2013","no migration background","9821","0.847210494428396","0.840659533432467","0.853761455424325"
"Limited","2014","direct migration background","569","0.19043401934807","0.176028812507233","0.204839226188908"
"Limited","2014","indirect migration background","320","0.313679212229285","0.286083626007557","0.341274798451013"
"Limited","2014","no migration background","1597","0.159631919128741","0.152632604676004","0.166631233581477"
"Permanent","2014","direct migration background","2285","0.80956598065193","0.795160773811092","0.823971187492767"
"Permanent","2014","indirect migration background","766","0.686320787770715","0.658725201548987","0.713916373992443"
"Permanent","2014","no migration background","8922","0.840368080871259","0.833368766418523","0.847367395323996"
"Limited","2015","direct migration background","753","0.190785593184735","0.177529492506495","0.204041693862974"
"Limited","2015","indirect migration background","288","0.302705050513408","0.274201371826171","0.331208729200644"
"Limited","2015","no migration background","1541","0.153647840743962","0.146607053102221","0.160688628385703"
"Permanent","2015","direct migration background","2622","0.809214406815265","0.795958306137026","0.822470507493505"
"Permanent","2015","indirect migration background","710","0.697294949486592","0.668791270799356","0.725798628173829"
"Permanent","2015","no migration background","8536","0.846352159256038","0.839311371614297","0.853392946897779"
"Limited","2016","direct migration background","895","0.205209558320552","0.191195050182908","0.219224066458196"
"Limited","2016","indirect migration background","278","0.293472621755806","0.264846451344722","0.32209879216689"
"Limited","2016","no migration background","1448","0.16072293748709","0.153289587446473","0.168156287527708"
"Permanent","2016","direct migration background","2295","0.794790441679448","0.780775933541804","0.808804949817092"
"Permanent","2016","indirect migration background","694","0.706527378244194","0.67790120783311","0.735153548655278"
"Permanent","2016","no migration background","7930","0.83927706251291","0.831843712472292","0.846710412553527"
"Limited","2017","direct migration background","1023","0.199287957798818","0.185821032555739","0.212754883041897"
"Limited","2017","indirect migration background","300","0.289655561814094","0.262348775828858","0.31696234779933"
"Limited","2017","no migration background","1658","0.153755936339518","0.147053953734373","0.160457918944664"
"Permanent","2017","direct migration background","2357","0.800712042201182","0.787245116958103","0.814178967444261"
"Permanent","2017","indirect migration background","760","0.710344438185906","0.68303765220067","0.737651224171142"
"Permanent","2017","no migration background","9470","0.846244063660482","0.839542081055336","0.852946046265627"
"Limited","2018","direct migration background","1196","0.213103942004913","0.199631400882162","0.226576483127663"
"Limited","2018","indirect migration background","320","0.305958786686472","0.278476029017727","0.333441544355217"
"Limited","2018","no migration background","1524","0.141706843713913","0.135088018716776","0.148325668711051"
"Permanent","2018","direct migration background","2353","0.786896057995087","0.773423516872337","0.800368599117838"
"Permanent","2018","indirect migration background","760","0.694041213313528","0.666558455644783","0.721523970982273"
"Permanent","2018","no migration background","9141","0.858293156286087","0.851674331288949","0.864911981283224"
"Limited","2019","direct migration background","1184","0.208457383286196","0.194732731050703","0.222182035521689"
"Limited","2019","indirect migration background","289","0.288051384355265","0.260475622385853","0.315627146324676"
"Limited","2019","no migration background","1441","0.136195389284407","0.129595403502958","0.142795375065856"
"Permanent","2019","direct migration background","2181","0.791542616713804","0.777817964478311","0.805267268949297"
"Permanent","2019","indirect migration background","747","0.711948615644735","0.684372853675324","0.739524377614147"
"Permanent","2019","no migration background","8934","0.863804610715593","0.857204624934144","0.870404596497042"
