"plb0037_h","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Limited","1989","college entrance qualification","(1b) general elementary school","","","",""
"Limited","1989","college entrance qualification","(1c) basic vocational qualification","","","",""
"Limited","1989","college entrance qualification","(2b) intermediate general qualification","","","",""
"Limited","1989","college entrance qualification","(2a) intermediate vocational","","","",""
"Limited","1989","college entrance qualification","(2c_gen) general maturity certificate","21","","",""
"Limited","1989","college entrance qualification","(2c_voc) vocational maturity certificate","9","","",""
"Limited","1989","college entrance qualification","(3a) lower tertiary education","1","","",""
"Limited","1989","college entrance qualification","(3b) higher tertiary education","13","","",""
"Limited","1989","Other degree","(0) in school","","","",""
"Limited","1989","Other degree","(1a) inadequately completed","","","",""
"Limited","1989","Other degree","(1b) general elementary school","7","","",""
"Limited","1989","Other degree","(1c) basic vocational qualification","4","","",""
"Limited","1989","Other degree","(2b) intermediate general qualification","","","",""
"Limited","1989","Other degree","(2a) intermediate vocational","","","",""
"Limited","1989","Other degree","(2c_gen) general maturity certificate","","","",""
"Limited","1989","Other degree","(2c_voc) vocational maturity certificate","3","","",""
"Limited","1989","Other degree","(3a) lower tertiary education","1","","",""
"Limited","1989","Other degree","(3b) higher tertiary education","2","","",""
"Limited","1989","no degree/no degree yet","(0) in school","","","",""
"Limited","1989","no degree/no degree yet","(1a) inadequately completed","9","","",""
"Limited","1989","no degree/no degree yet","(1b) general elementary school","","","",""
"Limited","1989","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Limited","1989","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Limited","1989","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Limited","1989","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Limited","1989","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Limited","1989","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Limited","1989","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Permanent","1990","lower secondary degree","(0) in school","","","",""
"Permanent","1990","lower secondary degree","(1a) inadequately completed","","","",""
"Permanent","1990","lower secondary degree","(1b) general elementary school","85","0.673112582761366","0.59339296146307","0.752832204059663"
"Permanent","1990","lower secondary degree","(1c) basic vocational qualification","225","0.863730382840029","0.822502039036485","0.904958726643573"
"Permanent","1990","lower secondary degree","(2b) intermediate general qualification","","","",""
"Permanent","1990","lower secondary degree","(2a) intermediate vocational","","","",""
"Permanent","1990","lower secondary degree","(2c_gen) general maturity certificate","1","","",""
"Permanent","1990","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Permanent","1990","lower secondary degree","(3a) lower tertiary education","","","",""
"Permanent","1990","lower secondary degree","(3b) higher tertiary education","2","","",""
"Permanent","1990","secondary school degree","(0) in school","","","",""
"Permanent","1990","secondary school degree","(1a) inadequately completed","","","",""
"Permanent","1990","secondary school degree","(1b) general elementary school","","","",""
"Permanent","1990","secondary school degree","(1c) basic vocational qualification","","","",""
"Permanent","1990","secondary school degree","(2b) intermediate general qualification","25","","",""
"Permanent","1990","secondary school degree","(2a) intermediate vocational","131","0.85633189530543","0.800753805399573","0.911909985211288"
"Permanent","1990","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Permanent","1990","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Permanent","1990","secondary school degree","(3a) lower tertiary education","2","","",""
"Permanent","1990","secondary school degree","(3b) higher tertiary education","","","",""
"Permanent","1990","college entrance qualification","(0) in school","","","",""
"Permanent","1990","college entrance qualification","(1a) inadequately completed","","","",""
"Permanent","1990","college entrance qualification","(1b) general elementary school","","","",""
"Permanent","1990","college entrance qualification","(1c) basic vocational qualification","","","",""
"Permanent","1990","college entrance qualification","(2b) intermediate general qualification","","","",""
"Permanent","1990","college entrance qualification","(2a) intermediate vocational","","","",""
"Permanent","1990","college entrance qualification","(2c_gen) general maturity certificate","18","","",""
"Permanent","1990","college entrance qualification","(2c_voc) vocational maturity certificate","46","0.898046125579859","0.81734076168532","0.978751489474399"
"Permanent","1990","college entrance qualification","(3a) lower tertiary education","19","","",""
"Permanent","1990","college entrance qualification","(3b) higher tertiary education","38","0.761765026798792","0.645978055872668","0.877551997724917"
"Permanent","1990","Other degree","(0) in school","","","",""
"Permanent","1990","Other degree","(1a) inadequately completed","","","",""
"Permanent","1990","Other degree","(1b) general elementary school","40","0.875296367880544","0.779822110327233","0.970770625433854"
"Permanent","1990","Other degree","(1c) basic vocational qualification","13","","",""
"Permanent","1990","Other degree","(2b) intermediate general qualification","","","",""
"Permanent","1990","Other degree","(2a) intermediate vocational","","","",""
"Permanent","1990","Other degree","(2c_gen) general maturity certificate","","","",""
"Permanent","1990","Other degree","(2c_voc) vocational maturity certificate","5","","",""
"Permanent","1990","Other degree","(3a) lower tertiary education","","","",""
"Permanent","1990","Other degree","(3b) higher tertiary education","1","","",""
"Permanent","1990","no degree/no degree yet","(0) in school","1","","",""
"Permanent","1990","no degree/no degree yet","(1a) inadequately completed","31","0.88402171343893","0.783528762846271","0.984514664031588"
"Permanent","1990","no degree/no degree yet","(1b) general elementary school","","","",""
"Permanent","1990","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Permanent","1990","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Permanent","1990","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Permanent","1990","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Permanent","1990","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Permanent","1990","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Permanent","1990","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Limited","1990","lower secondary degree","(0) in school","","","",""
"Limited","1990","lower secondary degree","(1a) inadequately completed","","","",""
"Limited","1990","lower secondary degree","(1b) general elementary school","48","0.326887417238634","0.247167795940337","0.40660703853693"
"Limited","1990","lower secondary degree","(1c) basic vocational qualification","41","0.136269617159971","0.0950412733564269","0.177497960963515"
"Limited","1990","lower secondary degree","(2b) intermediate general qualification","","","",""
"Limited","1990","lower secondary degree","(2a) intermediate vocational","","","",""
"Limited","1990","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Limited","1990","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Limited","1990","lower secondary degree","(3a) lower tertiary education","","","",""
"Limited","1990","lower secondary degree","(3b) higher tertiary education","","","",""
"Limited","1990","secondary school degree","(0) in school","","","",""
"Limited","1990","secondary school degree","(1a) inadequately completed","","","",""
"Limited","1990","secondary school degree","(1b) general elementary school","","","",""
"Limited","1990","secondary school degree","(1c) basic vocational qualification","","","",""
"Limited","1990","secondary school degree","(2b) intermediate general qualification","38","0.540088649528352","0.417020008377294","0.663157290679411"
"Limited","1990","secondary school degree","(2a) intermediate vocational","22","","",""
"Limited","1990","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Limited","1990","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Limited","1990","secondary school degree","(3a) lower tertiary education","","","",""
"Limited","1990","secondary school degree","(3b) higher tertiary education","","","",""
"Limited","1990","college entrance qualification","(0) in school","","","",""
"Limited","1990","college entrance qualification","(1a) inadequately completed","","","",""
"Limited","1990","college entrance qualification","(1b) general elementary school","","","",""
"Limited","1990","college entrance qualification","(1c) basic vocational qualification","","","",""
"Limited","1990","college entrance qualification","(2b) intermediate general qualification","","","",""
"Limited","1990","college entrance qualification","(2a) intermediate vocational","","","",""
"Limited","1990","college entrance qualification","(2c_gen) general maturity certificate","22","","",""
"Limited","1990","college entrance qualification","(2c_voc) vocational maturity certificate","8","","",""
"Limited","1990","college entrance qualification","(3a) lower tertiary education","3","","",""
"Limited","1990","college entrance qualification","(3b) higher tertiary education","14","","",""
"Limited","1990","Other degree","(0) in school","","","",""
"Limited","1990","Other degree","(1a) inadequately completed","","","",""
"Limited","1990","Other degree","(1b) general elementary school","6","","",""
"Limited","1990","Other degree","(1c) basic vocational qualification","2","","",""
"Limited","1990","Other degree","(2b) intermediate general qualification","","","",""
"Limited","1990","Other degree","(2a) intermediate vocational","","","",""
"Limited","1990","Other degree","(2c_gen) general maturity certificate","1","","",""
"Limited","1990","Other degree","(2c_voc) vocational maturity certificate","1","","",""
"Limited","1990","Other degree","(3a) lower tertiary education","1","","",""
"Limited","1990","Other degree","(3b) higher tertiary education","1","","",""
"Limited","1990","no degree/no degree yet","(0) in school","","","",""
"Limited","1990","no degree/no degree yet","(1a) inadequately completed","8","","",""
"Limited","1990","no degree/no degree yet","(1b) general elementary school","","","",""
"Limited","1990","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Limited","1990","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Limited","1990","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Limited","1990","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Limited","1990","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Limited","1990","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Limited","1990","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Permanent","1991","lower secondary degree","(0) in school","","","",""
"Permanent","1991","lower secondary degree","(1a) inadequately completed","","","",""
"Permanent","1991","lower secondary degree","(1b) general elementary school","97","0.688642741719008","0.611940058357247","0.765345425080768"
"Permanent","1991","lower secondary degree","(1c) basic vocational qualification","285","0.825129083724427","0.785104227363186","0.865153940085667"
"Permanent","1991","lower secondary degree","(2b) intermediate general qualification","","","",""
"Permanent","1991","lower secondary degree","(2a) intermediate vocational","1","","",""
"Permanent","1991","lower secondary degree","(2c_gen) general maturity certificate","2","","",""
"Permanent","1991","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Permanent","1991","lower secondary degree","(3a) lower tertiary education","9","","",""
"Permanent","1991","lower secondary degree","(3b) higher tertiary education","2","","",""
"Permanent","1991","secondary school degree","(0) in school","","","",""
"Permanent","1991","secondary school degree","(1a) inadequately completed","","","",""
"Permanent","1991","secondary school degree","(1b) general elementary school","","","",""
"Permanent","1991","secondary school degree","(1c) basic vocational qualification","","","",""
"Permanent","1991","secondary school degree","(2b) intermediate general qualification","35","0.518614265839147","0.405534136451332","0.631694395226961"
"Permanent","1991","secondary school degree","(2a) intermediate vocational","389","0.849006453001849","0.816773981347764","0.881238924655934"
"Permanent","1991","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Permanent","1991","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Permanent","1991","secondary school degree","(3a) lower tertiary education","86","0.807575901548167","0.732883296274463","0.882268506821871"
"Permanent","1991","secondary school degree","(3b) higher tertiary education","6","","",""
"Permanent","1991","college entrance qualification","(0) in school","","","",""
"Permanent","1991","college entrance qualification","(1a) inadequately completed","","","",""
"Permanent","1991","college entrance qualification","(1b) general elementary school","","","",""
"Permanent","1991","college entrance qualification","(1c) basic vocational qualification","","","",""
"Permanent","1991","college entrance qualification","(2b) intermediate general qualification","","","",""
"Permanent","1991","college entrance qualification","(2a) intermediate vocational","","","",""
"Permanent","1991","college entrance qualification","(2c_gen) general maturity certificate","19","","",""
"Permanent","1991","college entrance qualification","(2c_voc) vocational maturity certificate","60","0.835784733315119","0.751376227391499","0.920193239238739"
"Permanent","1991","college entrance qualification","(3a) lower tertiary education","41","0.763094459476658","0.64640281451327","0.879786104440045"
"Permanent","1991","college entrance qualification","(3b) higher tertiary education","102","0.68666404370694","0.610638883702123","0.762689203711758"
"Permanent","1991","Other degree","(0) in school","","","",""
"Permanent","1991","Other degree","(1a) inadequately completed","","","",""
"Permanent","1991","Other degree","(1b) general elementary school","38","0.816182312726436","0.704249758665586","0.928114866787285"
"Permanent","1991","Other degree","(1c) basic vocational qualification","27","","",""
"Permanent","1991","Other degree","(2b) intermediate general qualification","","","",""
"Permanent","1991","Other degree","(2a) intermediate vocational","","","",""
"Permanent","1991","Other degree","(2c_gen) general maturity certificate","1","","",""
"Permanent","1991","Other degree","(2c_voc) vocational maturity certificate","8","","",""
"Permanent","1991","Other degree","(3a) lower tertiary education","","","",""
"Permanent","1991","Other degree","(3b) higher tertiary education","1","","",""
"Permanent","1991","no degree/no degree yet","(0) in school","1","","",""
"Permanent","1991","no degree/no degree yet","(1a) inadequately completed","44","0.821003212043079","0.71875722822293","0.923249195863228"
"Permanent","1991","no degree/no degree yet","(1b) general elementary school","","","",""
"Permanent","1991","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Permanent","1991","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Permanent","1991","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Permanent","1991","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Permanent","1991","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Permanent","1991","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Permanent","1991","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Limited","1991","lower secondary degree","(0) in school","","","",""
"Limited","1991","lower secondary degree","(1a) inadequately completed","","","",""
"Limited","1991","lower secondary degree","(1b) general elementary school","43","0.311357258280992","0.234654574919232","0.388059941642753"
"Limited","1991","lower secondary degree","(1c) basic vocational qualification","61","0.174870916275573","0.134846059914333","0.214895772636814"
"Limited","1991","lower secondary degree","(2b) intermediate general qualification","","","",""
"Limited","1991","lower secondary degree","(2a) intermediate vocational","","","",""
"Limited","1991","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Limited","1991","lower secondary degree","(2c_voc) vocational maturity certificate","1","","",""
"Limited","1991","lower secondary degree","(3a) lower tertiary education","1","","",""
"Limited","1991","lower secondary degree","(3b) higher tertiary education","","","",""
"Limited","1991","secondary school degree","(0) in school","","","",""
"Limited","1991","secondary school degree","(1a) inadequately completed","","","",""
"Limited","1991","secondary school degree","(1b) general elementary school","","","",""
"Limited","1991","secondary school degree","(1c) basic vocational qualification","","","",""
"Limited","1991","secondary school degree","(2b) intermediate general qualification","40","0.481385734160853","0.368305604773039","0.594465863548668"
"Limited","1991","secondary school degree","(2a) intermediate vocational","85","0.150993546998151","0.118761075344067","0.183226018652236"
"Limited","1991","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Limited","1991","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Limited","1991","secondary school degree","(3a) lower tertiary education","21","","",""
"Limited","1991","secondary school degree","(3b) higher tertiary education","4","","",""
"Limited","1991","college entrance qualification","(0) in school","","","",""
"Limited","1991","college entrance qualification","(1a) inadequately completed","","","",""
"Limited","1991","college entrance qualification","(1b) general elementary school","","","",""
"Limited","1991","college entrance qualification","(1c) basic vocational qualification","","","",""
"Limited","1991","college entrance qualification","(2b) intermediate general qualification","","","",""
"Limited","1991","college entrance qualification","(2a) intermediate vocational","","","",""
"Limited","1991","college entrance qualification","(2c_gen) general maturity certificate","22","","",""
"Limited","1991","college entrance qualification","(2c_voc) vocational maturity certificate","14","","",""
"Limited","1991","college entrance qualification","(3a) lower tertiary education","10","","",""
"Limited","1991","college entrance qualification","(3b) higher tertiary education","41","0.31333595629306","0.237310796288242","0.389361116297877"
"Limited","1991","Other degree","(0) in school","","","",""
"Limited","1991","Other degree","(1a) inadequately completed","","","",""
"Limited","1991","Other degree","(1b) general elementary school","8","","",""
"Limited","1991","Other degree","(1c) basic vocational qualification","5","","",""
"Limited","1991","Other degree","(2b) intermediate general qualification","","","",""
"Limited","1991","Other degree","(2a) intermediate vocational","","","",""
"Limited","1991","Other degree","(2c_gen) general maturity certificate","","","",""
"Limited","1991","Other degree","(2c_voc) vocational maturity certificate","2","","",""
"Limited","1991","Other degree","(3a) lower tertiary education","","","",""
"Limited","1991","Other degree","(3b) higher tertiary education","2","","",""
"Limited","1991","no degree/no degree yet","(0) in school","","","",""
"Limited","1991","no degree/no degree yet","(1a) inadequately completed","10","","",""
"Limited","1991","no degree/no degree yet","(1b) general elementary school","","","",""
"Limited","1991","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Limited","1991","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Limited","1991","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Limited","1991","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Limited","1991","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Limited","1991","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Limited","1991","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Permanent","1992","lower secondary degree","(0) in school","","","",""
"Permanent","1992","lower secondary degree","(1a) inadequately completed","","","",""
"Permanent","1992","lower secondary degree","(1b) general elementary school","95","0.772300368962496","0.701822474426398","0.842778263498594"
"Permanent","1992","lower secondary degree","(1c) basic vocational qualification","289","0.760415882456922","0.717444127761436","0.803387637152409"
"Permanent","1992","lower secondary degree","(2b) intermediate general qualification","","","",""
"Permanent","1992","lower secondary degree","(2a) intermediate vocational","","","",""
"Permanent","1992","lower secondary degree","(2c_gen) general maturity certificate","1","","",""
"Permanent","1992","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Permanent","1992","lower secondary degree","(3a) lower tertiary education","5","","",""
"Permanent","1992","lower secondary degree","(3b) higher tertiary education","1","","",""
"Permanent","1992","secondary school degree","(0) in school","","","",""
"Permanent","1992","secondary school degree","(1a) inadequately completed","","","",""
"Permanent","1992","secondary school degree","(1b) general elementary school","","","",""
"Permanent","1992","secondary school degree","(1c) basic vocational qualification","","","",""
"Permanent","1992","secondary school degree","(2b) intermediate general qualification","41","0.584278102324502","0.471987480522677","0.696568724126327"
"Permanent","1992","secondary school degree","(2a) intermediate vocational","363","0.832688791468135","0.798009360480376","0.867368222455893"
"Permanent","1992","secondary school degree","(2c_gen) general maturity certificate","1","","",""
"Permanent","1992","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Permanent","1992","secondary school degree","(3a) lower tertiary education","84","0.742193500159955","0.661541642696885","0.822845357623026"
"Permanent","1992","secondary school degree","(3b) higher tertiary education","10","","",""
"Permanent","1992","college entrance qualification","(0) in school","","","",""
"Permanent","1992","college entrance qualification","(1a) inadequately completed","","","",""
"Permanent","1992","college entrance qualification","(1b) general elementary school","","","",""
"Permanent","1992","college entrance qualification","(1c) basic vocational qualification","","","",""
"Permanent","1992","college entrance qualification","(2b) intermediate general qualification","","","",""
"Permanent","1992","college entrance qualification","(2a) intermediate vocational","","","",""
"Permanent","1992","college entrance qualification","(2c_gen) general maturity certificate","13","","",""
"Permanent","1992","college entrance qualification","(2c_voc) vocational maturity certificate","45","0.792848497342996","0.689438808130674","0.896258186555318"
"Permanent","1992","college entrance qualification","(3a) lower tertiary education","48","0.736766354339531","0.62142377229629","0.852108936382771"
"Permanent","1992","college entrance qualification","(3b) higher tertiary education","89","0.719934088287036","0.640579502336442","0.799288674237629"
"Permanent","1992","Other degree","(0) in school","","","",""
"Permanent","1992","Other degree","(1a) inadequately completed","","","",""
"Permanent","1992","Other degree","(1b) general elementary school","28","","",""
"Permanent","1992","Other degree","(1c) basic vocational qualification","21","","",""
"Permanent","1992","Other degree","(2b) intermediate general qualification","","","",""
"Permanent","1992","Other degree","(2a) intermediate vocational","","","",""
"Permanent","1992","Other degree","(2c_gen) general maturity certificate","3","","",""
"Permanent","1992","Other degree","(2c_voc) vocational maturity certificate","5","","",""
"Permanent","1992","Other degree","(3a) lower tertiary education","2","","",""
"Permanent","1992","Other degree","(3b) higher tertiary education","3","","",""
"Permanent","1992","no degree/no degree yet","(0) in school","5","","",""
"Permanent","1992","no degree/no degree yet","(1a) inadequately completed","32","0.824801570662351","0.702315395626979","0.947287745697723"
"Permanent","1992","no degree/no degree yet","(1b) general elementary school","","","",""
"Permanent","1992","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Permanent","1992","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Permanent","1992","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Permanent","1992","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Permanent","1992","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Permanent","1992","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Permanent","1992","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Limited","1992","lower secondary degree","(0) in school","","","",""
"Limited","1992","lower secondary degree","(1a) inadequately completed","","","",""
"Limited","1992","lower secondary degree","(1b) general elementary school","41","0.227699631037504","0.157221736501406","0.298177525573602"
"Limited","1992","lower secondary degree","(1c) basic vocational qualification","90","0.239584117543078","0.196612362847591","0.282555872238564"
"Limited","1992","lower secondary degree","(2b) intermediate general qualification","1","","",""
"Limited","1992","lower secondary degree","(2a) intermediate vocational","","","",""
"Limited","1992","lower secondary degree","(2c_gen) general maturity certificate","1","","",""
"Limited","1992","lower secondary degree","(2c_voc) vocational maturity certificate","2","","",""
"Limited","1992","lower secondary degree","(3a) lower tertiary education","","","",""
"Limited","1992","lower secondary degree","(3b) higher tertiary education","1","","",""
"Limited","1992","secondary school degree","(0) in school","","","",""
"Limited","1992","secondary school degree","(1a) inadequately completed","","","",""
"Limited","1992","secondary school degree","(1b) general elementary school","","","",""
"Limited","1992","secondary school degree","(1c) basic vocational qualification","","","",""
"Limited","1992","secondary school degree","(2b) intermediate general qualification","33","0.415721897675498","0.303431275873673","0.528012519477323"
"Limited","1992","secondary school degree","(2a) intermediate vocational","82","0.167311208531865","0.132631777544107","0.201990639519624"
"Limited","1992","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Limited","1992","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Limited","1992","secondary school degree","(3a) lower tertiary education","29","","",""
"Limited","1992","secondary school degree","(3b) higher tertiary education","2","","",""
"Limited","1992","college entrance qualification","(0) in school","","","",""
"Limited","1992","college entrance qualification","(1a) inadequately completed","","","",""
"Limited","1992","college entrance qualification","(1b) general elementary school","","","",""
"Limited","1992","college entrance qualification","(1c) basic vocational qualification","","","",""
"Limited","1992","college entrance qualification","(2b) intermediate general qualification","","","",""
"Limited","1992","college entrance qualification","(2a) intermediate vocational","","","",""
"Limited","1992","college entrance qualification","(2c_gen) general maturity certificate","28","","",""
"Limited","1992","college entrance qualification","(2c_voc) vocational maturity certificate","14","","",""
"Limited","1992","college entrance qualification","(3a) lower tertiary education","8","","",""
"Limited","1992","college entrance qualification","(3b) higher tertiary education","34","0.280065911712965","0.200711325762371","0.359420497663558"
"Limited","1992","Other degree","(0) in school","","","",""
"Limited","1992","Other degree","(1a) inadequately completed","","","",""
"Limited","1992","Other degree","(1b) general elementary school","6","","",""
"Limited","1992","Other degree","(1c) basic vocational qualification","6","","",""
"Limited","1992","Other degree","(2b) intermediate general qualification","","","",""
"Limited","1992","Other degree","(2a) intermediate vocational","","","",""
"Limited","1992","Other degree","(2c_gen) general maturity certificate","","","",""
"Limited","1992","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Limited","1992","Other degree","(3a) lower tertiary education","","","",""
"Limited","1992","Other degree","(3b) higher tertiary education","","","",""
"Limited","1992","no degree/no degree yet","(0) in school","","","",""
"Limited","1992","no degree/no degree yet","(1a) inadequately completed","5","","",""
"Limited","1992","no degree/no degree yet","(1b) general elementary school","","","",""
"Limited","1992","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Limited","1992","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Limited","1992","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Limited","1992","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Limited","1992","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Limited","1992","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Limited","1992","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Permanent","1993","lower secondary degree","(0) in school","","","",""
"Permanent","1993","lower secondary degree","(1a) inadequately completed","","","",""
"Permanent","1993","lower secondary degree","(1b) general elementary school","88","0.697079668543349","0.616843859121632","0.777315477965066"
"Permanent","1993","lower secondary degree","(1c) basic vocational qualification","223","0.824752756044713","0.780301665814403","0.869203846275024"
"Permanent","1993","lower secondary degree","(2b) intermediate general qualification","","","",""
"Permanent","1993","lower secondary degree","(2a) intermediate vocational","1","","",""
"Permanent","1993","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Permanent","1993","lower secondary degree","(2c_voc) vocational maturity certificate","1","","",""
"Permanent","1993","lower secondary degree","(3a) lower tertiary education","5","","",""
"Permanent","1993","lower secondary degree","(3b) higher tertiary education","2","","",""
"Permanent","1993","secondary school degree","(0) in school","","","",""
"Permanent","1993","secondary school degree","(1a) inadequately completed","","","",""
"Permanent","1993","secondary school degree","(1b) general elementary school","","","",""
"Permanent","1993","secondary school degree","(1c) basic vocational qualification","","","",""
"Permanent","1993","secondary school degree","(2b) intermediate general qualification","33","0.572477940662767","0.444047105793108","0.700908775532427"
"Permanent","1993","secondary school degree","(2a) intermediate vocational","337","0.826874397032534","0.790116444862281","0.863632349202788"
"Permanent","1993","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Permanent","1993","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Permanent","1993","secondary school degree","(3a) lower tertiary education","65","0.835828797034375","0.754656048280464","0.917001545788287"
"Permanent","1993","secondary school degree","(3b) higher tertiary education","5","","",""
"Permanent","1993","college entrance qualification","(0) in school","","","",""
"Permanent","1993","college entrance qualification","(1a) inadequately completed","","","",""
"Permanent","1993","college entrance qualification","(1b) general elementary school","","","",""
"Permanent","1993","college entrance qualification","(1c) basic vocational qualification","","","",""
"Permanent","1993","college entrance qualification","(2b) intermediate general qualification","","","",""
"Permanent","1993","college entrance qualification","(2a) intermediate vocational","","","",""
"Permanent","1993","college entrance qualification","(2c_gen) general maturity certificate","26","","",""
"Permanent","1993","college entrance qualification","(2c_voc) vocational maturity certificate","56","0.888620972521531","0.811545163102054","0.965696781941008"
"Permanent","1993","college entrance qualification","(3a) lower tertiary education","39","0.725436449405628","0.597845376422429","0.853027522388828"
"Permanent","1993","college entrance qualification","(3b) higher tertiary education","85","0.732651400740108","0.652797757345613","0.812505044134604"
"Permanent","1993","Other degree","(0) in school","","","",""
"Permanent","1993","Other degree","(1a) inadequately completed","","","",""
"Permanent","1993","Other degree","(1b) general elementary school","23","","",""
"Permanent","1993","Other degree","(1c) basic vocational qualification","15","","",""
"Permanent","1993","Other degree","(2b) intermediate general qualification","","","",""
"Permanent","1993","Other degree","(2a) intermediate vocational","","","",""
"Permanent","1993","Other degree","(2c_gen) general maturity certificate","1","","",""
"Permanent","1993","Other degree","(2c_voc) vocational maturity certificate","3","","",""
"Permanent","1993","Other degree","(3a) lower tertiary education","1","","",""
"Permanent","1993","Other degree","(3b) higher tertiary education","1","","",""
"Permanent","1993","no degree/no degree yet","(0) in school","","","",""
"Permanent","1993","no degree/no degree yet","(1a) inadequately completed","16","","",""
"Permanent","1993","no degree/no degree yet","(1b) general elementary school","","","",""
"Permanent","1993","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Permanent","1993","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Permanent","1993","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Permanent","1993","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Permanent","1993","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Permanent","1993","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Permanent","1993","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Limited","1993","lower secondary degree","(0) in school","","","",""
"Limited","1993","lower secondary degree","(1a) inadequately completed","","","",""
"Limited","1993","lower secondary degree","(1b) general elementary school","38","0.302920331456651","0.222684522034934","0.383156140878368"
"Limited","1993","lower secondary degree","(1c) basic vocational qualification","58","0.175247243955287","0.130796153724976","0.219698334185597"
"Limited","1993","lower secondary degree","(2b) intermediate general qualification","","","",""
"Limited","1993","lower secondary degree","(2a) intermediate vocational","1","","",""
