"plb0037_h","year","e11103","sex","n","percent","lower_confidence","upper_confidence","value"
"Limited","1985","Full Time","Female","129","0.113936598479791","0.0964824802550833","0.131390716704499","2"
"Limited","1985","Full Time","Male","246","0.0803444676979615","0.0706801027003307","0.0900088326955922","2"
"Limited","1985","Not Working","Female","25","","","","2"
"Limited","1985","Not Working","Male","26","","","","2"
"Limited","1985","Part Time","Female","145","0.165130055577334","0.140777483444456","0.189482627710212","2"
"Limited","1985","Part Time","Male","117","0.284826333080921","0.242364469259419","0.327288196902423","2"
"Permanent","1985","Full Time","Female","1144","0.886063401520209","0.868609283295501","0.903517519744917","1"
"Permanent","1985","Full Time","Male","2793","0.919655532302039","0.909991167304408","0.929319897299669","1"
"Permanent","1985","Not Working","Female","41","0.533914888335559","0.413565259806328","0.65426451686479","1"
"Permanent","1985","Not Working","Male","32","0.562629196181815","0.434964704263757","0.690293688099873","1"
"Permanent","1985","Part Time","Female","748","0.834869944422666","0.810517372289788","0.859222516555544","1"
"Permanent","1985","Part Time","Male","317","0.715173666919079","0.672711803097577","0.757635530740581","1"
"Limited","1986","Full Time","Female","26","","","","2"
"Limited","1986","Full Time","Male","42","0.109249791359696","0.0760422657369944","0.142457316982397","2"
"Limited","1986","Not Working","Female","8","","","","2"
"Limited","1986","Not Working","Male","13","","","","2"
"Limited","1986","Part Time","Female","58","0.420028008107402","0.339414191896587","0.500641824318217","2"
"Limited","1986","Part Time","Male","71","0.489969834928398","0.410758929301801","0.569180740554994","2"
"Permanent","1986","Full Time","Male","297","0.890750208640304","0.857542683017603","0.923957734263006","1"
"Permanent","1986","Full Time","Female","138","0.851743285224809","0.797357210832741","0.906129359616876","1"
"Permanent","1986","Not Working","Male","13","","","","1"
"Permanent","1986","Not Working","Female","8","","","","1"
"Permanent","1986","Part Time","Female","86","0.579971991892598","0.499358175681783","0.660585808103413","1"
"Permanent","1986","Part Time","Male","82","0.510030165071602","0.430819259445006","0.589241070698199","1"
"Limited","1987","Full Time","Female","36","0.1659602533988","0.114269010914283","0.217651495883318","2"
"Limited","1987","Full Time","Male","63","0.130232782647295","0.0974547973023318","0.163010767992259","2"
"Limited","1987","Not Working","Female","19","","","","2"
"Limited","1987","Not Working","Male","9","","","","2"
"Limited","1987","Part Time","Female","109","0.450694768302234","0.387876248944017","0.51351328766045","2"
"Limited","1987","Part Time","Male","101","0.4130730002867","0.348878278627566","0.477267721945835","2"
"Permanent","1987","Full Time","Female","163","0.8340397466012","0.782348504116682","0.885730989085717","1"
"Permanent","1987","Full Time","Male","342","0.869767217352705","0.836989232007741","0.902545202697668","1"
"Permanent","1987","Not Working","Male","13","","","","1"
"Permanent","1987","Not Working","Female","28","","","","1"
"Permanent","1987","Part Time","Female","132","0.549305231697766","0.48648671233955","0.612123751055983","1"
"Permanent","1987","Part Time","Male","125","0.586926999713299","0.522732278054165","0.651121721372434","1"
"Limited","1988","Full Time","Female","137","0.113894251532044","0.0956987796557465","0.132089723408342","2"
"Limited","1988","Full Time","Male","227","0.0747062373486814","0.0650468653431507","0.084365609354212","2"
"Limited","1988","Not Working","Female","26","","","","2"
"Limited","1988","Not Working","Male","26","","","","2"
"Limited","1988","Part Time","Female","121","0.131346742009246","0.108862853602425","0.153830630416067","2"
"Limited","1988","Part Time","Male","116","0.353527538697509","0.302786711729511","0.404268365665507","2"
"Permanent","1988","Full Time","Female","1034","0.886105748467956","0.867910276591658","0.904301220344253","1"
"Permanent","1988","Full Time","Male","2619","0.925293762651319","0.915634390645788","0.934953134656849","1"
"Permanent","1988","Not Working","Female","24","","","","1"
"Permanent","1988","Not Working","Male","16","","","","1"
"Permanent","1988","Part Time","Female","746","0.868653257990754","0.846169369583933","0.891137146397575","1"
"Permanent","1988","Part Time","Male","225","0.646472461302491","0.595731634334493","0.697213288270489","1"
"Limited","1989","Full Time","Female","33","0.16870271754514","0.111035392942642","0.226370042147638","2"
"Limited","1989","Full Time","Male","38","0.116865232188429","0.0793030265852978","0.15442743779156","2"
"Limited","1989","Not Working","Female","18","","","","2"
"Limited","1989","Not Working","Male","14","","","","2"
