"plb0037_h","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence"
"Permanent","1987","16-34 y.","Full Time","344","0.827948234290012","0.792357464882658","0.863539003697366"
"Permanent","1987","16-34 y.","Part Time","182","0.496586860897905","0.445846498984017","0.547327222811793"
"Permanent","1987","16-34 y.","Not Working","29","","",""
"Permanent","1987","35-65 y.","Full Time","161","0.924578716378963","0.885114564553975","0.964042868203952"
"Permanent","1987","35-65 y.","Part Time","75","0.805340969418714","0.725300184497111","0.885381754340317"
"Permanent","1987","35-65 y.","Not Working","12","","",""
"Permanent","1987","66 and older","Full Time","","","",""
"Permanent","1987","66 and older","Part Time","","","",""
"Permanent","1987","66 and older","Not Working","","","",""
"Limited","1987","16-34 y.","Full Time","88","0.172051765709988","0.136460996302634","0.207642535117342"
"Limited","1987","16-34 y.","Part Time","191","0.503413139102095","0.452672777188207","0.554153501015982"
"Limited","1987","16-34 y.","Not Working","23","","",""
"Limited","1987","35-65 y.","Full Time","11","","",""
"Limited","1987","35-65 y.","Part Time","19","","",""
"Limited","1987","35-65 y.","Not Working","5","","",""
"Limited","1987","66 and older","Full Time","","","",""
"Limited","1987","66 and older","Part Time","","","",""
"Limited","1987","66 and older","Not Working","","","",""
"Permanent","1988","16-34 y.","Full Time","1435","0.827582868923986","0.809915096826912","0.84525064102106"
"Permanent","1988","16-34 y.","Part Time","367","0.681122580511527","0.642067372936705","0.720177788086349"
"Permanent","1988","16-34 y.","Not Working","26","","",""
"Permanent","1988","35-65 y.","Full Time","2217","0.980215073685043","0.974473621155524","0.985956526214562"
"Permanent","1988","35-65 y.","Part Time","595","0.912115386545727","0.89033291993309","0.933897853158365"
"Permanent","1988","35-65 y.","Not Working","14","","",""
"Permanent","1988","66 and older","Full Time","1","","",""
"Permanent","1988","66 and older","Part Time","9","","",""
"Permanent","1988","66 and older","Not Working","","","",""
"Limited","1988","16-34 y.","Full Time","321","0.172417131076014","0.15474935897894","0.190084903173088"
"Limited","1988","16-34 y.","Part Time","180","0.318877419488473","0.279822211913651","0.357932627063295"
"Limited","1988","16-34 y.","Not Working","40","0.465762577545344","0.345418264506491","0.586106890584197"
"Limited","1988","35-65 y.","Full Time","43","0.0197849263149566","0.0140434737854376","0.0255263788444755"
"Limited","1988","35-65 y.","Part Time","54","0.0878846134542726","0.0661021468416351","0.10966708006691"
"Limited","1988","35-65 y.","Not Working","12","","",""
"Limited","1988","66 and older","Full Time","","","",""
"Limited","1988","66 and older","Part Time","3","","",""
"Limited","1988","66 and older","Not Working","","","",""
"Permanent","1989","16-34 y.","Full Time","272","0.83684518006323","0.797335731702484","0.876354628423976"
"Permanent","1989","16-34 y.","Part Time","168","0.62247403971192","0.566487209543204","0.678460869880636"
"Permanent","1989","16-34 y.","Not Working","25","","",""
"Permanent","1989","35-65 y.","Full Time","100","0.941507304888444","0.897042246663495","0.985972363113393"
"Permanent","1989","35-65 y.","Part Time","69","0.707515622236303","0.617906990130815","0.797124254341791"
"Permanent","1989","35-65 y.","Not Working","10","","",""
"Permanent","1989","66 and older","Full Time","","","",""
"Permanent","1989","66 and older","Part Time","","","",""
"Permanent","1989","66 and older","Not Working","","","",""
"Limited","1989","16-34 y.","Full Time","64","0.16315481993677","0.123645371576024","0.202664268297516"
"Limited","1989","16-34 y.","Part Time","120","0.37752596028808","0.321539130119364","0.433512790456796"
"Limited","1989","16-34 y.","Not Working","24","","",""
"Limited","1989","35-65 y.","Full Time","7","","",""
"Limited","1989","35-65 y.","Part Time","30","0.292484377763697","0.202875745658209","0.382093009869185"
"Limited","1989","35-65 y.","Not Working","8","","",""
"Limited","1989","66 and older","Full Time","","","",""
"Limited","1989","66 and older","Part Time","","","",""
"Limited","1989","66 and older","Not Working","","","",""
"Permanent","1990","16-34 y.","Full Time","300","0.869641390977892","0.834517655464568","0.904765126491216"
"Permanent","1990","16-34 y.","Part Time","158","0.593151257980762","0.53477142399518","0.651531091966344"
"Permanent","1990","16-34 y.","Not Working","20","","",""
"Permanent","1990","35-65 y.","Full Time","115","0.900100511739447","0.84835408425633","0.951846939222564"
"Permanent","1990","35-65 y.","Part Time","102","0.817536044536537","0.74982880902651","0.885243280046564"
"Permanent","1990","35-65 y.","Not Working","12","","",""
"Permanent","1990","66 and older","Full Time","","","",""
"Permanent","1990","66 and older","Part Time","1","","",""
"Permanent","1990","66 and older","Not Working","","","",""
"Limited","1990","16-34 y.","Full Time","53","0.130358609022108","0.0952348735087845","0.165482344535432"
"Limited","1990","16-34 y.","Part Time","114","0.406848742019238","0.348468908033656","0.46522857600482"
"Limited","1990","16-34 y.","Not Working","17","","",""
"Limited","1990","35-65 y.","Full Time","14","","",""
"Limited","1990","35-65 y.","Part Time","23","","",""
"Limited","1990","35-65 y.","Not Working","7","","",""
"Limited","1990","66 and older","Full Time","","","",""
"Limited","1990","66 and older","Part Time","","","",""
"Limited","1990","66 and older","Not Working","","","",""
"Permanent","1991","16-34 y.","Full Time","293","0.861562459679755","0.825013808678239","0.898111110681271"
"Permanent","1991","16-34 y.","Part Time","148","0.564146118834582","0.503988020606488","0.624304217062675"
"Permanent","1991","16-34 y.","Not Working","37","0.643925348678173","0.516211056472533","0.771639640883812"
"Permanent","1991","35-65 y.","Full Time","110","0.909541592894967","0.859055356281542","0.960027829508392"
"Permanent","1991","35-65 y.","Part Time","105","0.81800470076556","0.750634040523333","0.885375361007787"
"Permanent","1991","35-65 y.","Not Working","19","","",""
"Permanent","1991","66 and older","Full Time","","","",""
"Permanent","1991","66 and older","Part Time","","","",""
"Permanent","1991","66 and older","Not Working","","","",""
"Limited","1991","16-34 y.","Full Time","50","0.138437540320245","0.101888889318729","0.174986191321761"
"Limited","1991","16-34 y.","Part Time","113","0.435853881165419","0.375695782937325","0.496011979393512"
"Limited","1991","16-34 y.","Not Working","17","","",""
"Limited","1991","35-65 y.","Full Time","14","","",""
"Limited","1991","35-65 y.","Part Time","21","","",""
"Limited","1991","35-65 y.","Not Working","6","","",""
"Limited","1991","66 and older","Full Time","","","",""
"Limited","1991","66 and older","Part Time","","","",""
"Limited","1991","66 and older","Not Working","","","",""
"Permanent","1992","16-34 y.","Full Time","408","0.829517887862629","0.796489626995841","0.862546148729416"
"Permanent","1992","16-34 y.","Part Time","231","0.603393384700679","0.553207462622357","0.653579306779"
"Permanent","1992","16-34 y.","Not Working","20","","",""
"Permanent","1992","35-65 y.","Full Time","386","0.84551438375872","0.812700347204954","0.878328420312486"
"Permanent","1992","35-65 y.","Part Time","152","0.760862103093608","0.702470776791453","0.819253429395764"
"Permanent","1992","35-65 y.","Not Working","12","","",""
"Permanent","1992","66 and older","Full Time","","","",""
"Permanent","1992","66 and older","Part Time","1","","",""
"Permanent","1992","66 and older","Not Working","","","",""
"Limited","1992","16-34 y.","Full Time","90","0.170482112137371","0.137453851270584","0.203510373004159"
"Limited","1992","16-34 y.","Part Time","134","0.396606615299321","0.346420693221","0.446792537377643"
"Limited","1992","16-34 y.","Not Working","29","","",""
"Limited","1992","35-65 y.","Full Time","80","0.15448561624128","0.121671579687513","0.187299652795046"
"Limited","1992","35-65 y.","Part Time","53","0.239137896906392","0.180746570604236","0.297529223208547"
"Limited","1992","35-65 y.","Not Working","8","","",""
"Limited","1992","66 and older","Full Time","","","",""
"Limited","1992","66 and older","Part Time","1","","",""
"Limited","1992","66 and older","Not Working","","","",""
"Permanent","1993","16-34 y.","Full Time","370","0.827613089830092","0.79223968584345","0.862986493816734"
"Permanent","1993","16-34 y.","Part Time","196","0.600843134848488","0.547353145868018","0.654333123828958"
"Permanent","1993","16-34 y.","Not Working","43","0.783819545592477","0.68135620677641","0.886282884408544"
"Permanent","1993","35-65 y.","Full Time","293","0.901493432380656","0.869243779380598","0.933743085380714"
"Permanent","1993","35-65 y.","Part Time","140","0.697148239554887","0.633625725049603","0.760670754060171"
"Permanent","1993","35-65 y.","Not Working","12","","",""
"Permanent","1993","66 and older","Full Time","","","",""
"Permanent","1993","66 and older","Part Time","","","",""
"Permanent","1993","66 and older","Not Working","","","",""
"Limited","1993","16-34 y.","Full Time","68","0.172386910169908","0.137013506183266","0.20776031415655"
"Limited","1993","16-34 y.","Part Time","126","0.399156865151512","0.345666876171042","0.452646854131982"
"Limited","1993","16-34 y.","Not Working","19","","",""
"Limited","1993","35-65 y.","Full Time","35","0.0985065676193438","0.0662569146192858","0.130756220619402"
"Limited","1993","35-65 y.","Part Time","61","0.302851760445113","0.239329245939829","0.366374274950397"
"Limited","1993","35-65 y.","Not Working","10","","",""
"Limited","1993","66 and older","Full Time","","","",""
"Limited","1993","66 and older","Part Time","","","",""
"Limited","1993","66 and older","Not Working","","","",""
"Permanent","1994","16-34 y.","Full Time","268","0.79435964378717","0.751649441371879","0.83706984620246"
"Permanent","1994","16-34 y.","Part Time","229","0.527467239867181","0.47977796154437","0.575156518189993"
"Permanent","1994","16-34 y.","Not Working","32","0.45318069753824","0.333982878354848","0.572378516721633"
"Permanent","1994","35-65 y.","Full Time","176","0.91339940561523","0.874323203113217","0.952475608117243"
"Permanent","1994","35-65 y.","Part Time","119","0.663045219867528","0.59565846012806","0.730431979606996"
"Permanent","1994","35-65 y.","Not Working","11","","",""
"Permanent","1994","66 and older","Full Time","","","",""
"Permanent","1994","66 and older","Part Time","","","",""
"Permanent","1994","66 and older","Not Working","","","",""
"Limited","1994","16-34 y.","Full Time","76","0.205640356212831","0.16293015379754","0.248350558628121"
"Limited","1994","16-34 y.","Part Time","192","0.472532760132819","0.424843481810007","0.52022203845563"
"Limited","1994","16-34 y.","Not Working","35","0.54681930246176","0.427621483278367","0.666017121645152"
"Limited","1994","35-65 y.","Full Time","23","","",""
"Limited","1994","35-65 y.","Part Time","70","0.336954780132472","0.269568020393004","0.40434153987194"
"Limited","1994","35-65 y.","Not Working","17","","",""
"Limited","1994","66 and older","Full Time","","","",""
"Limited","1994","66 and older","Part Time","","","",""
"Limited","1994","66 and older","Not Working","","","",""
"Permanent","1995","16-34 y.","Full Time","1858","0.836507111264555","0.821109708671336","0.851904513857774"
"Permanent","1995","16-34 y.","Part Time","533","0.665338986102425","0.632517224472556","0.698160747732295"
"Permanent","1995","16-34 y.","Not Working","64","0.553251629161793","0.462387595904692","0.644115662418894"
"Permanent","1995","35-65 y.","Full Time","2912","0.968412977890831","0.962179336131298","0.974646619650364"
"Permanent","1995","35-65 y.","Part Time","869","0.876924623066361","0.856501525200236","0.897347720932487"
"Permanent","1995","35-65 y.","Not Working","25","","",""
"Permanent","1995","66 and older","Full Time","2","","",""
"Permanent","1995","66 and older","Part Time","10","","",""
"Permanent","1995","66 and older","Not Working","2","","",""
"Limited","1995","16-34 y.","Full Time","358","0.163492888735445","0.148095486142226","0.178890291328664"
"Limited","1995","16-34 y.","Part Time","261","0.334661013897575","0.301839252267705","0.367482775527444"
"Limited","1995","16-34 y.","Not Working","51","0.446748370838207","0.355884337581106","0.537612404095308"
"Limited","1995","35-65 y.","Full Time","112","0.031587022109169","0.0253533803496364","0.0378206638687016"
"Limited","1995","35-65 y.","Part Time","125","0.123075376933639","0.102652279067513","0.143498474799764"
"Limited","1995","35-65 y.","Not Working","22","","",""
"Limited","1995","66 and older","Full Time","","","",""
"Limited","1995","66 and older","Part Time","3","","",""
"Limited","1995","66 and older","Not Working","","","",""
"Permanent","1996","16-34 y.","Full Time","1784","0.84597225858781","0.830628067603492","0.861316449572128"
"Permanent","1996","16-34 y.","Part Time","497","0.689281129779492","0.655732760743196","0.722829498815789"
"Permanent","1996","16-34 y.","Not Working","55","0.533622551832357","0.435846172874883","0.631398930789831"
"Permanent","1996","35-65 y.","Full Time","2762","0.959002489630486","0.951751974093365","0.966253005167607"
"Permanent","1996","35-65 y.","Part Time","996","0.889455269495","0.870991971055387","0.907918567934612"
"Permanent","1996","35-65 y.","Not Working","18","","",""
"Permanent","1996","66 and older","Full Time","1","","",""
"Permanent","1996","66 and older","Part Time","12","","",""
"Permanent","1996","66 and older","Not Working","","","",""
"Limited","1996","16-34 y.","Full Time","342","0.15402774141219","0.138683550427872","0.169371932396508"
"Limited","1996","16-34 y.","Part Time","234","0.310718870220508","0.277170501184211","0.344267239256804"
"Limited","1996","16-34 y.","Not Working","45","0.466377448167643","0.368601069210169","0.564153827125117"
"Limited","1996","35-65 y.","Full Time","111","0.0409975103695142","0.0337469948323932","0.0482480259066352"
"Limited","1996","35-65 y.","Part Time","112","0.110544730505001","0.0920814320653875","0.129008028944613"
"Limited","1996","35-65 y.","Not Working","23","","",""
"Limited","1996","66 and older","Full Time","","","",""
"Limited","1996","66 and older","Part Time","","","",""
"Limited","1996","66 and older","Not Working","","","",""
"Permanent","1997","16-34 y.","Full Time","1648","0.808690050483779","0.791684057074811","0.825696043892747"
"Permanent","1997","16-34 y.","Part Time","467","0.636844641864947","0.60161935345554","0.672069930274353"
"Permanent","1997","16-34 y.","Not Working","31","0.525670575832747","0.419516788028451","0.631824363637042"
"Permanent","1997","35-65 y.","Full Time","2713","0.962037085954427","0.954979919754522","0.969094252154333"
"Permanent","1997","35-65 y.","Part Time","916","0.871876009815753","0.851572771234852","0.892179248396654"
"Permanent","1997","35-65 y.","Not Working","16","","",""
"Permanent","1997","66 and older","Full Time","2","","",""
"Permanent","1997","66 and older","Part Time","12","","",""
"Permanent","1997","66 and older","Not Working","","","",""
"Limited","1997","16-34 y.","Full Time","407","0.191309949516221","0.174303956107253","0.208315942925189"
"Limited","1997","16-34 y.","Part Time","249","0.363155358135054","0.327930069725647","0.39838064654446"
"Limited","1997","16-34 y.","Not Working","54","0.474329424167253","0.368175636362958","0.580483211971548"
"Limited","1997","35-65 y.","Full Time","104","0.0379629140455725","0.0309057478456671","0.045020080245478"
"Limited","1997","35-65 y.","Part Time","125","0.128123990184247","0.107820751603346","0.148427228765148"
"Limited","1997","35-65 y.","Not Working","21","","",""
"Limited","1997","66 and older","Full Time","","","",""
"Limited","1997","66 and older","Part Time","3","","",""
"Limited","1997","66 and older","Not Working","","","",""
"Permanent","1998","16-34 y.","Full Time","1698","0.802288351286932","0.785346749630509","0.819229952943354"
"Permanent","1998","16-34 y.","Part Time","484","0.617192220573222","0.583318691269504","0.651065749876941"
"Permanent","1998","16-34 y.","Not Working","30","0.389339207289885","0.283152618291913","0.495525796287857"
"Permanent","1998","35-65 y.","Full Time","2999","0.965140816483308","0.958678745697201","0.971602887269414"
"Permanent","1998","35-65 y.","Part Time","1134","0.902108119249663","0.88571275590803","0.918503482591297"
"Permanent","1998","35-65 y.","Not Working","25","","",""
"Permanent","1998","66 and older","Full Time","1","","",""
"Permanent","1998","66 and older","Part Time","17","","",""
"Permanent","1998","66 and older","Not Working","","","",""
"Limited","1998","16-34 y.","Full Time","425","0.197711648713068","0.180770047056646","0.214653250369491"
"Limited","1998","16-34 y.","Part Time","307","0.382807779426778","0.348934250123059","0.416681308730496"
"Limited","1998","16-34 y.","Not Working","51","0.610660792710115","0.504474203712143","0.716847381708087"
"Limited","1998","35-65 y.","Full Time","96","0.0348591835166923","0.0283971127305856","0.0413212543027991"
"Limited","1998","35-65 y.","Part Time","128","0.0978918807503366","0.0814965174087031","0.11428724409197"
"Limited","1998","35-65 y.","Not Working","24","","",""
"Limited","1998","66 and older","Full Time","","","",""
"Limited","1998","66 and older","Part Time","2","","",""
"Limited","1998","66 and older","Not Working","","","",""
"Permanent","1999","16-34 y.","Full Time","1599","0.791414319710567","0.77376599843118","0.809062640989954"
"Permanent","1999","16-34 y.","Part Time","518","0.62488433786485","0.592201728562325","0.657566947167375"
"Permanent","1999","16-34 y.","Not Working","44","0.536074096263181","0.427470975810674","0.644677216715688"
"Permanent","1999","35-65 y.","Full Time","2934","0.953605019908443","0.946169421597669","0.961040618219216"
"Permanent","1999","35-65 y.","Part Time","1097","0.893770123490448","0.876640461964318","0.910899785016578"
"Permanent","1999","35-65 y.","Not Working","27","","",""
"Permanent","1999","66 and older","Full Time","3","","",""
"Permanent","1999","66 and older","Part Time","18","","",""
"Permanent","1999","66 and older","Not Working","","","",""
"Limited","1999","16-34 y.","Full Time","437","0.208585680289433","0.190937359010046","0.22623400156882"
"Limited","1999","16-34 y.","Part Time","325","0.37511566213515","0.342433052832625","0.407798271437675"
"Limited","1999","16-34 y.","Not Working","37","0.463925903736819","0.355322783284312","0.572529024189326"
"Limited","1999","35-65 y.","Full Time","140","0.0463949800915573","0.0389593817807836","0.0538305784023309"
"Limited","1999","35-65 y.","Part Time","146","0.106229876509552","0.089100214983422","0.123359538035682"
"Limited","1999","35-65 y.","Not Working","17","","",""
"Limited","1999","66 and older","Full Time","","","",""
"Limited","1999","66 and older","Part Time","3","","",""
"Limited","1999","66 and older","Not Working","","","",""
"Permanent","2000","16-34 y.","Full Time","2247","0.780015664064727","0.765014120546928","0.795017207582526"
"Permanent","2000","16-34 y.","Part Time","646","0.580901866941666","0.552043785008829","0.609759948874504"
"Permanent","2000","16-34 y.","Not Working","48","0.410724788690297","0.323427105257223","0.498022472123371"
"Permanent","2000","35-65 y.","Full Time","5252","0.95548022566548","0.950017571582142","0.960942879748817"
"Permanent","2000","35-65 y.","Part Time","1775","0.906754372286338","0.893864940342085","0.91964380423059"
"Permanent","2000","35-65 y.","Not Working","47","0.52301499759103","0.420953106606003","0.625076888576056"
"Permanent","2000","66 and older","Full Time","7","","",""
"Permanent","2000","66 and older","Part Time","21","","",""
"Permanent","2000","66 and older","Not Working","","","",""
"Limited","2000","16-34 y.","Full Time","682","0.219984335935273","0.204982792417474","0.234985879453072"
"Limited","2000","16-34 y.","Part Time","477","0.419098133058334","0.390240051125497","0.447956214991171"
"Limited","2000","16-34 y.","Not Working","74","0.589275211309703","0.501977527876629","0.676572894742777"
"Limited","2000","35-65 y.","Full Time","224","0.0445197743345202","0.0390571202511827","0.0499824284178578"
"Limited","2000","35-65 y.","Part Time","180","0.0932456277136624","0.0803561957694096","0.106135059657915"
"Limited","2000","35-65 y.","Not Working","45","0.47698500240897","0.374923111423944","0.579046893393997"
"Limited","2000","66 and older","Full Time","1","","",""
"Limited","2000","66 and older","Part Time","3","","",""
"Limited","2000","66 and older","Not Working","","","",""
"Permanent","2001","16-34 y.","Full Time","1925","0.765350855746165","0.748915563990851","0.781786147501479"
"Permanent","2001","16-34 y.","Part Time","565","0.566554312455953","0.535778711665837","0.59732991324607"
"Permanent","2001","16-34 y.","Not Working","47","0.393849879302465","0.303762422748402","0.483937335856528"
"Permanent","2001","35-65 y.","Full Time","4859","0.962090184185493","0.956815067354422","0.967365301016564"
"Permanent","2001","35-65 y.","Part Time","1689","0.909601252549088","0.896625325198235","0.92257717989994"
"Permanent","2001","35-65 y.","Not Working","35","0.451484381299567","0.33573070810857","0.567238054490564"
"Permanent","2001","66 and older","Full Time","6","","",""
"Permanent","2001","66 and older","Part Time","21","","",""
"Permanent","2001","66 and older","Not Working","1","","",""
"Limited","2001","16-34 y.","Full Time","629","0.234649144253835","0.218213852498521","0.251084436009149"
"Limited","2001","16-34 y.","Part Time","431","0.433445687544047","0.40267008675393","0.464221288334163"
"Limited","2001","16-34 y.","Not Working","66","0.606150120697535","0.516062664143472","0.696237577251598"
"Limited","2001","35-65 y.","Full Time","176","0.0379098158145072","0.0326346989834363","0.0431849326455782"
"Limited","2001","35-65 y.","Part Time","187","0.0903987474509123","0.07742282010006","0.103374674801765"
"Limited","2001","35-65 y.","Not Working","36","0.548515618700433","0.432761945509436","0.66426929189143"
"Limited","2001","66 and older","Full Time","1","","",""
"Limited","2001","66 and older","Part Time","5","","",""
"Limited","2001","66 and older","Not Working","","","",""
"Permanent","2002","16-34 y.","Full Time","1802","0.74914276318886","0.731813644720557","0.766471881657163"
"Permanent","2002","16-34 y.","Part Time","563","0.560469030637165","0.529783360607228","0.591154700667103"
"Permanent","2002","16-34 y.","Not Working","31","0.272952789818901","0.185640944721498","0.360264634916305"
"Permanent","2002","35-65 y.","Full Time","5282","0.96097836354105","0.955854120341023","0.966102606741077"
"Permanent","2002","35-65 y.","Part Time","1923","0.909243377529164","0.896974688930033","0.921512066128295"
"Permanent","2002","35-65 y.","Not Working","32","0.563827979179642","0.437289008163365","0.69036695019592"
"Permanent","2002","66 and older","Full Time","7","","",""
"Permanent","2002","66 and older","Part Time","26","","",""
"Permanent","2002","66 and older","Not Working","1","","",""
"Limited","2002","16-34 y.","Full Time","602","0.25085723681114","0.233528118342837","0.268186355279443"
"Limited","2002","16-34 y.","Part Time","442","0.439530969362835","0.408845299332898","0.470216639392772"
"Limited","2002","16-34 y.","Not Working","69","0.727047210181099","0.639735365083695","0.814359055278502"
"Limited","2002","35-65 y.","Full Time","204","0.0390216364589501","0.0338973932589232","0.0441458796589769"
"Limited","2002","35-65 y.","Part Time","183","0.090756622470836","0.0784879338717054","0.103025311069967"
"Limited","2002","35-65 y.","Not Working","27","","",""
"Limited","2002","66 and older","Full Time","","","",""
"Limited","2002","66 and older","Part Time","5","","",""
"Limited","2002","66 and older","Not Working","","","",""
"Permanent","2003","16-34 y.","Full Time","1596","0.744457612643833","0.72617765601328","0.762737569274385"
"Permanent","2003","16-34 y.","Part Time","527","0.558090474238247","0.526309613271697","0.589871335204796"
"Permanent","2003","16-34 y.","Not Working","26","","",""
"Permanent","2003","35-65 y.","Full Time","4951","0.958669828337284","0.953230243616038","0.96410941305853"
"Permanent","2003","35-65 y.","Part Time","1875","0.909868702088579","0.897475245881311","0.922262158295846"
"Permanent","2003","35-65 y.","Not Working","26","","",""
"Permanent","2003","66 and older","Full Time","9","","",""
"Permanent","2003","66 and older","Part Time","26","","",""
"Permanent","2003","66 and older","Not Working","1","","",""
"Limited","2003","16-34 y.","Full Time","591","0.255542387356167","0.237262430725615","0.27382234398672"
"Limited","2003","16-34 y.","Part Time","411","0.441909525761754","0.410128664795204","0.473690386728303"
"Limited","2003","16-34 y.","Not Working","56","0.657408805200142","0.55469069481488","0.760126915585404"
"Limited","2003","35-65 y.","Full Time","193","0.0413301716627161","0.0358905869414701","0.0467697563839622"
"Limited","2003","35-65 y.","Part Time","176","0.0901312979114214","0.0777378417041535","0.102524754118689"
"Limited","2003","35-65 y.","Not Working","21","","",""
"Limited","2003","66 and older","Full Time","","","",""
"Limited","2003","66 and older","Part Time","3","","",""
"Limited","2003","66 and older","Not Working","","","",""
"Permanent","2004","16-34 y.","Full Time","1432","0.706873898092032","0.687013601541062","0.726734194643001"
"Permanent","2004","16-34 y.","Part Time","514","0.553660764023776","0.521659831753024","0.585661696294528"
"Permanent","2004","16-34 y.","Not Working","27","","",""
"Permanent","2004","35-65 y.","Full Time","4775","0.961369086861615","0.955999981486021","0.96673819223721"
"Permanent","2004","35-65 y.","Part Time","1841","0.895087719675046","0.8817605142464","0.908414925103692"
"Permanent","2004","35-65 y.","Not Working","25","","",""
"Permanent","2004","66 and older","Full Time","4","","",""
"Permanent","2004","66 and older","Part Time","40","0.975666118331827","0.929611819890313","1.02172041677334"
"Permanent","2004","66 and older","Not Working","","","",""
"Limited","2004","16-34 y.","Full Time","586","0.293126101907968","0.273265805356998","0.312986398458938"
"Limited","2004","16-34 y.","Part Time","413","0.446339235976224","0.414338303705472","0.478340168246976"
"Limited","2004","16-34 y.","Not Working","61","0.667039961783326","0.568575675391314","0.765504248175338"
"Limited","2004","35-65 y.","Full Time","174","0.0386309131383849","0.0332618077627905","0.0440000185139793"
"Limited","2004","35-65 y.","Part Time","190","0.104912280324954","0.0915850748963081","0.118239485753601"
"Limited","2004","35-65 y.","Not Working","21","","",""
"Limited","2004","66 and older","Full Time","","","",""
"Limited","2004","66 and older","Part Time","3","","",""
"Limited","2004","66 and older","Not Working","","","",""
"Permanent","2005","16-34 y.","Full Time","1349","0.738107616811775","0.718034874894018","0.758180358729531"
"Permanent","2005","16-34 y.","Part Time","506","0.552465982905811","0.52003426059364","0.584897705217982"
"Permanent","2005","16-34 y.","Not Working","21","","",""
"Permanent","2005","35-65 y.","Full Time","4762","0.960710068702911","0.955273547014339","0.966146590391483"
"Permanent","2005","35-65 y.","Part Time","1753","0.893195348742425","0.879390655565168","0.907000041919681"
"Permanent","2005","35-65 y.","Not Working","26","","",""
"Permanent","2005","66 and older","Full Time","9","","",""
"Permanent","2005","66 and older","Part Time","41","0.805370990605843","0.692182846432081","0.918559134779606"
"Permanent","2005","66 and older","Not Working","1","","",""
"Limited","2005","16-34 y.","Full Time","494","0.261892383188225","0.241819641270468","0.281965125105982"
"Limited","2005","16-34 y.","Part Time","397","0.447534017094189","0.415102294782018","0.47996573940636"
"Limited","2005","16-34 y.","Not Working","64","0.792407583577849","0.706185466566968","0.87862970058873"
"Limited","2005","35-65 y.","Full Time","144","0.0392899312970891","0.0338534096085173","0.044726452985661"
"Limited","2005","35-65 y.","Part Time","170","0.106804651257575","0.0929999580803192","0.120609344434832"
"Limited","2005","35-65 y.","Not Working","14","","",""
"Limited","2005","66 and older","Full Time","1","","",""
"Limited","2005","66 and older","Part Time","6","","",""
"Limited","2005","66 and older","Not Working","","","",""
"Permanent","2006","16-34 y.","Full Time","1331","0.700498593983803","0.679793737090447","0.721203450877159"
"Permanent","2006","16-34 y.","Part Time","456","0.526144000686249","0.492437799645791","0.559850201726707"
