"plb0037_h","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"Permanent","1998","Couple + C. GT 16 ","West Germany","801","0.813878474404133","0.789372933923732","0.838384014884534"
"Permanent","1998","Couple + C. GT 16 ","East Germany","378","0.744262941003126","0.705945768847431","0.782580113158821"
"Permanent","1998","Couple + C. LE and GT 16","West Germany","380","0.796298487398249","0.760638176650895","0.831958798145603"
"Permanent","1998","Couple + C. LE and GT 16","East Germany","190","0.703208173967712","0.647570862963863","0.75884548497156"
"Limited","1998","1-pers.-HH","West Germany","80","0.135176175039137","0.107278109905489","0.163074240172784"
"Limited","1998","1-pers.-HH","East Germany","19","","",""
"Limited","1998","(Married) couple without C. ","West Germany","114","0.0742293424807776","0.0606138733774953","0.0878448115840599"
"Limited","1998","(Married) couple without C. ","East Germany","51","0.117207283221119","0.086296636174128","0.148117930268109"
"Limited","1998","Single parent ","West Germany","63","0.228469598009132","0.17938043108969","0.277558764928575"
"Limited","1998","Single parent ","East Germany","32","0.339708557395842","0.245940238241396","0.433476876550288"
"Limited","1998","Couple + C. LE 16 ","West Germany","106","0.0711277282657333","0.0578702182833373","0.0843852382481292"
"Limited","1998","Couple + C. LE 16 ","East Germany","53","0.121441133136439","0.0929807218968758","0.149901544376002"
"Limited","1998","Couple + C. GT 16 ","West Germany","168","0.186121525595867","0.161615985115466","0.210627066076268"
"Limited","1998","Couple + C. GT 16 ","East Germany","120","0.255737058996874","0.217419886841179","0.294054231152569"
"Limited","1998","Couple + C. LE and GT 16","West Germany","110","0.203701512601751","0.168041201854397","0.239361823349105"
"Limited","1998","Couple + C. LE and GT 16","East Germany","69","0.296791826032288","0.24115451502844","0.352429137036137"
"Permanent","1999","1-pers.-HH","West Germany","482","0.85595992563571","0.827058121988679","0.88486172928274"
"Permanent","1999","1-pers.-HH","East Germany","114","0.792355940251786","0.72722687103069","0.857485009472882"
"Permanent","1999","(Married) couple without C. ","West Germany","1310","0.919257945345301","0.905220682891165","0.933295207799437"
"Permanent","1999","(Married) couple without C. ","East Germany","394","0.897572019885274","0.869619379919817","0.925524659850731"
"Permanent","1999","Single parent ","West Germany","221","0.750661629838865","0.701039736354933","0.800283523322796"
"Permanent","1999","Single parent ","East Germany","71","0.713304781339702","0.627216715406835","0.799392847272568"
"Permanent","1999","Couple + C. LE 16 ","West Germany","1378","0.931763205143113","0.918925539003117","0.944600871283108"
"Permanent","1999","Couple + C. LE 16 ","East Germany","437","0.879560617171039","0.850917228168641","0.908204006173436"
"Permanent","1999","Couple + C. GT 16 ","West Germany","771","0.794358080209091","0.768724433832426","0.819991726585756"
"Permanent","1999","Couple + C. GT 16 ","East Germany","369","0.716408768164405","0.676499212109166","0.756318324219644"
"Permanent","1999","Couple + C. LE and GT 16","West Germany","362","0.779947264798029","0.742252146899568","0.81764238269649"
"Permanent","1999","Couple + C. LE and GT 16","East Germany","169","0.656019095424072","0.597251673649305","0.714786517198839"
"Limited","1999","1-pers.-HH","West Germany","85","0.14404007436429","0.11513827071726","0.172941878011321"
"Limited","1999","1-pers.-HH","East Germany","35","0.207644059748214","0.142514990527118","0.27277312896931"
"Limited","1999","(Married) couple without C. ","West Germany","137","0.080742054654699","0.0667047922005631","0.0947793171088348"
"Limited","1999","(Married) couple without C. ","East Germany","58","0.102427980114726","0.0744753401492695","0.130380620080183"
"Limited","1999","Single parent ","West Germany","71","0.249338370161135","0.199716476677204","0.298960263645067"
"Limited","1999","Single parent ","East Germany","35","0.286695218660298","0.200607152727432","0.372783284593165"
"Limited","1999","Couple + C. LE 16 ","West Germany","104","0.0682367948568875","0.0553991287168916","0.0810744609968834"
"Limited","1999","Couple + C. LE 16 ","East Germany","59","0.120439382828962","0.0917959938265639","0.149082771831359"
"Limited","1999","Couple + C. GT 16 ","West Germany","184","0.205641919790909","0.180008273414244","0.231275566167574"
"Limited","1999","Couple + C. GT 16 ","East Germany","121","0.283591231835595","0.243681675780356","0.323500787890834"
"Limited","1999","Couple + C. LE and GT 16","West Germany","102","0.22005273520197","0.182357617303509","0.257747853100432"
"Limited","1999","Couple + C. LE and GT 16","East Germany","82","0.343980904575928","0.28521348280116","0.402748326350695"
"Permanent","2000","1-pers.-HH","West Germany","937","0.857477443618715","0.836799846228557","0.878155041008872"
"Permanent","2000","1-pers.-HH","East Germany","202","0.819276121100295","0.77167314027539","0.866879101925201"
"Permanent","2000","(Married) couple without C. ","West Germany","2085","0.922516115778943","0.911532264731175","0.933499966826711"
"Permanent","2000","(Married) couple without C. ","East Germany","557","0.880873113131733","0.85585429842179","0.905891927841676"
"Permanent","2000","Single parent ","West Germany","382","0.76657103485867","0.729078290001876","0.804063779715464"
"Permanent","2000","Single parent ","East Germany","117","0.758359085399344","0.690749166794864","0.825969004003824"
"Permanent","2000","Couple + C. LE 16 ","West Germany","2320","0.923924876404352","0.9135178509851","0.934331901823603"
"Permanent","2000","Couple + C. LE 16 ","East Germany","577","0.879134111898317","0.854265269912447","0.904002953884186"
"Permanent","2000","Couple + C. GT 16 ","West Germany","1200","0.808051486084544","0.787993724930298","0.828109247238789"
"Permanent","2000","Couple + C. GT 16 ","East Germany","540","0.728617855155841","0.696227228670924","0.761008481640758"
"Permanent","2000","Couple + C. LE and GT 16","West Germany","584","0.733132007652502","0.701970608794083","0.764293406510922"
"Permanent","2000","Couple + C. LE and GT 16","East Germany","244","0.744701454433834","0.697369486423173","0.792033422444496"
"Limited","2000","1-pers.-HH","West Germany","161","0.142522556381285","0.121844958991128","0.163200153771443"
"Limited","2000","1-pers.-HH","East Germany","49","0.180723878899705","0.133120898074799","0.22832685972461"
"Limited","2000","(Married) couple without C. ","West Germany","191","0.0774838842210568","0.0665000331732891","0.0884677352688246"
"Limited","2000","(Married) couple without C. ","East Germany","87","0.119126886868267","0.0941080721583239","0.14414570157821"
"Limited","2000","Single parent ","West Germany","107","0.23342896514133","0.195936220284535","0.270921709998124"
"Limited","2000","Single parent ","East Germany","37","0.241640914600656","0.174030995996176","0.309250833205136"
"Limited","2000","Couple + C. LE 16 ","West Germany","173","0.0760751235956485","0.0656680981763972","0.0864821490148998"
"Limited","2000","Couple + C. LE 16 ","East Germany","83","0.120865888101683","0.0959970461158137","0.145734730087553"
"Limited","2000","Couple + C. GT 16 ","West Germany","281","0.191948513915456","0.171890752761211","0.212006275069702"
"Limited","2000","Couple + C. GT 16 ","East Germany","184","0.271382144844159","0.238991518359242","0.303772771329076"
"Limited","2000","Couple + C. LE and GT 16","West Germany","190","0.266867992347498","0.235706593489078","0.298029391205917"
"Limited","2000","Couple + C. LE and GT 16","East Germany","82","0.255298545566166","0.207966577555504","0.302630513576827"
"Permanent","2001","1-pers.-HH","West Germany","860","0.890568328207836","0.871102416072721","0.91003424034295"
"Permanent","2001","1-pers.-HH","East Germany","184","0.807236180658377","0.75669408642929","0.857778274887464"
"Permanent","2001","(Married) couple without C. ","West Germany","1832","0.924016826735972","0.912363306828858","0.935670346643087"
"Permanent","2001","(Married) couple without C. ","East Germany","550","0.878348379344881","0.852883677963241","0.903813080726521"
"Permanent","2001","Single parent ","West Germany","334","0.756344614135055","0.715769314989113","0.796919913280998"
"Permanent","2001","Single parent ","East Germany","107","0.69671251030446","0.623874775975401","0.769550244633518"
"Permanent","2001","Couple + C. LE 16 ","West Germany","2165","0.934129923132648","0.924016554316332","0.944243291948964"
"Permanent","2001","Couple + C. LE 16 ","East Germany","526","0.86405153482483","0.83674117758207","0.89136189206759"
"Permanent","2001","Couple + C. GT 16 ","West Germany","1088","0.794208330738648","0.772682518018393","0.815734143458904"
"Permanent","2001","Couple + C. GT 16 ","East Germany","478","0.741637263614944","0.707563965633494","0.775710561596395"
"Permanent","2001","Couple + C. LE and GT 16","West Germany","527","0.726152320792063","0.693188402746284","0.759116238837842"
"Permanent","2001","Couple + C. LE and GT 16","East Germany","230","0.712727117801743","0.662837117437514","0.762617118165973"
"Limited","2001","1-pers.-HH","West Germany","128","0.109431671792164","0.0899657596570498","0.128897583927279"
"Limited","2001","1-pers.-HH","East Germany","50","0.192763819341623","0.142221725112536","0.24330591357071"
"Limited","2001","(Married) couple without C. ","West Germany","154","0.0759831732640277","0.0643296533569135","0.0876366931711419"
"Limited","2001","(Married) couple without C. ","East Germany","83","0.121651620655119","0.0961869192734792","0.147116322036759"
"Limited","2001","Single parent ","West Germany","96","0.243655385864944","0.203080086719002","0.284230685010887"
"Limited","2001","Single parent ","East Germany","46","0.30328748969554","0.230449755366482","0.376125224024599"
"Limited","2001","Couple + C. LE 16 ","West Germany","146","0.0658700768673519","0.0557567080510359","0.075983445683668"
"Limited","2001","Couple + C. LE 16 ","East Germany","79","0.13594846517517","0.10863810793241","0.16325882241793"
"Limited","2001","Couple + C. GT 16 ","West Germany","267","0.205791669261352","0.184265856541096","0.227317481981607"
"Limited","2001","Couple + C. GT 16 ","East Germany","156","0.258362736385056","0.224289438403605","0.292436034366506"
"Limited","2001","Couple + C. LE and GT 16","West Germany","176","0.273847679207937","0.240883761162158","0.306811597253716"
"Limited","2001","Couple + C. LE and GT 16","East Germany","86","0.287272882198257","0.237382881834027","0.337162882562486"
"Permanent","2002","1-pers.-HH","West Germany","831","0.867647890089096","0.846267204535092","0.889028575643101"
"Permanent","2002","1-pers.-HH","East Germany","176","0.804171471055159","0.75231903749555","0.856023904614768"
"Permanent","2002","(Married) couple without C. ","West Germany","2102","0.924598197020417","0.913726795785535","0.935469598255299"
"Permanent","2002","(Married) couple without C. ","East Germany","554","0.897299381322506","0.873326902203638","0.921271860441374"
"Permanent","2002","Single parent ","West Germany","348","0.764896514096132","0.725628407692528","0.804164620499736"
"Permanent","2002","Single parent ","East Germany","106","0.65518600633229","0.581073023047284","0.729298989617297"
"Permanent","2002","Couple + C. LE 16 ","West Germany","2225","0.935032955241493","0.925133109940479","0.944932800542508"
"Permanent","2002","Couple + C. LE 16 ","East Germany","524","0.914812326213913","0.891955013843251","0.937669638584575"
"Permanent","2002","Couple + C. GT 16 ","West Germany","1177","0.776150815602485","0.754900680708229","0.797400950496742"
"Permanent","2002","Couple + C. GT 16 ","East Germany","529","0.73546041444694","0.702572672748995","0.768348156144885"
"Permanent","2002","Couple + C. LE and GT 16","West Germany","637","0.73557720014922","0.705354377780573","0.765800022517867"
"Permanent","2002","Couple + C. LE and GT 16","East Germany","199","0.690827384706641","0.635803819356188","0.745850950057095"
"Limited","2002","1-pers.-HH","West Germany","134","0.132352109910904","0.110971424356899","0.153732795464908"
"Limited","2002","1-pers.-HH","East Germany","49","0.195828528944841","0.143976095385233","0.24768096250445"
"Limited","2002","(Married) couple without C. ","West Germany","164","0.0754018029795827","0.0645304017447009","0.0862732042144645"
"Limited","2002","(Married) couple without C. ","East Germany","62","0.102700618677494","0.0787281395586257","0.126673097796362"
"Limited","2002","Single parent ","West Germany","100","0.235103485903868","0.195835379500265","0.274371592307472"
"Limited","2002","Single parent ","East Germany","52","0.34481399366771","0.270701010382703","0.418926976952716"
"Limited","2002","Couple + C. LE 16 ","West Germany","156","0.0649670447585066","0.0550671994574918","0.0748668900595213"
"Limited","2002","Couple + C. LE 16 ","East Germany","49","0.0851876737860872","0.062330361415425","0.108044986156749"
"Limited","2002","Couple + C. GT 16 ","West Germany","301","0.223849184397515","0.202599049503258","0.245099319291771"
"Limited","2002","Couple + C. GT 16 ","East Germany","162","0.26453958555306","0.231651843855115","0.297427327251005"
"Limited","2002","Couple + C. LE and GT 16","West Germany","181","0.26442279985078","0.234199977482133","0.294645622219427"
"Limited","2002","Couple + C. LE and GT 16","East Germany","72","0.309172615293359","0.254149049942905","0.364196180643812"
"Permanent","2003","1-pers.-HH","West Germany","799","0.870336489503587","0.8486291468807","0.892043832126474"
"Permanent","2003","1-pers.-HH","East Germany","170","0.830537100379604","0.779553176296852","0.881521024462357"
"Permanent","2003","(Married) couple without C. ","West Germany","1920","0.911220421440065","0.899067141967115","0.923373700913015"
"Permanent","2003","(Married) couple without C. ","East Germany","569","0.885316907837638","0.860802307408315","0.909831508266961"
"Permanent","2003","Single parent ","West Germany","318","0.783942448333786","0.744202591455288","0.823682305212283"
"Permanent","2003","Single parent ","East Germany","103","0.711868056001774","0.638405316372881","0.785330795630667"
"Permanent","2003","Couple + C. LE 16 ","West Germany","2037","0.932586550850798","0.922051503461039","0.943121598240557"
"Permanent","2003","Couple + C. LE 16 ","East Germany","467","0.873615936795501","0.845028787950358","0.902203085640645"
"Permanent","2003","Couple + C. GT 16 ","West Germany","1150","0.784554270177313","0.763363614969371","0.805744925385255"
"Permanent","2003","Couple + C. GT 16 ","East Germany","510","0.77932457878225","0.747394737706045","0.811254419858455"
"Permanent","2003","Couple + C. LE and GT 16","West Germany","601","0.748983129102037","0.718337228085909","0.779629030118165"
"Permanent","2003","Couple + C. LE and GT 16","East Germany","180","0.770146073753211","0.71577139687975","0.824520750626672"
"Limited","2003","1-pers.-HH","West Germany","121","0.129663510496413","0.107956167873526","0.1513708531193"
"Limited","2003","1-pers.-HH","East Germany","38","0.169462899620396","0.118478975537643","0.220446823703148"
"Limited","2003","(Married) couple without C. ","West Germany","184","0.0887795785599353","0.0766262990869856","0.100932858032885"
"Limited","2003","(Married) couple without C. ","East Germany","80","0.114683092162362","0.0901684917330395","0.139197692591685"
"Limited","2003","Single parent ","West Germany","94","0.216057551666215","0.176317694787717","0.255797408544712"
"Limited","2003","Single parent ","East Germany","43","0.288131943998226","0.214669204369333","0.361594683627119"
"Limited","2003","Couple + C. LE 16 ","West Germany","139","0.0674134491492022","0.0568784017594433","0.0779484965389611"
"Limited","2003","Couple + C. LE 16 ","East Germany","52","0.126384063204499","0.0977969143593553","0.154971212049642"
"Limited","2003","Couple + C. GT 16 ","West Germany","296","0.215445729822687","0.194255074614745","0.236636385030629"
"Limited","2003","Couple + C. GT 16 ","East Germany","138","0.22067542121775","0.188745580141545","0.252605262293955"
"Limited","2003","Couple + C. LE and GT 16","West Germany","168","0.251016870897963","0.220370969881835","0.281662771914091"
"Limited","2003","Couple + C. LE and GT 16","East Germany","50","0.229853926246789","0.175479249373328","0.28422860312025"
"Permanent","2004","1-pers.-HH","West Germany","753","0.852244398189631","0.828718488262775","0.875770308116487"
"Permanent","2004","1-pers.-HH","East Germany","176","0.772318028155427","0.717525764842331","0.827110291468522"
"Permanent","2004","(Married) couple without C. ","West Germany","1931","0.901675798634473","0.889004148393979","0.914347448874966"
"Permanent","2004","(Married) couple without C. ","East Germany","554","0.899997523801479","0.876589785920025","0.923405261682933"
"Permanent","2004","Single parent ","West Germany","296","0.729699491916748","0.685957762372583","0.773441221460914"
"Permanent","2004","Single parent ","East Germany","97","0.63375254697578","0.556134198326304","0.711370895625256"
"Permanent","2004","Couple + C. LE 16 ","West Germany","1896","0.936546781102487","0.925939632960448","0.947153929244526"
"Permanent","2004","Couple + C. LE 16 ","East Germany","413","0.842166358859462","0.80937948434085","0.874953233378074"
"Permanent","2004","Couple + C. GT 16 ","West Germany","1106","0.777086858412115","0.755285342523967","0.798888374300263"
"Permanent","2004","Couple + C. GT 16 ","East Germany","514","0.769702522537497","0.737484252534771","0.801920792540223"
"Permanent","2004","Couple + C. LE and GT 16","West Germany","564","0.760754355587038","0.729351494564076","0.79215721661"
"Permanent","2004","Couple + C. LE and GT 16","East Germany","162","0.741547240109916","0.681909261238804","0.801185218981028"
"Limited","2004","1-pers.-HH","West Germany","121","0.147755601810369","0.124229691883513","0.171281511737225"
"Limited","2004","1-pers.-HH","East Germany","49","0.227681971844573","0.172889708531478","0.282474235157669"
"Limited","2004","(Married) couple without C. ","West Germany","190","0.0983242013655275","0.0856525511250341","0.110995851606021"
"Limited","2004","(Married) couple without C. ","East Germany","77","0.100002476198521","0.0765947383170672","0.123410214079975"
"Limited","2004","Single parent ","West Germany","100","0.270300508083252","0.226558778539086","0.314042237627417"
"Limited","2004","Single parent ","East Germany","51","0.36624745302422","0.288629104374744","0.443865801673696"
"Limited","2004","Couple + C. LE 16 ","West Germany","133","0.0634532188975134","0.0528460707554744","0.0740603670395523"
"Limited","2004","Couple + C. LE 16 ","East Germany","62","0.157833641140538","0.125046766621926","0.19062051565915"
"Limited","2004","Couple + C. GT 16 ","West Germany","294","0.222913141587885","0.201111625699737","0.244714657476033"
"Limited","2004","Couple + C. GT 16 ","East Germany","142","0.230297477462503","0.198079207459777","0.262515747465229"
"Limited","2004","Couple + C. LE and GT 16","West Germany","145","0.239245644412962","0.20784278339","0.270648505435924"
"Limited","2004","Couple + C. LE and GT 16","East Germany","45","0.258452759890084","0.198814781018972","0.318090738761196"
"Permanent","2005","1-pers.-HH","West Germany","798","0.878412261775376","0.857213680971623","0.899610842579128"
"Permanent","2005","1-pers.-HH","East Germany","186","0.789238307555672","0.737422827100377","0.841053788010967"
"Permanent","2005","(Married) couple without C. ","West Germany","1889","0.901899072087002","0.889054193353031","0.914743950820973"
"Permanent","2005","(Married) couple without C. ","East Germany","545","0.865994889225469","0.838872363832431","0.893117414618507"
"Permanent","2005","Single parent ","West Germany","299","0.791234202746403","0.750262464319638","0.832205941173169"
"Permanent","2005","Single parent ","East Germany","98","0.697564596185942","0.620931375568569","0.774197816803314"
"Permanent","2005","Couple + C. LE 16 ","West Germany","1801","0.924942630757292","0.91315396454511","0.936731296969474"
"Permanent","2005","Couple + C. LE 16 ","East Germany","388","0.85766508294491","0.825055639445417","0.890274526444403"
"Permanent","2005","Couple + C. GT 16 ","West Germany","1083","0.773943112489048","0.751581050432125","0.796305174545971"
"Permanent","2005","Couple + C. GT 16 ","East Germany","499","0.802029613599858","0.770537206957208","0.833522020242507"
"Permanent","2005","Couple + C. LE and GT 16","West Germany","537","0.751641429645029","0.719214872956025","0.784067986334033"
"Permanent","2005","Couple + C. LE and GT 16","East Germany","153","0.676179769757554","0.610836922709032","0.741522616806077"
"Limited","2005","1-pers.-HH","West Germany","115","0.121587738224624","0.100389157420872","0.142786319028377"
"Limited","2005","1-pers.-HH","East Germany","52","0.210761692444328","0.158946211989033","0.262577172899623"
"Limited","2005","(Married) couple without C. ","West Germany","171","0.098100927912998","0.0852560491790268","0.110945806646969"
"Limited","2005","(Married) couple without C. ","East Germany","61","0.134005110774531","0.106882585381493","0.161127636167569"
"Limited","2005","Single parent ","West Germany","79","0.208765797253597","0.167794058826831","0.249737535680362"
"Limited","2005","Single parent ","East Germany","40","0.302435403814058","0.225802183196686","0.379068624431431"
"Limited","2005","Couple + C. LE 16 ","West Germany","118","0.0750573692427082","0.063268703030526","0.0868460354548904"
"Limited","2005","Couple + C. LE 16 ","East Germany","53","0.14233491705509","0.109725473555597","0.174944360554583"
"Limited","2005","Couple + C. GT 16 ","West Germany","261","0.226056887510952","0.203694825454029","0.248418949567875"
"Limited","2005","Couple + C. GT 16 ","East Germany","116","0.197970386400142","0.166477979757493","0.229462793042792"
"Limited","2005","Couple + C. LE and GT 16","West Germany","145","0.248358570354971","0.215932013665968","0.280785127043975"
"Limited","2005","Couple + C. LE and GT 16","East Germany","44","0.323820230242446","0.258477383193923","0.389163077290968"
"Permanent","2006","1-pers.-HH","West Germany","838","0.859671767554177","0.83784795963818","0.881495575470174"
"Permanent","2006","1-pers.-HH","East Germany","214","0.788158998837226","0.739054735280871","0.837263262393581"
"Permanent","2006","(Married) couple without C. ","West Germany","2055","0.884270724420436","0.871029000537062","0.89751244830381"
"Permanent","2006","(Married) couple without C. ","East Germany","567","0.857808479884766","0.830855905714657","0.884761054054876"
"Permanent","2006","Single parent ","West Germany","342","0.787088613520384","0.74826057852367","0.825916648517099"
"Permanent","2006","Single parent ","East Germany","91","0.61438717575786","0.533760105614463","0.695014245901258"
"Permanent","2006","Couple + C. LE 16 ","West Germany","1828","0.931796026446588","0.920686380641185","0.942905672251991"
"Permanent","2006","Couple + C. LE 16 ","East Germany","391","0.820809120549507","0.785570294655416","0.856047946443598"
"Permanent","2006","Couple + C. GT 16 ","West Germany","1089","0.763375527498401","0.740959936296402","0.7857911187004"
"Permanent","2006","Couple + C. GT 16 ","East Germany","531","0.784232332190485","0.752753999091519","0.815710665289451"
"Permanent","2006","Couple + C. LE and GT 16","West Germany","546","0.776965211388253","0.745467868215265","0.808462554561242"
"Permanent","2006","Couple + C. LE and GT 16","East Germany","130","0.743069807010357","0.677580195387235","0.808559418633479"
"Limited","2006","1-pers.-HH","West Germany","135","0.140328232445823","0.118504424529826","0.16215204036182"
"Limited","2006","1-pers.-HH","East Germany","52","0.211841001162774","0.162736737606419","0.260945264719129"
"Limited","2006","(Married) couple without C. ","West Germany","187","0.115729275579564","0.10248755169619","0.128970999462938"
"Limited","2006","(Married) couple without C. ","East Germany","78","0.142191520115233","0.115238945945124","0.169144094285343"
"Limited","2006","Single parent ","West Germany","85","0.212911386479616","0.174083351482901","0.25173942147633"
"Limited","2006","Single parent ","East Germany","49","0.38561282424214","0.304985754098742","0.466239894385537"
"Limited","2006","Couple + C. LE 16 ","West Germany","150","0.0682039735534122","0.0570943277480092","0.0793136193588151"
"Limited","2006","Couple + C. LE 16 ","East Germany","64","0.179190879450493","0.143952053556402","0.214429705344584"
"Limited","2006","Couple + C. GT 16 ","West Germany","292","0.236624472501599","0.2142088812996","0.259040063703598"
"Limited","2006","Couple + C. GT 16 ","East Germany","125","0.215767667809515","0.184289334710549","0.247246000908481"
"Limited","2006","Couple + C. LE and GT 16","West Germany","125","0.223034788611747","0.191537445438758","0.254532131784735"
"Limited","2006","Couple + C. LE and GT 16","East Germany","41","0.256930192989643","0.191440581366521","0.322419804612765"
"Permanent","2007","1-pers.-HH","West Germany","804","0.858468796095358","0.836197697697496","0.88073989449322"
"Permanent","2007","1-pers.-HH","East Germany","210","0.763898325920033","0.712376036875822","0.815420614964244"
"Permanent","2007","(Married) couple without C. ","West Germany","1907","0.905957699209743","0.893485564117908","0.918429834301578"
"Permanent","2007","(Married) couple without C. ","East Germany","549","0.873522550494733","0.84760862761332","0.899436473376145"
"Permanent","2007","Single parent ","West Germany","304","0.766011469356593","0.724101245671757","0.807921693041429"
"Permanent","2007","Single parent ","East Germany","97","0.657261531826942","0.579196875546988","0.735326188106895"
"Permanent","2007","Couple + C. LE 16 ","West Germany","1750","0.904689980575869","0.891521047921684","0.917858913230053"
"Permanent","2007","Couple + C. LE 16 ","East Germany","384","0.838639545313712","0.804383876509551","0.872895214117873"
"Permanent","2007","Couple + C. GT 16 ","West Germany","1085","0.763324557400901","0.740684893505287","0.785964221296516"
"Permanent","2007","Couple + C. GT 16 ","East Germany","513","0.768948478615082","0.73608658471342","0.801810372516743"
"Permanent","2007","Couple + C. LE and GT 16","West Germany","498","0.745640829456403","0.711388443309768","0.779893215603039"
"Permanent","2007","Couple + C. LE and GT 16","East Germany","119","0.73336109515105","0.665266714262752","0.801455476039348"
"Limited","2007","1-pers.-HH","West Germany","137","0.141531203904642","0.11926010550678","0.163802302302504"
"Limited","2007","1-pers.-HH","East Germany","51","0.236101674079967","0.184579385035756","0.287623963124178"
"Limited","2007","(Married) couple without C. ","West Germany","197","0.0940423007902573","0.0815701656984222","0.106514435882092"
"Limited","2007","(Married) couple without C. ","East Germany","83","0.126477449505267","0.100563526623855","0.15239137238668"
"Limited","2007","Single parent ","West Germany","88","0.233988530643407","0.192078306958571","0.275898754328243"
"Limited","2007","Single parent ","East Germany","45","0.342738468173058","0.264673811893104","0.420803124453012"
"Limited","2007","Couple + C. LE 16 ","West Germany","160","0.0953100194241313","0.0821410867699465","0.108478952078316"
"Limited","2007","Couple + C. LE 16 ","East Germany","59","0.161360454686288","0.127104785882127","0.195616123490449"
"Limited","2007","Couple + C. GT 16 ","West Germany","269","0.236675442599099","0.214035778703484","0.259315106494713"
"Limited","2007","Couple + C. GT 16 ","East Germany","119","0.231051521384918","0.198189627483257","0.26391341528658"
"Limited","2007","Couple + C. LE and GT 16","West Germany","123","0.254359170543597","0.220106784396961","0.288611556690232"
"Limited","2007","Couple + C. LE and GT 16","East Germany","43","0.26663890484895","0.198544523960652","0.334733285737248"
"Permanent","2008","1-pers.-HH","West Germany","778","0.853603138115779","0.830723070244562","0.876483205986997"
"Permanent","2008","1-pers.-HH","East Germany","221","0.844891607765852","0.800888883677218","0.888894331854486"
"Permanent","2008","(Married) couple without C. ","West Germany","1787","0.886744438497171","0.872834842392587","0.900654034601755"
"Permanent","2008","(Married) couple without C. ","East Germany","593","0.870212838370872","0.844670192700288","0.895755484041456"
"Permanent","2008","Single parent ","West Germany","323","0.73394616272508","0.691835238516342","0.776057086933817"
"Permanent","2008","Single parent ","East Germany","88","0.598820189599774","0.518204110730879","0.679436268468669"
"Permanent","2008","Couple + C. LE 16 ","West Germany","1598","0.909873457609914","0.896367705463993","0.923379209755836"
"Permanent","2008","Couple + C. LE 16 ","East Germany","382","0.871743534508655","0.840212354868328","0.903274714148983"
"Permanent","2008","Couple + C. GT 16 ","West Germany","1103","0.761937402790715","0.739384988669615","0.784489816911815"
"Permanent","2008","Couple + C. GT 16 ","East Germany","457","0.757264059381635","0.722220768494257","0.792307350269012"
"Permanent","2008","Couple + C. LE and GT 16","West Germany","463","0.799762257444537","0.767081638582885","0.832442876306188"
"Permanent","2008","Couple + C. LE and GT 16","East Germany","105","0.687247490687456","0.612045619667274","0.762449361707638"
"Limited","2008","1-pers.-HH","West Germany","139","0.146396861884221","0.123516794013003","0.169276929755438"
"Limited","2008","1-pers.-HH","East Germany","39","0.155108392234148","0.111105668145514","0.199111116322782"
"Limited","2008","(Married) couple without C. ","West Germany","207","0.113255561502829","0.0993459653982453","0.127165157607413"
"Limited","2008","(Married) couple without C. ","East Germany","72","0.129787161629128","0.104244515958544","0.155329807299712"
"Limited","2008","Single parent ","West Germany","100","0.26605383727492","0.223942913066183","0.308164761483658"
"Limited","2008","Single parent ","East Germany","54","0.401179810400226","0.320563731531331","0.481795889269121"
"Limited","2008","Couple + C. LE 16 ","West Germany","129","0.090126542390086","0.0766207902441644","0.103632294536008"
"Limited","2008","Couple + C. LE 16 ","East Germany","50","0.128256465491345","0.0967252858510173","0.159787645131672"
"Limited","2008","Couple + C. GT 16 ","West Germany","267","0.238062597209285","0.215510183088185","0.260615011330385"
"Limited","2008","Couple + C. GT 16 ","East Germany","118","0.242735940618365","0.207692649730988","0.277779231505743"
"Limited","2008","Couple + C. LE and GT 16","West Germany","113","0.200237742555463","0.167557123693811","0.232918361417115"
"Limited","2008","Couple + C. LE and GT 16","East Germany","41","0.312752509312544","0.237550638292362","0.387954380332727"
"Permanent","2009","1-pers.-HH","West Germany","731","0.853819028235795","0.8301245312942","0.87751352517739"
"Permanent","2009","1-pers.-HH","East Germany","199","0.778771273282891","0.727421686659591","0.83012085990619"
"Permanent","2009","(Married) couple without C. ","West Germany","1686","0.901912625202062","0.888474859323035","0.915350391081089"
"Permanent","2009","(Married) couple without C. ","East Germany","568","0.864626778985076","0.838037886032167","0.891215671937985"
"Permanent","2009","Single parent ","West Germany","302","0.756522057248253","0.713595793656412","0.799448320840094"
"Permanent","2009","Single parent ","East Germany","87","0.579851755379523","0.496897551128544","0.662805959630502"
"Permanent","2009","Couple + C. LE 16 ","West Germany","1364","0.916287231589164","0.902219877742414","0.930354585435915"
"Permanent","2009","Couple + C. LE 16 ","East Germany","369","0.892205506594567","0.862652025412549","0.921758987776586"
"Permanent","2009","Couple + C. GT 16 ","West Germany","1060","0.752320683538809","0.729077986405322","0.775563380672295"
"Permanent","2009","Couple + C. GT 16 ","East Germany","417","0.750624058034605","0.713685384148278","0.787562731920933"
"Permanent","2009","Couple + C. LE and GT 16","West Germany","461","0.782999196761234","0.749010446510574","0.816987947011893"
"Permanent","2009","Couple + C. LE and GT 16","East Germany","102","0.708116348056125","0.63226457378423","0.783968122328019"
"Limited","2009","1-pers.-HH","West Germany","123","0.146180971764205","0.12248647482261","0.1698754687058"
