"plb0037_h","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Permanent","1985","Full Time","(0) in school","","","",""
"Permanent","1985","Full Time","(1a) inadequately completed","396","0.940357117736312","0.917544577914877","0.963169657557747"
"Permanent","1985","Full Time","(1b) general elementary school","671","0.83021634475931","0.803698006401226","0.856734683117394"
"Permanent","1985","Full Time","(1c) basic vocational qualification","1628","0.956450913097521","0.946783348544121","0.966118477650921"
"Permanent","1985","Full Time","(2b) intermediate general qualification","58","0.488681491428461","0.400342133705255","0.577020849151667"
"Permanent","1985","Full Time","(2a) intermediate vocational","579","0.933502428946566","0.913906633012068","0.953098224881064"
"Permanent","1985","Full Time","(2c_gen) general maturity certificate","43","0.524646536326376","0.403242493542389","0.646050579110363"
"Permanent","1985","Full Time","(2c_voc) vocational maturity certificate","167","0.949237837255964","0.916899399401595","0.981576275110334"
"Permanent","1985","Full Time","(3a) lower tertiary education","128","0.976641947404575","0.950875939943848","1.0024079548653"
"Permanent","1985","Full Time","(3b) higher tertiary education","226","0.905820433364247","0.86990090437331","0.941739962355184"
"Permanent","1985","Part Time","(0) in school","2","","",""
"Permanent","1985","Part Time","(1a) inadequately completed","64","0.845007255731363","0.761414672598378","0.928599838864348"
"Permanent","1985","Part Time","(1b) general elementary school","281","0.820007321387426","0.77952677864637","0.860487864128482"
"Permanent","1985","Part Time","(1c) basic vocational qualification","383","0.926729894798067","0.901779290216954","0.95168049937918"
"Permanent","1985","Part Time","(2b) intermediate general qualification","28","","",""
"Permanent","1985","Part Time","(2a) intermediate vocational","154","0.887639924118544","0.840305787323742","0.934974060913346"
"Permanent","1985","Part Time","(2c_gen) general maturity certificate","21","","",""
"Permanent","1985","Part Time","(2c_voc) vocational maturity certificate","48","0.857328845975278","0.764899782732723","0.949757909217833"
"Permanent","1985","Part Time","(3a) lower tertiary education","13","","",""
"Permanent","1985","Part Time","(3b) higher tertiary education","58","0.705758273654616","0.607721465353317","0.803795081955914"
"Permanent","1985","Not Working","(0) in school","2","","",""
"Permanent","1985","Not Working","(1a) inadequately completed","5","","",""
"Permanent","1985","Not Working","(1b) general elementary school","18","","",""
"Permanent","1985","Not Working","(1c) basic vocational qualification","27","","",""
"Permanent","1985","Not Working","(2b) intermediate general qualification","6","","",""
"Permanent","1985","Not Working","(2a) intermediate vocational","8","","",""
"Permanent","1985","Not Working","(2c_gen) general maturity certificate","3","","",""
"Permanent","1985","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Permanent","1985","Not Working","(3a) lower tertiary education","2","","",""
"Permanent","1985","Not Working","(3b) higher tertiary education","1","","",""
"Limited","1985","Full Time","(0) in school","","","",""
"Limited","1985","Full Time","(1a) inadequately completed","18","","",""
"Limited","1985","Full Time","(1b) general elementary school","99","0.16978365524069","0.143265316882606","0.196301993598774"
"Limited","1985","Full Time","(1c) basic vocational qualification","84","0.0435490869024794","0.0338815223490794","0.0532166514558794"
"Limited","1985","Full Time","(2b) intermediate general qualification","65","0.511318508571539","0.422979150848333","0.599657866294745"
"Limited","1985","Full Time","(2a) intermediate vocational","42","0.0664975710534335","0.0469017751189355","0.0860933669879316"
"Limited","1985","Full Time","(2c_gen) general maturity certificate","22","","",""
"Limited","1985","Full Time","(2c_voc) vocational maturity certificate","10","","",""
"Limited","1985","Full Time","(3a) lower tertiary education","4","","",""
"Limited","1985","Full Time","(3b) higher tertiary education","28","","",""
"Limited","1985","Part Time","(0) in school","1","","",""
"Limited","1985","Part Time","(1a) inadequately completed","8","","",""
"Limited","1985","Part Time","(1b) general elementary school","65","0.179992678612574","0.139512135871518","0.22047322135363"
"Limited","1985","Part Time","(1c) basic vocational qualification","36","0.073270105201933","0.0483195006208199","0.098220709783046"
"Limited","1985","Part Time","(2b) intermediate general qualification","48","0.625560807825969","0.516751333895247","0.734370281756692"
