"plb0037_h","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"Permanent","1988","college entrance qualification","East Germany","","","",""
"Permanent","1988","Other degree","West Germany","665","0.899660525354875","0.877513590501069","0.921807460208681"
"Permanent","1988","Other degree","East Germany","","","",""
"Permanent","1988","no degree/no degree yet","West Germany","355","0.880196011138313","0.847716624740829","0.912675397535797"
"Permanent","1988","no degree/no degree yet","East Germany","","","",""
"Limited","1988","lower secondary degree","West Germany","261","0.0848201831723081","0.0736851024299264","0.0959552639146898"
"Limited","1988","lower secondary degree","East Germany","","","",""
"Limited","1988","secondary school degree","West Germany","167","0.129823313681203","0.109326894375086","0.15031973298732"
"Limited","1988","secondary school degree","East Germany","","","",""
"Limited","1988","college entrance qualification","West Germany","116","0.168710992251374","0.140521908961565","0.196900075541182"
"Limited","1988","college entrance qualification","East Germany","","","",""
"Limited","1988","Other degree","West Germany","42","0.100339474645125","0.0781925397913195","0.122486409498931"
"Limited","1988","Other degree","East Germany","","","",""
"Limited","1988","no degree/no degree yet","West Germany","29","","",""
"Limited","1988","no degree/no degree yet","East Germany","","","",""
"Permanent","1989","lower secondary degree","West Germany","275","0.759913648401729","0.716797170767616","0.803030126035842"
"Permanent","1989","lower secondary degree","East Germany","","","",""
"Permanent","1989","secondary school degree","West Germany","148","0.741134536766038","0.682586216039873","0.799682857492203"
"Permanent","1989","secondary school degree","East Germany","","","",""
"Permanent","1989","college entrance qualification","West Germany","120","0.764785981204871","0.69987357211358","0.829698390296162"
"Permanent","1989","college entrance qualification","East Germany","","","",""
"Permanent","1989","Other degree","West Germany","54","0.830441703481996","0.743158030328781","0.917725376635211"
"Permanent","1989","Other degree","East Germany","","","",""
"Permanent","1989","no degree/no degree yet","West Germany","35","0.792539329489726","0.672727402564686","0.912351256414766"
"Permanent","1989","no degree/no degree yet","East Germany","","","",""
"Limited","1989","lower secondary degree","West Germany","102","0.240086351598271","0.196969873964158","0.283202829232384"
"Limited","1989","lower secondary degree","East Germany","","","",""
"Limited","1989","secondary school degree","West Germany","67","0.258865463233962","0.200317142507797","0.317413783960127"
"Limited","1989","secondary school degree","East Germany","","","",""
"Limited","1989","college entrance qualification","West Germany","44","0.235214018795129","0.170301609703838","0.30012642788642"
"Limited","1989","college entrance qualification","East Germany","","","",""
"Limited","1989","Other degree","West Germany","17","","",""
"Limited","1989","Other degree","East Germany","","","",""
"Limited","1989","no degree/no degree yet","West Germany","9","","",""
"Limited","1989","no degree/no degree yet","East Germany","","","",""
"Permanent","1990","lower secondary degree","West Germany","313","0.814894154573692","0.77692807685057","0.852860232296814"
"Permanent","1990","lower secondary degree","East Germany","","","",""
"Permanent","1990","secondary school degree","West Germany","158","0.74366415671997","0.685706217127575","0.801622096312366"
"Permanent","1990","secondary school degree","East Germany","","","",""
"Permanent","1990","college entrance qualification","West Germany","121","0.741015726380298","0.67477213658449","0.807259316176106"
"Permanent","1990","college entrance qualification","East Germany","","","",""
"Permanent","1990","Other degree","West Germany","59","0.823923335013456","0.735327517469499","0.912519152557414"
"Permanent","1990","Other degree","East Germany","","","",""
"Permanent","1990","no degree/no degree yet","West Germany","32","0.895898914965227","0.801258806636145","0.990539023294309"
"Permanent","1990","no degree/no degree yet","East Germany","","","",""
"Limited","1990","lower secondary degree","West Germany","89","0.185105845426308","0.147139767703186","0.22307192314943"
"Limited","1990","lower secondary degree","East Germany","","","",""
"Limited","1990","secondary school degree","West Germany","60","0.25633584328003","0.198377903687634","0.314293782872425"
"Limited","1990","secondary school degree","East Germany","","","",""
"Limited","1990","college entrance qualification","West Germany","47","0.258984273619702","0.192740683823894","0.32522786341551"
"Limited","1990","college entrance qualification","East Germany","","","",""
"Limited","1990","Other degree","West Germany","12","","",""
"Limited","1990","Other degree","East Germany","","","",""
"Limited","1990","no degree/no degree yet","West Germany","8","","",""
"Limited","1990","no degree/no degree yet","East Germany","","","",""
"Permanent","1991","lower secondary degree","West Germany","300","0.804876434779964","0.764978726232033","0.844774143327895"
"Permanent","1991","lower secondary degree","East Germany","96","0.708512479788533","0.628200696331619","0.788824263245448"
"Permanent","1991","secondary school degree","West Germany","172","0.816663963959151","0.765878283680557","0.867449644237745"
"Permanent","1991","secondary school degree","East Germany","344","0.795102433680182","0.757516428495486","0.832688438864878"
"Permanent","1991","college entrance qualification","West Germany","118","0.699113876913692","0.630371415844149","0.767856337983235"
"Permanent","1991","college entrance qualification","East Germany","104","0.728962084355391","0.654801004971132","0.803123163739649"
"Permanent","1991","Other degree","West Germany","72","0.736453406841805","0.644925310710552","0.827981502973058"
"Permanent","1991","Other degree","East Germany","3","","",""
"Permanent","1991","no degree/no degree yet","West Germany","45","0.829673757045484","0.730325281740898","0.929022232350071"
"Permanent","1991","no degree/no degree yet","East Germany","","","",""
"Limited","1991","lower secondary degree","West Germany","79","0.195123565220036","0.155225856672105","0.235021273767967"
"Limited","1991","lower secondary degree","East Germany","27","","",""
"Limited","1991","secondary school degree","West Germany","51","0.183336036040849","0.132550355762255","0.234121716319443"
"Limited","1991","secondary school degree","East Germany","99","0.204897566319819","0.167311561135123","0.242483571504515"
"Limited","1991","college entrance qualification","West Germany","53","0.300886123086308","0.232143662016766","0.369628584155851"
"Limited","1991","college entrance qualification","East Germany","34","0.271037915644609","0.196876836260351","0.345198995028868"
"Limited","1991","Other degree","West Germany","17","","",""
"Limited","1991","Other degree","East Germany","","","",""
"Limited","1991","no degree/no degree yet","West Germany","10","","",""
"Limited","1991","no degree/no degree yet","East Germany","","","",""
"Permanent","1992","lower secondary degree","West Germany","273","0.81196301392021","0.770551147711405","0.853374880129015"
"Permanent","1992","lower secondary degree","East Germany","118","0.613190439254568","0.543011222935504","0.683369655573631"
"Permanent","1992","secondary school degree","West Germany","189","0.822912200342779","0.773895823980637","0.87192857670492"
"Permanent","1992","secondary school degree","East Germany","310","0.757559963768617","0.716178089159138","0.798941838378095"
"Permanent","1992","college entrance qualification","West Germany","107","0.653152482187968","0.578700742354474","0.727604222021462"
"Permanent","1992","college entrance qualification","East Germany","88","0.719828411407127","0.640140083520063","0.799516739294191"
"Permanent","1992","Other degree","West Germany","59","0.888453661263872","0.813630046487236","0.963277276040507"
"Permanent","1992","Other degree","East Germany","3","","",""
"Permanent","1992","no degree/no degree yet","West Germany","37","0.924314760541828","0.842348780830205","1.00628074025345"
"Permanent","1992","no degree/no degree yet","East Germany","","","",""
"Limited","1992","lower secondary degree","West Germany","69","0.18803698607979","0.146625119870985","0.229448852288595"
"Limited","1992","lower secondary degree","East Germany","67","0.386809560745432","0.316630344426369","0.456988777064496"
"Limited","1992","secondary school degree","West Germany","44","0.177087799657222","0.12807142329508","0.226104176019363"
"Limited","1992","secondary school degree","East Germany","102","0.242440036231383","0.201058161621905","0.283821910840862"
"Limited","1992","college entrance qualification","West Germany","50","0.346847517812032","0.272395777978538","0.421299257645525"
"Limited","1992","college entrance qualification","East Germany","34","0.280171588592873","0.200483260705809","0.359859916479937"
"Limited","1992","Other degree","West Germany","9","","",""
"Limited","1992","Other degree","East Germany","3","","",""
"Limited","1992","no degree/no degree yet","West Germany","3","","",""
"Limited","1992","no degree/no degree yet","East Germany","2","","",""
"Permanent","1993","lower secondary degree","West Germany","242","0.817146952775373","0.773478678732621","0.860815226818125"
"Permanent","1993","lower secondary degree","East Germany","78","0.66540111513574","0.580624003287123","0.750178226984358"
"Permanent","1993","secondary school degree","West Germany","183","0.790444473905994","0.737265240236117","0.843623707575871"
"Permanent","1993","secondary school degree","East Germany","257","0.806672743626852","0.763672509400913","0.84967297785279"
"Permanent","1993","college entrance qualification","West Germany","128","0.711946466468038","0.645973034547977","0.777919898388099"
"Permanent","1993","college entrance qualification","East Germany","78","0.798562961852252","0.719953950147644","0.877171973556859"
"Permanent","1993","Other degree","West Germany","39","0.726599662109722","0.604276099203976","0.848923225015469"
"Permanent","1993","Other degree","East Germany","5","","",""
"Permanent","1993","no degree/no degree yet","West Germany","16","","",""
"Permanent","1993","no degree/no degree yet","East Germany","","","",""
"Limited","1993","lower secondary degree","West Germany","59","0.182853047224628","0.139184773181876","0.226521321267379"
"Limited","1993","lower secondary degree","East Germany","41","0.33459888486426","0.249821773015643","0.419375996712878"
"Limited","1993","secondary school degree","West Germany","42","0.209555526094006","0.156376292424129","0.262734759763883"
"Limited","1993","secondary school degree","East Germany","67","0.193327256373148","0.15032702214721","0.236327490599087"
"Limited","1993","college entrance qualification","West Germany","53","0.288053533531962","0.222080101611901","0.354026965452023"
"Limited","1993","college entrance qualification","East Germany","22","","",""
"Limited","1993","Other degree","West Germany","12","","",""
"Limited","1993","Other degree","East Germany","1","","",""
"Limited","1993","no degree/no degree yet","West Germany","8","","",""
"Limited","1993","no degree/no degree yet","East Germany","1","","",""
"Permanent","1994","lower secondary degree","West Germany","219","0.782732847678956","0.735105580466847","0.830360114891065"
"Permanent","1994","lower secondary degree","East Germany","64","0.636892297784397","0.545773720269025","0.728010875299769"
"Permanent","1994","secondary school degree","West Germany","146","0.693603612023626","0.629873078242052","0.7573341458052"
"Permanent","1994","secondary school degree","East Germany","176","0.713654514609481","0.658061476101295","0.769247553117667"
"Permanent","1994","college entrance qualification","West Germany","107","0.590153298512188","0.518702754705707","0.66160384231867"
"Permanent","1994","college entrance qualification","East Germany","37","0.559659259530415","0.444187655785688","0.675130863275142"
"Permanent","1994","Other degree","West Germany","25","","",""
"Permanent","1994","Other degree","East Germany","5","","",""
"Permanent","1994","no degree/no degree yet","West Germany","16","","",""
"Permanent","1994","no degree/no degree yet","East Germany","1","","",""
"Limited","1994","lower secondary degree","West Germany","69","0.217267152321044","0.169639885108935","0.264894419533153"
"Limited","1994","lower secondary degree","East Germany","43","0.363107702215603","0.271989124700231","0.454226279730975"
"Limited","1994","secondary school degree","West Germany","55","0.306396387976374","0.2426658541948","0.370126921757948"
"Limited","1994","secondary school degree","East Germany","78","0.286345485390519","0.230752446882333","0.341938523898705"
"Limited","1994","college entrance qualification","West Germany","75","0.409846701487812","0.33839615768133","0.481297245294293"
"Limited","1994","college entrance qualification","East Germany","34","0.440340740469585","0.324869136724858","0.555812344214312"
"Limited","1994","Other degree","West Germany","15","","",""
"Limited","1994","Other degree","East Germany","3","","",""
"Limited","1994","no degree/no degree yet","West Germany","10","","",""
"Limited","1994","no degree/no degree yet","East Germany","2","","",""
"Permanent","1995","lower secondary degree","West Germany","1821","0.915878263226199","0.903722545471007","0.928033980981391"
"Permanent","1995","lower secondary degree","East Germany","357","0.793221087604039","0.755592463849014","0.830849711359064"
"Permanent","1995","secondary school degree","West Germany","1063","0.901937541538482","0.885047456709634","0.91882762636733"
"Permanent","1995","secondary school degree","East Germany","1043","0.863257605454434","0.843922814202624","0.882592396706245"
"Permanent","1995","college entrance qualification","West Germany","714","0.842474060457087","0.818154889462981","0.866793231451194"
"Permanent","1995","college entrance qualification","East Germany","262","0.764839730609594","0.7191518209329","0.810527640286289"
"Permanent","1995","Other degree","West Germany","608","0.877308151354838","0.852465689763195","0.902150612946481"
"Permanent","1995","Other degree","East Germany","7","","",""
"Permanent","1995","no degree/no degree yet","West Germany","231","0.901031429972868","0.864014814756388","0.938048045189348"
"Permanent","1995","no degree/no degree yet","East Germany","3","","",""
"Limited","1995","lower secondary degree","West Germany","182","0.0841217367738013","0.0719660190186094","0.0962774545289932"
"Limited","1995","lower secondary degree","East Germany","88","0.206778912395961","0.169150288640936","0.244407536150986"
"Limited","1995","secondary school degree","West Germany","128","0.0980624584615177","0.0811723736326696","0.114952543290366"
"Limited","1995","secondary school degree","East Germany","170","0.136742394545566","0.117407603293755","0.156077185797376"
"Limited","1995","college entrance qualification","West Germany","148","0.157525939542913","0.133206768548806","0.181845110537019"
"Limited","1995","college entrance qualification","East Germany","69","0.235160269390406","0.189472359713711","0.280848179067101"
"Limited","1995","Other degree","West Germany","62","0.122691848645162","0.0978493870535185","0.147534310236805"
"Limited","1995","Other degree","East Germany","8","","",""
"Limited","1995","no degree/no degree yet","West Germany","19","","",""
"Limited","1995","no degree/no degree yet","East Germany","2","","",""
"Permanent","1996","lower secondary degree","West Germany","1764","0.908653655789788","0.895892602510246","0.92141470906933"
"Permanent","1996","lower secondary degree","East Germany","327","0.801880349134619","0.76325210216499","0.840508596104248"
"Permanent","1996","secondary school degree","West Germany","1054","0.903151473494752","0.88629114006649","0.920011806923014"
"Permanent","1996","secondary school degree","East Germany","1022","0.872995344445076","0.853972491793364","0.892018197096789"
"Permanent","1996","college entrance qualification","West Germany","743","0.871562708383475","0.849201577956181","0.893923838810769"
"Permanent","1996","college entrance qualification","East Germany","270","0.811301166073451","0.769402389126394","0.853199943020509"
"Permanent","1996","Other degree","West Germany","547","0.896533820884874","0.872061669381813","0.921005972387936"
"Permanent","1996","Other degree","East Germany","11","","",""
"Permanent","1996","no degree/no degree yet","West Germany","215","0.845606902665701","0.798910613179476","0.892303192151925"
"Permanent","1996","no degree/no degree yet","East Germany","2","","",""
"Limited","1996","lower secondary degree","West Germany","194","0.091346344210212","0.0785852909306699","0.104107397489754"
"Limited","1996","lower secondary degree","East Germany","82","0.198119650865381","0.159491403895752","0.236747897835009"
"Limited","1996","secondary school degree","West Germany","128","0.0968485265052481","0.0799881930769863","0.11370885993351"
"Limited","1996","secondary school degree","East Germany","155","0.127004655554924","0.107981802903211","0.146027508206636"
"Limited","1996","college entrance qualification","West Germany","117","0.128437291616525","0.106076161189231","0.150798422043819"
"Limited","1996","college entrance qualification","East Germany","65","0.188698833926548","0.146800056979491","0.230597610873606"
"Limited","1996","Other degree","West Germany","48","0.103466179115126","0.0789940276120641","0.127938330618187"
"Limited","1996","Other degree","East Germany","4","","",""
"Limited","1996","no degree/no degree yet","West Germany","15","","",""
"Limited","1996","no degree/no degree yet","East Germany","3","","",""
"Permanent","1997","lower secondary degree","West Germany","1661","0.900404987307552","0.886835953052214","0.913974021562891"
"Permanent","1997","lower secondary degree","East Germany","295","0.809952285468182","0.770029376411082","0.849875194525282"
"Permanent","1997","secondary school degree","West Germany","1005","0.881887369370852","0.86337843557236","0.900396303169344"
"Permanent","1997","secondary school degree","East Germany","971","0.854317663713672","0.833829672902292","0.874805654525051"
"Permanent","1997","college entrance qualification","West Germany","746","0.832634621718047","0.808232460642148","0.857036782793946"
"Permanent","1997","college entrance qualification","East Germany","271","0.833849587981127","0.79362934290438","0.874069833057875"
"Permanent","1997","Other degree","West Germany","491","0.890023957800251","0.863463572047673","0.916584343552829"
"Permanent","1997","Other degree","East Germany","8","","",""
"Permanent","1997","no degree/no degree yet","West Germany","193","0.879451533275122","0.835095804526666","0.923807262023579"
"Permanent","1997","no degree/no degree yet","East Germany","3","","",""
"Limited","1997","lower secondary degree","West Germany","210","0.0995950126924477","0.0860259784371092","0.113164046947786"
"Limited","1997","lower secondary degree","East Germany","76","0.190047714531818","0.150124805474718","0.229970623588918"
"Limited","1997","secondary school degree","West Germany","163","0.118112630629148","0.0996036968306558","0.13662156442764"
"Limited","1997","secondary school degree","East Germany","168","0.145682336286328","0.125194345474949","0.166170327097708"
"Limited","1997","college entrance qualification","West Germany","153","0.167365378281953","0.142963217206054","0.191767539357852"
"Limited","1997","college entrance qualification","East Germany","58","0.166150412018873","0.125930166942125","0.20637065709562"
"Limited","1997","Other degree","West Germany","42","0.109976042199749","0.0834156564471707","0.136536427952327"
"Limited","1997","Other degree","East Germany","5","","",""
"Limited","1997","no degree/no degree yet","West Germany","14","","",""
"Limited","1997","no degree/no degree yet","East Germany","3","","",""
"Permanent","1998","lower secondary degree","West Germany","1774","0.896397794451951","0.883058717047077","0.909736871856825"
"Permanent","1998","lower secondary degree","East Germany","302","0.838227671858277","0.800655350979511","0.875799992737042"
"Permanent","1998","secondary school degree","West Germany","1169","0.883463564396695","0.866290061449697","0.900637067343694"
"Permanent","1998","secondary school degree","East Germany","1015","0.846514291320841","0.826085925784159","0.866942656857523"
"Permanent","1998","college entrance qualification","West Germany","873","0.840518275029219","0.818191449803648","0.862845100254789"
"Permanent","1998","college entrance qualification","East Germany","269","0.818716783717058","0.776896696268716","0.8605368711654"
"Permanent","1998","Other degree","West Germany","478","0.889013744254432","0.862246165276796","0.915781323232068"
"Permanent","1998","Other degree","East Germany","11","","",""
"Permanent","1998","no degree/no degree yet","West Germany","187","0.917472466118333","0.879619839079185","0.955325093157482"
"Permanent","1998","no degree/no degree yet","East Germany","5","","",""
"Limited","1998","lower secondary degree","West Germany","231","0.103602205548049","0.0902631281431747","0.116941282952923"
"Limited","1998","lower secondary degree","East Germany","67","0.161772328141723","0.124200007262957","0.199344649020489"
"Limited","1998","secondary school degree","West Germany","172","0.116536435603305","0.0993629326563063","0.133709938550303"
"Limited","1998","secondary school degree","East Germany","181","0.153485708679159","0.133057343142477","0.173914074215841"
"Limited","1998","college entrance qualification","West Germany","160","0.159481724970781","0.137154899745211","0.181808550196352"
"Limited","1998","college entrance qualification","East Germany","57","0.181283216282942","0.1394631288346","0.223103303731284"
"Limited","1998","Other degree","West Germany","51","0.110986255745568","0.0842186767679318","0.137753834723204"
"Limited","1998","Other degree","East Germany","7","","",""
"Limited","1998","no degree/no degree yet","West Germany","16","","",""
"Limited","1998","no degree/no degree yet","East Germany","1","","",""
"Permanent","1999","lower secondary degree","West Germany","1784","0.905141400972031","0.892318709442468","0.917964092501594"
"Permanent","1999","lower secondary degree","East Germany","271","0.763819966713388","0.7199452895554","0.807694643871376"
"Permanent","1999","secondary school degree","West Germany","1170","0.855193577675046","0.8365456245186","0.873841530831492"
"Permanent","1999","secondary school degree","East Germany","1000","0.84609110091508","0.82567382031532","0.866508381514841"
"Permanent","1999","college entrance qualification","West Germany","906","0.851363855296678","0.830089041361551","0.872638669231805"
"Permanent","1999","college entrance qualification","East Germany","286","0.786570194270067","0.744245569364305","0.828894819175829"
"Permanent","1999","Other degree","West Germany","439","0.880663533845152","0.851930250545696","0.909396817144608"
"Permanent","1999","Other degree","East Germany","11","","",""
"Permanent","1999","no degree/no degree yet","West Germany","199","0.831875092241211","0.782001998943075","0.881748185539348"
"Permanent","1999","no degree/no degree yet","East Germany","5","","",""
"Limited","1999","lower secondary degree","West Germany","222","0.0948585990279688","0.0820359074984059","0.107681290557532"
"Limited","1999","lower secondary degree","East Germany","89","0.236180033286612","0.192305356128624","0.2800547104446"
"Limited","1999","secondary school degree","West Germany","198","0.144806422324954","0.126158469168508","0.1634543754814"
"Limited","1999","secondary school degree","East Germany","200","0.15390889908492","0.133491618485159","0.17432617968468"
"Limited","1999","college entrance qualification","West Germany","168","0.148636144703322","0.127361330768195","0.169910958638449"
"Limited","1999","college entrance qualification","East Germany","74","0.213429805729933","0.171105180824172","0.255754430635695"
"Limited","1999","Other degree","West Germany","50","0.119336466154848","0.0906031828553919","0.148069749454304"
"Limited","1999","Other degree","East Germany","7","","",""
"Limited","1999","no degree/no degree yet","West Germany","17","","",""
"Limited","1999","no degree/no degree yet","East Germany","2","","",""
"Permanent","2000","lower secondary degree","West Germany","3013","0.896695611969255","0.886421350315361","0.906969873623148"
"Permanent","2000","lower secondary degree","East Germany","320","0.765392226820578","0.725478951747176","0.805305501893981"
"Permanent","2000","secondary school degree","West Germany","2160","0.860210545119688","0.846700972655157","0.873720117584219"
"Permanent","2000","secondary school degree","East Germany","1477","0.844268402920205","0.827313674136911","0.861223131703499"
"Permanent","2000","college entrance qualification","West Germany","1813","0.84747833699066","0.832202945552808","0.862753728428511"
"Permanent","2000","college entrance qualification","East Germany","492","0.792334300383662","0.760353416188804","0.824315184578521"
"Permanent","2000","Other degree","West Germany","621","0.846207607651067","0.819597193754607","0.872818021547527"
"Permanent","2000","Other degree","East Germany","8","","",""
"Permanent","2000","no degree/no degree yet","West Germany","124","0.835315381993106","0.775358204310757","0.895272559675455"
"Permanent","2000","no degree/no degree yet","East Germany","4","","",""
"Limited","2000","lower secondary degree","West Germany","358","0.103304388030745","0.093030126376852","0.113578649684639"
"Limited","2000","lower secondary degree","East Germany","113","0.234607773179422","0.194694498106019","0.274521048252824"
"Limited","2000","secondary school degree","West Germany","371","0.139789454880312","0.126279882415781","0.153299027344843"
"Limited","2000","secondary school degree","East Germany","280","0.155731597079795","0.138776868296501","0.172686325863089"
"Limited","2000","college entrance qualification","West Germany","315","0.15252166300934","0.137246271571489","0.167797054447192"
"Limited","2000","college entrance qualification","East Germany","126","0.207665699616338","0.175684815421479","0.239646583811196"
"Limited","2000","Other degree","West Germany","85","0.153792392348933","0.127181978452473","0.180402806245393"
"Limited","2000","Other degree","East Germany","11","","",""
"Limited","2000","no degree/no degree yet","West Germany","23","","",""
"Limited","2000","no degree/no degree yet","East Germany","3","","",""
"Permanent","2001","lower secondary degree","West Germany","2612","0.899591169244665","0.88868646242093","0.910495876068401"
"Permanent","2001","lower secondary degree","East Germany","278","0.731084473203164","0.686385874262082","0.775783072144246"
"Permanent","2001","secondary school degree","West Germany","1999","0.869585951869943","0.85587682420708","0.883295079532807"
"Permanent","2001","secondary school degree","East Germany","1369","0.834360658224582","0.816379396117178","0.852341920331986"
"Permanent","2001","college entrance qualification","West Germany","1702","0.849717029669167","0.834024409238793","0.86540965009954"
"Permanent","2001","college entrance qualification","East Germany","459","0.805651110622699","0.773392273447237","0.837909947798161"
"Permanent","2001","Other degree","West Germany","586","0.869231404466549","0.843312845802079","0.895149963131019"
"Permanent","2001","Other degree","East Germany","3","","",""
"Permanent","2001","no degree/no degree yet","West Germany","117","0.837018570101041","0.774943782049134","0.899093358152948"
"Permanent","2001","no degree/no degree yet","East Germany","8","","",""
"Limited","2001","lower secondary degree","West Germany","306","0.100408830755335","0.0895041239315994","0.11131353757907"
"Limited","2001","lower secondary degree","East Germany","100","0.268915526796836","0.224216927855754","0.313614125737918"
"Limited","2001","secondary school degree","West Germany","319","0.130414048130057","0.116704920467193","0.14412317579292"
"Limited","2001","secondary school degree","East Germany","273","0.165639341775418","0.147658079668014","0.183620603882822"
"Limited","2001","college entrance qualification","West Germany","290","0.150282970330834","0.13459034990046","0.165975590761207"
"Limited","2001","college entrance qualification","East Germany","119","0.194348889377301","0.162090052201839","0.226607726552763"
"Limited","2001","Other degree","West Germany","64","0.130768595533451","0.104850036868981","0.156687154197921"
"Limited","2001","Other degree","East Germany","7","","",""
"Limited","2001","no degree/no degree yet","West Germany","19","","",""
"Limited","2001","no degree/no degree yet","East Germany","3","","",""
"Permanent","2002","lower secondary degree","West Germany","2438","0.903208223971935","0.892076136335319","0.914340311608551"
"Permanent","2002","lower secondary degree","East Germany","246","0.749781495643856","0.702324507446118","0.797238483841594"
"Permanent","2002","secondary school degree","West Germany","2183","0.865742129562463","0.852369926189258","0.879114332935667"
"Permanent","2002","secondary school degree","East Germany","1343","0.847494578839398","0.82970573491893","0.865283422759866"
"Permanent","2002","college entrance qualification","West Germany","2232","0.844684445448444","0.830732435088408","0.85863645580848"
"Permanent","2002","college entrance qualification","East Germany","539","0.787114736876137","0.756049333642025","0.818180140110249"
"Permanent","2002","Other degree","West Germany","545","0.857464944227467","0.829722021935714","0.885207866519221"
"Permanent","2002","Other degree","East Germany","5","","",""
"Permanent","2002","no degree/no degree yet","West Germany","102","0.840292940448845","0.774473827547355","0.906112053350335"
