"plb0037_h","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Permanent","1994","Employed","(2c_gen) general maturity certificate","17","","",""
"Permanent","1994","Employed","(2c_voc) vocational maturity certificate","50","0.709544924798527","0.600021867882473","0.81906798171458"
"Permanent","1994","Employed","(3a) lower tertiary education","59","0.825405013745415","0.741158832309962","0.909651195180869"
"Permanent","1994","Employed","(3b) higher tertiary education","61","0.627218614354406","0.531968156439842","0.72246907226897"
"Limited","1994","Not Employed","(0) in school","","","",""
"Limited","1994","Not Employed","(1a) inadequately completed","3","","",""
"Limited","1994","Not Employed","(1b) general elementary school","7","","",""
"Limited","1994","Not Employed","(1c) basic vocational qualification","12","","",""
"Limited","1994","Not Employed","(2b) intermediate general qualification","1","","",""
"Limited","1994","Not Employed","(2a) intermediate vocational","7","","",""
"Limited","1994","Not Employed","(2c_gen) general maturity certificate","6","","",""
"Limited","1994","Not Employed","(2c_voc) vocational maturity certificate","4","","",""
"Limited","1994","Not Employed","(3a) lower tertiary education","3","","",""
"Limited","1994","Not Employed","(3b) higher tertiary education","5","","",""
"Limited","1994","Employed","(0) in school","","","",""
"Limited","1994","Employed","(1a) inadequately completed","12","","",""
"Limited","1994","Employed","(1b) general elementary school","48","0.386839017654307","0.29623676553218","0.477441269776434"
"Limited","1994","Employed","(1c) basic vocational qualification","58","0.183525542907852","0.137522855943486","0.229528229872219"
"Limited","1994","Employed","(2b) intermediate general qualification","47","0.75450797178741","0.655097426467888","0.853918517106932"
"Limited","1994","Employed","(2a) intermediate vocational","68","0.194620617648785","0.151511387927199","0.237729847370372"
"Limited","1994","Employed","(2c_gen) general maturity certificate","35","0.637682276524711","0.507037099424355","0.768327453625067"
"Limited","1994","Employed","(2c_voc) vocational maturity certificate","16","","",""
"Limited","1994","Employed","(3a) lower tertiary education","19","","",""
"Limited","1994","Employed","(3b) higher tertiary education","38","0.372781385645594","0.27753092773103","0.468031843560158"
"Permanent","1995","Not Employed","(0) in school","2","","",""
"Permanent","1995","Not Employed","(1a) inadequately completed","3","","",""
"Permanent","1995","Not Employed","(1b) general elementary school","13","","",""
"Permanent","1995","Not Employed","(1c) basic vocational qualification","26","","",""
"Permanent","1995","Not Employed","(2b) intermediate general qualification","7","","",""
"Permanent","1995","Not Employed","(2a) intermediate vocational","21","","",""
"Permanent","1995","Not Employed","(2c_gen) general maturity certificate","3","","",""
"Permanent","1995","Not Employed","(2c_voc) vocational maturity certificate","6","","",""
"Permanent","1995","Not Employed","(3a) lower tertiary education","3","","",""
"Permanent","1995","Not Employed","(3b) higher tertiary education","7","","",""
"Permanent","1995","Employed","(0) in school","1","","",""
"Permanent","1995","Employed","(1a) inadequately completed","237","0.876774506437649","0.83704945605247","0.916499556822828"
"Permanent","1995","Employed","(1b) general elementary school","668","0.835552063840435","0.809897662848094","0.861206464832775"
"Permanent","1995","Employed","(1c) basic vocational qualification","1887","0.929618497353033","0.918499617243892","0.940737377462175"
"Permanent","1995","Employed","(2b) intermediate general qualification","125","0.513718254374199","0.453427237306678","0.57400927144172"
"Permanent","1995","Employed","(2a) intermediate vocational","1637","0.938842248790362","0.927631578059414","0.950052919521311"
"Permanent","1995","Employed","(2c_gen) general maturity certificate","114","0.617553080525688","0.550031238333094","0.685074922718283"
"Permanent","1995","Employed","(2c_voc) vocational maturity certificate","323","0.883209819111217","0.849940670455375","0.916478967767059"
"Permanent","1995","Employed","(3a) lower tertiary education","539","0.93966827445394","0.9202068634685","0.95912968543938"
"Permanent","1995","Employed","(3b) higher tertiary education","504","0.835624519106282","0.805994293341788","0.865254744870776"
"Limited","1995","Not Employed","(0) in school","","","",""
"Limited","1995","Not Employed","(1a) inadequately completed","1","","",""
"Limited","1995","Not Employed","(1b) general elementary school","8","","",""
"Limited","1995","Not Employed","(1c) basic vocational qualification","19","","",""
"Limited","1995","Not Employed","(2b) intermediate general qualification","10","","",""
"Limited","1995","Not Employed","(2a) intermediate vocational","18","","",""
"Limited","1995","Not Employed","(2c_gen) general maturity certificate","6","","",""
"Limited","1995","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"Limited","1995","Not Employed","(3a) lower tertiary education","3","","",""
"Limited","1995","Not Employed","(3b) higher tertiary education","4","","",""
"Limited","1995","Employed","(0) in school","","","",""
"Limited","1995","Employed","(1a) inadequately completed","26","","",""
"Limited","1995","Employed","(1b) general elementary school","134","0.164447936159565","0.138793535167225","0.190102337151906"
"Limited","1995","Employed","(1c) basic vocational qualification","146","0.070381502646967","0.0592626225378255","0.0815003827561085"
"Limited","1995","Employed","(2b) intermediate general qualification","139","0.486281745625801","0.42599072855828","0.546572762693322"
"Limited","1995","Employed","(2a) intermediate vocational","118","0.0611577512096375","0.0499470804786894","0.0723684219405856"
"Limited","1995","Employed","(2c_gen) general maturity certificate","85","0.382446919474312","0.314925077281717","0.449968761666906"
"Limited","1995","Employed","(2c_voc) vocational maturity certificate","35","0.116790180888783","0.0835210322329405","0.150059329544625"
"Limited","1995","Employed","(3a) lower tertiary education","36","0.06033172554606","0.0408703145606196","0.0797931365315004"
"Limited","1995","Employed","(3b) higher tertiary education","97","0.164375480893718","0.134745255129224","0.194005706658212"
"Permanent","1996","Not Employed","(0) in school","3","","",""
"Permanent","1996","Not Employed","(1a) inadequately completed","2","","",""
"Permanent","1996","Not Employed","(1b) general elementary school","8","","",""
"Permanent","1996","Not Employed","(1c) basic vocational qualification","25","","",""
"Permanent","1996","Not Employed","(2b) intermediate general qualification","1","","",""
"Permanent","1996","Not Employed","(2a) intermediate vocational","15","","",""
"Permanent","1996","Not Employed","(2c_gen) general maturity certificate","4","","",""
"Permanent","1996","Not Employed","(2c_voc) vocational maturity certificate","5","","",""
"Permanent","1996","Not Employed","(3a) lower tertiary education","3","","",""
"Permanent","1996","Not Employed","(3b) higher tertiary education","4","","",""
"Permanent","1996","Employed","(0) in school","3","","",""
"Permanent","1996","Employed","(1a) inadequately completed","218","0.822131754446682","0.773752141192634","0.870511367700729"
"Permanent","1996","Employed","(1b) general elementary school","604","0.840554552950123","0.813979548827475","0.867129557072771"
"Permanent","1996","Employed","(1c) basic vocational qualification","1834","0.920964125995365","0.909110395752006","0.932817856238725"
"Permanent","1996","Employed","(2b) intermediate general qualification","121","0.513624119205538","0.45355987832826","0.573688360082815"
"Permanent","1996","Employed","(2a) intermediate vocational","1632","0.950026259867567","0.939764711909964","0.96028780782517"
"Permanent","1996","Employed","(2c_gen) general maturity certificate","117","0.667162415506361","0.599441380670367","0.734883450342355"
"Permanent","1996","Employed","(2c_voc) vocational maturity certificate","335","0.912009170006712","0.882987268892896","0.941031071120527"
"Permanent","1996","Employed","(3a) lower tertiary education","537","0.942823022118425","0.923728903733096","0.961917140503753"
"Permanent","1996","Employed","(3b) higher tertiary education","500","0.855358284791532","0.826732664321776","0.883983905261288"
"Limited","1996","Not Employed","(0) in school","","","",""
"Limited","1996","Not Employed","(1a) inadequately completed","1","","",""
"Limited","1996","Not Employed","(1b) general elementary school","8","","",""
"Limited","1996","Not Employed","(1c) basic vocational qualification","13","","",""
"Limited","1996","Not Employed","(2b) intermediate general qualification","12","","",""
"Limited","1996","Not Employed","(2a) intermediate vocational","11","","",""
"Limited","1996","Not Employed","(2c_gen) general maturity certificate","8","","",""
"Limited","1996","Not Employed","(2c_voc) vocational maturity certificate","4","","",""
"Limited","1996","Not Employed","(3a) lower tertiary education","4","","",""
"Limited","1996","Not Employed","(3b) higher tertiary education","3","","",""
"Limited","1996","Employed","(0) in school","","","",""
"Limited","1996","Employed","(1a) inadequately completed","22","","",""
"Limited","1996","Employed","(1b) general elementary school","125","0.159445447049877","0.132870442927229","0.186020451172525"
"Limited","1996","Employed","(1c) basic vocational qualification","156","0.0790358740046346","0.0671821437612749","0.0908896042479942"
"Limited","1996","Employed","(2b) intermediate general qualification","145","0.486375880794462","0.426311639917185","0.54644012167174"
"Limited","1996","Employed","(2a) intermediate vocational","100","0.0499737401324332","0.0397121921748304","0.0602352880900361"
"Limited","1996","Employed","(2c_gen) general maturity certificate","69","0.332837584493639","0.265116549657645","0.400558619329633"
"Limited","1996","Employed","(2c_voc) vocational maturity certificate","31","0.0879908299932883","0.0589689288794728","0.117012731107104"
"Limited","1996","Employed","(3a) lower tertiary education","31","0.0571769778815754","0.0380828594962472","0.0762710962669037"
"Limited","1996","Employed","(3b) higher tertiary education","80","0.144641715208468","0.116016094738712","0.173267335678224"
"Permanent","1997","Not Employed","(0) in school","","","",""
"Permanent","1997","Not Employed","(1a) inadequately completed","1","","",""
"Permanent","1997","Not Employed","(1b) general elementary school","5","","",""
"Permanent","1997","Not Employed","(1c) basic vocational qualification","11","","",""
"Permanent","1997","Not Employed","(2b) intermediate general qualification","3","","",""
"Permanent","1997","Not Employed","(2a) intermediate vocational","15","","",""
"Permanent","1997","Not Employed","(2c_gen) general maturity certificate","3","","",""
"Permanent","1997","Not Employed","(2c_voc) vocational maturity certificate","3","","",""
"Permanent","1997","Not Employed","(3a) lower tertiary education","4","","",""
"Permanent","1997","Not Employed","(3b) higher tertiary education","","","",""
"Permanent","1997","Employed","(0) in school","5","","",""
"Permanent","1997","Employed","(1a) inadequately completed","199","0.888304189671105","0.846199724233192","0.930408655109018"
"Permanent","1997","Employed","(1b) general elementary school","539","0.776554018449524","0.745405181704422","0.807702855194626"
"Permanent","1997","Employed","(1c) basic vocational qualification","1735","0.9316747997042","0.920242494020355","0.943107105388045"
"Permanent","1997","Employed","(2b) intermediate general qualification","104","0.480210564085794","0.420506825053101","0.539914303118488"
"Permanent","1997","Employed","(2a) intermediate vocational","1556","0.932251967463474","0.920195087957302","0.944308846969646"
"Permanent","1997","Employed","(2c_gen) general maturity certificate","106","0.591978924552141","0.521158806295278","0.662799042809004"
"Permanent","1997","Employed","(2c_voc) vocational maturity certificate","342","0.896114611913195","0.865356391566345","0.926872832260044"
"Permanent","1997","Employed","(3a) lower tertiary education","528","0.924149947354173","0.902357514004501","0.945942380703846"
"Permanent","1997","Employed","(3b) higher tertiary education","502","0.825043091006194","0.794592104727046","0.855494077285342"
"Limited","1997","Not Employed","(0) in school","2","","",""
"Limited","1997","Not Employed","(1a) inadequately completed","3","","",""
"Limited","1997","Not Employed","(1b) general elementary school","7","","",""
"Limited","1997","Not Employed","(1c) basic vocational qualification","15","","",""
"Limited","1997","Not Employed","(2b) intermediate general qualification","11","","",""
"Limited","1997","Not Employed","(2a) intermediate vocational","20","","",""
"Limited","1997","Not Employed","(2c_gen) general maturity certificate","3","","",""
"Limited","1997","Not Employed","(2c_voc) vocational maturity certificate","3","","",""
"Limited","1997","Not Employed","(3a) lower tertiary education","3","","",""
"Limited","1997","Not Employed","(3b) higher tertiary education","5","","",""
"Limited","1997","Employed","(0) in school","1","","",""
"Limited","1997","Employed","(1a) inadequately completed","16","","",""
"Limited","1997","Employed","(1b) general elementary school","148","0.223445981550476","0.192297144805374","0.254594818295578"
"Limited","1997","Employed","(1c) basic vocational qualification","136","0.0683252002958002","0.0568928946119552","0.0797575059796452"
"Limited","1997","Employed","(2b) intermediate general qualification","165","0.519789435914206","0.460085696881512","0.579493174946899"
"Limited","1997","Employed","(2a) intermediate vocational","113","0.0677480325365263","0.0556911530303542","0.0798049120426984"
"Limited","1997","Employed","(2c_gen) general maturity certificate","79","0.408021075447859","0.337200957190996","0.478841193704722"
"Limited","1997","Employed","(2c_voc) vocational maturity certificate","36","0.103885388086805","0.073127167739956","0.134643608433655"
"Limited","1997","Employed","(3a) lower tertiary education","39","0.0758500526458265","0.054057619296154","0.097642485995499"
"Limited","1997","Employed","(3b) higher tertiary education","96","0.174956908993806","0.144505922714658","0.205407895272954"
"Permanent","1998","Not Employed","(0) in school","1","","",""
"Permanent","1998","Not Employed","(1a) inadequately completed","2","","",""
"Permanent","1998","Not Employed","(1b) general elementary school","3","","",""
"Permanent","1998","Not Employed","(1c) basic vocational qualification","14","","",""
"Permanent","1998","Not Employed","(2b) intermediate general qualification","5","","",""
"Permanent","1998","Not Employed","(2a) intermediate vocational","8","","",""
"Permanent","1998","Not Employed","(2c_gen) general maturity certificate","1","","",""
"Permanent","1998","Not Employed","(2c_voc) vocational maturity certificate","6","","",""
"Permanent","1998","Not Employed","(3a) lower tertiary education","8","","",""
"Permanent","1998","Not Employed","(3b) higher tertiary education","2","","",""
"Permanent","1998","Employed","(0) in school","9","","",""
"Permanent","1998","Employed","(1a) inadequately completed","192","0.925328023095513","0.889432427575321","0.961223618615705"
"Permanent","1998","Employed","(1b) general elementary school","561","0.785284532897811","0.755228358636289","0.815340707159334"
"Permanent","1998","Employed","(1c) basic vocational qualification","1806","0.922985144847478","0.911190834581588","0.934779455113368"
"Permanent","1998","Employed","(2b) intermediate general qualification","111","0.478494461732344","0.420801907454852","0.536187016009835"
"Permanent","1998","Employed","(2a) intermediate vocational","1748","0.930020189446027","0.918475978777923","0.941564400114132"
"Permanent","1998","Employed","(2c_gen) general maturity certificate","121","0.610504393270121","0.543423976754819","0.677584809785422"
"Permanent","1998","Employed","(2c_voc) vocational maturity certificate","385","0.889928927210526","0.860208328560523","0.919649525860528"
"Permanent","1998","Employed","(3a) lower tertiary education","574","0.925165185203718","0.904318650894612","0.946011719512823"
"Permanent","1998","Employed","(3b) higher tertiary education","551","0.861089784833135","0.834168562627082","0.888011007039189"
"Limited","1998","Not Employed","(0) in school","","","",""
"Limited","1998","Not Employed","(1a) inadequately completed","1","","",""
"Limited","1998","Not Employed","(1b) general elementary school","12","","",""
"Limited","1998","Not Employed","(1c) basic vocational qualification","13","","",""
"Limited","1998","Not Employed","(2b) intermediate general qualification","9","","",""
"Limited","1998","Not Employed","(2a) intermediate vocational","14","","",""
"Limited","1998","Not Employed","(2c_gen) general maturity certificate","5","","",""
"Limited","1998","Not Employed","(2c_voc) vocational maturity certificate","3","","",""
"Limited","1998","Not Employed","(3a) lower tertiary education","2","","",""
"Limited","1998","Not Employed","(3b) higher tertiary education","12","","",""
"Limited","1998","Employed","(0) in school","2","","",""
"Limited","1998","Employed","(1a) inadequately completed","14","","",""
"Limited","1998","Employed","(1b) general elementary school","156","0.214715467102189","0.184659292840666","0.244771641363711"
"Limited","1998","Employed","(1c) basic vocational qualification","157","0.0770148551525218","0.0652205448866315","0.0888091654184122"
"Limited","1998","Employed","(2b) intermediate general qualification","177","0.521505538267656","0.463812983990164","0.579198092545148"
"Limited","1998","Employed","(2a) intermediate vocational","128","0.0699798105539728","0.0584355998858684","0.0815240212220772"
"Limited","1998","Employed","(2c_gen) general maturity certificate","82","0.389495606729879","0.322415190214578","0.456576023245181"
"Limited","1998","Employed","(2c_voc) vocational maturity certificate","41","0.110071072789474","0.0803504741394722","0.139791671439477"
"Limited","1998","Employed","(3a) lower tertiary education","38","0.0748348147962822","0.0539882804871766","0.0956813491053877"
"Limited","1998","Employed","(3b) higher tertiary education","83","0.138910215166865","0.111988992960811","0.165831437372918"
"Permanent","1999","Not Employed","(0) in school","3","","",""
"Permanent","1999","Not Employed","(1a) inadequately completed","4","","",""
"Permanent","1999","Not Employed","(1b) general elementary school","13","","",""
"Permanent","1999","Not Employed","(1c) basic vocational qualification","14","","",""
"Permanent","1999","Not Employed","(2b) intermediate general qualification","2","","",""
"Permanent","1999","Not Employed","(2a) intermediate vocational","18","","",""
"Permanent","1999","Not Employed","(2c_gen) general maturity certificate","5","","",""
"Permanent","1999","Not Employed","(2c_voc) vocational maturity certificate","2","","",""
"Permanent","1999","Not Employed","(3a) lower tertiary education","2","","",""
"Permanent","1999","Not Employed","(3b) higher tertiary education","3","","",""
"Permanent","1999","Employed","(0) in school","19","","",""
"Permanent","1999","Employed","(1a) inadequately completed","186","0.83291095415627","0.781465656693757","0.884356251618783"
"Permanent","1999","Employed","(1b) general elementary school","532","0.778641263578095","0.747731298470346","0.809551228685843"
"Permanent","1999","Employed","(1c) basic vocational qualification","1790","0.929066466349844","0.917689856726937","0.94044307597275"
"Permanent","1999","Employed","(2b) intermediate general qualification","124","0.457033303360729","0.402195635096355","0.511870971625102"
"Permanent","1999","Employed","(2a) intermediate vocational","1727","0.90937830260145","0.896456672199718","0.922299933003182"
"Permanent","1999","Employed","(2c_gen) general maturity certificate","128","0.600390476289362","0.535957763585517","0.664823188993206"
"Permanent","1999","Employed","(2c_voc) vocational maturity certificate","395","0.915778189981258","0.889619765900734","0.941936614061782"
"Permanent","1999","Employed","(3a) lower tertiary education","565","0.937083423011314","0.917798801677571","0.956368044345057"
"Permanent","1999","Employed","(3b) higher tertiary education","562","0.849228732318419","0.821908963712328","0.87654850092451"
"Limited","1999","Not Employed","(0) in school","1","","",""
"Limited","1999","Not Employed","(1a) inadequately completed","1","","",""
"Limited","1999","Not Employed","(1b) general elementary school","5","","",""
"Limited","1999","Not Employed","(1c) basic vocational qualification","10","","",""
"Limited","1999","Not Employed","(2b) intermediate general qualification","3","","",""
"Limited","1999","Not Employed","(2a) intermediate vocational","10","","",""
"Limited","1999","Not Employed","(2c_gen) general maturity certificate","4","","",""
"Limited","1999","Not Employed","(2c_voc) vocational maturity certificate","4","","",""
"Limited","1999","Not Employed","(3a) lower tertiary education","8","","",""
"Limited","1999","Not Employed","(3b) higher tertiary education","7","","",""
"Limited","1999","Employed","(0) in school","3","","",""
"Limited","1999","Employed","(1a) inadequately completed","16","","",""
"Limited","1999","Employed","(1b) general elementary school","161","0.221358736421905","0.190448771314157","0.252268701529654"
"Limited","1999","Employed","(1c) basic vocational qualification","166","0.0709335336501563","0.0595569240272498","0.0823101432730628"
"Limited","1999","Employed","(2b) intermediate general qualification","193","0.542966696639271","0.488129028374898","0.597804364903645"
"Limited","1999","Employed","(2a) intermediate vocational","169","0.0906216973985502","0.077700066996818","0.103543327800282"
"Limited","1999","Employed","(2c_gen) general maturity certificate","94","0.399609523710638","0.335176811006794","0.464042236414483"
"Limited","1999","Employed","(2c_voc) vocational maturity certificate","38","0.0842218100187423","0.0580633859382185","0.110380234099266"
"Limited","1999","Employed","(3a) lower tertiary education","44","0.0629165769886857","0.0436319556549428","0.0822011983224287"
"Limited","1999","Employed","(3b) higher tertiary education","97","0.150771267681581","0.12345149907549","0.178091036287672"
"Permanent","2000","Not Employed","(0) in school","2","","",""
"Permanent","2000","Not Employed","(1a) inadequately completed","3","","",""
"Permanent","2000","Not Employed","(1b) general elementary school","17","","",""
"Permanent","2000","Not Employed","(1c) basic vocational qualification","21","","",""
"Permanent","2000","Not Employed","(2b) intermediate general qualification","5","","",""
"Permanent","2000","Not Employed","(2a) intermediate vocational","28","","",""
"Permanent","2000","Not Employed","(2c_gen) general maturity certificate","3","","",""
"Permanent","2000","Not Employed","(2c_voc) vocational maturity certificate","7","","",""
"Permanent","2000","Not Employed","(3a) lower tertiary education","2","","",""
"Permanent","2000","Not Employed","(3b) higher tertiary education","7","","",""
"Permanent","2000","Employed","(0) in school","14","","",""
"Permanent","2000","Employed","(1a) inadequately completed","109","0.855689855798912","0.794087161587421","0.917292550010404"
"Permanent","2000","Employed","(1b) general elementary school","649","0.759388659439419","0.731017312894028","0.787760005984811"
"Permanent","2000","Employed","(1c) basic vocational qualification","2971","0.920437917945853","0.911105436173793","0.929770399717913"
"Permanent","2000","Employed","(2b) intermediate general qualification","83","0.253622118798026","0.209409161517786","0.297835076078265"
"Permanent","2000","Employed","(2a) intermediate vocational","3114","0.917749769327975","0.908517432499757","0.926982106156194"
"Permanent","2000","Employed","(2c_gen) general maturity certificate","125","0.471746937116234","0.413065431317764","0.530428442914704"
"Permanent","2000","Employed","(2c_voc) vocational maturity certificate","815","0.897598694023184","0.877911548284233","0.917285839762136"
"Permanent","2000","Employed","(3a) lower tertiary education","946","0.927011447234615","0.911024794570308","0.942998099898923"
"Permanent","2000","Employed","(3b) higher tertiary education","1111","0.85240959557903","0.832963344426355","0.871855846731705"
"Limited","2000","Not Employed","(0) in school","2","","",""
"Limited","2000","Not Employed","(1a) inadequately completed","4","","",""
"Limited","2000","Not Employed","(1b) general elementary school","12","","",""
"Limited","2000","Not Employed","(1c) basic vocational qualification","18","","",""
"Limited","2000","Not Employed","(2b) intermediate general qualification","18","","",""
"Limited","2000","Not Employed","(2a) intermediate vocational","27","","",""
"Limited","2000","Not Employed","(2c_gen) general maturity certificate","10","","",""
"Limited","2000","Not Employed","(2c_voc) vocational maturity certificate","3","","",""
"Limited","2000","Not Employed","(3a) lower tertiary education","8","","",""
"Limited","2000","Not Employed","(3b) higher tertiary education","16","","",""
"Limited","2000","Employed","(0) in school","4","","",""
"Limited","2000","Employed","(1a) inadequately completed","16","","",""
"Limited","2000","Employed","(1b) general elementary school","223","0.240611340560581","0.212239994015189","0.268982687105972"
"Limited","2000","Employed","(1c) basic vocational qualification","259","0.0795620820541469","0.0702296002820866","0.0888945638262071"
"Limited","2000","Employed","(2b) intermediate general qualification","289","0.746377881201974","0.702164923921735","0.790590838482214"
"Limited","2000","Employed","(2a) intermediate vocational","288","0.0822502306720246","0.073017893843806","0.0914825675002433"
"Limited","2000","Employed","(2c_gen) general maturity certificate","153","0.528253062883766","0.469571557085296","0.586934568682236"
"Limited","2000","Employed","(2c_voc) vocational maturity certificate","96","0.102401305976816","0.0827141602378642","0.122088451715767"
"Limited","2000","Employed","(3a) lower tertiary education","71","0.0729885527653847","0.0570019001010773","0.088975205429692"
"Limited","2000","Employed","(3b) higher tertiary education","167","0.14759040442097","0.128144153268295","0.167036655573645"
"Permanent","2001","Not Employed","(0) in school","3","","",""
"Permanent","2001","Not Employed","(1a) inadequately completed","2","","",""
"Permanent","2001","Not Employed","(1b) general elementary school","7","","",""
"Permanent","2001","Not Employed","(1c) basic vocational qualification","22","","",""
"Permanent","2001","Not Employed","(2b) intermediate general qualification","3","","",""
"Permanent","2001","Not Employed","(2a) intermediate vocational","26","","",""
"Permanent","2001","Not Employed","(2c_gen) general maturity certificate","1","","",""
"Permanent","2001","Not Employed","(2c_voc) vocational maturity certificate","6","","",""
"Permanent","2001","Not Employed","(3a) lower tertiary education","5","","",""
"Permanent","2001","Not Employed","(3b) higher tertiary education","8","","",""
"Permanent","2001","Employed","(0) in school","26","","",""
"Permanent","2001","Employed","(1a) inadequately completed","94","0.886704370413936","0.826079692462154","0.947329048365718"
"Permanent","2001","Employed","(1b) general elementary school","558","0.714338406084131","0.682596264805391","0.74608054736287"
"Permanent","2001","Employed","(1c) basic vocational qualification","2606","0.93661420979874","0.927581178593845","0.945647241003635"
"Permanent","2001","Employed","(2b) intermediate general qualification","90","0.279799398216015","0.233037020232002","0.326561776200028"
"Permanent","2001","Employed","(2a) intermediate vocational","2863","0.92548713099388","0.916272634080306","0.934701627907454"
"Permanent","2001","Employed","(2c_gen) general maturity certificate","120","0.418179780606795","0.363182049745985","0.473177511467605"
"Permanent","2001","Employed","(2c_voc) vocational maturity certificate","762","0.920624183324239","0.902144374459015","0.939103992189462"
"Permanent","2001","Employed","(3a) lower tertiary education","888","0.928068827641757","0.911638926491865","0.944498728791649"
"Permanent","2001","Employed","(3b) higher tertiary education","1045","0.859367183479836","0.839573727214107","0.879160639745564"
"Limited","2001","Not Employed","(0) in school","1","","",""
"Limited","2001","Not Employed","(1a) inadequately completed","","","",""
"Limited","2001","Not Employed","(1b) general elementary school","13","","",""
"Limited","2001","Not Employed","(1c) basic vocational qualification","14","","",""
"Limited","2001","Not Employed","(2b) intermediate general qualification","10","","",""
"Limited","2001","Not Employed","(2a) intermediate vocational","29","","",""
"Limited","2001","Not Employed","(2c_gen) general maturity certificate","12","","",""
"Limited","2001","Not Employed","(2c_voc) vocational maturity certificate","5","","",""
"Limited","2001","Not Employed","(3a) lower tertiary education","6","","",""
"Limited","2001","Not Employed","(3b) higher tertiary education","8","","",""
"Limited","2001","Employed","(0) in school","10","","",""
"Limited","2001","Employed","(1a) inadequately completed","11","","",""
"Limited","2001","Employed","(1b) general elementary school","220","0.285661593915869","0.25391945263713","0.317403735194609"
"Limited","2001","Employed","(1c) basic vocational qualification","189","0.0633857902012596","0.0543527589963646","0.0724188214061547"
"Limited","2001","Employed","(2b) intermediate general qualification","264","0.720200601783985","0.673438223799972","0.766962979767998"
"Limited","2001","Employed","(2a) intermediate vocational","257","0.0745128690061196","0.0652983720925454","0.0837273659196937"
"Limited","2001","Employed","(2c_gen) general maturity certificate","189","0.581820219393205","0.526822488532395","0.636817950254015"
"Limited","2001","Employed","(2c_voc) vocational maturity certificate","60","0.0793758166757614","0.0608960078105382","0.0978556255409847"
"Limited","2001","Employed","(3a) lower tertiary education","62","0.071931172358243","0.0555012712083512","0.0883610735081348"
"Limited","2001","Employed","(3b) higher tertiary education","140","0.140632816520164","0.120839360254436","0.160426272785893"
"Permanent","2002","Not Employed","(0) in school","3","","",""
"Permanent","2002","Not Employed","(1a) inadequately completed","1","","",""
"Permanent","2002","Not Employed","(1b) general elementary school","2","","",""
"Permanent","2002","Not Employed","(1c) basic vocational qualification","15","","",""
"Permanent","2002","Not Employed","(2b) intermediate general qualification","4","","",""
"Permanent","2002","Not Employed","(2a) intermediate vocational","19","","",""
"Permanent","2002","Not Employed","(2c_gen) general maturity certificate","6","","",""
"Permanent","2002","Not Employed","(2c_voc) vocational maturity certificate","5","","",""
"Permanent","2002","Not Employed","(3a) lower tertiary education","3","","",""
"Permanent","2002","Not Employed","(3b) higher tertiary education","6","","",""
"Permanent","2002","Employed","(0) in school","26","","",""
"Permanent","2002","Employed","(1a) inadequately completed","77","0.880189809383591","0.811952245747229","0.948427373019953"
"Permanent","2002","Employed","(1b) general elementary school","480","0.710702422259036","0.676571380781232","0.744833463736839"
"Permanent","2002","Employed","(1c) basic vocational qualification","2448","0.9455601299482","0.9368324489788","0.9542878109176"
"Permanent","2002","Employed","(2b) intermediate general qualification","98","0.291882977166348","0.243700187714673","0.340065766618023"
"Permanent","2002","Employed","(2a) intermediate vocational","2992","0.923020215850165","0.913828987351857","0.932211444348473"
"Permanent","2002","Employed","(2c_gen) general maturity certificate","127","0.413240918996829","0.360352870369177","0.466128967624482"
"Permanent","2002","Employed","(2c_voc) vocational maturity certificate","854","0.902603332393082","0.883598554394247","0.921608110391918"
"Permanent","2002","Employed","(3a) lower tertiary education","985","0.920461320633622","0.904103000894862","0.936819640372382"
"Permanent","2002","Employed","(3b) higher tertiary education","1492","0.867802018055235","0.851523131110781","0.884080904999689"
"Limited","2002","Not Employed","(0) in school","","","",""
"Limited","2002","Not Employed","(1a) inadequately completed","2","","",""
"Limited","2002","Not Employed","(1b) general elementary school","13","","",""
"Limited","2002","Not Employed","(1c) basic vocational qualification","12","","",""
"Limited","2002","Not Employed","(2b) intermediate general qualification","13","","",""
"Limited","2002","Not Employed","(2a) intermediate vocational","20","","",""
"Limited","2002","Not Employed","(2c_gen) general maturity certificate","7","","",""
"Limited","2002","Not Employed","(2c_voc) vocational maturity certificate","5","","",""
"Limited","2002","Not Employed","(3a) lower tertiary education","7","","",""
"Limited","2002","Not Employed","(3b) higher tertiary education","13","","",""
"Limited","2002","Employed","(0) in school","10","","",""
"Limited","2002","Employed","(1a) inadequately completed","10","","",""
"Limited","2002","Employed","(1b) general elementary school","198","0.289297577740964","0.255166536263161","0.323428619218768"
"Limited","2002","Employed","(1c) basic vocational qualification","148","0.0544398700517999","0.0457121890824","0.0631675510211998"
"Limited","2002","Employed","(2b) intermediate general qualification","244","0.708117022833652","0.659934233381977","0.756299812285327"
"Limited","2002","Employed","(2a) intermediate vocational","239","0.0769797841498351","0.0677885556515271","0.0861710126481432"
"Limited","2002","Employed","(2c_gen) general maturity certificate","206","0.586759081003171","0.533871032375518","0.639647129630823"
"Limited","2002","Employed","(2c_voc) vocational maturity certificate","81","0.0973966676069178","0.0783918896080823","0.116401445605753"
"Limited","2002","Employed","(3a) lower tertiary education","66","0.079538679366378","0.0631803596276182","0.0958969991051378"
