"plb0037_h","year","bula_h","n","percent","lower_confidence","upper_confidence","value"
"Limited","1988","Baden-Württemberg","98","0.0869860151017903","0.0703397094610722","0.103632320742508","2"
"Limited","1988","Brandenburg","","","","","2"
"Limited","1988","Bavaria","113","0.112548810463843","0.0920375020696674","0.133060118858019","2"
"Limited","1988","Mecklenburg-Western Pomerania","","","","","2"
"Limited","1988","Saxony","","","","","2"
"Limited","1988","Saxony-Anhalt","","","","","2"
"Limited","1988","Thuringia","","","","","2"
"Permanent","1988","Schleswig-Holstein","133","0.828158899321333","0.770771782436425","0.885546016206241","1"
"Permanent","1988","Hamburg","98","0.911532984212661","0.857976372132062","0.96508959629326","1"
"Permanent","1988","Hesse","471","0.905755506477007","0.880858121255987","0.930652891698027","1"
"Permanent","1988","Rhineland-Palatinate,Saarland","301","0.864010478189601","0.828150769203456","0.899870187175746","1"
"Permanent","1988","Baden-Württemberg","1003","0.91301398489821","0.896367679257492","0.929660290538928","1"
"Permanent","1988","Bavaria","799","0.887451189536157","0.866939881141981","0.907962497930333","1"
"Permanent","1988","Berlin","171","0.907310566421285","0.866814944198688","0.947806188643882","1"
"Permanent","1988","Brandenburg","","","","","1"
"Permanent","1988","Mecklenburg-Western Pomerania","","","","","1"
"Permanent","1988","Lower Saxony","450","0.851580040332822","0.821313063265535","0.881847017400109","1"
"Permanent","1988","Bremen","35","0.802166252882555","0.684458753127554","0.919873752637556","1"
"Permanent","1988","North Rhine-Westphalia","1203","0.882335019465374","0.865328856760242","0.899341182170505","1"
"Permanent","1988","Saxony","","","","","1"
"Permanent","1988","Saxony-Anhalt","","","","","1"
"Permanent","1988","Thuringia","","","","","1"
"Limited","1989","Schleswig-Holstein","12","","","","2"
"Limited","1989","Hamburg","4","","","","2"
"Limited","1989","Lower Saxony","27","","","","2"
"Limited","1989","Bremen","1","","","","2"
"Limited","1989","North Rhine-Westphalia","77","0.293109120639609","0.235400592740488","0.35081764853873","2"
"Limited","1989","Hesse","18","","","","2"
"Limited","1989","Berlin","10","","","","2"
"Limited","1989","Rhineland-Palatinate,Saarland","20","","","","2"
"Limited","1989","Baden-Württemberg","50","0.240972196510149","0.177426553688332","0.304517839331966","2"
"Limited","1989","Bavaria","34","0.185784424182062","0.124357031192054","0.247211817172071","2"
"Limited","1989","Brandenburg","","","","","2"
"Limited","1989","Mecklenburg-Western Pomerania","","","","","2"
"Limited","1989","Saxony","","","","","2"
"Limited","1989","Saxony-Anhalt","","","","","2"
"Limited","1989","Thuringia","","","","","2"
"Permanent","1989","Schleswig-Holstein","26","","","","1"
"Permanent","1989","Hamburg","11","","","","1"
"Permanent","1989","Lower Saxony","54","0.709774753251941","0.610934590959274","0.808614915544608","1"
"Permanent","1989","Hesse","62","0.724489005201467","0.626587703896593","0.82239030650634","1"
"Permanent","1989","Rhineland-Palatinate,Saarland","44","0.746016697719184","0.639373057535961","0.852660337902407","1"
"Permanent","1989","Baden-Württemberg","124","0.759027803489851","0.695482160668034","0.822573446311668","1"
"Permanent","1989","Bavaria","120","0.814215575817938","0.752788182827929","0.875642968807946","1"
"Permanent","1989","Berlin","32","0.831702196802695","0.718554271860718","0.944850121744672","1"
"Permanent","1989","Brandenburg","","","","","1"
"Permanent","1989","Mecklenburg-Western Pomerania","","","","","1"
"Permanent","1989","Bremen","9","","","","1"
"Permanent","1989","North Rhine-Westphalia","162","0.706890879360391","0.64918235146127","0.764599407259512","1"
"Permanent","1989","Saxony","","","","","1"
"Permanent","1989","Saxony-Anhalt","","","","","1"
"Permanent","1989","Thuringia","","","","","1"
"Limited","1990","Schleswig-Holstein","5","","","","2"
"Limited","1990","Hamburg","4","","","","2"
"Limited","1990","Bremen","3","","","","2"
"Limited","1990","Lower Saxony","22","","","","2"
"Limited","1990","Berlin","9","","","","2"
"Limited","1990","North Rhine-Westphalia","75","0.265162416717702","0.209547399960358","0.320777433475047","2"
"Limited","1990","Hesse","24","","","","2"
"Limited","1990","Rhineland-Palatinate,Saarland","13","","","","2"
"Limited","1990","Baden-Württemberg","43","0.210377583794725","0.154447885942066","0.266307281647384","2"
"Limited","1990","Bavaria","30","0.167584176954121","0.111928213096258","0.223240140811983","2"
"Limited","1990","Brandenburg","","","","","2"
"Limited","1990","Mecklenburg-Western Pomerania","","","","","2"
"Limited","1990","Saxony","","","","","2"
"Limited","1990","Saxony-Anhalt","","","","","2"
"Limited","1990","Thuringia","","","","","2"
"Permanent","1990","Schleswig-Holstein","29","","","","1"
"Permanent","1990","Hamburg","16","","","","1"
"Permanent","1990","Lower Saxony","66","0.769069935518749","0.681019823974158","0.857120047063341","1"
"Permanent","1990","Hesse","77","0.780630890428948","0.699926342943655","0.861335437914241","1"
"Permanent","1990","Rhineland-Palatinate,Saarland","26","","","","1"
"Permanent","1990","Baden-Württemberg","161","0.789622416205275","0.733692718352616","0.845552114057934","1"
"Permanent","1990","Bavaria","143","0.832415823045879","0.776759859188017","0.888071786903742","1"
"Permanent","1990","Berlin","19","","","","1"
"Permanent","1990","Brandenburg","","","","","1"
"Permanent","1990","Mecklenburg-Western Pomerania","","","","","1"
"Permanent","1990","Saxony","","","","","1"
"Permanent","1990","Bremen","4","","","","1"
"Permanent","1990","North Rhine-Westphalia","167","0.734837583282298","0.679222566524953","0.790452600039642","1"
"Permanent","1990","Saxony-Anhalt","","","","","1"
"Permanent","1990","Thuringia","","","","","1"
"Limited","1991","Hamburg","3","","","","2"
"Limited","1991","Schleswig-Holstein","8","","","","2"
"Limited","1991","Lower Saxony","19","","","","2"
"Limited","1991","Berlin","24","","","","2"
"Limited","1991","Bremen","2","","","","2"
"Limited","1991","North Rhine-Westphalia","70","0.288937355027041","0.231108064004114","0.346766646049968","2"
"Limited","1991","Hesse","22","","","","2"
"Limited","1991","Baden-Württemberg","43","0.194061570513856","0.13897620961597","0.249146931411742","2"
"Limited","1991","Brandenburg","28","","","","2"
"Limited","1991","Rhineland-Palatinate,Saarland","14","","","","2"
"Limited","1991","Bavaria","33","0.200558042694161","0.138706766761514","0.262409318626808","2"
"Limited","1991","Mecklenburg-Western Pomerania","21","","","","2"
"Limited","1991","Saxony","47","0.246873782360051","0.186197551546667","0.307550013173435","2"
"Limited","1991","Saxony-Anhalt","25","","","","2"
"Limited","1991","Thuringia","29","","","","2"
"Permanent","1991","Schleswig-Holstein","22","","","","1"
"Permanent","1991","Hamburg","17","","","","1"
"Permanent","1991","Lower Saxony","78","0.80439071872767","0.725451926376148","0.883329511079193","1"
"Permanent","1991","Bremen","5","","","","1"
"Permanent","1991","Hesse","77","0.766227790825616","0.68285854284238","0.849597038808852","1"
"Permanent","1991","Rhineland-Palatinate,Saarland","57","0.794943669484902","0.701031108263838","0.888856230705966","1"
"Permanent","1991","Baden-Württemberg","155","0.805938429486144","0.750853068588258","0.86102379038403","1"
"Permanent","1991","Bavaria","128","0.799441957305839","0.737590681373192","0.861293233238486","1"
"Permanent","1991","Berlin","70","0.730680319588051","0.641003145463406","0.820357493712696","1"
"Permanent","1991","Brandenburg","88","0.73355339472459","0.653100799560223","0.814005989888957","1"
"Permanent","1991","Mecklenburg-Western Pomerania","65","0.766630076260703","0.67723486928346","0.856025283237946","1"
"Permanent","1991","Saxony","147","0.753126217639949","0.692449986826565","0.813802448453333","1"
"Permanent","1991","North Rhine-Westphalia","166","0.711062644972959","0.653233353950032","0.768891935995886","1"
"Permanent","1991","Saxony-Anhalt","106","0.828817419888536","0.764315645430167","0.893319194346905","1"
"Permanent","1991","Thuringia","95","0.783525365983807","0.711037170939909","0.856013561027704","1"
"Limited","1992","Schleswig-Holstein","3","","","","2"
"Limited","1992","Berlin","22","","","","2"
"Limited","1992","Hamburg","1","","","","2"
"Limited","1992","Lower Saxony","20","","","","2"
"Limited","1992","Bremen","1","","","","2"
"Limited","1992","North Rhine-Westphalia","61","0.280323424668088","0.222276054119798","0.338370795216379","2"
"Limited","1992","Brandenburg","29","","","","2"
"Limited","1992","Hesse","18","","","","2"
"Limited","1992","Rhineland-Palatinate,Saarland","12","","","","2"
"Limited","1992","Baden-Württemberg","34","0.167545190668971","0.1114055088704","0.223684872467543","2"
"Limited","1992","Bavaria","30","0.220067938892625","0.15886129991835","0.2812745778669","2"
"Limited","1992","Mecklenburg-Western Pomerania","30","0.324946005165911","0.229758164783835","0.420133845547987","2"
"Limited","1992","Saxony","52","0.318215353607619","0.250545292213449","0.385885415001789","2"
"Limited","1992","Saxony-Anhalt","41","0.290161174118012","0.214714479811825","0.365607868424199","2"
"Limited","1992","Thuringia","41","0.330979594076633","0.25130571106959","0.410653477083675","2"
"Permanent","1992","Schleswig-Holstein","24","","","","1"
"Permanent","1992","Hamburg","11","","","","1"
"Permanent","1992","Hesse","66","0.714297014122669","0.617690757298383","0.810903270946955","1"
"Permanent","1992","Rhineland-Palatinate,Saarland","43","0.765480759111928","0.653505229401923","0.877456288821934","1"
"Permanent","1992","Baden-Württemberg","136","0.832454809331029","0.776315127532457","0.8885944911296","1"
"Permanent","1992","Bavaria","146","0.779932061107375","0.7187254221331","0.841138700081649","1"
"Permanent","1992","Berlin","70","0.8047711079321","0.723775324521666","0.885766891342534","1"
"Permanent","1992","Brandenburg","86","0.760710193676658","0.682732409890588","0.838687977462728","1"
"Permanent","1992","Mecklenburg-Western Pomerania","63","0.675053994834089","0.579866154452013","0.770241835216165","1"
"Permanent","1992","Lower Saxony","69","0.817331896749452","0.737056276241661","0.897607517257243","1"
"Permanent","1992","Bremen","6","","","","1"
"Permanent","1992","Saxony","130","0.681784646392381","0.614114584998211","0.749454707786551","1"
"Permanent","1992","Saxony-Anhalt","98","0.709838825881988","0.634392131575801","0.785285520188175","1"
"Permanent","1992","North Rhine-Westphalia","169","0.719676575331912","0.661629204783621","0.777723945880202","1"
"Permanent","1992","Thuringia","93","0.669020405923367","0.589346522916325","0.74869428893041","1"
"Limited","1993","Schleswig-Holstein","5","","","","2"
"Limited","1993","Berlin","15","","","","2"
"Limited","1993","Hamburg","","","","","2"
"Limited","1993","Lower Saxony","13","","","","2"
"Limited","1993","Bremen","1","","","","2"
"Limited","1993","North Rhine-Westphalia","62","0.287646885798919","0.229018511514474","0.346275260083363","2"
"Limited","1993","Hesse","22","","","","2"
"Limited","1993","Rhineland-Palatinate,Saarland","12","","","","2"
"Limited","1993","Baden-Württemberg","30","0.206687021835977","0.140549833448396","0.272824210223558","2"
"Limited","1993","Bavaria","35","0.26753074511726","0.195725988792581","0.339335501441938","2"
"Limited","1993","Brandenburg","22","","","","2"
"Limited","1993","Mecklenburg-Western Pomerania","12","","","","2"
"Limited","1993","Saxony","45","0.268071234000358","0.20027810461675","0.335864363383966","2"
"Limited","1993","Saxony-Anhalt","21","","","","2"
"Limited","1993","Thuringia","24","","","","2"
"Permanent","1993","Schleswig-Holstein","24","","","","1"
"Permanent","1993","Hamburg","15","","","","1"
"Permanent","1993","Lower Saxony","69","0.774580161092062","0.684138107053349","0.865022215130776","1"
"Permanent","1993","Hesse","65","0.828204196882913","0.748942484038507","0.907465909727319","1"
"Permanent","1993","Rhineland-Palatinate,Saarland","40","0.774715192534013","0.661166167867495","0.888264217200531","1"
"Permanent","1993","Baden-Württemberg","114","0.793312978164023","0.727175789776442","0.859450166551604","1"
"Permanent","1993","Bavaria","111","0.73246925488274","0.660664498558062","0.804274011207418","1"
"Permanent","1993","Berlin","70","0.843484536967526","0.766242126875288","0.920726947059764","1"
"Permanent","1993","Brandenburg","63","0.776547560290783","0.687992127816315","0.865102992765252","1"
"Permanent","1993","Mecklenburg-Western Pomerania","46","0.774909673021219","0.66742710077156","0.882392245270878","1"
"Permanent","1993","Bremen","3","","","","1"
"Permanent","1993","North Rhine-Westphalia","167","0.712353114201081","0.653724739916637","0.770981488485526","1"
"Permanent","1993","Saxony","119","0.731928765999642","0.664135636616034","0.79972189538325","1"
"Permanent","1993","Saxony-Anhalt","76","0.795231212204553","0.714926540262443","0.875535884146664","1"
"Permanent","1993","Thuringia","72","0.743122351133321","0.655723485625328","0.830521216641315","1"
"Limited","1994","Hamburg","3","","","","2"
"Limited","1994","Schleswig-Holstein","14","","","","2"
"Limited","1994","Lower Saxony","28","","","","2"
"Limited","1994","Berlin","21","","","","2"
"Limited","1994","Bremen","2","","","","2"
"Limited","1994","Hesse","26","","","","2"
"Limited","1994","North Rhine-Westphalia","79","0.344698081210105","0.281021262625109","0.408374899795101","2"
"Limited","1994","Baden-Württemberg","41","0.239634821878596","0.171095306409769","0.308174337347423","2"
"Limited","1994","Rhineland-Palatinate,Saarland","13","","","","2"
"Limited","1994","Bavaria","34","0.250559172599617","0.176353642723303","0.324764702475931","2"
"Limited","1994","Brandenburg","34","0.3923036464624","0.283245725029205","0.501361567895594","2"
"Limited","1994","Mecklenburg-Western Pomerania","19","","","","2"
"Limited","1994","Saxony","33","0.275909538698159","0.193130791293942","0.358688286102377","2"
"Limited","1994","Saxony-Anhalt","34","0.36113845308589","0.260206493345097","0.462070412826683","2"
"Limited","1994","Thuringia","32","0.377096656549277","0.275255074639261","0.478938238459293","2"
"Permanent","1994","Schleswig-Holstein","26","","","","1"
"Permanent","1994","Hamburg","17","","","","1"
"Permanent","1994","Lower Saxony","55","0.622841064779434","0.518570946889184","0.727111182669684","1"
"Permanent","1994","Hesse","48","0.662988840733365","0.555290879686419","0.770686801780312","1"
"Permanent","1994","Rhineland-Palatinate,Saarland","31","0.697476732979171","0.561749809208609","0.833203656749734","1"
"Permanent","1994","Baden-Württemberg","108","0.760365178121404","0.691825662652577","0.828904693590231","1"
"Permanent","1994","Bavaria","97","0.749440827400383","0.675235297524069","0.823646357276697","1"
"Permanent","1994","Berlin","53","0.794567599609824","0.70251583306648","0.886619366153167","1"
"Permanent","1994","Brandenburg","43","0.6076963535376","0.498638432104406","0.716754274970795","1"
"Permanent","1994","Mecklenburg-Western Pomerania","31","0.663825149351133","0.532885084982561","0.794765213719705","1"
"Permanent","1994","Saxony","79","0.724090461301841","0.641311713897623","0.806869208706058","1"
"Permanent","1994","Bremen","4","","","","1"
"Permanent","1994","North Rhine-Westphalia","135","0.655301918789895","0.591625100204899","0.718978737374891","1"
"Permanent","1994","Saxony-Anhalt","53","0.63886154691411","0.537929587173317","0.739793506654903","1"
"Permanent","1994","Thuringia","55","0.622903343450723","0.521061761540707","0.724744925360739","1"
"Limited","1995","Schleswig-Holstein","26","","","","2"
"Limited","1995","Hamburg","7","","","","2"
"Limited","1995","Lower Saxony","62","0.100955147364407","0.075731218976836","0.126179075751978","2"
"Limited","1995","Brandenburg","57","0.153482475620729","0.114883741494619","0.192081209746838","2"
"Limited","1995","Bremen","2","","","","2"
"Limited","1995","North Rhine-Westphalia","153","0.105189202623948","0.0890781571940137","0.121300248053882","2"
"Limited","1995","Hesse","51","0.115326989687794","0.0876864654661995","0.142967513909388","2"
"Limited","1995","Rhineland-Palatinate,Saarland","40","0.109796931376427","0.0772293051713999","0.142364557581454","2"
"Limited","1995","Baden-Württemberg","121","0.105945226717338","0.0869363647892607","0.124954088645415","2"
"Limited","1995","Bavaria","107","0.121692203555302","0.100792558484177","0.142591848626426","2"
"Limited","1995","Berlin","35","0.105295543883194","0.0705633465409116","0.140027741225477","2"
"Limited","1995","Mecklenburg-Western Pomerania","44","0.202231391306046","0.150767464724736","0.253695317887356","2"
"Limited","1995","Saxony","94","0.175599057966671","0.144924050216398","0.206274065716945","2"
"Limited","1995","Saxony-Anhalt","72","0.207160695868757","0.166466556360119","0.247854835377394","2"
"Limited","1995","Thuringia","61","0.175503819019159","0.135765053734453","0.215242584303865","2"
"Permanent","1995","Schleswig-Holstein","126","0.846731390951055","0.789461581853147","0.904001200048962","1"
"Permanent","1995","Hamburg","65","0.892089945692638","0.820423292970216","0.96375659841506","1"
"Permanent","1995","Hesse","462","0.884673010312206","0.857032486090612","0.9123135345338","1"
"Permanent","1995","Lower Saxony","486","0.899044852635593","0.873820924248022","0.924268781023164","1"
"Permanent","1995","Bremen","33","0.941037484870987","0.862999592632198","1.01907537710978","1"
"Permanent","1995","Rhineland-Palatinate,Saarland","314","0.890203068623573","0.857635442418546","0.9227706948286","1"
"Permanent","1995","Baden-Württemberg","886","0.894054773282662","0.875045911354585","0.913063635210739","1"
"Permanent","1995","Bavaria","833","0.878307796444698","0.857408151373574","0.899207441515823","1"
"Permanent","1995","Berlin","265","0.894704456116806","0.859972258774523","0.929436653459088","1"
"Permanent","1995","Brandenburg","278","0.846517524379271","0.807918790253162","0.885116258505381","1"
"Permanent","1995","Mecklenburg-Western Pomerania","190","0.797768608693954","0.746304682112644","0.849232535275264","1"
"Permanent","1995","Saxony","497","0.824400942033328","0.793725934283055","0.855075949783602","1"
"Permanent","1995","North Rhine-Westphalia","1240","0.894810797376052","0.878699751946118","0.910921842805986","1"
"Permanent","1995","Saxony-Anhalt","309","0.792839304131243","0.752145164622606","0.833533443639881","1"
"Permanent","1995","Thuringia","291","0.824496180980841","0.784757415696135","0.864234946265547","1"
"Limited","1996","Schleswig-Holstein","28","","","","2"
"Limited","1996","Hamburg","7","","","","2"
"Limited","1996","Lower Saxony","58","0.095416081923011","0.0708408774715167","0.119991286374505","2"
"Limited","1996","North Rhine-Westphalia","162","0.113460888894037","0.0965801952954407","0.130341582492633","2"
"Limited","1996","Brandenburg","45","0.143438423538328","0.104606583636123","0.182270263440534","2"
"Limited","1996","Bremen","4","","","","2"
"Limited","1996","Hesse","33","0.0724339782483383","0.0495300948277417","0.0953378616689349","2"
"Limited","1996","Rhineland-Palatinate,Saarland","41","0.116015859434044","0.0830264361547117","0.149005282713377","2"
"Limited","1996","Baden-Württemberg","98","0.109660196799705","0.0895888897124315","0.129731503886978","2"
"Limited","1996","Bavaria","100","0.117171462173769","0.0963433714526829","0.137999552894854","2"
"Limited","1996","Berlin","24","","","","2"
"Limited","1996","Mecklenburg-Western Pomerania","38","0.167474933995422","0.117092350862284","0.217857517128559","2"
"Limited","1996","Saxony","93","0.169832180959311","0.139762583080053","0.199901778838568","2"
"Limited","1996","Saxony-Anhalt","73","0.188214924481933","0.148059431741917","0.22837041722195","2"
"Limited","1996","Thuringia","63","0.157187447440754","0.119271589417342","0.195103305464166","2"
"Permanent","1996","Schleswig-Holstein","129","0.836051522269723","0.77813953340831","0.893963511131135","1"
"Permanent","1996","Hamburg","64","0.925182058519018","0.863984316960632","0.986379800077403","1"
"Permanent","1996","Hesse","459","0.927566021751662","0.904662138331065","0.950469905172258","1"
"Permanent","1996","Rhineland-Palatinate,Saarland","321","0.883984140565956","0.850994717286623","0.916973563845288","1"
"Permanent","1996","Baden-Württemberg","833","0.890339803200295","0.870268496113022","0.910411110287568","1"
"Permanent","1996","Bavaria","816","0.882828537826231","0.862000447105146","0.903656628547317","1"
"Permanent","1996","Berlin","255","0.910156955019564","0.876602795351327","0.943711114687802","1"
"Permanent","1996","Brandenburg","268","0.856561576461672","0.817729736559466","0.895393416363877","1"
"Permanent","1996","Mecklenburg-Western Pomerania","173","0.832525066004578","0.782142482871441","0.882907649137716","1"
"Permanent","1996","Lower Saxony","491","0.904583918076989","0.880008713625494","0.929159122528483","1"
"Permanent","1996","Bremen","34","0.860572486336855","0.750437763637568","0.970707209036142","1"
"Permanent","1996","Saxony","506","0.830167819040689","0.800098221161432","0.860237416919946","1"
"Permanent","1996","Saxony-Anhalt","291","0.811785075518067","0.77162958277805","0.851940568258083","1"
"Permanent","1996","North Rhine-Westphalia","1194","0.886539111105963","0.869658417507367","0.903419804704559","1"
"Permanent","1996","Thuringia","291","0.842812552559246","0.804896694535834","0.880728410582658","1"
"Limited","1997","Hamburg","9","","","","2"
"Limited","1997","Schleswig-Holstein","18","","","","2"
"Limited","1997","Lower Saxony","81","0.146425224332736","0.116879442843603","0.175971005821869","2"
"Limited","1997","North Rhine-Westphalia","196","0.138147146692862","0.119658396445833","0.15663589693989","2"
"Limited","1997","Bremen","4","","","","2"
"Limited","1997","Hesse","41","0.11217356404963","0.0830483506779742","0.141298777421285","2"
"Limited","1997","Brandenburg","56","0.182376520648117","0.139867646758368","0.224885394537867","2"
"Limited","1997","Rhineland-Palatinate,Saarland","44","0.126790604173759","0.0921289571175747","0.161452251229942","2"
"Limited","1997","Baden-Württemberg","130","0.150493531849116","0.127236867285082","0.173750196413151","2"
"Limited","1997","Bavaria","88","0.0889572463491601","0.0701481990100142","0.107766293688306","2"
"Limited","1997","Berlin","38","0.121189771004407","0.0820450687176034","0.16033447329121","2"
"Limited","1997","Mecklenburg-Western Pomerania","37","0.151809775461014","0.102447340735448","0.201172210186579","2"
"Limited","1997","Saxony","98","0.174857472550516","0.14378336041212","0.205931584688912","2"
"Limited","1997","Saxony-Anhalt","61","0.166064939779794","0.126739466114226","0.205390413445363","2"
"Limited","1997","Thuringia","62","0.170322249326384","0.130067595024371","0.210576903628398","2"
"Permanent","1997","Schleswig-Holstein","128","0.863899543953564","0.80827927613426","0.919519811772867","1"
"Permanent","1997","Hamburg","56","0.914051130021117","0.845911975072267","0.982190284969967","1"
"Permanent","1997","Hesse","410","0.88782643595037","0.858701222578715","0.916951649322026","1"
