"plh0220","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","(0) in school","West Germany","52","0.111095649863502","0.0836875805067576","0.138503719220247"
"1 Strongly disagree","2005","(0) in school","East Germany","","","",""
"1 Strongly disagree","2005","(1a) inadequately completed","West Germany","60","0.227896343464905","0.172716802036029","0.283075884893782"
"1 Strongly disagree","2005","(1a) inadequately completed","East Germany","","","",""
"1 Strongly disagree","2005","(1b) general elementary school","West Germany","276","0.178667207744394","0.160064783042317","0.197269632446471"
"1 Strongly disagree","2005","(1b) general elementary school","East Germany","","","",""
"1 Strongly disagree","2005","(1c) basic vocational qualification","West Germany","582","0.138798587583167","0.12879114029818","0.148806034868153"
"1 Strongly disagree","2005","(1c) basic vocational qualification","East Germany","134","0.142475672814332","0.121629333798275","0.163322011830389"
"1 Strongly disagree","2005","(2b) intermediate general qualification","West Germany","46","0.103047186198828","0.0745428954287106","0.131551476968944"
"1 Strongly disagree","2005","(2b) intermediate general qualification","East Germany","","","",""
"1 Strongly disagree","2005","(2a) intermediate vocational","West Germany","284","0.0959126550276652","0.0855315940949607","0.10629371596037"
"1 Strongly disagree","2005","(2a) intermediate vocational","East Germany","183","0.107862178172035","0.0931161792037989","0.122608177140271"
"1 Strongly disagree","2005","(2c_gen) general maturity certificate","West Germany","40","0.0883340904583402","0.065832691789033","0.110835489127647"
"1 Strongly disagree","2005","(2c_gen) general maturity certificate","East Germany","","","",""
"1 Strongly disagree","2005","(2c_voc) vocational maturity certificate","West Germany","90","0.0676721000263899","0.0540074059852085","0.0813367940675713"
"1 Strongly disagree","2005","(2c_voc) vocational maturity certificate","East Germany","","","",""
"1 Strongly disagree","2005","(3a) lower tertiary education","West Germany","54","0.058840452747944","0.0441518913652159","0.0735290141306721"
"1 Strongly disagree","2005","(3a) lower tertiary education","East Germany","32","0.0619634362484725","0.0435843044631747","0.0803425680337704"
"1 Strongly disagree","2005","(3b) higher tertiary education","West Germany","95","0.0550818641777127","0.0448771960832396","0.0652865322721858"
"1 Strongly disagree","2005","(3b) higher tertiary education","East Germany","","","",""
"2 on scale 1-7 ","2005","(0) in school","West Germany","47","0.103039756553023","0.0765247700183707","0.129554743087676"
"2 on scale 1-7 ","2005","(0) in school","East Germany","","","",""
"2 on scale 1-7 ","2005","(1a) inadequately completed","West Germany","43","0.189202715542906","0.137680867877641","0.240724563208171"
"2 on scale 1-7 ","2005","(1a) inadequately completed","East Germany","","","",""
"2 on scale 1-7 ","2005","(1b) general elementary school","West Germany","225","0.132751870203218","0.116274816434724","0.149228923971712"
"2 on scale 1-7 ","2005","(1b) general elementary school","East Germany","","","",""
"2 on scale 1-7 ","2005","(1c) basic vocational qualification","West Germany","592","0.130385778138446","0.12063909495648","0.140132461320412"
"2 on scale 1-7 ","2005","(1c) basic vocational qualification","East Germany","145","0.133954313953818","0.113640804204761","0.154267823702875"
"2 on scale 1-7 ","2005","(2b) intermediate general qualification","West Germany","53","0.122196069665428","0.0914892561310311","0.152902883199826"
"2 on scale 1-7 ","2005","(2b) intermediate general qualification","East Germany","","","",""
"2 on scale 1-7 ","2005","(2a) intermediate vocational","West Germany","393","0.135151192565226","0.123098651356406","0.147203733774046"
"2 on scale 1-7 ","2005","(2a) intermediate vocational","East Germany","249","0.174405161332856","0.156367227829141","0.192443094836571"
"2 on scale 1-7 ","2005","(2c_gen) general maturity certificate","West Germany","66","0.0997382498942029","0.0759784511964643","0.123498048591942"
"2 on scale 1-7 ","2005","(2c_gen) general maturity certificate","East Germany","","","",""
"2 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","West Germany","163","0.139651309326778","0.120794400477624","0.158508218175932"
"2 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","East Germany","","","",""
"2 on scale 1-7 ","2005","(3a) lower tertiary education","West Germany","106","0.105878725572951","0.0866738189288251","0.125083632217077"
"2 on scale 1-7 ","2005","(3a) lower tertiary education","East Germany","59","0.0941435626383128","0.0718811430756442","0.116405982200981"
"2 on scale 1-7 ","2005","(3b) higher tertiary education","West Germany","159","0.104100818217318","0.0904407106840801","0.117760925750557"
"2 on scale 1-7 ","2005","(3b) higher tertiary education","East Germany","49","0.0689607789054212","0.0485666193989307","0.0893549384119116"
"3 on scale 1-7 ","2005","(0) in school","West Germany","71","0.133146973503984","0.103516350259159","0.162777596748808"
"3 on scale 1-7 ","2005","(0) in school","East Germany","","","",""
"3 on scale 1-7 ","2005","(1a) inadequately completed","West Germany","35","0.157152615274495","0.109277825274475","0.205027405274515"
"3 on scale 1-7 ","2005","(1a) inadequately completed","East Germany","","","",""
"3 on scale 1-7 ","2005","(1b) general elementary school","West Germany","247","0.142081548016644","0.125127266374984","0.159035829658304"
"3 on scale 1-7 ","2005","(1b) general elementary school","East Germany","38","0.17095678700797","0.119794708335147","0.222118865680794"
"3 on scale 1-7 ","2005","(1c) basic vocational qualification","West Germany","741","0.150502108700723","0.140152334712343","0.160851882689103"
"3 on scale 1-7 ","2005","(1c) basic vocational qualification","East Germany","161","0.148703154595772","0.127483573005614","0.169922736185931"
"3 on scale 1-7 ","2005","(2b) intermediate general qualification","West Germany","60","0.157586422178649","0.123425510752471","0.191747333604826"
