"year","bula_h","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Baden-Württemberg","(Married) couple without C.","2.81","3","399","1","2","4","4","4","2.71","2.91","1","4","3","3"
"1984","Baden-Württemberg","1-pers.-HH","2.93","3","219","1","2","4","4","4","2.79","3.07","1","4","3","3"
"1984","Baden-Württemberg","Couple + C. GT 16 ","2.8","3","389","1","2","4","4","4","2.69","2.91","1","4","3","3"
"1984","Baden-Württemberg","Couple + C. LE 16","2.82","3","644","1","2","4","4","4","2.74","2.9","1","4","3","3"
"1984","Baden-Württemberg","Couple + C. LE and GT 16","2.79","3","333","1","2","4","4","4","2.67","2.91","1","4","3","3"
"1984","Baden-Württemberg","Single parent","2.9","3","112","1","2","4","4","4","2.7","3.1","1","4","3","3"
"1984","Bavaria","(Married) couple without C.","2.92","3","471","1","2","4","4","4","2.82","3.02","1","4","3","3"
"1984","Bavaria","1-pers.-HH","2.81","3","195","1","2","4","4","4","2.66","2.96","1","4","2","3"
"1984","Bavaria","Couple + C. GT 16 ","2.73","3","317","1","2","4","4","4","2.6","2.86","1","4","3","3"
"1984","Bavaria","Couple + C. LE 16","2.74","3","515","1","2","4","4","4","2.64","2.84","1","4","3","3"
"1984","Bavaria","Couple + C. LE and GT 16","2.61","3","317","1","2","4","4","4","2.49","2.73","1","4","3","3"
"1984","Bavaria","Single parent","2.78","3","93","1","2","4","4","4","2.56","3","1","4","2","3"
"1984","Berlin","(Married) couple without C.","2.63","3","102","1","2","4","4","4","2.4","2.86","1","4","2","3"
"1984","Berlin","1-pers.-HH","2.89","3","72","1","2","4","4","4","2.63","3.15","1","4","2","3"
"1984","Berlin","Couple + C. GT 16 ","2.35","2","36","1","1","3","4","4","1.94","2.76","1","4","1","3"
"1984","Berlin","Couple + C. LE 16","2.84","3","90","1","2","4","4","4","2.61","3.07","1","4","3","4"
"1984","Berlin","Couple + C. LE and GT 16","2.55","2.2","45","1","2","4","4","4","2.21","2.89","1","4","2","4"
"1984","Berlin","Single parent","","","","","","","","","","","","","",""
"1984","Brandenburg","(Married) couple without C.","","","","","","","","","","","","","",""
