"year","pgisced97","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","general elemantary","Female","3.04","3","2245","1","2","4","4","4","3","3.08","1","4","3","3"
"1984","general elemantary","Male","2.82","3","1105","1","2","4","4","4","2.76","2.88","1","4","3","3"
"1984","higher education","Female","2.09","2","252","1","1","3","4","4","1.96","2.22","1","4","2","2"
"1984","higher education","Male","2.09","2","531","1","1","3","4","4","2","2.18","1","4","2","2"
"1984","higher vocational","Female","2.61","3","271","1","2","4","4","4","2.48","2.74","1","4","2","3"
"1984","higher vocational","Male","2.59","3","379","1","2","4","4","4","2.48","2.7","1","4","2","3"
"1984","in school","Female","2.26","2","90","1","1","3","4","4","2.03","2.49","1","4","2","2"
"1984","in school","Male","1.92","2","93","1","1","2","4","4","1.69","2.15","1","4","1","2"
"1984","inadequately","Female","3.05","3","549","2","2","4","4","4","2.97","3.13","1","4","3","3"
"1984","inadequately","Male","3.01","3","407","1","2","4","4","4","2.91","3.11","1","4","3","3"
"1984","middle vocational","Female","2.85","3","2502","1","2","4","4","4","2.81","2.89","1","4","3","3"
"1984","middle vocational","Male","2.76","3","3120","1","2","4","4","4","2.72","2.8","1","4","3","3"
"1984","vocational + Abi","Female","2.32","2","116","1","1","3","4","4","2.11","2.53","1","4","2","3"
"1984","vocational + Abi","Male","2.46","2","192","1","1","4","4","4","2.29","2.63","1","4","2","3"
"1985","general elemantary","Female","3.04","3","1986","1","2","4","4","4","2.99","3.09","1","4","3","3"
"1985","general elemantary","Male","2.77","3","1002","1","2","4","4","4","2.7","2.84","1","4","3","3"
"1985","higher education","Female","2.16","2","244","1","1","3","4","4","2.02","2.3","1","4","2","2"
"1985","higher education","Male","2.06","2","505","1","1","3","4","4","1.97","2.15","1","4","2","2"
"1985","higher vocational","Female","2.51","2","258","1","2","4","4","4","2.37","2.65","1","4","2","3"
"1985","higher vocational","Male","2.62","3","357","1","2","4","4","4","2.5","2.74","1","4","2","3"
"1985","in school","Female","2.17","2","73","1","1","3","4","4","1.91","2.43","1","4","2","3"
"1985","in school","Male","1.92","2","111","1","1","2","4","4","1.73","2.11","1","4","1","2"
"1985","inadequately","Female","2.98","3","438","1","2","4","4","4","2.89","3.07","1","4","3","3"
"1985","inadequately","Male","3.02","3","338","1","2","4","4","4","2.91","3.13","1","4","3","3"
"1985","middle vocational","Female","2.85","3","2310","1","2","4","4","4","2.8","2.9","1","4","3","3"
"1985","middle vocational","Male","2.69","3","2805","1","2","4","4","4","2.65","2.73","1","4","3","3"
"1985","vocational + Abi","Female","2.31","2","105","1","1","3","4","4","2.1","2.52","1","4","2","3"
"1985","vocational + Abi","Male","2.32","2","169","1","1","3","4","4","2.15","2.49","1","4","2","2"
"1986","general elemantary","Female","2.94","3","1845","1","2","4","4","4","2.89","2.99","1","4","3","3"
"1986","general elemantary","Male","2.65","3","975","1","2","4","4","4","2.58","2.72","1","4","3","3"
"1986","higher education","Female","2","2","240","1","1","3","4","4","1.87","2.13","1","4","2","2"
"1986","higher education","Male","2.04","2","502","1","1","3","4","4","1.95","2.13","1","4","2","2"
