"year","age_gr","bula_h","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","16-34 y.","Baden-W?rttemberg","1.7","2","783","1","1","2","3","4","1.65","1.75","1","4","2","2"
"2003","16-34 y.","Bavaria","1.72","2","813","1","1","2","2","4","1.67","1.77","1","4","2","2"
"2003","16-34 y.","Berlin","1.96","2","234","1","1","2","3","4","1.86","2.06","1","4","2","2"
"2003","16-34 y.","Brandenburg","1.54","1","241","1","1","2","2","3","1.46","1.62","1","4","1","2"
"2003","16-34 y.","Bremen","1.51","1","42","1","1","2","2","3","1.3","1.72","1","3","1","2"
"2003","16-34 y.","Hamburg","1.71","2","67","1","1","2","2","3","1.54","1.88","1","4","2","2"
"2003","16-34 y.","Hesse","1.78","2","375","1","1","2","3","3","1.7","1.86","1","4","2","2"
"2003","16-34 y.","Lower Saxony","1.76","2","508","1","1","2","3","4","1.7","1.82","1","4","2","2"
"2003","16-34 y.","Mecklenburg-Western Pomerania","1.58","1","146","1","1","2","3","4","1.45","1.71","1","4","1","2"
"2003","16-34 y.","North Rhine-Westphalia","1.71","2","1217","1","1","2","3","4","1.67","1.75","1","4","2","2"
"2003","16-34 y.","Rhineland-Palatinate,Saarland","1.64","1.57","325","1","1","2","3","4","1.56","1.72","1","4","1","2"
"2003","16-34 y.","Saxony","1.82","2","422","1","1","2","3","3","1.76","1.88","1","4","2","2"
"2003","16-34 y.","Saxony-Anhalt","1.66","2","249","1","1","2","3","4","1.58","1.74","1","4","1","2"
"2003","16-34 y.","Schleswig-Holstein","1.83","2","148","1","1","2","3","3","1.71","1.95","1","4","2","2"
"2003","16-34 y.","Thuringia","1.72","2","286","1","1","2","3","4","1.63","1.81","1","4","1","2"
"2003","35-65 y.","Baden-W?rttemberg","1.73","2","1525","1","1","2","3","4","1.69","1.77","1","4","2","2"
"2003","35-65 y.","Bavaria","1.71","2","1809","1","1","2","2","4","1.68","1.74","1","4","2","2"
"2003","35-65 y.","Berlin","1.75","2","478","1","1","2","3","4","1.68","1.82","1","4","2","2"
"2003","35-65 y.","Brandenburg","1.68","2","519","1","1","2","3","4","1.62","1.74","1","4","1","2"
"2003","35-65 y.","Bremen","1.67","1","95","1","1","2","3","4","1.5","1.84","1","4","1","2"
"2003","35-65 y.","Hamburg","1.66","1","185","1","1","2","3","4","1.55","1.77","1","4","2","2"
"2003","35-65 y.","Hesse","1.71","2","896","1","1","2","3","4","1.66","1.76","1","4","2","2"
"2003","35-65 y.","Lower Saxony","1.69","2","1057","1","1","2","3","4","1.65","1.73","1","4","2","2"
"2003","35-65 y.","Mecklenburg-Western Pomerania","1.53","1","299","1","1","2","3","4","1.45","1.61","1","4","1","2"
"2003","35-65 y.","North Rhine-Westphalia","1.66","2","2669","1","1","2","3","4","1.63","1.69","1","4","2","2"
"2003","35-65 y.","Rhineland-Palatinate,Saarland","1.66","2","768","1","1","2","3","4","1.61","1.71","1","4","2","2"
"2003","35-65 y.","Saxony","1.67","2","914","1","1","2","3","4","1.62","1.72","1","4","2","2"
"2003","35-65 y.","Saxony-Anhalt","1.54","1","527","1","1","2","2","4","1.48","1.6","1","4","1","2"
"2003","35-65 y.","Schleswig-Holstein","1.86","2","388","1","1","2","3","4","1.79","1.93","1","4","2","2"
"2003","35-65 y.","Thuringia","1.68","2","518","1","1","2","3","4","1.61","1.75","1","4","1","2"
"2003","66 and older","Baden-W?rttemberg","1.62","2","384","1","1","2","3","3","1.55","1.69","1","4","1","2"
"2003","66 and older","Bavaria","1.71","2","509","1","1","2","3","4","1.65","1.77","1","4","2","2"
"2003","66 and older","Berlin","1.54","1","119","1","1","2","2","4","1.39","1.69","1","4","1","2"
"2003","66 and older","Brandenburg","1.66","2","186","1","1","2","2","4","1.56","1.76","1","4","1","2"
"2003","66 and older","Bremen","1.67","1","35","1","1","2","3","4","1.33","2.01","1","4","1","2"
"2003","66 and older","Hamburg","1.71","1.42","46","1","1","2","3","4","1.5","1.92","1","4","1","2"
"2003","66 and older","Hesse","1.6","1","229","1","1","2","2","4","1.5","1.7","1","4","1","2"
"2003","66 and older","Lower Saxony","1.63","2","342","1","1","2","2","4","1.55","1.71","1","4","1","2"
"2003","66 and older","Mecklenburg-Western Pomerania","1.47","1","82","1","1","2","3","4","1.28","1.66","1","4","1","1"
"2003","66 and older","North Rhine-Westphalia","1.55","1","773","1","1","2","2","4","1.5","1.6","1","4","1","1"
"2003","66 and older","Rhineland-Palatinate,Saarland","1.56","1","257","1","1","2","3","3","1.47","1.65","1","4","1","1"
"2003","66 and older","Saxony","1.49","1","280","1","1","2","2","4","1.41","1.57","1","4","1","1"
"2003","66 and older","Saxony-Anhalt","1.48","1","161","1","1","2","3","3","1.37","1.59","1","4","1","1"
"2003","66 and older","Schleswig-Holstein","1.75","2","130","1","1","2","3","4","1.6","1.9","1","4","2","2"
