"year","education","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","college entrance qualification","(0) in school","","","","","","","","","","","","","",""
"2003","college entrance qualification","(1a) inadequately completed","","","","","","","","","","","","","",""
"2003","college entrance qualification","(1b) general elementary school","","","","","","","","","","","","","",""
"2003","college entrance qualification","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2003","college entrance qualification","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2003","college entrance qualification","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2003","college entrance qualification","(2c_gen) general maturity certificate","1.9","2","785","1","1","2","3","4","1.85","1.95","1","4","2","2"
"2003","college entrance qualification","(2c_voc) vocational maturity certificate","1.81","2","1334","1","1","2","3","4","1.77","1.85","1","4","2","2"
"2003","college entrance qualification","(3a) lower tertiary education","1.8","2","1014","1","1","2","3","4","1.76","1.84","1","4","2","2"
"2003","college entrance qualification","(3b) higher tertiary education","1.98","2","2298","1","1","2","3","4","1.95","2.01","1","4","2","2"
"2003","lower secondary degree","(0) in school","","","","","","","","","","","","","",""
"2003","lower secondary degree","(1a) inadequately completed","","","","","","","","","","","","","",""
"2003","lower secondary degree","(1b) general elementary school","1.58","1","1743","1","1","2","2","4","1.55","1.61","1","4","1","1"
"2003","lower secondary degree","(1c) basic vocational qualification","1.61","1","5904","1","1","2","3","4","1.59","1.63","1","4","1","2"
"2003","lower secondary degree","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2003","lower secondary degree","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2003","lower secondary degree","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2003","lower secondary degree","(2c_voc) vocational maturity certificate","1.65","2","32","1","1","2","2","3","1.45","1.85","1","3","1","2"
"2003","lower secondary degree","(3a) lower tertiary education","1.63","2","150","1","1","2","2","4","1.51","1.75","1","4","1","2"
"2003","lower secondary degree","(3b) higher tertiary education","1.88","2","44","1","1","2","3","4","1.61","2.15","1","4","1","2"
"2003","no degree/no degree yet","(0) in school","1.79","2","614","1","1","2","3","3","1.73","1.85","1","4","2","2"
