"year","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","college entrance qualification","7.26","8","533","5","6","9","9","10","7.1","7.42","0","10","8","8"
"1990","lower secondary degree","7.28","8","1732","5","6","9","10","10","7.18","7.38","0","10","8","8"
"1990","no degree/no degree yet","8.37","8","45","6","8","10","10","10","7.78","8.96","0","10","8","9"
"1990","Other degree","7.7","8","57","5","7","10","10","10","7.14","8.26","1","10","7","8"
"1990","secondary school degree","7.59","8","2027","5","7","9","10","10","7.51","7.67","0","10","8","8"
"1991","college entrance qualification","7.49","8","1715","5","7","9","9","10","7.41","7.57","0","10","8","8"
"1991","lower secondary degree","7.01","7","5910","5","6","8","9","10","6.96","7.06","0","10","8","8"
"1991","no degree/no degree yet","7.38","8","849","5","6","9","9","10","7.25","7.51","0","10","7","8"
"1991","Other degree","7.01","7","1018","4","6","8","9","10","6.89","7.13","0","10","7","8"
"1991","secondary school degree","7.4","8","3611","5","7","9","9","10","7.34","7.46","0","10","8","8"
"1992","college entrance qualification","7.45","8","1716","5","7","9","9","10","7.37","7.53","0","10","8","8"
"1992","lower secondary degree","6.7","7","5742","4","5","8","9","10","6.65","6.75","0","10","7","7"
"1992","no degree/no degree yet","7.19","8","843","5","6","9","9","10","7.06","7.32","0","10","7","8"
"1992","Other degree","6.91","7","996","4","6","8","9","10","6.79","7.03","0","10","7","8"
"1992","secondary school degree","7.18","8","3560","5","6","8","9","10","7.12","7.24","0","10","8","8"
"1993","college entrance qualification","7.26","8","1749","5","6","8","9","10","7.18","7.34","0","10","8","8"
"1993","lower secondary degree","6.51","7","5608","4","5","8","9","10","6.45","6.57","0","10","7","7"
"1993","no degree/no degree yet","6.95","7","825","5","5","8","9","10","6.82","7.08","0","10","7","7"
"1993","Other degree","6.71","7","966","4","5","8","9","10","6.58","6.84","0","10","7","7"
"1993","secondary school degree","7.06","8","3537","5","6","8","9","10","7","7.12","0","10","7","8"
"1994","college entrance qualification","7.28","8","1794","5","6","8","9","10","7.2","7.36","0","10","8","8"
"1994","lower secondary degree","6.51","7","5426","4","5","8","9","10","6.46","6.56","0","10","7","7"
"1994","no degree/no degree yet","7.12","7","821","4","6","9","9","10","6.99","7.25","0","10","7","8"
"1994","Other degree","6.83","7","900","4","6","8","9","10","6.7","6.96","0","10","7","7"
"1994","secondary school degree","7.02","7","3468","5","6","8","9","10","6.96","7.08","0","10","7","8"
"1995","college entrance qualification","7.38","8","1890","5","7","8","9","10","7.31","7.45","0","10","8","8"
"1995","lower secondary degree","6.49","7","5333","4","5","8","9","10","6.43","6.55","0","10","7","7"
