"year","e11103","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1991","Full Time","East Germany","","","","","","","","","","","","","",""
"1991","Full Time","West Germany","7.4","8","4346","5","7","8","9","10","7.35","7.45","0","10","8","8"
"1991","Not Working","East Germany","","","","","","","","","","","","","",""
"1991","Not Working","West Germany","6.85","7","3142","4","5","8","9","10","6.78","6.92","0","10","7","8"
"1991","Part Time","East Germany","","","","","","","","","","","","","",""
"1991","Part Time","West Germany","7.38","8","1725","5","7","9","9","10","7.3","7.46","0","10","8","8"
"1992","Full Time","East Germany","6.98","7","2163","5","6","8","9","10","6.91","7.05","0","10","7","7"
"1992","Full Time","West Germany","7.24","8","4336","5","6","8","9","10","7.19","7.29","0","10","8","8"
"1992","Not Working","East Germany","6.73","7","1020","4","5","8","9","10","6.61","6.85","0","10","7","7"
"1992","Not Working","West Germany","6.6","7","3123","4","5","8","9","10","6.53","6.67","0","10","7","7"
"1992","Part Time","East Germany","6.92","7","759","4","6","8","9","10","6.78","7.06","0","10","7","7"
"1992","Part Time","West Germany","7.25","8","1715","5","6","8","9","10","7.16","7.34","0","10","8","8"
"1993","Full Time","East Germany","6.88","7","1928","5","6","8","9","10","6.8","6.96","0","10","7","7"
"1993","Full Time","West Germany","7.04","7","4270","5","6","8","9","10","6.98","7.1","0","10","7","8"
"1993","Not Working","East Germany","6.4","7","1240","3","5","8","9","10","6.28","6.52","0","10","7","7"
"1993","Not Working","West Germany","6.47","7","3100","3","5","8","9","10","6.39","6.55","0","10","7","7"
"1993","Part Time","East Germany","6.58","7","638","4","5","8","9","10","6.42","6.74","0","10","7","7"
"1993","Part Time","West Germany","7.13","8","1789","5","6","8","9","10","7.04","7.22","0","10","7","8"
"1994","Full Time","East Germany","6.79","7","1845","5","6","8","9","10","6.71","6.87","0","10","7","7"
"1994","Full Time","West Germany","7.18","8","4072","5","6","8","9","10","7.13","7.23","0","10","8","8"
"1994","Not Working","East Germany","6.02","6","1323","3","5","8","9","10","5.9","6.14","0","10","6","7"
"1994","Not Working","West Germany","6.52","7","3157","4","5","8","9","10","6.45","6.59","0","10","7","7"
"1994","Part Time","East Germany","6.4","7","586","4","5","8","9","10","6.24","6.56","0","10","7","7"
"1994","Part Time","West Germany","7.16","8","1753","5","6","8","9","10","7.08","7.24","0","10","7","8"
"1995","Full Time","East Germany","6.88","7","1779","5","6","8","9","10","6.8","6.96","0","10","7","7"
"1995","Full Time","West Germany","7.23","8","4081","5","6","8","9","10","7.18","7.28","0","10","8","8"
"1995","Not Working","East Germany","6.12","6","1298","3","5","8","9","10","6","6.24","0","10","6","7"
"1995","Not Working","West Germany","6.58","7","3434","3","5","8","9","10","6.51","6.65","0","10","7","7"
"1995","Part Time","East Germany","6.64","7","599","4","5","8","9","10","6.48","6.8","0","10","7","7"
"1995","Part Time","West Germany","7.11","8","1968","5","6","8","9","10","7.03","7.19","0","10","8","8"
"1996","Full Time","East Germany","6.58","7","1784","4","5","8","9","10","6.49","6.67","0","10","7","7"
"1996","Full Time","West Germany","7.09","8","3926","5","6","8","9","10","7.03","7.15","0","10","8","8"
"1996","Not Working","East Germany","6","6","1284","3","5","8","8","10","5.89","6.11","0","10","6","6"
"1996","Not Working","West Germany","6.48","7","3309","3","5","8","9","10","6.41","6.55","0","10","7","7"
"1996","Part Time","East Germany","6.44","7","608","3","5","8","9","10","6.28","6.6","0","10","7","7"
"1996","Part Time","West Germany","7.08","7","2071","5","6","8","9","10","7","7.16","0","10","7","8"
"1997","Full Time","East Germany","6.26","7","1700","4","5","8","8","10","6.17","6.35","0","10","6","7"
"1997","Full Time","West Germany","6.92","7","3867","4","6","8","9","10","6.86","6.98","0","10","7","8"
"1997","Not Working","East Germany","5.82","6","1317","3","5","7","8","10","5.71","5.93","0","10","6","6"
