"year","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","general elemantary","7.2","8","508","4","6","9","10","10","7.01","7.39","0","10","8","8"
"1990","higher education","7.23","8","992","5","6","9","9","10","7.11","7.35","0","10","8","8"
"1990","higher vocational","7.45","8","257","5","6","9","10","10","7.2","7.7","0","10","8","8"
"1990","in school","8.17","8","32","6","8","9","10","10","7.44","8.9","0","10","8","9"
"1990","inadequately","","","","","","","","","","","","","",""
"1990","middle vocational","7.51","8","2521","5","6","9","10","10","7.43","7.59","0","10","8","8"
"1990","vocational + Abi","7.8","8","79","6","7","9","9","10","7.49","8.11","2","10","8","8"
"1991","general elemantary","6.92","7","2806","4","5","8","9","10","6.85","6.99","0","10","8","8"
"1991","higher education","7.35","8","1660","5","7","8","9","10","7.27","7.43","0","10","8","8"
"1991","higher vocational","7.32","8","736","5","7","8","9","10","7.2","7.44","0","10","8","8"
"1991","in school","8.13","8","158","6","8","9","9","10","7.91","8.35","2","10","8","9"
"1991","inadequately","6.97","7","651","4","5","8","10","10","6.82","7.12","0","10","7","8"
"1991","middle vocational","7.22","8","6795","5","6","8","9","10","7.18","7.26","0","10","8","8"
"1991","vocational + Abi","7.49","8","372","5","7","8","9","10","7.32","7.66","0","10","8","8"
"1992","general elemantary","6.71","7","2750","4","5","8","9","10","6.63","6.79","0","10","7","7"
"1992","higher education","7.23","8","1633","5","6","8","9","10","7.14","7.32","0","10","8","8"
"1992","higher vocational","6.94","7","746","4","6","8","9","10","6.8","7.08","0","10","7","8"
"1992","in school","8.07","8","186","7","8","9","10","10","7.86","8.28","0","10","8","8"
"1992","inadequately","6.67","7","616","4","5","8","9","10","6.51","6.83","0","10","7","7"
"1992","middle vocational","6.95","7","6624","4","6","8","9","10","6.9","7","0","10","7","8"
"1992","vocational + Abi","7.6","8","383","5","7","9","9","10","7.43","7.77","0","10","8","8"
"1993","general elemantary","6.57","7","2650","4","5","8","9","10","6.49","6.65","0","10","7","7"
"1993","higher education","6.97","7","1622","5","6","8","9","10","6.88","7.06","0","10","7","7"
