"year","pgisced97","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1990","general elemantary","Female","7.17","8","373","4","6","9","10","6.95","7.39","7","8"
"1990","general elemantary","Male","7.33","8","135","3","6","9","10","6.97","7.69","8","8"
"1990","higher education","Female","7.23","8","540","5","6","9","10","7.06","7.4","8","8"
"1990","higher education","Male","7.23","8","452","5","6","9","9","7.05","7.41","8","8"
"1990","higher vocational","Female","7.99","8","38","5","8","9","10","7.42","8.56","8","9"
"1990","higher vocational","Male","7.37","8","219","5","6","9","10","7.09","7.65","8","8"
"1990","in school","Female","","","","","","","","","","",""
"1990","in school","Male","","","","","","","","","","",""
"1990","inadequately","Female","","","","","","","","","","",""
"1990","inadequately","Male","","","","","","","","","","",""
"1990","middle vocational","Female","7.48","8","1308","5","6","9","10","7.37","7.59","8","8"
"1990","middle vocational","Male","7.55","8","1213","5","6","9","10","7.44","7.66","8","8"
"1990","vocational + Abi","Female","7.87","8","35","6","7","9","9","7.31","8.43","8","9"
"1990","vocational + Abi","Male","7.75","8","44","6","7","8","9","7.41","8.09","8","8"
"1991","general elemantary","Female","6.85","7","1837","4","5","8","9","6.76","6.94","7","8"
"1991","general elemantary","Male","7.12","8","969","4","6","8","9","7","7.24","8","8"
"1991","higher education","Female","7.42","8","747","5","7","9","9","7.3","7.54","8","8"
"1991","higher education","Male","7.31","8","913","5","7","8","9","7.2","7.42","8","8"
"1991","higher vocational","Female","7.15","8","250","5","6","8","9","6.94","7.36","8","8"
"1991","higher vocational","Male","7.43","8","486","5","7","8","9","7.28","7.58","8","8"
"1991","in school","Female","8.2","8","68","7","8","9","9","7.83","8.57","8","9"
"1991","in school","Male","8.08","8","90","6","7","9","9","7.8","8.36","8","9"
"1991","inadequately","Female","6.89","7","390","4","5","8","10","6.71","7.07","7","8"
"1991","inadequately","Male","7.07","7","261","4","6","8","10","6.82","7.32","7","8"
"1991","middle vocational","Female","7.19","8","3270","5","6","8","9","7.13","7.25","8","8"
"1991","middle vocational","Male","7.25","8","3525","5","6","8","9","7.19","7.31","8","8"
"1991","vocational + Abi","Female","7.61","8","161","5","7","8","9","7.36","7.86","8","8"
"1991","vocational + Abi","Male","7.4","8","211","5","7","8","9","7.16","7.64","7","8"
"1992","general elemantary","Female","6.66","7","1787","4","5","8","9","6.57","6.75","7","7"
"1992","general elemantary","Male","6.87","7","963","4","5","8","9","6.74","7","7","8"
"1992","higher education","Female","7.23","8","735","5","6","8","9","7.1","7.36","8","8"
"1992","higher education","Male","7.24","8","898","5","6","8","9","7.13","7.35","7","8"
"1992","higher vocational","Female","6.87","7","263","4","6","8","9","6.63","7.11","7","8"
"1992","higher vocational","Male","6.99","7","483","5","6","8","9","6.83","7.15","7","8"
"1992","in school","Female","7.97","8","94","7","8","9","9","7.63","8.31","8","8"
"1992","in school","Male","8.15","8","92","7","8","9","10","7.9","8.4","8","8"
"1992","inadequately","Female","6.64","7","371","4","5","8","9","6.43","6.85","7","7"
"1992","inadequately","Male","6.71","7","245","4","5","8","9","6.45","6.97","7","8"
"1992","middle vocational","Female","6.94","7","3232","4","6","8","9","6.87","7.01","7","8"
"1992","middle vocational","Male","6.97","7","3392","4","6","8","9","6.91","7.03","7","8"
"1992","vocational + Abi","Female","7.75","8","166","6","7","9","9","7.55","7.95","8","8"
"1992","vocational + Abi","Male","7.5","8","217","5","7","9","9","7.24","7.76","8","8"
"1993","general elemantary","Female","6.45","7","1712","4","5","8","9","6.35","6.55","7","7"
"1993","general elemantary","Male","6.87","7","938","4","5","8","9","6.74","7","7","8"
"1993","higher education","Female","6.99","7","723","5","6","8","9","6.86","7.12","7","8"
"1993","higher education","Male","6.95","7","899","4","6","8","9","6.83","7.07","7","8"
"1993","higher vocational","Female","6.51","7","266","4","5","8","9","6.28","6.74","7","8"
"1993","higher vocational","Male","6.73","7","464","4","6","8","9","6.56","6.9","7","7"
"1993","in school","Female","7.74","8","95","6","7","9","10","7.4","8.08","8","8"
"1993","in school","Male","7.79","8","87","5","7","9","10","7.46","8.12","7","8"
"1993","inadequately","Female","6.44","7","355","4","5","8","9","6.23","6.65","6","7"
"1993","inadequately","Male","6.45","7","249","3","5","8","9","6.19","6.71","7","7"
"1993","middle vocational","Female","6.85","7","3241","4","5","8","9","6.78","6.92","7","7"
"1993","middle vocational","Male","6.77","7","3361","4","5","8","9","6.7","6.84","7","7"
"1993","vocational + Abi","Female","7.55","8","163","6","7","9","9","7.29","7.81","7","8"
"1993","vocational + Abi","Male","7.41","8","219","5","7","9","9","7.18","7.64","7","8"
"1994","general elemantary","Female","6.46","7","1617","4","5","8","9","6.36","6.56","7","7"
"1994","general elemantary","Male","6.79","7","846","4","5","8","9","6.65","6.93","7","8"
"1994","higher education","Female","7.08","8","731","5","6","8","9","6.95","7.21","7","8"
"1994","higher education","Male","6.97","7","904","5","6","8","9","6.85","7.09","7","8"
"1994","higher vocational","Female","6.8","7","279","4","5","8","9","6.58","7.02","7","8"
"1994","higher vocational","Male","6.65","7","467","4","5","8","9","6.48","6.82","7","7"
"1994","in school","Female","7.87","8","130","6","7","9","10","7.59","8.15","8","8"
"1994","in school","Male","7.74","8","107","6","7","9","10","7.44","8.04","8","8"
"1994","inadequately","Female","6.47","7","327","4","5","8","9","6.25","6.69","7","7"
"1994","inadequately","Male","6.76","7","225","4","5","8","9","6.51","7.01","7","7"
"1994","middle vocational","Female","6.8","7","3203","4","5","8","9","6.73","6.87","7","7"
"1994","middle vocational","Male","6.81","7","3289","4","5","8","9","6.74","6.88","7","7"
"1994","vocational + Abi","Female","7.53","8","176","6","7","8","9","7.31","7.75","8","8"
"1994","vocational + Abi","Male","7.33","8","214","5","6","8","9","7.1","7.56","7","8"
"1995","general elemantary","Female","6.44","7","1607","3","5","8","9","6.34","6.54","7","7"
"1995","general elemantary","Male","6.8","7","856","4","5","8","9","6.66","6.94","7","8"
"1995","higher education","Female","7.14","8","786","5","6","8","9","7.02","7.26","7","8"
"1995","higher education","Male","7.11","8","952","5","6","8","9","7","7.22","7","8"
"1995","higher vocational","Female","7.06","7","283","5","6","8","9","6.86","7.26","7","8"
"1995","higher vocational","Male","6.7","7","467","4","5","8","9","6.52","6.88","7","7"
"1995","in school","Female","7.65","8","142","6","7","9","9","7.37","7.93","8","8"
"1995","in school","Male","7.69","8","141","6","7","9","9","7.43","7.95","8","8"
"1995","inadequately","Female","6.8","7","322","4","5","8","9","6.59","7.01","7","8"
"1995","inadequately","Male","6.63","7","208","4","5","8","9","6.36","6.9","7","8"
"1995","middle vocational","Female","6.83","7","3296","4","5","8","9","6.76","6.9","7","7"
"1995","middle vocational","Male","6.81","7","3365","4","5","8","9","6.74","6.88","7","7"
"1995","vocational + Abi","Female","7.53","8","226","5","7","8","9","7.32","7.74","8","8"
"1995","vocational + Abi","Male","7.42","8","249","5","7","9","9","7.19","7.65","8","8"
"1996","general elemantary","Female","6.38","7","1548","3","5","8","9","6.28","6.48","7","7"
"1996","general elemantary","Male","6.58","7","814","3","5","8","9","6.44","6.72","7","8"
"1996","higher education","Female","7.04","8","793","5","6","8","9","6.92","7.16","7","8"
"1996","higher education","Male","6.93","7","963","4","6","8","9","6.81","7.05","7","8"
"1996","higher vocational","Female","6.67","7","293","4","5","8","9","6.45","6.89","7","8"
"1996","higher vocational","Male","6.58","7","469","4","5","8","9","6.41","6.75","7","7"
"1996","in school","Female","7.79","8","155","5","7","9","10","7.52","8.06","8","8"
"1996","in school","Male","7.96","8","135","6","7","9","10","7.71","8.21","8","8"
"1996","inadequately","Female","6.74","7","290","5","5","8","9","6.53","6.95","7","7"
"1996","inadequately","Male","6.16","6","199","2","5","8","9","5.87","6.45","6","7"
"1996","middle vocational","Female","6.74","7","3265","4","5","8","9","6.67","6.81","7","7"
"1996","middle vocational","Male","6.68","7","3328","4","5","8","9","6.61","6.75","7","7"
"1996","vocational + Abi","Female","7.27","8","233","5","7","8","9","7.04","7.5","7","8"
"1996","vocational + Abi","Male","7.23","8","240","5","7","8","9","7","7.46","7","8"
"1997","general elemantary","Female","6.17","6","1493","3","5","8","9","6.06","6.28","7","7"
"1997","general elemantary","Male","6.46","7","824","3","5","8","9","6.31","6.61","7","7"
"1997","higher education","Female","6.91","7","790","5","6","8","9","6.78","7.04","7","7"
"1997","higher education","Male","6.8","7","965","4","6","8","9","6.68","6.92","7","7"
"1997","higher vocational","Female","6.55","7","282","3","5","8","9","6.33","6.77","7","8"
"1997","higher vocational","Male","6.38","7","468","3","5","8","9","6.19","6.57","7","7"
"1997","in school","Female","7.85","8","158","5","7","9","10","7.58","8.12","8","8"
"1997","in school","Male","7.7","8","156","5","7","9","10","7.43","7.97","8","8"
"1997","inadequately","Female","6.72","7","271","4","5","8","9","6.5","6.94","7","7"
"1997","inadequately","Male","6.14","6","189","3","5","8","9","5.85","6.43","6","7"
"1997","middle vocational","Female","6.58","7","3227","4","5","8","9","6.51","6.65","7","7"
"1997","middle vocational","Male","6.42","7","3228","3","5","8","9","6.35","6.49","7","7"
"1997","vocational + Abi","Female","7.28","8","218","5","6","8","9","7.05","7.51","7","8"
"1997","vocational + Abi","Male","7.17","8","233","5","6","8","9","6.92","7.42","7","8"
"1998","general elemantary","Female","6.44","7","1599","3","5","8","9","6.34","6.54","7","7"
"1998","general elemantary","Male","6.85","7","911","4","5","8","9","6.72","6.98","7","8"
"1998","higher education","Female","7.11","8","882","5","6","8","9","6.99","7.23","7","8"
"1998","higher education","Male","7.1","8","1071","5","6","8","9","6.99","7.21","7","8"
"1998","higher vocational","Female","6.99","7","321","5","6","8","9","6.8","7.18","7","8"
"1998","higher vocational","Male","6.69","7","497","4","5","8","9","6.52","6.86","7","7"
"1998","in school","Female","7.76","8","171","5","7","9","10","7.51","8.01","8","8"
"1998","in school","Male","7.98","8","163","6","7","9","9","7.75","8.21","8","8"
"1998","inadequately","Female","6.72","7","258","4","5","8","9","6.48","6.96","7","8"
"1998","inadequately","Male","6.36","6","183","4","5","8","9","6.08","6.64","6","7"
"1998","middle vocational","Female","6.84","7","3485","4","5","8","9","6.77","6.91","7","7"
"1998","middle vocational","Male","6.77","7","3500","4","5","8","9","6.7","6.84","7","7"
"1998","vocational + Abi","Female","7.52","8","265","5","7","9","9","7.31","7.73","8","8"
"1998","vocational + Abi","Male","7.24","8","240","5","7","8","9","7.03","7.45","7","8"
"1999","general elemantary","Female","6.51","7","1537","4","5","8","9","6.41","6.61","7","7"
"1999","general elemantary","Male","6.93","7","876","4","6","8","9","6.8","7.06","7","8"
"1999","higher education","Female","7.21","8","873","5","6","8","9","7.09","7.33","8","8"
"1999","higher education","Male","7.25","8","1080","5","7","8","9","7.15","7.35","8","8"
"1999","higher vocational","Female","7.1","8","326","5","6","8","9","6.9","7.3","8","8"
"1999","higher vocational","Male","6.79","7","486","4","5","8","9","6.62","6.96","7","7"
"1999","in school","Female","7.73","8","160","5","7","9","9","7.46","8","8","8"
"1999","in school","Male","7.89","8","157","6","7","9","9","7.65","8.13","8","8"
"1999","inadequately","Female","6.9","7","248","5","6","8","9","6.66","7.14","7","7"
"1999","inadequately","Male","6.37","6","175","4","5","8","9","6.08","6.66","6","7"
"1999","middle vocational","Female","7.01","7","3429","5","6","8","9","6.95","7.07","7","8"
"1999","middle vocational","Male","6.91","7","3436","4","6","8","9","6.85","6.97","7","7"
"1999","vocational + Abi","Female","7.62","8","267","5","6","9","9","7.42","7.82","8","8"
"1999","vocational + Abi","Male","7.47","8","240","5","7","9","9","7.26","7.68","8","8"
"2000","general elemantary","Female","6.59","7","2315","4","5","8","9","6.5","6.68","7","7"
"2000","general elemantary","Male","7.18","8","1128","5","6","8","9","7.07","7.29","8","8"
"2000","higher education","Female","7.36","8","1626","5","6","9","9","7.27","7.45","8","8"
"2000","higher education","Male","7.37","8","2135","5","7","9","9","7.29","7.45","8","8"
"2000","higher vocational","Female","7.3","8","796","5","6","9","9","7.18","7.42","8","8"
"2000","higher vocational","Male","7.02","7","1066","4","6","8","9","6.9","7.14","7","8"
"2000","in school","Female","7.85","8","254","6","7","9","10","7.67","8.03","8","8"
"2000","in school","Male","7.8","8","235","5","7","9","9","7.58","8.02","8","8"
"2000","inadequately","Female","6.83","7","225","4","5","8","9","6.58","7.08","7","7"
"2000","inadequately","Male","6.43","7","163","4","5","8","9","6.13","6.73","6","7"
"2000","middle vocational","Female","7.09","8","6439","5","6","8","9","7.04","7.14","8","8"
"2000","middle vocational","Male","6.98","7","6183","5","6","8","9","6.93","7.03","7","7"
"2000","vocational + Abi","Female","7.74","8","605","5","7","9","10","7.61","7.87","8","8"
"2000","vocational + Abi","Male","7.49","8","505","5","7","9","9","7.33","7.65","8","8"
"2001","general elemantary","Female","6.72","7","2028","4","5","8","9","6.63","6.81","7","7"
"2001","general elemantary","Male","7.09","8","980","5","6","8","9","6.97","7.21","8","8"
"2001","higher education","Female","7.44","8","1529","5","7","9","9","7.35","7.53","8","8"
"2001","higher education","Male","7.42","8","1975","5","7","9","9","7.34","7.5","8","8"
"2001","higher vocational","Female","7.39","8","705","5","7","8","9","7.27","7.51","8","8"
"2001","higher vocational","Male","6.99","7","940","5","6","8","9","6.87","7.11","7","8"
"2001","in school","Female","8.09","8","282","7","7","9","10","7.93","8.25","8","8"
"2001","in school","Male","8.15","8","262","6","8","9","10","7.98","8.32","8","8"
"2001","inadequately","Female","6.5","7","170","3","5","8","9","6.17","6.83","6","7"
"2001","inadequately","Male","6.67","7","130","5","5","8","9","6.37","6.97","7","7"
"2001","middle vocational","Female","7.11","8","5814","5","6","8","9","7.06","7.16","8","8"
"2001","middle vocational","Male","7.06","8","5547","5","6","8","9","7.01","7.11","7","8"
"2001","vocational + Abi","Female","7.7","8","581","5","7","9","10","7.57","7.83","8","8"
