"year","e11102","e11103","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1991","Employed","Full Time","7.4","8","4346","5","7","8","9","10","7.35","7.45","0","10","8","8"
"1991","Employed","Not Working","","","","","","","","","","","","","",""
"1991","Employed","Part Time","7.38","8","1725","5","7","9","9","10","7.3","7.46","0","10","8","8"
"1991","Not Employed","Full Time","","","","","","","","","","","","","",""
"1991","Not Employed","Not Working","6.85","7","3142","4","5","8","9","10","6.78","6.92","0","10","7","8"
"1991","Not Employed","Part Time","","","","","","","","","","","","","",""
"1992","Employed","Full Time","7.18","8","6499","5","6","8","9","10","7.14","7.22","0","10","8","8"
"1992","Employed","Not Working","","","","","","","","","","","","","",""
"1992","Employed","Part Time","7.18","8","2474","5","6","8","9","10","7.11","7.25","0","10","7","8"
"1992","Not Employed","Full Time","","","","","","","","","","","","","",""
"1992","Not Employed","Not Working","6.62","7","4143","4","5","8","9","10","6.56","6.68","0","10","7","7"
"1992","Not Employed","Part Time","","","","","","","","","","","","","",""
"1993","Employed","Full Time","7.01","7","6198","5","6","8","9","10","6.96","7.06","0","10","7","8"
"1993","Employed","Not Working","","","","","","","","","","","","","",""
"1993","Employed","Part Time","7.03","7","2427","5","6","8","9","10","6.95","7.11","0","10","7","8"
"1993","Not Employed","Full Time","","","","","","","","","","","","","",""
"1993","Not Employed","Not Working","6.46","7","4340","3","5","8","9","10","6.4","6.52","0","10","7","7"
"1993","Not Employed","Part Time","","","","","","","","","","","","","",""
"1994","Employed","Full Time","7.1","7","5917","5","6","8","9","10","7.06","7.14","0","10","7","8"
"1994","Employed","Not Working","","","","","","","","","","","","","",""
"1994","Employed","Part Time","7.04","7","2339","5","6","8","9","10","6.96","7.12","0","10","7","7"
"1994","Not Employed","Full Time","","","","","","","","","","","","","",""
"1994","Not Employed","Not Working","6.42","7","4480","3","5","8","9","10","6.36","6.48","0","10","7","7"
"1994","Not Employed","Part Time","","","","","","","","","","","","","",""
"1995","Employed","Full Time","7.15","8","5860","5","6","8","9","10","7.1","7.2","0","10","8","8"
"1995","Employed","Not Working","","","","","","","","","","","","","",""
"1995","Employed","Part Time","7.04","7","2567","5","6","8","9","10","6.97","7.11","0","10","7","8"
"1995","Not Employed","Full Time","","","","","","","","","","","","","",""
"1995","Not Employed","Not Working","6.49","7","4732","3","5","8","9","10","6.43","6.55","0","10","7","7"
"1995","Not Employed","Part Time","","","","","","","","","","","","","",""
"1996","Employed","Full Time","6.98","7","5710","5","6","8","9","10","6.93","7.03","0","10","7","7"
"1996","Employed","Not Working","","","","","","","","","","","","","",""
"1996","Employed","Part Time","6.98","7","2679","5","6","8","9","10","6.91","7.05","0","10","7","8"
"1996","Not Employed","Full Time","","","","","","","","","","","","","",""
"1996","Not Employed","Not Working","6.38","7","4593","3","5","8","9","10","6.32","6.44","0","10","7","7"
"1996","Not Employed","Part Time","","","","","","","","","","","","","",""
"1997","Employed","Full Time","6.79","7","5567","4","5","8","9","10","6.74","6.84","0","10","7","7"
"1997","Employed","Not Working","","","","","","","","","","","","","",""
"1997","Employed","Part Time","6.76","7","2536","4","5","8","9","10","6.68","6.84","0","10","7","7"
"1997","Not Employed","Full Time","","","","","","","","","","","","","",""
"1997","Not Employed","Not Working","6.23","7","4666","3","5","8","9","10","6.17","6.29","0","10","7","7"
"1997","Not Employed","Part Time","","","","","","","","","","","","","",""
"1998","Employed","Full Time","7.14","8","5961","5","6","8","9","10","7.09","7.19","0","10","8","8"
"1998","Employed","Not Working","","","","","","","","","","","","","",""
"1998","Employed","Part Time","7.13","8","2853","5","6","8","9","10","7.06","7.2","0","10","7","8"
"1998","Not Employed","Full Time","","","","","","","","","","","","","",""
"1998","Not Employed","Not Working","6.47","7","5332","3","5","8","9","10","6.41","6.53","0","10","7","7"
"1998","Not Employed","Part Time","","","","","","","","","","","","","",""
