"year","pgisced97","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","general elemantary","Ostdeutschland, neue Bundeslaender","7.2","8","508","4","6","9","10","10","7.01","7.39","0","10","8","8"
"1990","general elemantary","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"1990","higher education","Ostdeutschland, neue Bundeslaender","7.23","8","992","5","6","9","9","10","7.11","7.35","0","10","8","8"
"1990","higher education","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"1990","higher vocational","Ostdeutschland, neue Bundeslaender","7.45","8","257","5","6","9","10","10","7.2","7.7","0","10","8","8"
"1990","higher vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"1990","in school","Ostdeutschland, neue Bundeslaender","8.17","8","32","6","8","9","10","10","7.44","8.9","0","10","8","9"
"1990","in school","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"1990","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1990","inadequately","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"1990","middle vocational","Ostdeutschland, neue Bundeslaender","7.51","8","2521","5","6","9","10","10","7.43","7.59","0","10","8","8"
"1990","middle vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"1990","vocational + Abi","Ostdeutschland, neue Bundeslaender","7.8","8","79","6","7","9","9","10","7.49","8.11","2","10","8","8"
"1990","vocational + Abi","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"1991","general elemantary","Ostdeutschland, neue Bundeslaender","7.18","8","450","5","6","9","10","10","7","7.36","0","10","8","8"
"1991","general elemantary","Westdeutschland, alte Bundeslaender","6.89","7","2356","4","5","8","9","10","6.81","6.97","0","10","7","8"
"1991","higher education","Ostdeutschland, neue Bundeslaender","7.03","8","951","4","6","8","9","10","6.92","7.14","0","10","7","8"
"1991","higher education","Westdeutschland, alte Bundeslaender","7.54","8","709","5","7","9","9","10","7.43","7.65","0","10","8","8"
"1991","higher vocational","Ostdeutschland, neue Bundeslaender","7.57","8","235","5","7","9","9","10","7.35","7.79","0","10","8","8"
"1991","higher vocational","Westdeutschland, alte Bundeslaender","7.27","8","501","5","7","8","9","10","7.13","7.41","0","10","8","8"
"1991","in school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1991","in school","Westdeutschland, alte Bundeslaender","8.15","8","146","6","8","9","9","10","7.91","8.39","2","10","8","9"
"1991","inadequately","Ostdeutschland, neue Bundeslaender","8.04","8","39","7","7","9","9","10","7.62","8.46","5","10","8","9"
"1991","inadequately","Westdeutschland, alte Bundeslaender","6.88","7","612","4","5","8","10","10","6.73","7.03","0","10","7","8"
"1991","middle vocational","Ostdeutschland, neue Bundeslaender","7.23","8","2329","5","6","9","9","10","7.15","7.31","0","10","8","8"
"1991","middle vocational","Westdeutschland, alte Bundeslaender","7.22","8","4466","5","6","8","9","10","7.17","7.27","0","10","8","8"
"1991","vocational + Abi","Ostdeutschland, neue Bundeslaender","7.19","7","70","4","7","8","9","10","6.75","7.63","0","10","7","8"
"1991","vocational + Abi","Westdeutschland, alte Bundeslaender","7.53","8","302","5","7","8","9","10","7.34","7.72","0","10","8","8"
"1992","general elemantary","Ostdeutschland, neue Bundeslaender","6.87","7","446","4","5","8","9","10","6.69","7.05","0","10","7","8"
"1992","general elemantary","Westdeutschland, alte Bundeslaender","6.69","7","2304","4","5","8","9","10","6.61","6.77","0","10","7","8"
"1992","higher education","Ostdeutschland, neue Bundeslaender","6.81","7","910","4","6","8","9","10","6.69","6.93","0","10","7","7"
"1992","higher education","Westdeutschland, alte Bundeslaender","7.48","8","723","5","7","9","9","10","7.36","7.6","1","10","8","8"
"1992","higher vocational","Ostdeutschland, neue Bundeslaender","6.88","7","231","5","6","8","9","10","6.64","7.12","0","10","7","8"
"1992","higher vocational","Westdeutschland, alte Bundeslaender","6.96","7","515","4","6","8","9","10","6.8","7.12","0","10","7","8"
"1992","in school","Ostdeutschland, neue Bundeslaender","7.38","8","44","5","7","8","9","10","6.92","7.84","2","10","7","8"
"1992","in school","Westdeutschland, alte Bundeslaender","8.17","8","142","7","8","9","10","10","7.94","8.4","0","10","8","9"
"1992","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1992","inadequately","Westdeutschland, alte Bundeslaender","6.56","7","595","4","5","8","9","10","6.39","6.73","0","10","7","7"
"1992","middle vocational","Ostdeutschland, neue Bundeslaender","6.89","7","2203","4","6","8","9","10","6.81","6.97","0","10","7","7"
"1992","middle vocational","Westdeutschland, alte Bundeslaender","6.97","7","4421","4","6","8","9","10","6.91","7.03","0","10","8","8"
"1992","vocational + Abi","Ostdeutschland, neue Bundeslaender","7.13","7.87","68","5","7","8","8","10","6.76","7.5","2","10","7","8"
"1992","vocational + Abi","Westdeutschland, alte Bundeslaender","7.66","8","315","6","7","9","9","10","7.47","7.85","0","10","8","8"
"1993","general elemantary","Ostdeutschland, neue Bundeslaender","6.64","7","423","4","5","8","9","10","6.44","6.84","0","10","7","7"
"1993","general elemantary","Westdeutschland, alte Bundeslaender","6.56","7","2227","4","5","8","9","10","6.47","6.65","0","10","7","7"
"1993","higher education","Ostdeutschland, neue Bundeslaender","6.51","7","872","4","5","8","9","10","6.38","6.64","0","10","7","7"
"1993","higher education","Westdeutschland, alte Bundeslaender","7.22","8","750","5","6","8","9","10","7.1","7.34","0","10","8","8"
"1993","higher vocational","Ostdeutschland, neue Bundeslaender","6.54","7","223","4","5","8","9","10","6.27","6.81","0","10","7","7"
"1993","higher vocational","Westdeutschland, alte Bundeslaender","6.67","7","507","4","5","8","9","10","6.51","6.83","0","10","7","8"
"1993","in school","Ostdeutschland, neue Bundeslaender","7.28","7.36","59","5","7","8","9","10","6.82","7.74","2","10","7","8"
"1993","in school","Westdeutschland, alte Bundeslaender","7.88","8","123","6","7","9","10","10","7.62","8.14","4","10","8","8"
"1993","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1993","inadequately","Westdeutschland, alte Bundeslaender","6.37","7","587","3","5","8","9","10","6.21","6.53","0","10","7","7"
"1993","middle vocational","Ostdeutschland, neue Bundeslaender","6.66","7","2124","4","5","8","9","10","6.57","6.75","0","10","7","7"
"1993","middle vocational","Westdeutschland, alte Bundeslaender","6.85","7","4478","4","6","8","9","10","6.79","6.91","0","10","7","8"
"1993","vocational + Abi","Ostdeutschland, neue Bundeslaender","7.23","7","70","5","6","8","9","10","6.85","7.61","3","10","7","8"
"1993","vocational + Abi","Westdeutschland, alte Bundeslaender","7.51","8","312","5","7","9","9","10","7.31","7.71","0","10","8","8"
"1994","general elemantary","Ostdeutschland, neue Bundeslaender","6.11","6","403","3","5","8","9","10","5.9","6.32","0","10","6","7"
"1994","general elemantary","Westdeutschland, alte Bundeslaender","6.61","7","2060","4","5","8","9","10","6.52","6.7","0","10","7","7"
"1994","higher education","Ostdeutschland, neue Bundeslaender","6.53","7","854","4","5","8","9","10","6.4","6.66","0","10","7","7"
"1994","higher education","Westdeutschland, alte Bundeslaender","7.27","8","781","5","6","8","9","10","7.16","7.38","0","10","8","8"
"1994","higher vocational","Ostdeutschland, neue Bundeslaender","6.31","7","234","4","5","8","8","10","6.07","6.55","1","10","7","7"
"1994","higher vocational","Westdeutschland, alte Bundeslaender","6.81","7","512","4","5","8","9","10","6.65","6.97","0","10","7","8"
"1994","in school","Ostdeutschland, neue Bundeslaender","7.31","8","84","5","7","8","9","10","6.98","7.64","3","10","7","8"
"1994","in school","Westdeutschland, alte Bundeslaender","7.93","8","153","6","7","9","10","10","7.68","8.18","2","10","8","9"
"1994","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1994","inadequately","Westdeutschland, alte Bundeslaender","6.56","7","541","4","5","8","9","10","6.39","6.73","0","10","7","7"
"1994","middle vocational","Ostdeutschland, neue Bundeslaender","6.39","7","2077","3","5","8","9","10","6.3","6.48","0","10","7","7"
"1994","middle vocational","Westdeutschland, alte Bundeslaender","6.92","7","4415","4","6","8","9","10","6.86","6.98","0","10","7","8"
"1994","vocational + Abi","Ostdeutschland, neue Bundeslaender","6.85","7","72","5","6","8","9","9","6.41","7.29","1","9","7","8"
"1994","vocational + Abi","Westdeutschland, alte Bundeslaender","7.5","8","318","6","7","8","9","10","7.33","7.67","2","10","8","8"
"1995","general elemantary","Ostdeutschland, neue Bundeslaender","6.22","7","379","3","5","8","9","10","6","6.44","0","10","7","7"
"1995","general elemantary","Westdeutschland, alte Bundeslaender","6.58","7","2084","4","5","8","9","10","6.49","6.67","0","10","7","7"
"1995","higher education","Ostdeutschland, neue Bundeslaender","6.55","7","832","4","5","8","9","10","6.43","6.67","0","10","7","7"
"1995","higher education","Westdeutschland, alte Bundeslaender","7.39","8","906","5","7","8","9","10","7.28","7.5","0","10","8","8"
"1995","higher vocational","Ostdeutschland, neue Bundeslaender","6.54","7","231","4","5","8","9","10","6.3","6.78","0","10","7","7"
"1995","higher vocational","Westdeutschland, alte Bundeslaender","6.92","7","519","4","5","8","9","10","6.75","7.09","0","10","7","8"
"1995","in school","Ostdeutschland, neue Bundeslaender","7.33","8","95","5","7","8","9","10","7.02","7.64","2","10","7","8"
"1995","in school","Westdeutschland, alte Bundeslaender","7.75","8","188","6","7","9","10","10","7.51","7.99","0","10","8","8"
"1995","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1995","inadequately","Westdeutschland, alte Bundeslaender","6.69","7","520","4","5","8","9","10","6.52","6.86","0","10","7","7"
"1995","middle vocational","Ostdeutschland, neue Bundeslaender","6.5","7","2042","4","5","8","9","10","6.41","6.59","0","10","7","7"
"1995","middle vocational","Westdeutschland, alte Bundeslaender","6.9","7","4619","4","6","8","9","10","6.84","6.96","0","10","7","8"
"1995","vocational + Abi","Ostdeutschland, neue Bundeslaender","7.19","8","69","5","6","8","9","10","6.67","7.71","0","10","7","8"
"1995","vocational + Abi","Westdeutschland, alte Bundeslaender","7.5","8","406","5","7","9","9","10","7.34","7.66","0","10","8","8"
