"year","age_gr","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1990","16-34 y.","Female","7.61","8","862","5","7","9","10","7.49","7.73","8","8"
"1990","16-34 y.","Male","7.55","8","827","5","7","9","10","7.42","7.68","8","8"
"1990","35-65 y.","Female","7.35","8","1170","5","6","9","10","7.23","7.47","8","8"
"1990","35-65 y.","Male","7.49","8","1123","5","6","9","10","7.38","7.6","8","8"
"1990","66 and older","Female","7.07","8","284","4","5","9","10","6.8","7.34","7","8"
"1990","66 and older","Male","7.02","8","141","5","5","9","10","6.61","7.43","7","8"
"1991","16-34 y.","Female","7.71","8","2511","5","7","9","9","7.65","7.77","8","8"
"1991","16-34 y.","Male","7.69","8","2561","5","7","9","9","7.63","7.75","8","8"
"1991","35-65 y.","Female","7.04","7","3432","5","6","8","9","6.98","7.1","7","8"
"1991","35-65 y.","Male","7.12","7","3449","5","6","8","9","7.06","7.18","7","8"
"1991","66 and older","Female","6.47","7","868","3","5","8","9","6.32","6.62","7","7"
"1991","66 and older","Male","6.75","7","526","4","5","8","10","6.56","6.94","7","7"
"1992","16-34 y.","Female","7.61","8","2468","5","7","9","9","7.54","7.68","8","8"
"1992","16-34 y.","Male","7.55","8","2462","5","7","9","9","7.48","7.62","8","8"
"1992","35-65 y.","Female","6.81","7","3410","4","5","8","9","6.74","6.88","7","7"
"1992","35-65 y.","Male","6.87","7","3380","4","6","8","9","6.81","6.93","7","7"
"1992","66 and older","Female","6.19","6","864","3","5","8","9","6.04","6.34","6","7"
"1992","66 and older","Male","6.37","7","532","3","5","8","9","6.19","6.55","6","7"
"1993","16-34 y.","Female","7.46","8","2415","5","7","9","9","7.39","7.53","8","8"
"1993","16-34 y.","Male","7.43","8","2441","5","7","9","9","7.36","7.5","8","8"
"1993","35-65 y.","Female","6.62","7","3350","4","5","8","9","6.55","6.69","7","7"
"1993","35-65 y.","Male","6.6","7","3326","4","5","8","9","6.53","6.67","7","7"
"1993","66 and older","Female","6.14","6","892","3","5","8","9","5.99","6.29","6","7"
"1993","66 and older","Male","6.3","7","541","3","5","8","9","6.11","6.49","6","7"
"1994","16-34 y.","Female","7.51","8","2403","5","7","9","9","7.44","7.58","8","8"
"1994","16-34 y.","Male","7.48","8","2349","5","7","9","9","7.41","7.55","8","8"
"1994","35-65 y.","Female","6.64","7","3273","4","5","8","9","6.57","6.71","7","7"
"1994","35-65 y.","Male","6.64","7","3261","4","5","8","9","6.57","6.71","7","7"
"1994","66 and older","Female","6.08","6","905","3","5","8","9","5.93","6.23","6","7"
"1994","66 and older","Male","6.25","6","545","3","5","8","9","6.06","6.44","6","7"
"1995","16-34 y.","Female","7.56","8","2482","5","7","9","9","7.49","7.63","8","8"
"1995","16-34 y.","Male","7.52","8","2417","5","7","9","9","7.45","7.59","8","8"
"1995","35-65 y.","Female","6.74","7","3401","4","5","8","9","6.68","6.8","7","7"
"1995","35-65 y.","Male","6.71","7","3359","4","5","8","9","6.64","6.78","7","7"
"1995","66 and older","Female","6.06","6","924","3","5","8","9","5.91","6.21","6","7"
"1995","66 and older","Male","6.17","6","576","3","5","8","9","5.99","6.35","6","7"
"1996","16-34 y.","Female","7.5","8","2401","5","7","9","9","7.43","7.57","8","8"
"1996","16-34 y.","Male","7.41","8","2342","5","7","9","9","7.34","7.48","8","8"
"1996","35-65 y.","Female","6.65","7","3380","4","5","8","9","6.59","6.71","7","7"
"1996","35-65 y.","Male","6.49","7","3325","4","5","8","9","6.42","6.56","7","7"
"1996","66 and older","Female","5.95","6","937","3","5","8","9","5.8","6.1","6","6"
"1996","66 and older","Male","6.28","6.47","597","3","5","8","9","6.11","6.45","6","7"
"1997","16-34 y.","Female","7.32","8","2315","5","6","9","9","7.25","7.39","8","8"
"1997","16-34 y.","Male","7.23","8","2286","5","6","8","9","7.15","7.31","8","8"
"1997","35-65 y.","Female","6.46","7","3338","4","5","8","9","6.39","6.53","7","7"
"1997","35-65 y.","Male","6.31","7","3266","3","5","8","9","6.24","6.38","7","7"
"1997","66 and older","Female","5.82","6","933","3","4","8","8","5.68","5.96","6","6"
"1997","66 and older","Male","6","6","631","3","5","8","9","5.83","6.17","6","7"
"1998","16-34 y.","Female","7.53","8","2447","5","7","9","9","7.46","7.6","8","8"
"1998","16-34 y.","Male","7.51","8","2400","5","7","9","9","7.44","7.58","8","8"
"1998","35-65 y.","Female","6.83","7","3776","4","5","8","9","6.77","6.89","7","7"
"1998","35-65 y.","Male","6.7","7","3700","4","5","8","9","6.64","6.76","7","7"
