"year","e11102","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1991","Employed","7.4","8","6071","5","7","9","9","10","7.36","7.44","0","10","8","8"
"1991","Not Employed","6.85","7","3142","4","5","8","9","10","6.78","6.92","0","10","7","8"
"1992","Employed","7.18","8","8973","5","6","8","9","10","7.14","7.22","0","10","8","8"
"1992","Not Employed","6.62","7","4143","4","5","8","9","10","6.56","6.68","0","10","7","7"
"1993","Employed","7.02","7","8625","5","6","8","9","10","6.98","7.06","0","10","7","7"
"1993","Not Employed","6.46","7","4340","3","5","8","9","10","6.4","6.52","0","10","7","7"
"1994","Employed","7.08","7","8256","5","6","8","9","10","7.04","7.12","0","10","7","8"
"1994","Not Employed","6.42","7","4480","3","5","8","9","10","6.36","6.48","0","10","7","7"
"1995","Employed","7.12","8","8427","5","6","8","9","10","7.08","7.16","0","10","8","8"
"1995","Not Employed","6.49","7","4732","3","5","8","9","10","6.43","6.55","0","10","7","7"
"1996","Employed","6.98","7","8389","5","6","8","9","10","6.94","7.02","0","10","7","7"
"1996","Not Employed","6.38","7","4593","3","5","8","9","10","6.32","6.44","0","10","7","7"
"1997","Employed","6.78","7","8103","4","5","8","9","10","6.74","6.82","0","10","7","7"
"1997","Not Employed","6.23","7","4666","3","5","8","9","10","6.17","6.29","0","10","7","7"
"1998","Employed","7.13","8","8814","5","6","8","9","10","7.09","7.17","0","10","8","8"
"1998","Not Employed","6.47","7","5332","3","5","8","9","10","6.41","6.53","0","10","7","7"
"1999","Employed","7.27","8","8708","5","6","8","9","10","7.23","7.31","0","10","8","8"
"1999","Not Employed","6.55","7","4863","4","5","8","9","10","6.49","6.61","0","10","7","7"
"2000","Employed","7.37","8","14954","5","6","9","9","10","7.34","7.4","0","10","8","8"
"2000","Not Employed","6.67","7","8757","4","5","8","9","10","6.63","6.71","0","10","7","7"
"2001","Employed","7.44","8","13677","5","7","9","9","10","7.41","7.47","0","10","8","8"
"2001","Not Employed","6.71","7","7833","4","5","8","9","10","6.66","6.76","0","10","7","7"
"2002","Employed","7.21","8","14574","5","6","8","9","10","7.18","7.24","0","10","8","8"
"2002","Not Employed","6.46","7","7909","4","5","8","9","10","6.41","6.51","0","10","7","7"
"2003","Employed","7.09","8","13882","5","6","8","9","10","7.06","7.12","0","10","8","8"
"2003","Not Employed","6.36","7","7873","3","5","8","9","10","6.31","6.41","0","10","7","7"
"2004","Employed","6.95","7","13300","4","6","8","9","10","6.92","6.98","0","10","7","8"
"2004","Not Employed","6.13","6","7882","3","5","8","9","10","6.08","6.18","0","10","7","7"
"2005","Employed","","","","","","","","","","","","","",""
"2005","Not Employed","","","","","","","","","","","","","",""
"2006","Employed","","","","","","","","","","","","","",""
"2006","Not Employed","","","","","","","","","","","","","",""
"2007","Employed","","","","","","","","","","","","","",""
"2007","Not Employed","","","","","","","","","","","","","",""
"2008","Employed","7.21","8","11688","5","6","9","9","10","7.18","7.24","0","10","8","8"
"2008","Not Employed","6.25","7","7073","3","5","8","9","10","6.2","6.3","0","10","7","7"
"2009","Employed","7.17","8","11086","5","6","8","9","10","7.14","7.2","0","10","8","8"
"2009","Not Employed","6.33","7","6569","3","5","8","9","10","6.28","6.38","0","10","7","7"
"2010","Employed","","","","","","","","","","","","","",""
"2010","Not Employed","","","","","","","","","","","","","",""
"2011","Employed","7.34","8","11116","5","6","9","9","10","7.31","7.37","0","10","8","8"
"2011","Not Employed","6.39","7","6743","4","5","8","9","10","6.34","6.44","0","10","7","7"
"2012","Employed","7.9","8","5324","6","7","9","10","10","7.86","7.94","0","10","8","8"
"2012","Not Employed","7.59","8","1733","5","7","9","10","10","7.5","7.68","0","10","8","8"
"2013","Employed","7.56","8","11387","5","7","9","10","10","7.53","7.59","0","10","8","8"
"2013","Not Employed","6.84","7","11730","4","5","8","10","10","6.8","6.88","0","10","8","8"
"2014","Employed","","","","","","","","","","","","","",""
"2014","Not Employed","","","","","","","","","","","","","",""
"2015","Employed","","","","","","","","","","","","","",""
"2015","Not Employed","","","","","","","","","","","","","",""
"2016","Employed","","","","","","","","","","","","","",""
"2016","Not Employed","","","","","","","","","","","","","",""
"2017","Employed","","","","","","","","","","","","","",""
"2017","Not Employed","","","","","","","","","","","","","",""
"2018","Employed","7.9","8","16940","5","7","9","10","10","7.88","7.92","0","10","8","8"
"2018","Not Employed","6.84","7","7672","4","5","8","9","10","6.79","6.89","0","10","8","8"
